No.,Ticker,Index,Sector,Industry,Country,Market Cap,P/E,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,Cash/sh,Dividend,Payout Ratio,EPS next Q,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,Sales Q/Q,EPS Q/Q,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Profit M,Perf Week,Perf Month,Perf Quart,Perf Year,Beta,SMA50,52W High,52W Low,All-Time High,All-Time Low,Earnings,Price,Insider 6M Sum,Insider 6M Sum > 100K,Any profit over 5 years,Fundamental Score
3349,QTRX,RUT,Healthcare,Medical Devices,USA,991150000.0,-999.0,-999.0,-999.0,8.5,2.81,3.02,-999.0,8.66,-999.0,-999.0,-0.31,0.6864,-0.1983,0.2063,-999.0,0.3161,0.1759,0.7826,0.0959,0.0049,0.841,-0.0741,0.0278,-0.1061,-0.0984,10.84,10.27,0.11,0.12,0.5639,-0.3303,0.0791,0.1844,0.1765,0.9293,1.32,0.0633,-0.0896,1.6148,-0.717,3.1521,Feb 27/a,26.2,438543.0,True,False,5
2427,LRFC,-999,Financial,Asset Management,USA,60850000.0,-999.0,16.14,-999.0,3.0,0.65,11.93,9.82,1.89,0.0425,-999.0,0.5,-5.269,2.5897,-0.095,0.144,-0.218,0.405,0.336,0.0856,0.0,0.219,-0.0084,0.0008,-0.027,-999.0,-999.0,-999.0,1.05,1.05,0.407,-0.125,0.0098,-0.009,0.0157,-0.014,1.34,-0.0011,-0.096,0.2199,-0.8078,1.6905,Mar 13/a,22.6,0.0,False,False,1
3974,TNK,RUT,Energy,Oil & Gas Midstream,Bermuda,1980000000.0,3.67,4.27,1.22,1.4,1.4,8.7,3.15,6.69,0.0369,0.0,3.42,1.3692,-0.0995,-999.0,0.03,0.1817,0.0232,0.187,0.3025,0.0,0.5339,0.2911,0.0274,0.4678,0.3442,3.58,3.18,0.12,0.16,0.4413,0.3866,0.0136,0.0185,0.1438,0.5465,-0.26,0.064,-0.0962,0.6634,-0.7145,7.5792,Feb 22/b,58.22,0.0,False,True,4
2350,LE,RUT,Consumer Cyclical,Apparel Retail,USA,307270000.0,-999.0,65.13,-999.0,0.21,1.24,7.95,3.55,1.23,-999.0,-999.0,0.28,0.6316,2.0714,-999.0,0.2,0.0201,-0.1247,-23.8927,0.643,0.0002,0.3124,-0.0798,0.0789,-0.3939,-0.2081,1.86,0.41,1.4,1.48,0.3794,-0.0843,0.1102,0.136,0.3957,0.1027,2.99,0.0847,-0.0962,0.6338,-0.8263,1.4123,Dec 05/b,9.77,28198.0,False,True,2
1375,ERF,-999,Energy,Oil & Gas E&P,Canada,3350000000.0,5.32,7.84,0.13,1.89,2.79,72.6,9.07,0.22,0.0141,0.0481,0.55,-0.4417,-0.0112,0.3792,0.4226,0.4535,-0.304,-0.5399,0.0507,0.0,0.5976,0.0284,0.0163,0.6271,0.4769,0.87,0.87,0.16,0.23,0.4279,0.3776,0.0495,0.18,0.0137,-0.0406,1.96,0.1005,-0.0978,0.271,-0.7255,13.1913,Feb 22/a,16.32,0.0,False,True,4
1232,DSP,RUT,Technology,Software - Application,USA,132400000.0,-999.0,-999.0,-999.0,0.62,2.05,0.65,5.67,13.06,-999.0,-999.0,-0.03,0.6736,0.3133,-0.1799,-999.0,0.19,0.2203,0.8435,0.0538,0.0,0.459,-0.0232,0.0299,-0.1015,-0.0718,3.6,3.6,0.35,0.41,0.4253,-0.0294,-0.0351,0.1899,0.4895,0.8089,0.56,0.1225,-0.0984,1.3279,-0.8768,1.7048,Nov 06/a,8.52,0.0,False,False,3
2648,MQ,RUT,Technology,Software - Infrastructure,USA,3400000000.0,-999.0,-999.0,-999.0,4.47,2.65,2.61,366.64,2.5,-999.0,-999.0,-0.08,-0.2559,0.1582,-999.0,-999.0,0.7515,-0.4317,-0.0701,0.2488,0.0014,0.569,-0.0426,0.0472,-0.1488,-0.1606,4.74,4.72,0.0,0.01,-0.232,-0.2745,0.13,0.1261,0.0831,0.0219,1.87,0.0315,-0.0994,0.8844,-0.828,0.8844,Feb 28/a,6.52,-332671.0,False,False,4
1802,GRAB,-999,Technology,Software - Application,Singapore,13630000000.0,-999.0,-999.0,-999.0,6.17,2.17,2.84,170.35,1.24,-999.0,-999.0,-0.02,0.6825,0.5866,-999.0,-999.0,1.0391,0.6099,0.7256,0.5324,0.0,0.3638,0.0128,0.0394,-0.1302,-0.1231,3.79,3.76,0.1,0.12,0.3164,-0.3871,0.0292,0.1767,0.0322,-0.0408,0.95,0.1008,-0.0995,0.3321,-0.8051,0.6119,Feb 22/b,3.53,0.0,False,False,3
57,ACTG,RUT,Industrials,Business Equipment & Supplies,USA,418540000.0,-999.0,14.96,-999.0,9.12,0.71,1.01,-999.0,4.16,-999.0,-999.0,0.07,0.9641,3.5455,-999.0,0.2,0.5907,-0.3649,-2.4837,0.0211,0.0,0.8671,-0.0381,0.0077,-0.0711,-0.0758,22.6,22.03,0.0,0.01,0.1675,-0.816,-0.039,0.1173,0.1294,-0.0368,0.45,0.0647,-0.0999,0.2216,-0.9113,3.3646,Nov 13/a,4.19,0.0,False,True,4
3770,SRL,-999,Financial,Capital Markets,China,118410000.0,-999.0,-999.0,-999.0,2.93,0.49,1.76,3.64,4.54,-999.0,-999.0,-999.0,-999.0,-999.0,0.1619,-999.0,-0.1364,-0.7844,-1.1435,0.4909,0.0,0.2953,-0.2735,0.0002,-0.0768,-0.0722,-999.0,-999.0,0.13,0.13,0.6052,-0.4913,0.0101,-0.0013,0.8889,-0.0699,1.28,0.1133,-0.1023,1.1536,-0.9283,1.6645,-999,7.99,0.0,False,True,3
77,ADV,RUT,Communication Services,Advertising Agencies,USA,1290000000.0,-999.0,8.04,-999.0,0.3,1.19,6.85,7.15,0.57,-999.0,-999.0,0.13,-0.3175,0.1395,-999.0,-0.051,0.0886,0.0428,-2.1381,0.6806,0.0015,0.1893,-0.0731,0.0607,-0.8332,-0.5045,1.76,1.76,1.76,1.78,0.0756,-0.3542,-0.0025,0.0591,0.6485,0.4812,1.67,0.0461,-0.1025,2.4867,-0.717,2.4867,Nov 07/b,3.94,753778.0,True,True,3
4047,TTSH,RUT,Consumer Cyclical,Home Improvement Retail,USA,306370000.0,27.54,-999.0,1.38,0.81,2.58,17.99,8.29,0.38,-999.0,0.0,-999.0,-999.0,-999.0,0.0871,0.2,0.0282,-0.0519,-0.4403,0.4259,0.0381,0.4425,-0.2518,0.01,0.0905,0.0468,1.51,0.36,0.96,1.19,0.5339,0.0286,0.0667,-0.0143,0.0955,0.1986,1.4,0.0096,-0.103,0.6904,-0.7583,73.6381,Nov 02/b,6.88,4427339.0,True,True,3
4404,YPF,-999,Energy,Oil & Gas Integrated,Argentina,6630000000.0,7.34,6.14,-999.0,0.37,0.59,4.49,-999.0,3.75,-999.0,0.0,1.18,-0.5079,-0.0163,0.2464,-0.111,0.1051,-0.108,-1.3105,0.0006,0.0,0.103,0.0499,0.0053,0.0847,0.0499,0.94,0.6,0.62,0.79,0.2282,0.0493,0.0126,0.1086,0.6439,0.4184,1.89,0.0075,-0.1047,0.9301,-0.7592,6.4889,Nov 09/b,16.85,0.0,False,True,4
1103,DAC,-999,Industrials,Marine Shipping,Greece,1400000000.0,2.49,3.27,0.83,1.46,0.48,3.76,3.87,19.05,0.0446,0.1099,7.7,0.0286,-0.2536,0.2074,0.03,0.2354,-0.097,1.0566,0.4929,0.0,0.2041,-0.2014,0.0469,0.2179,0.1766,2.88,2.78,0.13,0.14,0.6627,0.6032,-0.0359,-0.0647,0.0423,0.249,1.32,-0.0312,-0.1085,0.4001,-0.8728,27.668,Feb 13/a,71.67,0.0,False,True,6
50,ACNT,-999,Basic Materials,Steel,USA,102820000.0,-999.0,11.67,-999.0,0.37,1.07,140.85,4.71,0.07,-999.0,0.0,-0.08,-2.0423,1.3919,0.6984,0.124,0.1176,-0.4398,-30.6862,0.1247,0.0,0.4743,-0.0461,0.001,-0.1871,-0.2111,3.66,1.41,0.85,0.9,0.0396,-0.1341,0.0181,-0.0231,0.2127,-0.0905,0.72,0.0813,-0.1104,0.4097,-0.7861,6.0269,Nov 08/a,10.15,0.0,False,True,4
3953,TK,RUT,Energy,Oil & Gas Midstream,Bermuda,748520000.0,5.29,-999.0,0.44,0.49,1.07,1.46,1.2,5.63,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.12,0.0135,0.028,-0.1283,0.3511,0.0,0.5267,0.0606,0.0122,0.2393,0.1758,4.65,4.34,0.26,0.35,0.4157,0.1016,0.0224,0.0012,0.1757,0.5528,0.67,0.0538,-0.1127,0.6427,-0.8789,3.8412,Feb 22/b,8.23,0.0,False,True,4
1337,ENLC,-999,Energy,Oil & Gas Midstream,USA,5650000000.0,19.38,20.24,-999.0,0.8,5.2,117.39,8.75,0.11,0.041,0.6044,0.15,-0.3963,0.3673,-0.0864,-999.0,0.1433,-0.331,-0.6187,0.4994,0.0,0.4538,0.0165,0.0479,0.2577,0.0529,0.95,0.86,4.25,4.37,0.1116,0.0427,0.0448,0.0457,-0.0291,-0.0136,2.34,0.0123,-0.1156,0.4619,-0.7001,16.2448,Feb 20/a,12.36,0.0,False,True,1
2737,NAT,RUT,Industrials,Marine Shipping,Bermuda,891580000.0,7.6,6.94,1.52,2.41,1.67,12.04,5.54,0.35,0.0994,1.4706,0.12,7.5694,0.1963,-999.0,0.05,0.1252,-0.252,-0.2583,0.0302,0.0,0.4549,0.2349,0.0279,0.224,0.1538,1.81,1.41,0.43,0.48,0.4417,0.3168,0.0167,-0.0404,-0.0295,0.1387,-0.08,0.0028,-0.1159,0.3098,-0.9229,2.05,Nov 30/b,4.27,0.0,False,True,4
1736,GILT,-999,Technology,Communication Equipment,Israel,357620000.0,25.47,20.37,2.55,1.36,1.35,3.57,13.89,1.77,-999.0,-999.0,0.06,1.2105,-0.2619,-999.0,0.1,0.0073,0.0593,3.7941,0.069,0.0,0.496,0.0401,0.0016,0.0546,0.0526,2.05,1.7,0.01,0.01,0.3943,0.0534,-0.0285,0.0776,-0.0008,0.0631,0.61,0.0133,-0.118,0.4002,-0.9983,1.9101,Feb 26/b,6.32,0.0,False,True,3
3554,SBLK,-999,Industrials,Marine Shipping,Greece,2070000000.0,12.36,5.36,-999.0,2.18,1.13,7.96,6.68,2.77,0.1268,0.8907,0.65,0.9525,0.1445,0.1839,-999.0,0.1671,-0.1063,-0.4558,0.0638,0.0,0.3613,-0.1416,0.0328,0.0943,0.0656,1.26,1.21,0.59,0.75,0.2908,0.1828,-0.0261,0.0333,0.1723,-0.0248,1.12,0.0364,-0.1195,0.3301,-0.981,13.0606,Feb 12/a,22.04,0.0,False,True,5
4239,VSTA,-999,Consumer Defensive,Education & Training Services,Brazil,330600000.0,-999.0,11.28,-999.0,1.18,0.36,4.5,10.91,0.89,-999.0,-999.0,0.17,0.8807,1.1706,-0.3143,0.0516,0.0681,0.4684,0.1183,0.7796,0.0,0.1696,0.0036,0.0011,-0.017,-0.0152,1.05,0.79,0.08,0.2,0.6182,-0.0525,-0.0025,-0.0476,-0.0338,0.023,0.17,-0.0344,-0.1209,0.3115,-0.821,0.8182,Nov 08/a,4.0,0.0,False,False,3
2580,MITT,-999,Real Estate,REIT - Mortgage,USA,178050000.0,11.19,8.78,-999.0,0.64,0.53,1.28,3.78,4.73,0.119,-999.0,0.13,3.2181,1.0424,-999.0,-999.0,0.5252,-0.2657,-0.003,0.074,0.0,0.2821,-0.0327,0.0027,0.0659,0.0028,-999.0,-999.0,8.51,9.76,0.9367,0.0426,-0.0114,-0.0412,0.1394,-0.0226,2.0,-0.0225,-0.1219,0.2552,-0.9248,0.7212,Feb 22/b,6.05,0.0,False,True,2
2365,LFT,-999,Real Estate,REIT - Mortgage,USA,116470000.0,9.69,5.66,-999.0,1.21,0.64,2.35,7.22,0.95,0.1166,2.2642,0.11,0.3158,0.576,0.1205,-0.1118,0.0612,1.1557,15.5167,0.3644,0.0011,0.2414,-0.008,0.001,0.069,0.0084,-999.0,-999.0,4.96,4.96,0.9353,0.1248,0.0136,-0.0972,0.0878,0.0421,1.11,-0.0448,-0.122,0.4575,-0.8159,1.6234,Nov 13/a,2.23,41872.0,False,True,5
3315,PWFL,-999,Technology,Communication Equipment,USA,113860000.0,-999.0,23.54,-999.0,0.86,1.42,5.81,-999.0,0.53,-999.0,-999.0,-0.02,-2.1667,2.8571,-0.0539,0.3,0.2781,-0.0027,-0.3968,0.1066,0.0,0.6758,-999.0,0.1184,-0.0252,-0.0564,1.71,1.27,0.1,0.2,0.5002,-0.0655,-0.0556,-0.0811,0.3362,0.0775,1.64,0.0294,-0.1232,0.8659,-0.8816,0.8659,Nov 09/b,3.06,0.0,False,False,3
3910,TEO,-999,Communication Services,Telecom Services,Argentina,970970000.0,20.01,-999.0,-999.0,0.23,0.71,2.48,1.84,3.12,-999.0,-999.0,-2.2,-0.1078,0.9178,-999.0,-999.0,-0.0036,-0.0278,1.0646,0.0001,0.0,0.3874,-0.2679,0.009,0.0356,0.026,0.45,0.41,0.37,0.53,0.1222,0.0394,0.0474,0.1171,0.4724,0.4202,0.85,0.0304,-0.1285,0.9911,-0.7545,18.1266,Nov 09/a,7.73,0.0,False,True,2
1055,CULL,-999,Financial,Banks - Regional,USA,77170000.0,18.55,-999.0,-999.0,3.73,0.73,-999.0,21.5,-999.0,0.0113,0.2036,-999.0,-999.0,-999.0,-0.1015,-999.0,0.0475,0.1714,0.1524,0.3129,0.0031,0.1213,0.0819,0.0008,0.0402,0.0295,0.79,-999.0,0.35,0.35,-999.0,0.1941,-0.0148,-0.0112,0.0271,-0.0157,-999.0,-0.009,-0.1287,0.0401,-0.7689,0.1189,-999,10.63,71685.0,False,True,5
3087,PBI,RUT,Industrials,Integrated Freight & Logistics,USA,710610000.0,-999.0,31.0,-999.0,0.22,-999.0,1.14,17.07,3.53,0.062,0.9597,-0.04,-1.625,6.2,-999.0,0.06,0.0074,-0.0408,-36.8757,0.1273,0.0,0.6142,-0.0242,0.0641,0.1097,-0.1932,0.98,0.94,-999.0,-999.0,0.3129,-0.1181,-0.0074,-0.0289,0.0075,-0.0562,2.17,-0.0357,-0.1296,0.4393,-0.9439,1.7725,Feb 01/b,4.03,0.0,False,True,3
860,CLF,-999,Basic Materials,Steel,USA,9900000000.0,25.6,11.32,-999.0,0.45,1.27,50.01,6.24,0.4,-999.0,0.0,0.37,0.5182,0.0808,-0.2678,-999.0,0.9332,0.0135,0.2636,0.0195,0.0026,0.6803,0.0643,0.0495,0.0508,0.035,1.89,0.62,0.44,0.46,0.0698,0.0181,0.0,0.115,0.1675,-0.0298,2.02,0.0374,-0.1297,0.46,-0.8361,40.3415,Jan 29/a,19.87,506095.0,True,True,3
3841,SWN,-999,Energy,Oil & Gas E&P,USA,7350000000.0,1.44,9.42,0.07,0.89,1.12,282.57,10.93,0.02,-999.0,0.0,0.13,-0.5329,0.1395,0.0038,0.21,0.6713,-0.6822,-0.8991,0.0761,0.0,0.8207,-0.0435,0.0245,1.2869,0.4752,0.59,0.59,0.65,0.65,0.3056,0.6231,0.0373,0.0357,-0.0263,0.2778,1.11,0.0276,-0.1326,0.4595,-0.8737,15.8505,Feb 22/a,6.67,0.0,False,True,4
3839,SWKH,RUT,Financial,Asset Management,USA,208500000.0,13.42,8.24,0.67,5.5,0.75,6.72,19.78,2.48,-999.0,0.0,0.42,0.3214,0.0946,0.3542,0.2,0.1613,-0.3473,-0.3092,0.016,0.0,0.9333,0.0022,0.0042,0.0572,0.0572,-999.0,-999.0,0.0,0.08,0.8106,0.4184,-0.0142,-0.0263,0.0412,-0.1175,0.33,-0.033,-0.1376,0.0931,-0.999,2.7067,Nov 09/b,16.68,0.0,False,True,5
4439,ZYXI,RUT,Healthcare,Medical Distribution,USA,430870000.0,29.68,23.45,-999.0,2.32,7.42,8.22,27.41,1.55,-999.0,0.0,0.17,-0.0773,0.335,0.1665,-999.0,0.5067,0.2022,-0.2057,0.4365,0.0,0.2867,-0.0305,0.306,0.258,0.1214,5.19,4.47,1.25,1.3,0.7983,0.0859,0.0233,0.2292,0.441,-0.02,0.47,0.1793,-0.1383,0.8474,-0.7583,237.9612,Oct 26/a,12.71,0.0,False,True,3
2550,MFIN,-999,Financial,Credit Services,USA,209570000.0,3.83,6.43,0.26,0.88,0.62,1.64,1.69,5.47,0.0379,0.133,0.63,-0.155,-0.4188,0.356,0.15,0.586,0.275,0.478,0.205,0.0,0.278,-0.0621,0.0574,0.171,0.218,-999.0,-999.0,0.66,0.66,-999.0,0.226,-0.1021,-0.0884,-0.0022,0.0553,2.12,-0.0838,-0.1449,0.5904,-0.7115,5.9535,Feb 20/a,8.97,0.0,False,True,5
909,CNDT,RUT,Technology,Information Technology Services,USA,793110000.0,-999.0,16.59,-999.0,0.21,1.23,1.53,20.87,2.39,-999.0,-999.0,-999.0,1.0,-999.0,0.0737,-999.0,-0.0697,-0.0335,1.0129,0.0713,0.0,0.7479,-0.031,0.0073,-0.3235,-0.1392,1.91,1.91,1.82,1.87,0.1531,-0.0814,0.058,0.0489,0.3129,-0.1351,1.62,0.0373,-0.1452,0.5208,-0.844,1.3701,Feb 14/b,3.65,0.0,False,False,2
3115,PDS,-999,Energy,Oil & Gas Drilling,Canada,904280000.0,4.63,6.39,-999.0,0.63,0.84,22.01,4.47,2.87,-999.0,0.0,2.4,-0.4558,0.3294,-999.0,-999.0,0.0879,-0.0103,36.9963,0.0238,0.0,0.5074,-0.3388,0.0123,0.2029,0.1104,1.4,1.3,0.62,0.63,0.2248,0.1487,-0.0135,0.175,0.0714,0.0404,2.13,0.1157,-0.1458,0.5173,-0.9169,10.5919,Feb 06/b,63.06,0.0,False,False,5
4243,VTEX,-999,Technology,Software - Application,United Kingdom,1350000000.0,-999.0,160.96,-999.0,7.25,5.49,6.32,2501.31,1.13,-999.0,-999.0,0.0,0.7022,1.5424,-999.0,-999.0,0.3789,0.3064,1.0,0.7333,0.0,0.1323,-0.071,0.0019,-0.0658,-0.0692,3.92,3.92,0.01,0.02,0.6526,-0.0925,-0.0654,-0.0726,0.0608,0.551,1.39,-0.0291,-0.1468,1.2068,-0.7857,1.688,Nov 07/a,7.15,0.0,False,False,3
1705,GENI,-999,Communication Services,Internet Content & Information,United Kingdom,1500000000.0,-999.0,-999.0,-999.0,3.84,2.6,16.33,-999.0,0.44,-999.0,-999.0,-0.07,0.679,0.5681,-999.0,-999.0,0.453,0.2934,-0.2411,0.2988,0.0,0.5852,-0.0193,0.0348,-0.3039,-0.3005,1.42,1.42,0.01,0.03,0.1552,-0.4469,-0.0626,0.2145,0.4209,0.3025,2.03,0.1428,-0.1491,1.0254,-0.7145,2.2682,Nov 13/b,7.19,0.0,False,False,3
3926,TGI,RUT,Industrials,Aerospace & Defense,USA,1130000000.0,-999.0,19.53,-999.0,0.83,-999.0,6.92,-999.0,2.12,-999.0,0.0,0.25,-1.0162,61.1,-999.0,0.026,-0.1355,-0.1335,-2.2925,0.0186,0.0068,0.9448,-0.0588,0.0437,-999.0,-0.0553,2.66,1.65,-999.0,-999.0,0.2497,-0.0389,-0.0054,-0.0393,0.3775,0.1524,2.61,-0.0044,-0.1506,1.0957,-0.8284,3.8576,Feb 07/b,14.67,126004.0,True,True,4
4110,UNIT,RUT,Real Estate,REIT - Specialty,USA,1220000000.0,-999.0,12.05,-999.0,0.85,-999.0,35.67,-999.0,0.14,0.1176,-999.0,0.1,-4.3623,2.973,0.21,0.174,0.0263,0.0267,0.4808,0.0305,0.0,0.865,-0.0045,0.0887,-999.0,-0.0128,-999.0,-999.0,-999.0,-999.0,0.5483,-0.0303,0.0515,-0.0503,-0.0432,-0.1472,1.4,-0.0692,-0.1514,0.7347,-0.8527,0.7347,Feb 29/b,5.1,0.0,False,True,4
1744,GLNG,RUT,Energy,Oil & Gas Midstream,Bermuda,2230000000.0,-999.0,10.48,-999.0,8.01,1.04,2.83,263.86,7.5,0.0471,0.0,0.52,0.5218,-0.1629,-999.0,-999.0,-0.0896,-0.02,-999.0,0.0674,0.0,0.7796,-0.0389,0.0322,0.0238,0.0191,1.95,1.95,0.39,0.55,0.503,0.2069,-0.0019,-0.0323,-0.0454,-0.0957,0.6,-0.0386,-0.152,0.0831,-0.7145,7.5672,Nov 21/b,21.25,0.0,False,True,3
3807,STNE,RUT,Technology,Software - Infrastructure,Cayman Islands,4950000000.0,26.64,12.95,0.35,4.96,1.84,4.32,13.98,3.82,-999.0,-999.0,0.3,1.6447,0.4004,-0.2178,0.766,0.4611,0.2961,1.1503,0.1721,0.0,0.6831,0.0082,0.0538,0.079,0.0606,1.27,1.27,0.19,0.33,0.3756,0.2044,-0.0889,-0.0506,0.2168,0.6353,2.38,-0.0495,-0.1521,1.0396,-0.8265,1.4222,Nov 10/a,16.5,0.0,False,True,4
2868,NRP,-999,Energy,Thermal Coal,USA,1090000000.0,7.41,-999.0,-999.0,3.65,2.19,59.11,3.6,1.46,0.0348,0.2017,-999.0,-999.0,-999.0,0.276,0.0,0.2113,-0.163,-0.1261,0.3552,0.0007,0.2789,0.0157,0.0212,0.4888,0.2658,1.14,1.14,0.31,0.38,0.8324,0.6366,-0.0362,-0.1151,0.2275,0.5775,0.45,-0.0565,-0.1553,0.9284,-0.7866,17.3531,Nov 03/b,86.16,222795.0,True,True,6
3703,SNDA,-999,Healthcare,Medical Care Facilities,USA,127980000.0,-999.0,-999.0,-999.0,0.51,-999.0,5.84,-999.0,1.9,-999.0,-999.0,-999.0,-999.0,-999.0,0.1513,0.103,-0.1356,0.064,-0.1942,0.2488,0.5826,0.8031,0.0058,0.0027,-999.0,-0.0611,-999.0,-999.0,-999.0,-999.0,0.1278,-0.1248,-0.0582,0.1802,0.2444,-0.2286,1.75,0.1358,-0.1553,0.85,-0.9735,0.85,Nov 14/b,11.1,10025455.0,True,True,4
926,CNX,RUT,Energy,Oil & Gas E&P,USA,3030000000.0,2.2,9.17,0.05,2.01,0.71,6878.85,22.39,0.0,-999.0,0.0,0.43,-0.1626,0.3724,0.1928,0.416,0.1615,-0.5453,-0.4922,0.0338,0.0349,1.0495,-0.0629,0.2185,0.4772,0.275,0.51,0.49,0.45,0.54,0.3438,1.1597,0.0096,0.0262,-0.0781,0.2424,1.32,-0.0064,-0.1578,0.3886,-0.7993,4.2658,Jan 29/b,19.94,0.0,False,True,6
1624,FSP,-999,Real Estate,REIT - Office,USA,244090000.0,-999.0,-999.0,-999.0,1.57,0.34,18.72,-999.0,0.13,0.0169,18.8679,0.12,-39.0,0.6842,-999.0,-999.0,-0.115,-0.0685,-3.6443,0.2138,0.0045,0.5745,-0.0129,0.0055,-0.0735,-0.0493,-999.0,-999.0,0.55,0.55,0.11,-0.3503,0.0172,-0.056,-0.0407,-0.1703,0.81,-0.0544,-0.1601,1.1133,-0.8798,1.1133,Nov 07/a,2.36,157120.0,True,True,3
1296,EGLE,RUT,Industrials,Marine Shipping,USA,559360000.0,25.2,10.89,-999.0,1.27,0.88,4.91,-999.0,11.47,0.0202,0.4341,0.74,-0.9416,4.5068,-999.0,-999.0,0.3139,-0.5542,-1.1161,0.3221,0.0,0.7096,-0.0828,0.1161,0.0555,0.0417,0.86,0.73,0.58,0.85,0.1796,0.0893,-0.0254,0.0212,0.3021,-0.0256,1.48,0.0449,-0.1604,0.4388,-1.0,5.3363,Nov 02/a,56.33,0.0,False,True,3
1300,EGY,RUT,Energy,Oil & Gas E&P,USA,459550000.0,13.8,4.8,6.9,1.14,1.04,4.44,12.41,0.98,0.0644,0.1774,0.16,-0.7081,1.092,0.3558,0.02,0.5859,0.4888,-0.5013,0.0169,0.0051,0.5309,-0.0256,0.0217,0.1097,0.0648,1.31,1.25,0.18,0.2,0.3183,0.0841,0.0455,0.0186,0.0455,-0.0934,1.24,-0.0107,-0.1628,0.245,-0.718,33.9673,Nov 07/a,4.37,36982.0,False,True,5
2856,NR,RUT,Energy,Oil & Gas Equipment & Services,USA,542870000.0,24.09,19.33,-999.0,0.67,1.32,19.12,14.98,0.33,-999.0,-999.0,0.07,1.2308,0.1379,-999.0,-999.0,0.0104,-0.0971,1.3319,0.1197,0.0009,0.8087,-0.0304,0.0203,0.0574,0.0486,2.47,1.53,0.19,0.25,0.1808,0.0297,0.0408,0.0563,-0.1027,0.4467,2.77,-0.0214,-0.1633,0.8765,-0.7498,70.456,Feb 21/a,6.38,0.0,False,False,4
299,ARMN,-999,Basic Materials,Gold,Canada,407980000.0,19.23,-999.0,-999.0,0.96,0.68,1.94,-999.0,1.53,-999.0,-999.0,-999.0,-999.0,-999.0,-0.684,-999.0,0.1093,0.2402,1.1891,0.0614,0.0,0.3529,-999.0,0.0053,0.036,0.0213,2.87,2.5,0.57,0.62,0.3255,0.0471,-0.0034,0.0172,0.2033,-0.0421,1.28,-0.051,-0.1638,0.441,-0.9967,3.4848,-999,2.96,0.0,False,True,4
1317,ELUT,-999,Healthcare,Medical Devices,USA,91410000.0,-999.0,-999.0,-999.0,2.17,-999.0,6.3,-999.0,0.63,-999.0,-999.0,-0.28,0.2059,0.3042,-0.217,-999.0,0.0605,-0.5054,0.2104,0.5091,0.0,0.297,-0.0009,0.0044,-7.7514,-26.4749,0.87,0.73,-999.0,-999.0,0.3594,-0.8017,0.0451,0.1161,1.4024,-0.0592,0.56,0.3026,-0.167,2.5818,-0.7835,2.5818,Nov 13/a,3.94,0.0,False,False,3
1056,CULP,-999,Consumer Cyclical,Textile Manufacturing,USA,62230000.0,-999.0,15.12,-999.0,0.27,0.74,3.85,-999.0,1.3,-999.0,-999.0,-0.19,0.7257,1.4681,-999.0,0.09,-0.054,0.0059,0.8037,0.1161,0.0228,0.5768,-0.0138,0.0006,-0.2091,-0.2256,2.13,1.06,0.03,0.06,0.1055,-0.0847,-0.0158,-0.062,-0.0513,-0.0861,1.31,-0.0685,-0.1673,0.1881,-0.8672,3.1803,Dec 04/a,4.99,183147.0,True,True,4
1143,DESP,-999,Consumer Cyclical,Travel Services,Argentina,564150000.0,-999.0,12.89,-999.0,0.87,-999.0,2.21,75.42,3.86,0.0135,-999.0,0.15,1.3988,0.3957,-999.0,-999.0,0.3565,0.2236,1.0,0.1637,0.0,0.6428,-0.0082,0.0034,-999.0,-999.0,0.8,0.8,-999.0,-999.0,0.6704,0.0045,0.0179,-0.0511,0.1134,0.2633,2.02,-0.0591,-0.1685,0.7411,-0.7664,0.9234,Nov 09/a,8.54,0.0,False,False,3
1661,GAIA,-999,Communication Services,Entertainment,USA,68800000.0,-999.0,-999.0,-999.0,0.87,0.73,6.13,-999.0,0.49,-999.0,-999.0,-0.02,-0.2,0.2222,0.3725,0.15,0.1862,0.0159,0.7566,0.4004,0.0146,0.3352,0.0571,0.003,-0.0489,-0.0443,0.49,0.49,0.14,0.26,0.6544,-0.0551,-0.0261,0.031,0.1634,0.0952,0.79,0.0493,-0.1694,0.4171,-0.9027,0.4585,Oct 30/a,2.99,309275.0,True,True,5
4413,ZDGE,-999,Communication Services,Internet Content & Information,USA,61420000.0,-999.0,8.92,-999.0,2.24,1.58,3.28,73.12,1.31,-999.0,-999.0,0.05,1.5,1.1818,-0.2212,-999.0,0.2674,0.0262,0.9068,0.1771,0.0,0.1479,-0.1309,0.0004,-0.1433,-0.1452,3.78,3.78,0.05,0.05,0.805,-0.2169,-0.097,0.8689,1.2526,0.3941,1.07,0.6432,-0.1737,1.5476,-0.7849,5.4819,Dec 13/a,4.28,0.0,False,True,3
