No.,Ticker,Index,Sector,Industry,Country,Market Cap,P/E,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,Cash/sh,Dividend,Payout Ratio,EPS next Q,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,Sales Q/Q,EPS Q/Q,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Profit M,Perf Week,Perf Month,Perf Quart,Perf Year,Beta,SMA50,52W High,52W Low,All-Time High,All-Time Low,Earnings,Price
3730,SPRU,-999,Technology,Solar,USA,70550000.0,-999,-999,-999,0.88,0.33,0.41,-999,9.49,-999,-999,-999,-999,-999,-999,-999,-0.3333,-0.1332,-4.3467,0.1864,0.0,0.1818,-0.5343,0.027,-0.2514,-0.0778,2.84,2.8,2.81,2.94,0.5292,-0.7884,-0.0397,-0.0203,-0.1224,-0.3546,1.32,-0.0149,-0.5642,0.1835,-0.9862,0.1835,Mar 14/a,3.87
3731,SPRY,RUT,Healthcare,Biotechnology,USA,879360000.0,-999,-999,-999,-999,3.7,3.64,-999,2.52,-999,-999,-0.14,0.2953,-0.2185,-0.1304,-999,-0.1902,-999,0.7189,0.5692,0.0455,0.4087,0.1548,0.1114,-999,-999,21.87,21.87,0.0,0.0,-999,-999,0.0541,0.2901,0.7218,0.1036,0.77,0.2836,-0.0508,2.5922,-0.8555,2.5922,Nov 09/a,9.16
3732,SPSC,RUT,Technology,Software - Infrastructure,USA,6660000000.0,102.46,48.07,6.83,12.4,9.93,24.16,59.14,7.45,-999,0.0,0.74,0.1076,0.1863,0.2097,0.15,0.1676,0.1881,0.1733,0.011,-0.3691,1.0074,0.0052,0.0197,0.1093,0.0972,2.59,2.59,0.01,0.02,0.6309,0.1226,-0.0248,-0.0822,-0.0311,0.2274,0.79,-0.0274,-0.177,0.2859,-0.177,41.6083,Feb 08/a,180.02
3733,SPT,RUT,Technology,Software - Application,USA,3170000000.0,-999,105.29,-999,9.51,21.99,32.25,724.06,1.75,-999,-999,0.01,0.625,1.3536,-0.2291,-999,0.3352,0.3434,-0.6455,0.1464,-0.0498,1.073,0.0038,0.181,-0.4637,-0.31,0.93,0.93,0.49,0.51,0.7714,-0.1991,-0.0402,-0.1229,-0.0271,-0.0707,1.06,-0.0796,-0.1759,0.5238,-0.6123,4.3491,Feb 20/a,56.38
3734,SPTN,RUT,Consumer Defensive,Food Distribution,USA,691710000.0,16.94,9.07,4.59,0.07,0.9,38.51,-999,0.52,0.044,0.5747,0.52,-0.0489,0.0621,0.0994,0.0369,0.0395,-0.0277,15.2143,0.0165,-0.0082,0.849,-0.0184,0.0369,0.0671,0.0325,1.63,0.76,1.05,1.11,0.1527,0.0053,-0.0287,-0.1048,-0.1491,-0.2075,0.54,-0.0838,-0.2134,0.0494,-0.5052,15.5124,Feb 15/b,19.98
3735,SPWH,RUT,Consumer Cyclical,Specialty Retail,USA,118220000.0,-999,-999,-999,0.09,0.43,40.48,-999,0.08,-999,0.0,-0.31,-1.7302,0.8269,0.1883,0.2072,0.1621,-0.0532,-1.1069,0.0417,0.1009,0.8865,-0.0736,0.0823,-0.0332,-0.0161,1.19,0.09,1.1,2.01,0.2604,-0.0071,-0.0706,-0.1918,-0.2769,-0.6132,0.78,-0.1785,-0.6429,0.0604,-0.8288,0.0604,Dec 06/a,3.16
3736,SPWR,RUT,Technology,Solar,USA,496270000.0,-999,-999,-999,0.29,1.17,5.55,-999,0.51,-999,0.0,-0.24,0.3768,0.724,0.2451,-999,0.0398,-0.2836,-21.0812,0.0,-999,0.4769,1.2859,0.2284,-0.5276,-0.7498,0.94,0.64,0.08,1.24,0.1413,-0.1466,-0.066,-0.3365,-0.4579,-0.7933,1.78,-0.1573,-0.8103,0.123,-0.9737,0.1651,Feb 15/b,2.83
3737,SPXC,RUT,Industrials,Building Products & Equipment,USA,5340000000.0,37.67,21.12,2.09,3.07,4.47,53.7,28.92,2.18,-999,0.0,1.04,0.1509,0.1151,0.1213,0.18,0.0402,0.0934,2.2298,0.0286,-0.127,0.9387,-0.0849,0.012,0.1273,0.0829,1.77,1.08,0.46,0.5,0.3596,0.0831,0.0103,0.0862,0.2561,0.7542,1.25,0.0958,-0.0111,0.9124,-0.0111,103.2405,Feb 22/a,116.83
3738,SPXX,-999,Financial,Closed-End Fund - Equity,USA,272630000.0,7.3,-999,-999,55.98,1.03,-999,-999,-999,0.0775,-999,-999,-999,-999,-999,-999,-999,0.073,-0.974,-999,-999,0.2699,-999,0.0008,-999,-999,-999,-999,-999,-999,-999,-999,-0.0244,-0.0206,0.006,0.025,0.95,-0.0056,-0.0495,0.1186,-0.2414,0.8975,-999,15.18
3739,SQ,-999,Technology,Software - Infrastructure,USA,49360000000.0,13822.41,18.81,238.61,2.25,2.64,7.46,-999,10.75,-999,0.0,0.73,0.7871,0.3251,-999,0.5793,0.5093,0.2413,2.4887,0.1202,0.0029,0.6197,-0.0012,0.027,0.0005,0.0004,1.9,1.89,0.24,0.24,0.332,0.0004,-0.0071,0.1893,0.1443,0.0824,2.55,0.1391,-0.084,1.0636,-0.7228,8.9454,Feb 22/a,80.17
3740,SQM,-999,Basic Materials,Specialty Chemicals,Chile,7190000000.0,7.14,7.96,-999,0.96,2.59,3.04,-999,16.57,0.0728,0.548,0.89,-0.3039,0.2887,0.3374,-0.136,0.5614,-0.5814,-0.8235,0.0002,0.0,0.2557,-0.056,0.0341,0.386,0.2287,2.5,1.74,0.59,0.82,0.4117,0.2695,0.0932,0.2455,-0.0755,-0.3071,1.09,0.0849,-0.4116,0.307,-0.5653,34.0083,Feb 29/b,50.32
3741,SQSP,RUT,Technology,Software - Infrastructure,USA,4420000000.0,-999,28.36,-999,4.37,-999,15.03,20.65,2.15,-999,-999,0.02,0.1016,0.3912,0.593,0.112,0.2043,0.1831,1.022,0.5684,-0.2409,0.3606,-0.0082,0.0554,-999,-0.0198,0.68,0.68,-999,-999,0.7858,-0.007,0.0283,-0.0134,0.1334,0.194,0.49,0.0125,-0.0647,0.2651,-0.4996,1.2439,Feb 28/b,32.38
3742,SR,RUT,Utilities,Utilities - Regulated Gas,USA,3280000000.0,16.08,13.06,2.53,1.26,1.17,682.55,-999,0.09,0.0508,0.7485,3.73,0.075,0.048,-0.0235,0.0636,0.07,-0.0705,-0.0851,0.0293,-0.0001,0.8908,0.0074,0.0365,0.0714,0.0312,0.55,0.43,1.06,1.56,0.2393,0.0753,-0.0183,0.0186,-0.0874,-0.1431,0.52,-0.002,-0.1731,0.1082,-0.3228,11.8843,Feb 01/b,59.59
3743,SRAD,-999,Technology,Software - Application,Switzerland,3010000000.0,-999,34.6,-999,3.39,3.59,9.81,12.57,1.03,-999,0.0,0.04,1.632,2.2054,-999,-999,0.226,0.2147,-0.6415,0.51,0.0,0.4254,-0.0017,0.0221,-0.0258,-0.0248,1.56,1.56,0.03,0.03,0.1948,-0.024,0.011,-0.0165,-0.0515,-0.0352,1.93,-0.0293,-0.3492,0.2537,-0.641,0.4268,Mar 20/b,10.13
3744,SRBK,-999,Financial,Banks - Regional,USA,90440000.0,-999,-999,-999,-999,0.46,-999,-999,-999,-999,0.0,-999,-999,-999,-999,-999,0.175,-999,-999,0.1171,0.133,0.1572,-999,0.0095,-999,-999,0.17,-999,0.11,0.12,-999,-999,0.0074,0.0096,-0.0073,-999,-999,0.0063,-0.049,0.1873,-0.049,0.1873,-999,9.51
3745,SRCE,RUT,Financial,Banks - Regional,USA,1220000000.0,9.85,11.06,0.99,2.4,1.23,-999,6.81,-999,0.0271,0.2562,1.14,-0.0948,-0.0124,0.0996,0.1,0.0835,0.2181,-0.0764,0.2845,-0.0001,0.7471,0.0001,0.0107,0.1335,0.1126,0.03,-999,0.11,0.44,-999,0.2445,-0.0336,-0.005,-0.0717,0.0676,0.79,-0.032,-0.1212,0.2827,-0.1703,47.8308,Jan 18/b,49.73
3746,SRCL,-999,Industrials,Waste Management,USA,4840000000.0,-999,18.43,-999,1.82,1.91,137.15,43.23,0.38,-999,0.0,0.57,0.2434,0.2077,0.3971,0.11,-0.0621,-0.0274,-0.5329,0.0043,0.0,1.0615,-0.0093,0.026,-0.0087,-0.0051,0.91,0.91,0.66,0.71,0.3394,-0.008,0.0019,0.0639,0.0728,0.2214,1.1,0.0494,-0.0834,0.3843,-0.6549,28.8857,Feb 28/b,52.3
3747,SRDX,RUT,Healthcare,Medical Devices,USA,401140000.0,72.58,558.6,7.26,2.9,3.28,11.41,40.68,2.47,-999,-999,-0.35,-7.2105,1.0508,0.2022,0.1,0.1128,0.2254,0.9007,0.0424,0.0,0.9197,0.0025,0.0327,0.0481,0.0356,4.84,3.97,0.27,0.28,0.7685,0.0399,-0.0815,-0.1471,-0.2331,0.6199,1.02,-0.1346,-0.2852,0.7606,-0.6579,10.268,Feb 01/b,28.17
3748,SRE,S&P 500,Utilities,Utilities - Diversified,USA,44260000000.0,14.62,13.57,2.48,2.67,1.59,155.29,-999,0.45,0.0354,0.497,1.34,0.0466,0.069,0.2284,0.059,0.096,-0.1842,0.6775,0.0004,-0.4019,0.9161,-0.0024,0.0182,0.1102,0.0531,0.54,0.49,0.99,1.11,0.2732,0.1827,-0.0149,0.0079,-0.0847,-0.0433,0.71,-0.0257,-0.1195,0.0982,-0.2066,8.0335,Feb 27/b,70.01
3749,SRG,-999,Real Estate,REIT - Retail,USA,503930000.0,-999,-999,-999,14.71,0.9,4.39,-999,2.04,-999,-999,-999,-999,-999,-0.0357,-999,-0.1514,-0.7886,0.5499,0.2974,-0.0856,0.5179,0.0752,0.1762,-0.1114,-0.074,-999,-999,0.72,0.72,-0.6538,-2.0738,-0.0488,-0.0538,-0.0186,-0.0292,2.65,-0.0488,-0.0958,0.2687,-0.8435,0.8306,Nov 08/a,8.97
3750,SRI,RUT,Consumer Cyclical,Auto Parts,USA,461460000.0,-999,23.93,-999,0.47,1.6,11.3,-999,1.48,-999,-999,-0.04,4.75,1.3333,-999,0.0028,0.0362,-0.0072,12.2771,0.0485,-0.0065,1.0954,0.013,0.0223,-0.0182,-0.0107,2.41,1.36,0.68,0.71,0.1974,-0.0053,-0.0059,-0.0827,-0.0461,-0.0385,1.39,-0.06,-0.3166,0.1812,-0.5615,10.8794,Feb 29/b,16.75
3751,SRL,-999,Financial,Capital Markets,China,99150000.0,-999,-999,-999,2.45,0.41,1.47,3.05,4.54,0.0254,-999,-999,-999,-999,0.1619,-999,-0.1364,-0.7844,-1.1435,0.4909,0.0,0.2953,-0.2735,0.0004,-0.0768,-0.0722,-999,-999,0.13,0.13,0.6052,-0.4913,-0.029,-0.1627,0.1737,0.0619,1.25,-0.1263,-0.1871,0.8032,-0.9399,1.231,-999,6.69
3752,SRPT,-999,Healthcare,Biotechnology,USA,11550000000.0,-999,11.04,-999,9.29,13.42,6.89,-999,17.86,-999,-999,-0.01,1.4033,3.764,-0.0121,-999,0.3289,0.5354,1.3477,0.0598,0.0092,0.8619,0.064,0.0542,-0.8615,-0.2513,3.95,3.45,1.48,1.63,0.8434,-0.4311,-0.0106,-0.0101,0.3359,-0.1508,0.94,0.0069,-0.2304,1.2271,-0.3233,44.5741,Feb 28/a,123.05
3753,SRRK,RUT,Healthcare,Biotechnology,USA,1040000000.0,-999,-999,-999,-999,4.85,4.77,-999,3.03,-999,-999,-0.47,0.1598,0.0316,-0.1791,-999,0.1843,-999,0.037,0.2509,0.5521,0.9654,-0.0271,0.2066,-0.6896,-0.7096,8.55,8.55,0.34,0.38,0.7022,-999,-0.149,-0.0677,-0.2578,0.3988,0.89,-0.0804,-0.3174,1.5989,-0.7936,2.341,Nov 07/b,14.45
3754,SRTS,-999,Healthcare,Medical Devices,USA,57620000.0,118.92,19.56,-999,2.36,1.18,2.49,-999,1.41,-999,0.0,-0.03,2.75,0.6,-999,-999,0.2803,-0.0411,0.5146,0.2133,0.0029,0.1599,0.1968,0.0019,0.01,0.0098,11.76,8.94,0.01,0.02,0.5761,0.0199,-0.1538,-0.1795,0.6604,-0.3282,0.93,-0.027,-0.3457,0.9665,-0.7692,0.9997,Feb 08/a,3.52
3755,SRV,-999,Financial,Closed-End Fund - Equity,USA,88140000.0,-999,-999,-999,-999,-999,-999,-999,-999,0.1339,3.4901,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.2493,-999,0.0257,-999,-999,-999,-999,-999,-999,-999,-999,0.0166,0.1679,0.2198,0.2602,1.36,0.1268,-0.0894,0.3564,-0.8991,5.7233,-999,40.34
3756,SSB,RUT,Financial,Banks - Regional,USA,6100000000.0,12.38,11.05,1.03,2.73,1.1,-999,12.51,-999,0.0262,0.3156,1.55,0.0174,0.101,0.0585,0.12,0.2681,0.1848,-0.2588,0.0148,-0.0062,0.9047,-0.0474,0.0413,0.0932,0.0821,0.04,-999,0.09,0.2,-999,0.2212,-0.0452,-0.0164,-0.0417,0.0849,0.74,-0.0298,-0.0886,0.3441,-0.1535,7.0421,Jan 25/a,79.99
3757,SSBI,-999,Financial,Banks - Regional,USA,70810000.0,6.57,-999,-999,1.08,0.77,-999,12.15,-999,0.0453,0.2971,-999,-999,-999,0.1312,0.0,0.1867,-0.0605,-0.5887,0.2972,-999,0.2067,-999,0.0023,0.1162,0.1045,0.13,-999,0.06,0.06,-999,0.1654,-0.0407,-0.0066,-0.1527,-0.3331,0.58,-0.0576,-0.4322,0.1099,-0.47,2.5376,Oct 25/b,10.6
3758,SSBK,RUT,Financial,Banks - Regional,USA,220120000.0,7.03,3.77,-999,1.51,1.02,-999,5.72,-999,0.0145,0.1019,0.83,0.983,-0.0571,0.2453,-999,0.2933,0.255,-0.1683,0.2164,-0.0009,0.5436,0.026,0.0078,0.1611,0.1018,0.13,-999,0.46,0.86,-999,0.2194,0.0,0.041,-0.0423,0.0546,0.14,-0.0481,-0.1898,0.2698,-0.1968,0.3175,Jan 22/b,24.9
3759,SSD,RUT,Basic Materials,Lumber & Wood Production,USA,8380000000.0,23.86,20.27,4.77,3.78,4.97,19.49,24.77,10.12,0.0055,0.1295,1.9,0.0521,0.1197,0.2488,0.05,0.1602,0.0549,-0.0484,0.0063,-0.0327,0.9448,-0.0086,0.0206,0.2289,0.1614,3.63,2.11,0.31,0.33,0.4715,0.1599,-0.0678,0.0339,0.0579,0.9332,1.31,0.0253,-0.0968,0.956,-0.0968,83.1557,Feb 05/a,197.24
3760,SSNC,-999,Technology,Software - Application,USA,15330000000.0,25.97,11.02,3.3,2.79,2.41,5.11,13.23,12.13,0.0146,0.3689,1.22,0.1025,0.1073,0.413,0.0787,0.1063,0.0548,-0.0472,0.132,0.0,0.8565,-0.0232,0.0087,0.098,0.046,1.07,1.07,1.08,1.09,0.4851,0.1103,0.0005,-0.0166,0.0376,0.1524,1.43,0.0036,-0.0457,0.3306,-0.2691,8.3473,Feb 13/a,62.02
3761,SSNT,-999,Technology,Software - Application,USA,73470000.0,-999,-999,-999,1.35,9.82,11.97,159.72,1.15,-999,-999,-999,-999,-999,-999,-999,0.0879,0.1856,22.3243,0.4107,-0.0118,0.2318,0.1099,0.1101,-0.1257,-0.1193,0.96,0.96,0.2,0.35,0.3843,-0.0196,0.0184,-0.1125,0.3935,4.1733,2.18,-0.0745,-0.4372,4.2103,-0.9996,135.9587,-999,13.81
3762,SSP,RUT,Communication Services,Broadcasting,USA,314790000.0,-999,-999,-999,0.14,0.43,8.91,6.06,0.42,-999,0.0,-0.24,3.883,-1.25,-999,0.1,0.1816,-0.0957,-4.7866,0.2859,0.0006,0.6838,0.0164,0.0547,-0.5767,-0.2393,1.41,1.41,2.61,2.64,0.3727,-0.4353,-0.1268,-0.3769,-0.5237,-0.6097,1.94,-0.4187,-0.6624,0.0027,-0.8655,4.7608,Feb 23/b,3.72
3763,SSRM,-999,Basic Materials,Gold,USA,805790000.0,-999,20.56,-999,0.56,0.24,1.57,4.1,2.54,0.0216,0.3118,-0.04,-0.9068,0.6094,-999,-999,0.3861,0.3901,-3.4464,0.0074,-0.0014,0.6918,0.0006,0.0222,-0.0282,-0.0266,7.01,3.99,0.09,0.1,0.2391,-0.0687,-0.0744,-0.1096,-0.6328,-0.7089,0.81,-0.4671,-0.7753,0.0585,-0.9174,5.368,Feb 27/a,3.98
3764,SSSS,-999,Financial,Asset Management,USA,110940000.0,87.2,-999,-999,19.81,0.52,-999,-999,-999,-999,-999,-0.14,1.105,-2.283,0.4256,-999,-999,1.821,-999,0.0548,0.089,0.1371,-999,0.0018,-999,-999,-999,-999,-999,-999,-999,-999,0.0023,0.2457,0.0187,0.4485,1.39,0.0896,-0.0113,0.5034,-0.7728,0.5034,Mar 13/a,4.36
3765,SSTI,RUT,Technology,Software - Application,USA,192710000.0,-999,-999,-999,2.08,2.83,33.81,29.6,0.45,-999,0.0,-0.08,0.2532,0.9391,0.0323,0.2,0.2902,0.2404,4.271,0.2622,-0.0018,0.6038,0.0653,0.0179,-0.0401,-0.0389,0.69,0.57,0.02,0.09,0.5699,-0.0293,-0.0773,-0.1397,-0.4075,-0.5711,1.23,-0.2322,-0.6161,0.0532,-0.7709,0.6238,Feb 27/a,15.15
3766,SSTK,RUT,Communication Services,Internet Content & Information,USA,1730000000.0,16.03,12.26,0.89,1.97,3.28,17.18,18.0,2.83,0.0245,0.355,0.88,-0.2099,0.1528,0.1453,0.18,0.0711,-0.0023,-1.1447,0.3146,-0.0223,0.8345,-0.0228,0.1768,0.2263,0.1981,0.65,0.65,0.06,0.13,0.5927,0.1261,-0.0363,0.0363,0.0365,-0.3048,1.11,0.0164,-0.3605,0.4373,-0.6215,1.4527,Feb 21/b,48.58
3767,SSYS,-999,Technology,Computer Hardware,USA,830020000.0,-999,33.43,-999,1.32,0.94,5.1,-999,2.33,-999,-999,-0.06,0.2909,1.507,-0.5193,0.3,-0.0046,-0.0183,-5.0392,0.1916,0.0,0.6237,-0.198,0.0198,-0.1335,-0.1372,3.17,2.08,0.01,0.02,0.4034,-0.1961,-0.0426,-0.1282,-0.0357,-0.1976,1.31,-0.0876,-0.4521,0.196,-0.9138,18.04,Mar 07/b,11.9
3768,ST,-999,Technology,Scientific & Technical Instruments,USA,5350000000.0,-999,8.48,-999,1.31,1.79,10.53,19.78,3.38,0.0135,0.1649,0.85,0.0301,0.1279,-999,0.1,0.0469,-0.0366,-2.8115,0.0076,0.0,1.0063,-0.0166,0.0462,-0.0013,-0.0006,2.55,1.69,1.14,1.15,0.266,-0.001,0.0057,0.0864,0.0207,-0.2336,1.36,0.0225,-0.2902,0.1639,-0.4576,1.3325,Feb 06/b,35.57
3769,STAA,RUT,Healthcare,Medical Instruments & Supplies,USA,1840000000.0,87.25,42.53,2.91,5.72,4.77,8.35,-999,4.52,-999,0.0,0.02,-0.4787,0.6844,0.3151,0.3,0.2155,0.1909,0.3291,0.0107,3.4432,1.0557,0.0194,0.125,0.0595,0.0511,5.62,5.08,0.08,0.09,0.7836,0.0662,0.0519,0.262,0.121,-0.3841,0.84,0.1982,-0.4842,0.4151,-0.7687,46.7468,Feb 26/a,37.72
3770,STAG,-999,Real Estate,REIT - Industrial,USA,6760000000.0,34.86,42.02,4.98,9.56,2.0,309.28,23.88,0.12,0.0405,1.3778,0.19,-0.2485,0.1013,0.061,0.07,0.1513,0.0762,0.3812,0.0015,-0.31,0.9037,0.0205,0.0358,0.057,0.032,-999,-999,0.78,0.8,0.4094,0.2721,-0.0159,-0.0269,-0.028,0.147,1.02,-0.0182,-0.0606,0.176,-0.2291,2.8963,Feb 13/a,37.21
3771,STBA,RUT,Financial,Banks - Regional,USA,1160000000.0,8.11,10.08,0.81,2.17,0.91,-999,7.02,-999,0.0423,0.3448,0.79,-0.1904,-0.0033,0.0438,0.1,0.107,0.2156,-0.0633,0.0133,0.0,0.6558,0.0045,0.0231,0.1172,0.105,0.04,-999,0.07,0.43,-999,0.2698,-0.0509,-0.0234,-0.0337,-0.074,0.76,-0.056,-0.1614,0.2411,-0.3632,5.24,Jan 25/b,30.42
3772,STC,RUT,Financial,Insurance - Property & Casualty,USA,1660000000.0,55.15,10.83,11.03,0.74,1.21,-999,36.79,-999,0.0305,1.6725,-0.18,2.1757,0.5879,-0.1123,0.05,0.061,-0.1124,-0.3493,0.0176,-0.0242,0.9784,0.0012,0.0232,0.0223,0.016,0.87,-999,0.39,0.42,-999,0.0135,-0.0106,-0.008,0.0966,0.5684,1.18,-0.002,-0.0509,0.6834,-0.2516,25.9422,Feb 07/a,60.62
3773,STE,S&P 500,Healthcare,Medical Devices,Ireland,22730000000.0,40.35,24.14,4.03,4.2,3.54,116.22,38.27,1.98,0.0088,1.7233,2.42,0.0563,0.1004,-0.2065,0.1,0.1467,0.1477,0.1459,0.003,0.0,0.9654,0.0033,0.025,0.091,0.0578,2.43,1.49,0.53,0.55,0.4361,0.1048,-0.0156,0.0107,0.1121,0.3042,0.79,0.0207,-0.0943,0.3282,-0.1011,133.8027,Feb 07/a,230.05
3774,STEL,RUT,Financial,Banks - Regional,USA,1250000000.0,9.6,11.17,-999,2.04,0.82,-999,7.77,-999,0.0226,0.2124,0.48,-0.264,0.0426,0.0531,-999,0.3697,0.1166,12.2067,0.0861,-0.0033,0.5463,0.0924,0.0157,0.0899,0.0769,0.07,-999,0.12,0.12,-999,0.2122,-0.0305,-0.0486,-0.1491,-0.1037,0.86,-0.0623,-0.1904,0.1616,-0.3927,0.8808,Jan 26/b,23.51
3775,STEM,RUT,Technology,Software - Infrastructure,USA,291870000.0,-999,-999,-999,0.63,0.68,2.57,-999,0.72,-999,-999,-0.21,0.3542,0.5741,-4.3813,-999,0.9259,0.0771,-0.0592,0.0778,-0.0469,0.6768,0.0208,0.2703,-0.2872,-0.1387,1.8,1.7,1.38,1.42,0.0297,-0.3042,-0.1475,-0.4444,-0.4875,-0.7214,1.93,-0.3663,-0.7624,0.0571,-0.9641,0.0571,Feb 28/a,1.85
3776,STEP,RUT,Financial,Asset Management,USA,2140000000.0,38.07,20.58,2.34,4.04,2.81,12.27,9.75,2.72,0.0253,-999,0.27,-0.088,0.4337,-999,0.163,0.2317,-5.9183,-1.8289,0.1671,-0.0539,0.8192,-0.0413,0.0305,0.0741,0.056,-999,-999,0.31,0.32,0.9089,0.1058,-0.013,-0.0523,0.1982,0.3999,1.26,-0.0114,-0.1078,0.6999,-0.3892,0.6999,Feb 08/a,33.37
3777,STER,RUT,Technology,Software - Infrastructure,USA,1480000000.0,-999,11.45,-999,2.06,2.11,27.36,15.73,0.58,-999,0.0,0.26,0.136,0.2239,0.7738,0.145,0.1494,-0.003,0.5397,0.1536,0.0,0.849,-0.0038,0.0176,-0.0002,-0.0001,1.49,1.49,0.69,0.72,0.317,-0.0002,-0.0025,0.2457,0.1723,0.4176,0.47,0.1437,-0.0456,0.5919,-0.4508,0.5919,Mar 06/b,15.92
3778,STEW,-999,Financial,Closed-End Fund - Equity,USA,1420000000.0,10.15,-999,-999,39.33,0.87,-999,-999,-999,0.0351,-999,-999,-999,-999,-999,-999,-999,-0.043,70.95,0.4676,0.0,0.1618,-999,0.0001,-999,-999,-999,-999,-999,-999,-999,-999,-0.0054,0.0153,0.0695,0.2327,0.94,0.0226,-0.0214,0.2443,-0.0318,4.5499,-999,14.62
3779,STGW,RUT,Communication Services,Advertising Agencies,USA,672230000.0,-999,7.2,-999,0.27,1.91,5.61,17.58,1.02,-999,0.0,0.14,0.3889,0.0084,-999,0.06,0.2697,-0.094,1.2087,0.0415,0.0052,0.8238,0.0093,0.0379,-0.0055,-0.0013,0.75,0.75,4.0,4.19,0.3031,-0.0009,0.036,-0.1392,-0.012,-0.1194,1.05,-0.0908,-0.3306,0.5033,-0.7993,7.625,Feb 27/b,5.75
3780,STHO,RUT,Real Estate,Real Estate Services,USA,158110000.0,-999,-999,-999,1.28,0.38,3.12,10.9,3.8,-999,-999,-999,-999,-999,-999,-999,-0.3015,1.0059,1.2532,0.1133,-0.0054,0.7471,-999,0.0101,-0.383,-0.3243,-999,-999,0.47,0.47,0.0656,-1.5957,-0.0263,0.0017,-0.1473,-999,1.59,-0.0456,-0.4291,0.1032,-0.4291,0.1032,Feb 27/a,11.87
3781,STIM,-999,Healthcare,Diagnostics & Research,USA,116060000.0,-999,-999,-999,1.63,3.32,1.92,-999,2.04,-999,-999,-0.31,0.1187,0.3111,0.1712,-999,0.0739,0.1163,0.3925,0.1071,-0.0696,0.5672,-0.0204,0.0057,-0.6617,-0.3151,4.73,4.33,1.8,1.83,0.6966,-0.4231,-0.0534,0.1207,0.866,0.2745,2.38,0.162,-0.1216,2.7864,-0.901,2.7864,Mar 05/b,3.9
3782,STK,-999,Financial,Closed-End Fund - Equity,USA,519520000.0,5.81,-999,-999,-999,-999,-999,-999,-999,0.0438,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1125,-999,0.0009,-999,-999,-999,-999,-999,-999,-999,-999,-0.0358,-0.0599,0.0348,0.2561,1.42,-0.0232,-0.081,0.2746,-0.081,3.177,-999,31.53
3783,STKL,RUT,Consumer Defensive,Packaged Foods,USA,804090000.0,-999,27.54,-999,1.05,4.99,2593.83,-999,0.0,-999,-999,0.03,0.65,0.9066,-0.0287,0.3,-0.1022,-0.1793,-51.0,0.041,-0.0157,0.8653,0.0479,0.0765,-0.0952,-0.344,1.19,0.65,1.93,2.26,0.1289,-0.2311,0.0251,0.1531,0.3404,-0.1402,1.74,0.1408,-0.1923,1.4839,-0.5939,54.44,Feb 28/a,6.93
3784,STKS,RUT,Consumer Cyclical,Restaurants,USA,124140000.0,27.46,17.26,22.88,0.37,1.8,5.9,-999,0.67,-999,0.0,0.01,-0.1458,0.122,0.0465,0.012,0.3464,0.0184,-0.0425,0.2152,0.0,0.4349,-999,0.0628,0.068,0.0181,0.8,0.7,2.77,2.89,0.1506,0.0142,0.1474,-0.0198,-0.2847,-0.4956,2.42,-0.0854,-0.5618,0.178,-0.7585,4.4384,Mar 14/a,3.97
3785,STLA,-999,Consumer Cyclical,Auto Manufacturers,Netherlands,81900000000.0,4.45,4.7,-999,0.4,0.95,1.53,6.16,18.63,0.0591,0.259,3.2,-0.1427,0.0242,0.1867,-0.0645,0.3567,0.0385,0.0613,0.28,0.0,0.2977,-999,0.0088,0.2406,0.179,1.24,0.95,0.24,0.36,0.2012,0.0981,0.044,0.1685,0.2418,0.6894,1.6,0.1808,0.0099,0.8912,0.0099,30.3737,Feb 15/b,28.5
3786,STLD,S&P 500,Basic Materials,Steel,USA,21810000000.0,9.45,15.25,0.34,1.16,2.49,10.28,11.71,13.42,0.0131,0.1161,3.44,-0.2664,-0.1653,0.223,0.2806,0.1547,-0.1228,-0.2756,0.0645,-0.0044,0.8551,-0.0362,0.0293,0.2884,0.2116,2.91,1.67,0.31,0.36,0.2021,0.1304,0.0488,0.1517,0.1954,0.3553,1.42,0.1273,0.0015,0.5229,0.0015,66.631,Jan 23/a,137.9
3787,STN,-999,Industrials,Engineering & Construction,Canada,9680000000.0,38.47,23.23,5.48,2.02,4.63,36.17,29.68,2.35,0.0073,0.2619,0.65,0.1591,0.1647,0.4036,0.0702,0.0801,0.0597,-0.0072,0.0044,0.0,0.628,0.0101,0.0046,0.13,0.0768,1.41,1.41,0.53,0.63,0.3798,0.0511,-0.0024,0.0299,0.1081,0.4826,1.05,0.0391,-0.0306,0.5455,-0.0306,12.3622,Feb 28/a,84.85
3788,STNE,RUT,Technology,Software - Infrastructure,Cayman Islands,5190000000.0,27.93,13.7,0.36,5.2,1.93,4.53,14.65,3.82,-999,-999,0.29,1.6449,0.3906,-0.2178,0.766,0.4611,0.2961,1.1503,0.1714,0.0,0.6854,0.0082,0.0415,0.079,0.0606,1.27,1.27,0.19,0.33,0.3756,0.2044,0.0372,-0.0126,0.0434,0.8804,2.35,0.004,-0.111,1.0046,-0.8181,1.5396,Mar 18/a,17.3
