No.,Ticker,Index,Sector,Industry,Country,Market Cap,P/E,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,Cash/sh,Dividend,Payout Ratio,EPS next Q,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,Sales Q/Q,EPS Q/Q,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Profit M,Perf Week,Perf Month,Perf Quart,Perf Year,Beta,SMA50,52W High,52W Low,All-Time High,All-Time Low,Earnings,Price
3140,PFIE,-999,Energy,Oil & Gas Equipment & Services,USA,85700000.0,8.18,10.11,0.39,1.47,1.5,6.32,14.68,0.29,-999,0.0,0.03,-0.2727,0.125,0.1218,0.21,0.1287,0.0294,0.8165,0.3182,0.0,0.4364,0.0223,0.0244,0.2084,0.1886,4.89,3.34,0.01,0.01,0.5146,0.1851,-0.0162,0.2639,0.046,0.4352,0.55,0.1381,-0.4468,0.6697,-0.691,17.2,Mar 13/a,1.82
3141,PFIS,RUT,Financial,Banks - Regional,USA,272590000.0,10.12,7.38,-999,1.67,0.8,-999,9.88,-999,0.0584,0.4284,0.65,-0.0012,0.3031,0.0259,-999,0.1128,0.3046,-0.5966,0.0413,0.0082,0.3214,-0.027,0.0096,0.0835,0.0714,0.08,-999,0.13,0.25,-999,0.1676,-0.1018,-0.0392,-0.1905,-0.0746,0.46,-0.0654,-0.2254,0.2654,-0.3546,1.42,Jan 25/a,38.72
3142,PFL,-999,Financial,Closed-End Fund - Debt,USA,331880000.0,8.9,-999,-999,8.09,1.06,-999,-999,-999,0.1144,-999,-999,-999,-999,-999,-999,-999,0.029,4.242,-999,-999,0.133,-999,0.0029,-999,-999,-999,-999,-999,-999,-999,-999,0.0071,-0.0012,0.0023,0.0402,0.8,0.01,-0.0093,0.2235,-0.5133,1.8161,-999,8.54
3143,PFLT,-999,Financial,Asset Management,USA,693310000.0,9.45,8.93,-999,4.75,1.0,-999,-999,-999,0.1089,1.5397,0.32,-0.03,-0.023,0.0344,-999,-999,0.212,-999,0.0134,0.0,0.2082,-999,0.0109,-999,-999,-999,-999,-999,-999,-999,-999,-0.0114,-0.0149,-0.0927,0.0593,1.67,-0.0053,-0.1093,0.161,-0.2423,2.3683,Feb 07/a,11.25
3144,PFMT,RUT,Industrials,Specialty Business Services,USA,209220000.0,-999,24.73,-999,1.84,2.59,28.54,-999,0.1,-999,-999,-0.06,0.0,3.2,0.0849,0.2,-0.056,0.1137,6.0625,0.143,0.0,0.7022,-0.0074,0.0113,-0.091,-0.0874,3.21,3.21,0.07,0.07,-0.0539,-0.0661,-0.0748,-0.0993,-0.049,-0.15,0.1,-0.0493,-0.2465,0.36,-0.807,4.037,Mar 12/a,2.72
3145,PFN,-999,Financial,Closed-End Fund - Debt,USA,635010000.0,8.92,-999,-999,8.13,1.05,-999,-999,-999,0.115,2.8243,-999,-999,-999,-999,-999,-999,0.026,3.048,-999,-999,0.1555,-999,0.0026,-999,-999,-999,-999,-999,-999,-999,-999,0.004,0.0067,0.0246,0.0331,0.77,0.008,-0.0119,0.262,-0.5531,1.7277,-999,7.49
3146,PFO,-999,Financial,Closed-End Fund - Debt,USA,108410000.0,69.08,-999,-999,8.0,0.96,-999,-999,-999,0.0666,-999,-999,-999,-999,-999,-999,-999,0.025,-999,-999,-999,0.1402,-999,0.0003,-999,-999,-999,-999,-999,-999,-999,-999,-0.0178,0.0073,0.0235,0.0172,0.8,-0.0003,-0.0224,0.2014,-0.4344,7.2277,-999,8.29
3147,PFS,RUT,Financial,Banks - Regional,USA,1090000000.0,8.39,6.77,1.05,1.56,0.64,-999,6.7,-999,0.0674,0.5598,0.4,0.0105,0.2292,-0.0117,0.08,0.1102,0.1618,-0.4474,0.0914,-0.002,0.7345,0.0153,0.0552,0.0781,0.0496,0.03,-999,0.53,1.21,-999,0.1846,-0.0124,-0.0464,-0.1777,-0.2188,1.05,-0.0634,-0.2666,0.0715,-0.5022,0.8921,Jan 25/a,14.39
3148,PFSI,RUT,Financial,Mortgage Finance,USA,4490000000.0,32.84,7.29,1.58,1.64,1.26,4.74,-999,18.81,0.009,0.2916,2.24,2.7561,0.1877,0.0114,0.2073,0.2389,0.1378,-2.0401,0.077,-0.0918,0.8947,-0.119,0.0203,0.0413,0.0181,-999,-999,1.25,2.45,0.8962,0.0527,-0.0217,0.0366,0.0526,0.4852,1.68,0.0129,-0.0598,0.5867,-0.0598,7.6622,Feb 01/a,89.11
3149,PFTA,-999,Financial,Shell Companies,USA,111410000.0,32.6,-999,-999,-999,4.26,1114.14,-999,0.01,-999,0.0,-999,0.079,-999,-999,-999,-999,-999,0.693,-999,-999,0.639,0.165,0.0004,0.046,-999,1.7,1.7,0.0,0.0,-999,-999,0.0005,0.0061,0.0244,0.085,0.03,0.0051,-0.0584,0.0484,-0.0584,0.1172,-999,10.73
3150,PFX,-999,Financial,Asset Management,USA,91200000.0,3.34,27.3,0.67,4.31,0.6,-999,-999,-999,-999,0.0,0.79,-0.68,-0.609,0.3032,0.05,-999,0.217,0.147,0.1964,0.0585,0.3241,-999,0.0017,-999,-999,-999,-999,-999,-999,-999,-999,-0.0032,-0.0336,0.1493,0.2869,1.02,-0.0139,-0.0338,0.3737,-0.8643,5.3009,Feb 08/a,43.96
3151,PG,"DJIA, S&P 500",Consumer Defensive,Household & Personal Products,USA,367310000000.0,26.14,22.43,3.25,4.38,7.7,46.55,24.89,3.35,0.0245,0.6239,1.41,0.0932,0.079,0.0996,0.0805,0.042,0.0322,-0.1136,0.0006,-0.2512,0.6779,-0.0125,0.0082,0.3177,0.2023,0.64,0.44,0.48,0.69,0.5036,0.1726,-0.0379,-0.0217,0.0501,0.0391,0.44,-0.0196,-0.0432,0.1036,-0.0559,60.9868,Apr 19/b,156.1
3152,PGC,RUT,Financial,Banks - Regional,USA,417840000.0,8.73,8.08,7.27,1.11,0.72,-999,7.54,-999,0.0085,0.0739,0.51,-0.1485,0.2633,0.0325,0.012,0.1389,0.2,-0.5723,0.1343,-0.0019,0.7335,-0.0361,0.0398,0.0875,0.067,0.1,-999,0.25,0.95,-999,0.1294,-0.0325,-0.0273,-0.2037,-0.1855,0.98,-0.0409,-0.2525,0.0911,-0.442,1.4521,Jan 25/a,23.54
3153,PGEN,RUT,Healthcare,Biotechnology,USA,348490000.0,-999,-999,-999,56.03,2.94,5.54,-999,0.25,-999,-999,-0.09,0.1385,0.2083,0.3694,0.024,-0.2014,-0.3035,-0.2469,0.503,0.0,0.3047,-0.0687,0.1367,-0.7837,-0.771,2.99,2.99,0.05,0.06,-0.5832,-15.4063,-0.0345,-0.1667,0.0687,0.3592,1.77,-0.0423,-0.2553,0.6758,-0.9796,0.7391,Mar 19/a,1.4
3154,PGNY,RUT,Healthcare,Health Information Services,USA,3420000000.0,57.38,35.65,4.07,3.14,6.12,9.2,18.44,3.85,-999,0.0,0.13,0.1221,0.4268,-999,0.141,0.6175,0.2595,2.9208,0.1372,-0.049,0.8704,-0.0162,0.0745,0.1334,0.1087,3.44,3.44,0.03,0.04,0.2194,0.057,-0.0723,0.0523,-0.0073,0.1185,1.49,-0.0615,-0.2127,0.2021,-0.482,1.6629,Feb 27/a,35.39
3155,PGP,-999,Financial,Closed-End Fund - Foreign,USA,86120000.0,5.51,-999,-999,7.33,1.01,-999,-999,-999,0.1097,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1266,-999,0.0013,-999,-999,-999,-999,-999,-999,-999,-999,-0.0131,-0.0233,0.0121,0.0189,1.15,-0.0019,-0.0333,0.295,-0.7195,0.6741,-999,7.55
3156,PGR,S&P 500,Financial,Insurance - Property & Casualty,USA,123580000000.0,32.07,18.85,1.23,1.99,6.24,-999,11.89,-999,0.0133,0.1748,3.11,0.6264,0.1262,0.0809,0.26,0.1448,0.2541,1.411,0.0029,-0.1113,0.8695,-0.0098,0.0079,0.2158,0.1413,0.81,-999,0.35,0.35,-999,0.0623,0.0202,0.0765,0.3002,0.4689,0.34,0.0928,-0.0058,0.9023,-0.0058,1787.9153,Apr 12/b,211.0
3157,PGRE,RUT,Real Estate,REIT - Office,USA,993200000.0,-999,-999,-999,1.34,0.31,1.95,5.6,2.34,0.0306,-999,-0.07,0.7,-0.2778,-999,-999,-0.0041,0.0459,-4.4645,0.1802,0.0,0.6462,-0.0366,0.0454,-0.0765,-0.0369,-999,-999,1.2,1.2,0.2668,-0.3498,-0.0256,0.0,-0.0878,0.0038,1.24,-0.0125,-0.228,0.1256,-0.7731,0.1759,Feb 14/a,4.57
3158,PGSS,-999,Financial,Shell Companies,Cayman Islands,115170000.0,-999,-999,-999,-999,3.25,338.72,58.76,0.03,-999,-999,-999,-999,-999,-999,-999,0.0,-999,-1.0011,0.5655,0.0,0.6006,1.0148,0.0002,-0.0203,-0.0735,0.04,0.04,0.0,0.2,-999,-999,0.0134,0.0116,0.0299,0.138,0.0,0.0178,-0.0009,0.1022,-0.0009,0.1732,-999,11.38
3159,PGTI,-999,Industrials,Building Products & Equipment,USA,2400000000.0,22.95,14.09,1.43,1.6,3.64,-999,-999,-999,-999,-999,0.6,0.21,0.202,0.2346,0.1605,-999,0.005,-0.367,0.1032,-0.0008,0.8538,-999,0.0409,-999,-999,-999,-999,-999,-999,-999,-999,0.001,0.0055,0.0182,0.8417,1.44,0.0106,-0.0002,0.853,-0.0002,51.4875,Feb 20/b,41.99
3160,PGY,-999,Technology,Software - Infrastructure,USA,752020000.0,-999,9.7,-999,0.97,1.18,3.65,-999,2.92,-999,-999,0.06,1.2168,1.3488,-999,-999,1.5083,0.181,0.606,0.6069,0.0,0.1454,-999,0.0313,-0.2307,-0.1282,4.05,4.05,0.79,0.87,0.3414,-0.1662,0.0564,-0.3603,-0.2887,-0.1196,6.65,-0.2323,-0.6858,0.1989,-0.9742,0.5597,Feb 21/b,10.67
3161,PGZ,-999,Financial,Closed-End Fund - Debt,USA,68810000.0,-999,-999,-999,-999,-999,-999,-999,-999,0.106,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0007,0.0,0.2842,-999,0.0027,-999,-999,-999,-999,-999,-999,-999,-999,-0.0048,0.0048,0.0878,0.0969,1.01,0.0141,-0.0294,0.2146,-0.5246,0.2146,-999,10.28
3162,PH,S&P 500,Industrials,Specialty Industrial Machinery,USA,72770000000.0,28.04,21.49,2.49,3.67,6.44,184.75,25.47,3.07,0.0105,0.3409,6.11,0.1352,0.0777,0.1542,0.1126,0.0625,0.0313,0.7209,0.0056,-0.0433,0.8457,-0.0042,0.0082,0.2553,0.1356,0.9,0.49,0.72,1.04,0.3556,0.1328,0.0196,0.0667,0.2535,0.7673,1.52,0.0776,-0.0061,0.8383,-0.0061,191.8583,Feb 01/b,566.67
3163,PHAT,RUT,Healthcare,Biotechnology,USA,645030000.0,-999,-999,-999,948.58,-999,1.69,-999,6.52,-999,-999,-1.2,-0.1767,0.3005,-1.3706,-999,0.0,-999,-0.0423,0.5441,-0.1032,0.4457,0.0689,0.3918,-34.89,-0.5518,10.25,10.22,-999,-999,-0.088,-295.588,0.0386,0.1336,0.2256,0.371,0.62,0.2604,-0.3519,0.8186,-0.8291,0.8887,Mar 07/b,11.03
3164,PHD,-999,Financial,Closed-End Fund - Debt,USA,119670000.0,7.61,-999,-999,6.21,0.96,-999,-999,-999,0.114,-999,-999,-999,-999,-999,-999,-999,0.376,-999,-999,-999,0.3155,-999,0.003,-999,-999,-999,-999,-999,-999,-999,-999,-0.001,-0.0082,0.0626,0.1128,0.61,0.0032,-0.0143,0.1651,-0.5217,0.6672,-999,9.67
3165,PHIN,-999,Consumer Cyclical,Auto Parts,USA,1760000000.0,15.55,7.76,-999,0.5,0.92,4.82,17.6,7.82,0.0265,0.2304,0.77,0.0048,0.1711,-999,-999,0.7346,0.0364,-0.5599,0.0189,0.0,0.9299,-999,0.0368,0.0646,0.0431,1.68,1.25,0.4,0.46,0.2037,0.0326,-0.019,0.0778,0.3355,-999,-999,0.1042,-0.0569,0.607,-0.0569,0.607,Feb 21/b,37.7
3166,PHK,-999,Financial,Closed-End Fund - Debt,USA,756520000.0,8.75,-999,-999,9.67,1.07,-999,-999,-999,0.1155,-999,-999,-999,-999,-0.0344,-999,-999,-0.035,1.262,-999,-999,0.1297,-999,0.0005,-999,-999,-999,-999,-999,-999,-999,-999,0.0091,0.003,0.003,0.0278,0.82,0.0111,-0.032,0.207,-0.6682,0.7309,-999,4.99
3167,PHM,S&P 500,Consumer Cyclical,Residential Construction,USA,24680000000.0,9.91,8.99,2.23,1.54,2.38,13.35,11.71,8.72,0.0066,0.058,2.36,0.0134,0.0898,0.2699,0.0445,0.0995,-0.1697,-0.1459,0.0073,-0.0013,0.9354,-0.0112,0.0292,0.2687,0.2089,4.87,0.76,0.2,0.25,0.2932,0.1614,-0.0354,0.0441,0.1599,0.9916,1.57,0.0676,-0.039,1.032,-0.039,247.2133,Jan 30/b,116.35
3168,PHR,RUT,Healthcare,Health Information Services,USA,1210000000.0,-999,-999,-999,3.4,4.88,13.85,-999,1.57,-999,-999,-0.48,0.3646,0.2099,-0.1539,-999,0.2921,0.2405,0.2189,0.0603,-0.0658,0.9502,-0.0541,0.0429,-0.5077,-0.5327,1.77,1.77,0.02,0.05,0.5653,-0.3842,-0.0894,-0.1287,-0.0113,-0.2863,0.93,-0.1286,-0.3771,0.8083,-0.7329,0.8083,Mar 14/a,21.79
3169,PHT,-999,Financial,Closed-End Fund - Debt,USA,222410000.0,7.73,-999,-999,15.73,0.99,-999,-999,-999,0.0874,0.2641,-999,-999,-999,-999,-999,-999,0.092,-999,-999,-999,0.2751,-999,0.0007,-999,-999,-999,-999,-999,-999,-999,-999,-0.0104,0.0174,0.047,0.1502,0.89,0.0174,-0.0181,0.1825,-0.5972,2.79,-999,7.58
3170,PHUN,-999,Technology,Software - Application,USA,61030000.0,-999,-999,-999,3.86,2.98,20.83,-999,0.36,-999,-999,-0.43,0.9127,0.1268,0.0647,-999,-0.288,-0.4132,-0.9493,0.0191,0.0283,0.1074,-999,0.1385,-2.0672,-4.5876,0.3,0.25,0.35,1.35,0.1267,-2.5736,-0.1518,-0.26,0.9689,-0.7941,2.55,-0.3818,-0.8,1.1714,-0.9997,1.1714,Mar 12/a,7.6
3171,PHVS,-999,Healthcare,Biotechnology,Netherlands,921800000.0,-999,-999,-999,-999,5.7,5.5,-999,4.1,-999,-999,-0.58,0.0167,0.0871,-999,0.2059,-999,-999,-1.4812,0.7513,0.0,0.368,-0.001,0.0015,-0.6624,-0.7013,10.46,10.46,0.0,0.0,-999,-999,-0.0238,-0.1201,-0.109,2.0778,-3.05,-0.1355,-0.3164,1.8449,-0.4736,11.7458,Nov 02/b,22.56
3172,PHX,-999,Energy,Oil & Gas E&P,USA,130670000.0,9.04,12.86,-999,3.48,1.02,161.32,-999,0.02,0.0344,0.2262,0.04,-0.5827,0.7199,-0.1483,-999,0.0741,-0.3916,-0.2399,0.2358,-0.1491,0.3767,-0.0153,0.0045,0.1205,0.0889,5.05,5.05,0.27,0.27,0.5819,0.3702,0.0235,0.1518,0.094,0.3423,0.59,0.121,-0.1028,0.3904,-0.8987,7.5046,Mar 13/b,3.49
3173,PHYT,-999,Financial,Shell Companies,USA,156490000.0,35.4,-999,-999,-999,1.85,-999,-999,0.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-0.3201,0.3592,0.0,0.637,0.0683,0.0,0.0454,0.0752,0.43,0.43,0.0,0.01,-999,-999,0.0036,0.0054,0.0155,0.1016,0.0,0.0079,-0.0027,0.0638,-0.0027,0.134,-999,11.17
3174,PI,RUT,Technology,Communication Equipment,USA,3310000000.0,-999,63.28,-999,10.75,96.77,29.21,-999,4.16,-999,-999,0.1,0.4034,0.9557,0.0037,0.1,0.2145,-0.0775,-123.5333,0.0429,0.0926,1.0318,0.0753,0.1253,-1.7443,-0.1333,8.73,5.59,8.53,8.63,0.4781,-0.141,-0.0532,0.0799,0.4988,-0.075,1.95,0.0885,-0.148,1.5125,-0.1609,11.2191,Feb 08/a,121.58
3175,PII,-999,Consumer Cyclical,Recreational Vehicles,USA,5490000000.0,11.17,10.56,0.74,0.61,3.87,14.92,9.97,6.52,0.0272,0.2984,0.04,-0.1354,0.1625,0.107,0.15,0.0811,-0.0478,-0.4585,0.0627,0.0,0.8579,-0.0628,0.0654,0.3995,0.1484,1.39,0.46,1.39,1.45,0.2133,0.0563,-0.0285,0.0668,0.1031,-0.0993,1.58,0.0502,-0.2976,0.1862,-0.3895,102.1706,Apr 23/b,97.27
3176,PIM,-999,Financial,Closed-End Fund - Debt,USA,154510000.0,60.77,-999,-999,16.26,0.93,515.04,57.23,0.01,0.0803,5.092,-999,1.181,-999,-0.227,-999,-0.103,-0.033,0.766,-999,-999,0.406,0.0719,0.0003,0.015,0.048,-999,-999,0.0,0.0,0.98,0.278,-0.0125,0.0,-0.0186,-0.003,0.36,-0.0122,-0.0366,0.0897,-0.647,0.0897,-999,3.16
3177,PINC,-999,Healthcare,Health Information Services,USA,2520000000.0,15.09,8.95,8.38,1.92,1.05,6.79,13.25,3.1,0.0412,0.5754,0.48,-0.1398,0.093,0.0099,0.018,0.0369,-0.0692,-0.1551,0.0089,0.0,0.7601,-0.0043,0.0531,0.0713,0.0551,1.42,1.31,0.27,0.33,0.6334,0.1271,-0.048,0.0053,-0.0582,-0.3518,0.38,-0.017,-0.3734,0.1138,-0.5544,0.1138,Feb 06/b,21.04
3178,PINE,RUT,Real Estate,REIT - Retail,USA,206070000.0,84.15,-999,-999,4.51,0.82,15.01,-999,1.01,0.074,5.8667,-0.05,-2.0526,0.2125,-0.1807,-999,0.3248,-0.0012,-0.9354,0.0905,-0.0,0.6082,0.0144,0.0217,0.0114,0.0055,-999,-999,1.12,1.12,0.1978,0.0638,-0.0098,-0.0357,-0.1058,-0.0683,0.82,-0.0279,-0.1462,0.0618,-0.2819,0.956,Apr 18/a,15.13
3179,PINS,-999,Communication Services,Internet Content & Information,USA,23280000000.0,-999,20.06,-999,7.62,7.52,9.26,38.48,3.7,-999,-999,0.13,0.2392,0.2651,0.1464,0.233,0.3386,0.1186,10.1737,0.1376,-0.0125,0.7777,0.0231,0.0418,-0.0112,-0.011,10.53,10.53,0.05,0.06,0.7744,-0.0117,-0.0112,-0.0098,-0.0419,0.2252,0.99,-0.0504,-0.176,0.6641,-0.6187,2.3941,Feb 08/a,34.28
3180,PIPR,RUT,Financial,Capital Markets,USA,3540000000.0,40.45,12.74,4.05,2.59,2.8,9.23,12.44,21.67,0.0283,0.4835,2.1,0.2726,0.3294,0.0592,0.1,0.1759,0.2007,0.3307,0.0335,-0.1111,0.7361,-0.0189,0.0179,0.0799,0.0788,-999,-999,0.0,0.11,0.8994,0.0627,0.0076,0.0488,0.2125,0.5279,1.4,0.0641,-0.0099,0.662,-0.0099,12.4912,Feb 02/b,199.99
3181,PJT,RUT,Financial,Capital Markets,USA,2310000000.0,30.35,19.88,1.24,2.0,9.55,5.29,5.28,18.27,0.0137,0.3201,0.52,0.1914,0.2475,0.2183,0.244,0.1607,0.1736,0.0782,0.0775,-0.0226,0.8961,0.0091,0.0629,0.3807,0.1498,-999,-999,1.23,1.35,-999,0.0709,0.025,-0.0252,0.0001,0.3653,0.68,-0.0183,-0.1,0.6209,-0.1,4.0315,Feb 06/b,96.62
3182,PK,-999,Real Estate,REIT - Hotel & Motel,USA,3660000000.0,37.8,22.92,4.73,1.36,0.96,4.88,15.71,3.56,0.0669,1.3578,0.1,0.42,0.1875,-0.2819,0.08,0.1705,-0.012,4.8037,0.0265,0.0,0.9324,-0.0637,0.0679,0.0238,0.0115,-999,-999,1.22,1.24,0.1935,0.036,-0.0057,0.004,0.1048,0.5698,2.04,0.0623,-0.0366,0.7289,-0.4297,3.8429,Feb 27/a,17.39
3183,PKBK,RUT,Financial,Banks - Regional,USA,199250000.0,7.11,-999,0.27,1.68,0.7,-999,8.66,-999,0.0432,0.307,-999,-999,-999,0.0452,0.263,0.1317,0.1808,-0.2161,0.1382,-0.0165,0.4465,-0.0097,0.0077,0.1034,0.0862,0.21,-999,0.16,0.6,-999,0.2398,-0.0328,0.0066,-0.1368,-0.0588,0.78,-0.0293,-0.2017,0.1211,-0.3555,7.7961,Jan 24/b,16.66
3184,PKE,RUT,Industrials,Aerospace & Defense,USA,325420000.0,34.59,-999,2.31,6.12,2.91,4.4,120.97,3.65,0.0311,1.0034,-999,-999,-999,-0.1051,0.15,0.028,-0.1607,-0.4563,0.0706,0.0,0.7799,-0.0025,0.0103,0.0774,0.0848,14.59,13.43,0.0,0.0,0.2995,0.1787,-0.0337,0.0814,0.1438,0.2211,0.46,0.0623,-0.0525,0.3493,-0.1861,27.8302,Jan 09/a,16.07
3185,PKG,S&P 500,Consumer Cyclical,Packaging & Containers,USA,16820000000.0,22.13,18.68,-999,2.16,4.21,14.73,19.89,12.74,0.0267,0.5896,1.63,0.009,0.1442,0.0169,-0.1429,0.0254,-0.0205,-0.0934,0.0213,-0.0521,0.9099,0.0004,0.0188,0.198,0.1134,2.57,1.77,0.67,0.79,0.2177,0.0973,-0.0111,0.0236,0.1328,0.3508,0.8,0.0607,-0.0154,0.5358,-0.0154,19.2886,Apr 22/a,187.67
3186,PKOH,RUT,Industrials,Specialty Industrial Machinery,USA,337860000.0,41.79,6.51,3.21,0.2,1.21,6.17,15.15,4.19,0.0193,0.8019,0.79,0.1026,0.1728,-0.3199,0.13,0.0086,0.0202,0.408,0.3389,-0.0135,0.5148,-0.0441,0.0229,0.1267,0.0082,2.27,1.14,2.38,2.45,0.1635,0.0047,-0.0311,0.074,0.0149,1.2323,1.21,0.0191,-0.1021,1.2439,-0.6038,14.6667,Mar 05/a,25.85
3187,PKST,RUT,Real Estate,REIT - Office,USA,544010000.0,-999,14.26,-999,2.14,0.49,1.36,6.1,11.03,0.0601,-999,0.38,1.0916,-0.2606,-999,0.383,-0.0298,-0.1691,0.2181,0.0101,0.0,0.3939,-999,0.0331,-0.3771,-0.2166,-999,-999,1.32,1.35,0.3526,-2.1941,-0.0719,0.0225,-0.1367,-999,3.18,0.0011,-0.6737,0.9168,-0.6737,0.9168,Feb 22/a,14.97
3188,PL,RUT,Industrials,Aerospace & Defense,USA,599890000.0,-999,-999,-999,2.72,1.17,1.95,-999,1.08,-999,-999,-0.08,0.0615,0.5263,0.2942,0.25,-0.0458,0.1109,0.2505,0.3366,-0.0001,0.2795,0.0874,0.0385,-0.2568,-0.2626,2.69,2.69,0.03,0.05,0.5118,-0.6367,-0.1765,-0.0323,-0.0948,-0.4355,0.83,-0.0714,-0.58,0.0553,-0.8272,0.0553,Mar 28/a,2.1
3189,PLAB,RUT,Technology,Semiconductor Equipment & Materials,USA,1790000000.0,12.69,11.75,1.27,1.99,1.7,3.43,10.36,8.23,-999,0.0,0.55,0.0539,0.1163,0.2811,0.1,0.1098,0.0248,0.8475,0.0848,0.0,0.8974,0.0132,0.0406,0.1417,0.1342,4.36,4.09,0.0,0.02,0.3782,0.1534,-0.0039,-0.0316,-0.0286,0.7934,1.41,-0.0468,-0.1742,1.0354,-0.3933,84.4848,Feb 21/b,28.21
3190,PLAO,-999,Financial,Shell Companies,Cayman Islands,255720000.0,26.94,-999,-999,-999,1.42,1.36,-999,8.28,-999,0.0,-999,-999,-999,-999,-999,0.0,-999,-0.0489,0.2718,0.0,0.7137,0.1419,0.0001,0.0515,0.0587,25.96,25.96,0.0,0.0,-999,-999,0.0027,0.0053,0.0273,0.0976,0.0,0.0094,-0.056,0.0731,-0.056,0.1357,-999,11.3
3191,PLAY,RUT,Communication Services,Entertainment,USA,2600000000.0,23.1,12.12,3.93,1.18,10.36,69.82,76.59,0.93,-999,0.0,1.77,0.4811,0.2503,-0.0036,0.0588,0.4019,0.0627,0.1005,0.0172,-0.1585,1.0901,0.0294,0.1155,0.3838,0.04,0.32,0.23,11.65,11.94,0.2045,0.0576,0.0323,0.0323,0.2656,0.8569,2.05,0.0768,-0.0745,1.0417,-0.1206,13.0326,Apr 02/a,64.62
3192,PLBC,RUT,Financial,Banks - Regional,USA,213100000.0,7.21,7.31,-999,2.5,1.44,-999,6.65,-999,0.0299,0.1993,1.19,-0.0438,0.0313,0.1336,-999,0.1489,0.1014,-0.0418,0.1219,-0.0022,0.4094,-0.0025,0.0037,0.2236,0.1242,0.29,-999,0.63,0.79,-999,0.349,-0.0166,0.0448,-0.0796,0.0924,0.7,0.0176,-0.196,0.1388,-0.2015,23.7808,Jan 17/b,36.18
3193,PLBY,-999,Consumer Cyclical,Leisure,USA,79900000.0,-999,-999,-999,0.5,1.74,2.69,-999,0.41,-999,-999,-0.07,0.8981,0.5094,-11.7157,0.3,0.0482,-0.4255,0.3961,0.2875,-0.0024,0.1205,0.0212,0.0884,-1.87,-0.7148,1.18,0.96,4.68,4.84,0.6033,-1.1703,0.0476,0.2249,-0.0179,-0.418,2.41,0.0738,-0.4527,1.5581,-0.9826,1.5581,Mar 27/a,1.1
3194,PLCE,RUT,Consumer Cyclical,Apparel Retail,USA,105580000.0,-999,21.54,-999,0.07,0.89,7.81,-999,1.08,-999,-999,-1.89,-33.3726,1.1428,-999,-0.071,-0.0177,-0.0567,-0.0634,0.6133,1.3394,0.8069,-0.0868,0.571,-0.4617,-0.3118,0.85,0.19,1.07,4.67,0.2359,-0.0475,-0.2669,-0.4851,-0.6039,-0.79,1.99,-0.5116,-0.788,0.0193,-0.9477,0.9337,Nov 16/b,8.46
3195,PLD,S&P 500,Real Estate,REIT - Industrial,USA,116460000000.0,39.28,36.84,-999,14.52,2.23,219.58,24.88,0.57,0.0299,1.0838,0.58,-0.1934,0.276,0.0294,-0.0605,0.2382,0.0786,0.0711,0.0142,-0.0093,0.9518,0.0106,0.0102,0.0575,0.0362,-999,-999,0.59,0.6,0.4397,0.3806,-0.0421,-0.0627,-0.0426,0.0053,1.01,-0.0431,-0.0929,0.2908,-0.2853,13.2887,Apr 17/b,124.74
3196,PLG,-999,Basic Materials,Other Precious Metals & Mining,Canada,143470000.0,-999,-999,-999,-999,5.33,20.18,-999,0.07,-999,-999,-0.1,0.0833,0.1818,0.5111,-999,0.0,-999,0.0613,0.2661,0.0,0.2028,0.324,0.014,-0.1887,-0.2064,11.37,11.37,0.01,0.01,-999,-999,0.1966,0.2963,0.2727,-0.0667,1.62,0.29,-0.2135,0.4862,-0.9972,0.6787,Jan 12/b,1.4
3197,PLL,RUT,Basic Materials,Other Industrial Metals & Mining,USA,247230000.0,-999,5.27,-999,5.25,0.7,2.6,-999,4.9,-999,-999,-0.38,1.4851,2.0452,-1.2672,-999,0.0,-999,0.2827,0.0752,0.0,0.5374,-0.0301,0.179,-0.0457,-0.0209,2.85,2.85,0.0,0.03,0.4943,-0.1547,-0.0413,-0.0872,-0.5128,-0.7659,0.75,-0.078,-0.8057,0.1331,-0.8565,2.1925,Feb 22/a,12.77
3198,PLMI,-999,Financial,Shell Companies,USA,125210000.0,-999,-999,-999,-999,6.75,1391.26,-999,0.01,-999,-999,-999,-999,-999,-999,-999,0.0,-999,0.2683,0.7236,0.0,0.2951,0.3762,0.0002,-0.0002,-0.0013,0.02,0.02,0.0,0.05,-999,-999,0.0054,0.0136,0.0305,0.1159,0.02,0.0145,-0.0623,0.0847,-0.0623,0.1561,-999,11.14
3199,PLMJ,-999,Financial,Shell Companies,USA,241570000.0,35.39,-999,-999,-999,1.68,929.11,-999,0.01,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.7133,0.3911,0.0,0.4609,0.3214,0.0,0.0491,0.0713,0.21,0.21,0.0,0.0,-999,-999,0.0019,-0.012,0.0005,0.0747,0.02,-0.0059,-0.0599,0.044,-0.0599,0.1173,-999,10.67
