No.,Ticker,Index,Sector,Industry,Country,Market Cap,P/E,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,Cash/sh,Dividend,Payout Ratio,EPS next Q,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,Sales Q/Q,EPS Q/Q,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Profit M,Perf Week,Perf Month,Perf Quart,Perf Year,Beta,SMA50,52W High,52W Low,All-Time High,All-Time Low,Earnings,Price,Insider 6M Sum,Insider 6M Sum > 100K,Any profit over 5 years,Fundamental Score
214,AMRC,RUT,Industrials,Engineering & Construction,USA,1060000000.0,23.3,8.73,0.86,0.84,1.23,6.46,-999.0,3.15,-999.0,0.0,0.17,0.3635,0.3582,0.1676,0.272,0.2426,-0.2405,-0.2246,0.3911,0.0033,0.6163,-0.0038,0.1266,0.0559,0.0241,1.15,1.13,1.22,1.71,0.1812,0.0368,-0.0882,-0.1058,-0.2593,-0.6068,1.54,-0.1901,-0.6776,0.1071,-0.8,4.2097,Feb 28/a,20.37,1916738.0,True,True,4
4333,WOLF,-999,Technology,Semiconductors,USA,3210000000.0,-999.0,-999.0,-999.0,3.69,2.79,1.22,-999.0,20.95,-999.0,-999.0,-0.64,-2.3771,0.2394,0.0117,-999.0,0.0751,-0.0356,-0.5759,0.0206,0.0078,1.0991,-0.0223,0.1565,-0.3157,-0.117,5.13,4.54,4.6,4.6,0.2061,-0.8654,0.0039,-0.2766,-0.2398,-0.6476,1.66,-0.2529,-0.6713,0.0854,-0.8205,37.9333,Jan 31/a,25.55,620283.0,True,False,4
1697,GDS,-999,Technology,Information Technology Services,China,1260000000.0,-999.0,-999.0,-999.0,0.91,0.44,1.22,-999.0,5.63,-999.0,-999.0,-0.04,-0.0976,0.0189,-0.1995,0.0051,0.352,0.0062,-0.1633,0.0702,0.0,0.2302,-0.119,0.058,-0.0567,-0.0209,1.52,1.52,1.94,2.08,0.1515,-0.1389,0.0162,0.1924,-0.3647,-0.6522,0.4,-0.0116,-0.6705,0.3733,-0.9411,0.3733,Nov 22/b,6.88,0.0,False,False,3
686,BZUN,-999,Consumer Cyclical,Internet Retail,China,129290000.0,-999.0,30.87,-999.0,0.11,0.24,0.32,-999.0,7.17,-999.0,-999.0,0.12,-0.263,1.1198,-999.0,0.0346,0.1256,-0.0096,0.3022,0.0012,0.0,0.2969,-0.0746,0.0492,-0.1223,-0.106,2.11,1.63,0.21,0.59,0.7265,-0.0595,-0.0375,-0.0128,-0.1866,-0.631,0.58,-0.0492,-0.6681,0.2158,-0.9657,0.2158,Nov 22/b,2.31,0.0,False,True,4
2813,NIO,-999,Consumer Cyclical,Auto Manufacturers,China,8530000000.0,-999.0,-999.0,-999.0,1.11,4.34,1.44,-999.0,3.76,-999.0,-999.0,-0.32,-0.4445,0.3935,-0.0407,-999.0,0.8195,0.3868,0.0016,0.0063,0.0,0.2749,-0.0353,0.1078,-0.9696,-0.6067,1.09,0.97,1.33,2.05,0.0433,-0.3942,-0.0905,-0.1156,-0.2448,-0.418,1.93,-0.2036,-0.6644,0.0245,-0.9189,3.563,Mar 05/b,5.43,0.0,False,False,1
526,BIG,RUT,Consumer Defensive,Discount Stores,USA,156910000.0,-999.0,-999.0,-999.0,0.03,0.5,3.37,-999.0,1.59,0.0559,-999.0,-0.36,-0.9157,0.2347,-999.0,-999.0,0.0155,-0.1475,1.0455,0.0684,0.006,0.7682,-0.1118,0.2535,-0.8465,-0.1839,1.44,0.15,7.05,7.8,0.322,-0.0959,0.3227,-0.1197,0.2971,-0.6289,2.37,-0.1204,-0.664,0.5476,-0.9267,3.4792,Mar 07/b,5.37,75480.0,False,True,3
2875,NRT,-999,Energy,Oil & Gas E&P,USA,50550000.0,2.39,-999.0,-999.0,2.3,61.11,63.19,2.38,0.09,0.2382,1.303,-999.0,0.237,-999.0,0.27,-999.0,0.251,-0.998,-1.023,0.001,0.0,0.174,-0.0431,0.0085,-999.0,26.311,-999.0,-999.0,0.0,0.0,0.956,0.962,-0.0018,0.0597,-0.2763,-0.5424,0.92,-0.0112,-0.6638,0.153,-0.8743,1.5114,Feb 15/a,5.5,0.0,False,True,4
79,ADTN,RUT,Technology,Communication Equipment,USA,465120000.0,-999.0,15.76,-999.0,0.4,0.68,5.34,-999.0,1.11,0.0457,-999.0,-0.11,0.9351,4.8265,-0.5324,0.023,0.2021,-0.3706,-3.8045,0.0746,0.0,0.8234,0.4331,0.0366,-0.3154,-0.3054,2.65,1.34,0.38,0.38,0.37,-0.218,-0.0375,-0.1792,0.1151,-0.6621,1.15,-0.135,-0.6638,0.2037,-0.8761,0.2312,Feb 27/b,5.91,0.0,False,True,4
2996,OMCL,RUT,Healthcare,Health Information Services,USA,1190000000.0,-999.0,17.6,-999.0,1.04,1.0,2.37,7.9,11.02,-999.0,0.0,-0.09,-0.3902,0.2755,-999.0,0.12,0.104,-0.1304,0.503,0.0191,0.0,0.9993,-0.027,0.0487,-0.0176,-0.0114,2.52,2.22,0.51,0.51,0.4332,-0.0178,-0.0418,-0.2516,-0.2422,-0.5062,0.75,-0.2074,-0.661,0.0069,-0.8604,19.2713,Feb 08/b,26.15,0.0,False,True,3
1133,DDD,RUT,Technology,Computer Hardware,USA,536390000.0,-999.0,63.48,-999.0,1.1,1.28,1.62,-999.0,2.49,-999.0,-999.0,-0.07,0.782,2.1176,-0.4773,0.3,-0.0626,-0.1347,-10.5346,0.032,0.024,0.6436,-0.0184,0.0746,-0.6372,-0.4662,4.3,3.24,0.9,0.92,0.4103,-0.759,-0.2118,-0.2224,-0.2429,-0.6012,1.74,-0.253,-0.6519,0.1486,-0.9587,7.04,Feb 27/a,4.02,493400.0,True,True,3
125,AHT,-999,Real Estate,REIT - Hotel & Motel,USA,61430000.0,-999.0,-999.0,-999.0,0.04,-999.0,0.17,-999.0,10.32,-999.0,-999.0,-1.88,0.0656,-999.0,0.4813,0.05,0.1285,0.0453,-1.7163,0.0098,0.0,0.3446,0.0559,0.083,-999.0,-0.0681,-999.0,-999.0,-999.0,-999.0,0.136,-0.163,0.1266,0.2899,-0.2018,-0.6622,2.24,0.0701,-0.6503,0.4355,-0.9983,0.4355,Feb 28/a,1.78,0.0,False,False,4
3547,SAVE,RUT,Industrials,Airlines,USA,710530000.0,-999.0,-999.0,-999.0,0.13,0.63,0.65,-999.0,10.02,-999.0,-999.0,-1.4,0.1877,0.4032,-999.0,-999.0,0.2074,-0.05,0.3234,0.0105,0.0,0.6063,0.0037,0.2209,-0.3307,-0.0598,0.9,0.9,5.6,6.08,-0.0375,-0.0834,0.0125,0.0931,-0.5012,-0.6167,1.38,-0.3497,-0.6481,0.6516,-0.916,0.6516,Feb 08/b,6.49,0.0,False,False,2
2035,IEP,-999,Energy,Oil & Gas Refining & Marketing,USA,7880000000.0,-999.0,-999.0,-999.0,0.64,1.87,1.29,7.5,14.88,0.3128,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.1603,-0.1022,0.9593,0.0045,0.0,0.9064,0.0314,0.0109,-0.1753,-0.0665,2.5,2.28,1.8,2.71,0.1514,-0.0635,-0.0174,0.0873,0.1119,-0.6422,0.81,0.0542,-0.6473,0.2787,-0.8702,2.2637,Feb 28/b,19.18,0.0,False,False,2
3921,TG,RUT,Industrials,Metal Fabrication,USA,149340000.0,-999.0,-999.0,-999.0,0.21,0.96,3.07,11.55,1.41,0.0599,0.5944,-999.0,-999.0,-999.0,-0.0624,0.219,-0.0201,-0.3031,-49.2098,0.0983,0.0,0.593,-0.0052,0.0083,-0.4107,-0.2316,1.78,1.11,1.08,1.09,0.0876,-0.1024,-0.0091,-0.1232,-0.0707,-0.619,0.96,-0.1131,-0.6395,0.014,-0.8077,3.507,Aug 09/b,4.34,0.0,False,True,2
4023,TSAT,-999,Technology,Communication Equipment,Canada,112060000.0,0.89,-999.0,0.04,0.2,0.23,0.09,1.19,96.54,-999.0,-999.0,-999.0,-999.0,-999.0,0.2945,0.22,-0.0426,-0.0533,0.9844,0.121,0.0,0.7071,1.2197,0.0144,0.3081,0.0434,9.01,9.01,4.93,4.98,0.483,0.229,-0.0995,-0.1801,-0.2363,-0.1178,2.08,-0.15,-0.6378,0.3442,-0.8619,2.5057,Nov 06/b,8.24,0.0,False,True,4
4107,UNFI,RUT,Consumer Defensive,Food Distribution,USA,927980000.0,-999.0,19.18,-999.0,0.03,0.55,25.08,3.07,0.62,-999.0,0.0,-0.02,-0.9515,6.526,-0.3442,-0.0658,0.3013,0.0027,-1.6201,0.0412,0.0003,0.872,-0.0008,0.0511,-0.0458,-0.0159,1.54,0.51,2.0,2.11,0.124,-0.0027,-0.0201,0.0338,0.0413,-0.6168,0.58,-0.0082,-0.6341,0.2127,-0.8138,3.4629,Mar 06/b,15.62,-14798.0,False,True,3
4389,XPEV,-999,Consumer Cyclical,Auto Manufacturers,China,6680000000.0,-999.0,-999.0,-999.0,2.08,1.91,1.57,-999.0,5.58,-999.0,-999.0,-0.41,0.1022,0.3283,-0.4123,-0.0574,58.1518,0.1821,-0.5362,0.015,0.0,0.1304,-0.0097,0.0685,-0.3386,-0.313,1.44,1.27,0.3,0.49,0.004,-0.5013,-0.0385,-0.0213,-0.5071,0.0151,2.95,-0.189,-0.6304,0.1632,-0.8828,0.4126,Nov 15/b,8.73,0.0,False,False,3
1723,GGR,-999,Consumer Cyclical,Auto Manufacturers,Taiwan,388260000.0,-999.0,-999.0,-999.0,1.11,1.49,2.23,-999.0,0.71,-999.0,-999.0,-999.0,0.1927,0.2985,-999.0,-999.0,-0.0134,-0.0412,-1.1611,0.3289,0.0,0.1326,0.0667,0.0166,-0.2811,-0.1278,1.24,1.0,1.43,1.78,0.1442,-0.2197,-0.1497,-0.2639,-0.364,-0.6055,0.62,-0.2789,-0.6302,0.1277,-0.9096,0.1277,Feb 07/b,1.59,0.0,False,False,0
3848,SY,-999,Healthcare,Health Information Services,China,91990000.0,24.45,9.08,2.74,0.45,0.33,0.48,-999.0,2.32,-999.0,-999.0,0.02,1.3941,1.8252,-0.4024,0.0891,0.2558,0.127,7.129,0.1597,0.0,0.1031,-0.0272,0.0002,0.0141,0.0144,3.26,3.05,0.0,0.02,0.6544,0.0237,-0.0263,0.0777,-0.0593,-0.5934,1.0,0.0095,-0.63,0.3422,-0.9513,1.22,Nov 20/b,1.11,0.0,False,True,4
3637,SILC,-999,Technology,Communication Equipment,Israel,102750000.0,-999.0,119.59,-999.0,0.83,0.55,1.87,-999.0,8.13,-999.0,0.0,-0.3,-1.5507,1.1519,-999.0,0.15,-0.0076,-0.5848,-3.1344,0.0511,0.0,0.4693,0.026,0.0078,-0.0168,-0.0168,10.49,6.49,0.02,0.03,0.2311,-0.0238,0.012,-0.1085,-0.0416,-0.6083,1.04,-0.1025,-0.6265,0.1054,-0.805,75.0,Feb 01/b,15.2,0.0,False,True,3
2918,NVRO,RUT,Healthcare,Medical Devices,USA,539450000.0,-999.0,-999.0,-999.0,1.27,1.84,1.67,-999.0,8.87,-999.0,0.0,-1.05,-0.0369,0.1661,-0.0937,-999.0,0.0257,0.0205,0.5423,0.0365,0.0,1.0542,-0.0155,0.1317,-0.2989,-0.1811,6.37,4.94,0.74,0.76,0.6557,-0.2169,-0.1067,-0.1594,-0.1024,-0.5369,0.91,-0.1996,-0.6265,0.0601,-0.9212,0.0601,Feb 21/a,14.82,0.0,False,True,3
2814,NIU,-999,Consumer Cyclical,Auto Manufacturers,China,123950000.0,-999.0,8.31,-999.0,0.32,0.66,0.65,-999.0,2.76,-999.0,-999.0,-999.0,-3.9888,1.9769,0.2354,0.0298,0.2413,-0.2398,-27.3208,0.0002,0.0,0.1321,-0.1929,0.0149,-0.1417,-0.1507,1.6,1.31,0.0,0.29,0.2217,-0.0643,-0.0164,-0.0374,-0.2771,-0.5745,0.61,-0.0655,-0.6262,0.1502,-0.9663,0.1502,Mar 18/b,1.8,0.0,False,True,5
4208,VNET,-999,Technology,Information Technology Services,China,225010000.0,-999.0,-999.0,-999.0,0.21,0.27,0.54,-999.0,2.89,-999.0,-999.0,-0.08,0.6724,-0.0213,0.0838,0.0452,0.2019,-0.0164,0.8878,0.0935,0.0,0.4313,0.0679,0.079,-0.0409,-0.0157,0.71,0.71,1.7,2.61,0.1801,-0.0354,0.0903,-0.1421,-0.4452,-0.6161,-0.29,-0.2564,-0.6253,0.1295,-0.9647,0.1295,Nov 15/a,1.57,0.0,False,True,3
1220,DQ,-999,Technology,Solar,China,1560000000.0,3.83,4.42,-999.0,0.68,0.33,0.51,-999.0,40.65,0.0089,0.0,-999.0,-0.4504,0.5287,0.5583,-999.0,1.0801,-0.4479,-0.8388,0.0058,0.0,0.4506,0.0583,0.0494,0.0881,0.089,4.2,4.0,0.0,0.0,0.3988,0.1824,0.1276,0.0967,-0.1599,-0.5362,0.17,-0.0165,-0.6248,0.2058,-0.8399,29.6765,Feb 28/b,20.86,0.0,False,True,6
2052,IHRT,RUT,Communication Services,Broadcasting,USA,328380000.0,-999.0,41.27,-999.0,0.09,-999.0,1.54,2.46,1.48,-999.0,-999.0,-0.05,-3.236,1.0073,0.1753,0.07,0.0317,-0.0363,0.9711,0.2078,0.0033,0.7668,-0.0056,0.0512,-12.3276,-0.1855,1.82,1.82,-999.0,-999.0,0.4943,-0.2719,-0.032,-0.1979,-0.1236,-0.6789,1.81,-0.0849,-0.6229,0.2789,-0.9196,0.2789,Feb 29/b,2.27,205950.0,True,False,6
2993,OLPX,-999,Consumer Cyclical,Specialty Retail,USA,1260000000.0,16.25,10.47,-999.0,2.65,1.5,2.94,6.28,0.66,-999.0,0.0,0.03,-0.654,0.184,-999.0,-999.0,0.7338,-0.2998,-0.6587,0.8092,0.0,0.1778,-0.0159,0.0677,0.1024,0.0544,10.69,8.68,0.77,0.78,0.6129,0.17,-0.0676,-0.2122,-0.0585,-0.6433,2.3,-0.1489,-0.6193,0.4349,-0.9365,0.4349,Feb 29/b,1.93,18549.0,False,True,4
2090,INGN,RUT,Healthcare,Medical Devices,USA,146620000.0,-999.0,-999.0,-999.0,0.46,0.64,1.14,-999.0,5.51,-999.0,-999.0,-0.71,0.435,0.0834,-999.0,-999.0,-0.0172,-0.1384,0.5387,0.0246,0.0,0.9068,-0.0004,0.0866,-0.408,-0.4592,2.86,2.55,0.09,0.11,0.4415,-0.3246,-0.3301,0.0483,0.0697,-0.6188,1.02,-0.0729,-0.6151,0.523,-0.9781,0.523,Feb 27/a,6.29,0.0,False,False,3
3287,PRTS,RUT,Consumer Cyclical,Internet Retail,USA,147200000.0,-999.0,-999.0,-999.0,0.22,1.18,2.21,2.53,1.16,-999.0,-999.0,-0.11,-6.125,0.1579,-999.0,0.15,0.2498,0.0125,-1.5287,0.0856,0.0,0.7431,-0.0053,0.0262,-0.0729,-0.0562,1.73,0.69,0.26,0.34,0.3159,-0.0124,0.0039,-0.1172,-0.1768,-0.5851,2.03,-0.1212,-0.6145,0.0449,-0.8899,1.9091,Mar 07/a,2.56,0.0,False,False,2
3877,TBNK,-999,Financial,Banks - Regional,USA,79560000.0,15.75,18.2,3.94,1.11,0.32,-999.0,9.32,-999.0,0.0178,1.2982,0.02,-0.7281,2.1935,-0.2247,0.04,-0.0095,0.0517,-0.8994,0.1774,0.0,0.4068,0.0045,0.0079,0.0196,0.0089,13.31,-999.0,1.23,1.27,-999.0,0.0696,-0.0066,-0.2152,0.241,-0.6131,0.67,-0.1345,-0.6133,0.3153,-0.72,0.3153,Jan 26/a,9.01,0.0,False,True,1
1960,HROW,RUT,Healthcare,Drug Manufacturers - Specialty & Generic,USA,384210000.0,-999.0,69.83,-999.0,3.37,5.07,5.2,-999.0,2.1,-999.0,-999.0,-0.04,-0.0131,1.3032,0.0303,0.15,0.2243,0.5013,0.4577,0.1505,0.01,0.6531,-0.045,0.1686,-0.3692,-0.0537,5.8,5.33,2.49,2.5,0.6978,-0.1244,-0.0091,0.094,0.2022,-0.358,0.45,0.0502,-0.6127,0.4395,-0.9316,20.88,Nov 13/a,10.94,553636.0,True,False,4
2653,MPW,-999,Real Estate,REIT - Healthcare Facilities,USA,2500000000.0,-999.0,6.61,-999.0,2.87,0.33,9.99,4.53,0.42,0.1335,0.771,0.15,1.7116,-0.0469,-999.0,-999.0,0.088,-1.3216,-3.7031,0.0174,0.0,0.7351,0.0048,0.3353,-0.0688,-0.0315,-999.0,-999.0,1.32,1.32,0.2602,-0.6402,0.0974,0.291,-0.1349,-0.5971,1.2,0.0835,-0.6117,0.4281,-0.8283,0.5109,Feb 21/b,4.17,0.0,False,True,2
3753,SPWH,RUT,Consumer Cyclical,Specialty Retail,USA,135050000.0,-999.0,-999.0,-999.0,0.1,0.5,46.25,-999.0,0.08,-999.0,0.0,-0.31,-1.7302,0.8269,0.1883,0.2072,0.1621,-0.0532,-1.1069,0.0417,0.0959,0.8865,-0.0736,0.0714,-0.0332,-0.0161,1.19,0.09,1.1,2.01,0.2604,-0.0071,-0.0599,-0.1174,-0.2935,-0.6046,0.77,-0.1118,-0.6106,0.2114,-0.8044,0.2114,Dec 06/a,3.61,571111.0,True,True,4
759,CCSI,RUT,Technology,Software - Infrastructure,USA,308000000.0,4.06,3.01,-999.0,0.85,-999.0,3.47,3.86,4.61,-999.0,0.0,1.26,0.0019,0.0425,-0.1227,-999.0,-0.06,-0.0275,0.0722,0.0819,0.0,0.9625,0.0704,0.0713,-999.0,0.1373,1.75,2.26,-999.0,-999.0,0.8116,0.2131,-0.1252,-0.2191,-0.2548,-0.6215,1.55,-0.2413,-0.6098,0.0526,-0.7692,0.0526,Feb 21/a,16.0,0.0,False,True,4
906,CMTL,RUT,Technology,Communication Equipment,USA,185340000.0,-999.0,13.47,-999.0,0.32,0.42,10.23,-999.0,0.64,-999.0,-999.0,-0.1,0.8898,4.625,-999.0,0.17,0.0011,0.1584,0.7536,0.0705,0.0,0.7031,-0.0181,0.0382,-0.031,-0.0416,0.9,0.69,0.06,0.41,0.2877,-0.0427,-0.0895,-0.0579,-0.4686,-0.5921,1.49,-0.1041,-0.6072,0.1282,-0.8878,13.0391,Dec 07/a,6.51,0.0,False,True,3
2395,LL,-999,Consumer Cyclical,Home Improvement Retail,USA,67270000.0,-999.0,-999.0,-999.0,0.07,0.36,6.75,-999.0,0.32,-999.0,-999.0,-0.68,-6.2619,0.4754,0.2066,0.3,0.0064,-0.1971,-8.4757,0.1434,0.0,0.3902,-0.1266,0.032,-0.4531,-0.2713,1.67,0.19,1.13,1.32,0.3429,-0.1052,0.0686,-0.2324,-0.3374,-0.5767,1.91,-0.2531,-0.6051,0.101,-0.9818,0.101,Mar 04/b,2.18,0.0,False,True,3
3518,RYAM,RUT,Basic Materials,Chemicals,USA,223460000.0,-999.0,22.8,-999.0,0.14,0.28,2.94,27.93,1.16,-999.0,-999.0,-0.07,0.6543,1.5357,-999.0,-999.0,-0.0223,-0.156,-16.452,0.0397,0.0,0.7039,-0.0456,0.0355,-0.1289,-0.0677,1.53,0.82,1.01,1.04,0.0534,-0.0618,-0.2383,-0.2484,0.0997,-0.4911,3.0,-0.1963,-0.6046,0.2857,-0.9226,2.7996,Feb 27/a,3.42,0.0,False,True,1
3283,PRPL,RUT,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,183660000.0,-999.0,-999.0,-999.0,0.36,1.38,6.9,-999.0,0.25,-999.0,-999.0,-0.18,-1.0309,0.4671,-0.0085,0.15,0.2313,-0.0229,-13.947,0.0633,0.0015,0.7803,-0.0809,0.0621,-0.8785,-0.6202,1.39,0.69,1.03,1.15,0.3487,-0.3239,0.2985,0.6893,1.6252,-0.5971,1.93,0.573,-0.6031,2.1921,-0.9576,2.1921,Mar 12/a,1.74,0.0,False,True,2
3447,RMAX,RUT,Real Estate,Real Estate Services,USA,148840000.0,-999.0,5.72,-999.0,0.46,0.36,1.18,6.81,6.89,0.0846,2.8378,0.2,-0.0717,0.1295,-999.0,-999.0,0.1243,-0.0574,-7.2756,0.0869,0.2758,0.939,-0.0798,0.0265,-0.1547,-0.0782,-999.0,-999.0,1.15,1.18,0.643,-0.2119,-0.0983,-0.2935,-0.0831,-0.562,1.41,-0.2534,-0.6016,0.0087,-0.8791,0.0087,Feb 22/a,8.16,4078251.0,True,True,3
336,ASYS,-999,Technology,Semiconductor Equipment & Materials,USA,68110000.0,-999.0,24.0,-999.0,0.58,0.86,4.0,-999.0,1.2,-999.0,-999.0,-0.14,0.0674,1.241,-999.0,0.2,0.047,0.156,-2.367,0.2024,0.0376,0.6638,-0.0081,0.0065,-0.2183,-0.1971,2.99,1.69,0.22,0.26,0.3511,-0.1645,0.03,0.1348,-0.3742,-0.4963,1.45,0.132,-0.5993,0.4243,-0.8442,4.12,Feb 09/a,4.8,415800.0,True,True,5
3699,SNBR,RUT,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,358510000.0,-999.0,19.91,-999.0,0.19,-999.0,141.15,-999.0,0.11,-999.0,0.0,-0.31,0.5729,3.7882,-999.0,0.068,0.0607,-0.1367,-3.5895,0.0543,0.0,0.8623,-0.0237,0.1441,-999.0,-999.0,0.22,0.1,-999.0,-999.0,0.5808,-0.0081,0.4066,0.3885,0.6627,-0.5734,1.95,0.2795,-0.5968,0.7911,-0.8936,83.8421,Feb 22/a,16.12,0.0,False,True,3
2310,KVHI,RUT,Technology,Communication Equipment,USA,95700000.0,-999.0,122.0,-999.0,0.7,0.61,1.38,-999.0,3.53,-999.0,-999.0,-0.03,-1.155,1.2,0.118,0.3,-0.0205,-0.0461,-1.1393,0.2556,0.0,0.5661,0.069,0.0365,-0.0174,-0.0168,5.04,4.01,0.0,0.01,0.3592,-0.0193,-0.0317,0.0062,-0.0487,-0.5216,0.64,-0.0241,-0.5967,0.1349,-0.8595,4.5771,Nov 09/b,4.88,0.0,False,True,4
1640,FTK,-999,Energy,Oil & Gas Equipment & Services,USA,86900000.0,-999.0,10.76,-999.0,0.45,0.87,19.1,-999.0,0.15,-999.0,-999.0,0.1,1.0482,0.8307,-0.0527,0.1,0.269,0.0361,1.028,0.0428,0.0793,0.11,-0.0069,0.0172,0.0597,0.0334,1.62,1.27,0.08,0.14,0.0605,0.0185,-0.0487,-0.0487,-0.2448,-0.564,1.04,-0.0986,-0.5964,0.0539,-0.9911,1.4417,Mar 12/a,2.93,336549.0,True,False,5
2771,NDLS,RUT,Consumer Cyclical,Restaurants,USA,116080000.0,-999.0,53.57,-999.0,0.23,3.45,45.88,-999.0,0.05,-999.0,-999.0,-0.01,-3.0,2.1667,0.43,0.1,0.0351,-0.0118,-0.1163,0.3094,0.0,0.4894,-0.0195,0.0541,-0.0797,-0.0095,0.3,0.16,7.87,8.86,0.1197,-0.0053,-0.0272,-0.1007,-0.1722,-0.5763,1.68,-0.0881,-0.5928,0.2755,-0.9519,0.2755,Mar 07/a,2.5,0.0,False,True,2
3561,SBSW,-999,Basic Materials,Gold,South Africa,2850000000.0,3.68,6.53,-999.0,0.39,0.56,2.43,15.22,1.66,0.0326,0.2902,-999.0,-0.6466,0.2457,-999.0,-999.0,0.2709,-0.2724,-0.4777,0.0013,0.0,0.1478,0.059,0.0293,0.149,0.1195,3.14,1.72,0.26,0.27,0.2091,0.1071,-0.0584,-0.1842,-0.0964,-0.5162,1.64,-0.1662,-0.5921,0.0075,-0.8051,1.443,Aug 29/b,4.03,0.0,False,True,5
1818,GRWG,RUT,Consumer Cyclical,Specialty Retail,USA,126300000.0,-999.0,-999.0,-999.0,0.55,0.63,1.9,-999.0,1.09,-999.0,-999.0,-0.13,0.8347,0.1989,-0.7178,0.2,1.0045,-0.2141,-0.0127,0.071,0.2702,0.3635,-0.0188,0.0524,-0.1587,-0.1445,4.05,2.17,0.18,0.22,0.1851,-0.148,-0.019,-0.1984,-0.2226,-0.5072,2.97,-0.1323,-0.588,0.1638,-0.9696,0.3733,Mar 13/a,2.06,1976973.0,True,True,5
465,BCOV,RUT,Technology,Software - Application,USA,97040000.0,-999.0,-999.0,-999.0,0.48,1.03,5.21,-999.0,0.43,-999.0,-999.0,0.01,-1.0,0.875,-0.0625,0.15,0.0423,0.0186,0.5489,0.0569,0.0615,0.8105,0.0016,0.0289,-0.2332,-0.2057,0.67,0.67,0.18,0.23,0.6135,-0.1138,0.0045,-0.0788,-0.1048,-0.5811,0.7,-0.0591,-0.5866,0.2265,-0.9129,0.2265,Feb 22/a,2.22,349574.0,True,True,3
3748,SPRU,-999,Technology,Solar,USA,67090000.0,-999.0,-999.0,-999.0,0.82,0.28,0.35,-999.0,10.57,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.3333,1.7811,0.0965,0.1864,0.0,0.1818,-0.5343,0.0247,-0.2154,-0.0894,2.8,2.8,2.51,2.62,0.5839,-0.9203,0.0,-0.066,0.1084,-0.5338,1.32,-0.09,-0.5856,0.1254,-0.9869,0.1254,Mar 14/a,3.68,0.0,False,True,2
4040,TTEC,RUT,Technology,Information Technology Services,USA,821790000.0,20.17,7.85,-999.0,0.33,1.4,5.19,14.34,3.34,0.06,0.4677,0.39,-0.4053,0.0092,0.6939,-0.113,0.1261,0.0125,-1.0687,0.5961,0.0,0.3825,-0.0196,0.0785,0.0744,0.0247,1.57,1.57,1.81,1.88,0.1857,0.0163,-0.0345,-0.2108,-0.0399,-0.638,1.05,-0.1342,-0.5848,0.1349,-0.8471,4.3815,Feb 29/a,17.33,0.0,False,True,3
2216,JRVR,RUT,Financial,Insurance - Specialty,Bermuda,390330000.0,6.83,6.49,0.99,0.42,0.69,-999.0,2.68,-999.0,0.0193,0.3389,0.44,0.2849,-0.0644,-0.1633,0.069,-0.0075,0.16,3.3127,0.0514,0.0,0.9627,-0.0656,0.0215,0.1023,0.0581,0.57,-999.0,0.46,0.46,-999.0,0.0644,-0.0038,0.0636,0.1079,-0.5375,0.19,0.0983,-0.5839,0.2946,-0.8194,0.2946,Feb 28/a,10.37,0.0,False,True,2
1910,HLF,RUT,Consumer Defensive,Packaged Foods,USA,862570000.0,6.11,3.33,-999.0,0.17,-999.0,1.46,3.88,5.95,-999.0,0.0,0.42,-0.0408,0.2307,-0.0648,-0.005,0.01,0.029,-0.8157,0.0385,0.0146,1.0605,-0.0216,0.1376,-999.0,0.1045,1.1,0.7,-999.0,-999.0,0.7476,0.0281,0.037,-0.3037,-0.3284,-0.5618,1.22,-0.2965,-0.5819,0.3009,-0.8593,1.868,Feb 14/a,8.69,498300.0,True,True,4
1096,CYH,RUT,Healthcare,Medical Care Facilities,USA,374670000.0,-999.0,24.26,-999.0,0.03,-999.0,9.86,-999.0,0.28,-999.0,0.0,-0.16,0.7554,1.3322,0.3196,-0.0795,-0.0288,0.0124,-0.8906,0.0821,0.0978,0.7249,-0.0765,0.0494,-999.0,-0.0126,1.5,1.34,-999.0,-999.0,0.0726,-0.0107,-0.0552,-0.2846,-0.0072,-0.5574,1.5,-0.2127,-0.5801,0.3632,-0.9488,0.5307,Feb 20/a,2.74,2110000.0,True,True,5
3229,PMTS,RUT,Financial,Credit Services,USA,221750000.0,6.8,8.29,0.52,0.47,-999.0,21.18,6.85,0.91,-999.0,0.0,0.29,-0.3893,0.1226,-999.0,0.13,0.1699,-0.1502,-0.6772,0.6493,0.0,0.2079,0.0182,0.0243,-999.0,0.1562,3.53,1.9,-999.0,-999.0,0.3458,0.0721,0.0744,0.0488,0.0768,-0.4149,0.95,0.0291,-0.5789,0.5296,-0.7133,52.75,Mar 07/b,19.35,0.0,False,True,4
