No.,Ticker,Index,Sector,Industry,Country,Market Cap,P/E,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,Cash/sh,Dividend,Payout Ratio,EPS next Q,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,Sales Q/Q,EPS Q/Q,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Profit M,Perf Week,Perf Month,Perf Quart,Perf Year,Beta,SMA50,52W High,52W Low,All-Time High,All-Time Low,Earnings,Price
5366,WRN,-999,Basic Materials,Other Industrial Metals & Mining,Canada,197580000.0,-999,-999,-999,-999,1.82,6.02,-999,0.26,-999,-999,-999,0.366,-999,0.061,-999,-999,-999,-0.321,0.1683,0.0,0.1527,-999,0.0181,-0.028,-999,7.9,7.9,0.0,0.0,-999,-999,0.0616,0.1032,0.5657,-0.0606,1.96,0.0432,-0.1092,0.6316,-0.6265,9.4819,May 09/b,1.55
5367,WS,RUT,Basic Materials,Steel,USA,1690000000.0,-999,-999,-999,-999,1.76,27.76,-999,1.21,0.0048,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.3539,-0.0006,0.4682,-999,0.0143,-999,-999,1.58,0.95,0.07,0.24,-999,-999,0.0485,0.0242,0.0443,-999,-999,0.0158,-0.1656,0.5952,-0.1656,0.5952,Mar 21/a,33.5
5368,WSBC,RUT,Financial,Banks - Regional,USA,1730000000.0,12.17,11.47,1.22,2.01,0.72,-999,7.94,-999,0.0496,0.5627,0.54,-0.1387,0.1514,-0.0301,0.1,0.1205,0.158,-0.1691,0.0327,0.0007,0.6275,-999,0.0162,0.0608,0.0363,0.09,-999,0.54,0.57,-999,0.1651,0.0243,0.0562,0.0003,0.2591,0.88,0.0266,-0.096,0.3267,-0.4306,2.5579,Apr 23/a,29.11
5369,WSBF,RUT,Financial,Banks - Regional,USA,257480000.0,25.4,-999,-999,1.37,0.77,-999,-999,-999,0.0496,1.508,-999,-999,-999,-0.1604,-999,0.027,0.1903,0.554,0.1816,0.0,0.5207,-0.0525,0.0113,0.0291,0.0217,0.03,-999,0.4,1.88,-999,0.0545,0.0633,0.1821,0.0131,-0.0486,0.64,0.1229,-0.1575,0.3628,-0.4105,9.0175,Apr 30/a,13.11
5370,WSC,-999,Industrials,Rental & Leasing Services,USA,7730000000.0,25.02,16.15,1.35,3.24,5.87,587.89,14.14,0.07,-999,0.0,0.41,0.1123,0.33,-999,0.1858,0.2618,0.0384,0.7548,0.0305,-0.0111,1.0108,-0.0336,0.0674,0.2232,0.0646,0.97,0.89,2.78,2.84,0.5254,0.1348,0.0069,0.0703,-0.1893,-0.0997,1.4,-0.0323,-0.2207,0.1818,-0.2396,4.4564,May 02/a,40.65
5371,WSFS,RUT,Financial,Banks - Regional,USA,2790000000.0,10.37,10.71,0.86,2.1,1.13,-999,7.39,-999,0.0107,0.1365,1.04,-0.0688,0.0216,0.0097,0.12,0.28,0.1881,0.0739,0.0104,-0.0375,0.9026,-0.0634,0.0191,0.114,0.0729,0.08,-999,0.51,0.52,-999,0.2053,0.0041,0.108,0.0674,0.3801,1.02,0.0557,-0.0334,0.4862,-0.1964,138.1101,Apr 25/a,46.37
5372,WSM,-999,Consumer Cyclical,Specialty Retail,USA,19890000000.0,21.24,19.16,2.12,2.57,9.33,15.76,13.33,19.64,0.0142,0.2474,2.72,0.0321,0.0538,0.2913,0.1,0.0702,-0.071,0.0299,0.0384,-0.0346,0.9525,-0.0432,0.1103,0.4961,0.2892,1.45,0.78,0.54,0.65,0.4261,0.1225,-0.0204,0.1072,0.3689,1.6944,1.76,0.0525,-0.0389,1.828,-0.0389,1073.4071,May 22/b,309.5
5373,WSO,-999,Industrials,Industrial Distribution,USA,19250000000.0,37.09,30.4,8.39,2.64,7.62,40.2,28.37,11.88,0.0227,0.7169,4.73,0.0289,0.117,0.1606,0.0442,0.1022,0.0093,-0.2338,0.1453,-0.0019,0.9197,0.0207,0.1086,0.2141,0.1683,2.92,1.31,0.12,0.16,0.2655,0.0653,-0.0034,0.1883,0.2521,0.4266,0.87,0.1015,-0.0227,0.5154,-0.0227,314.8344,Apr 24/b,477.62
5374,WSR,RUT,Real Estate,REIT - Retail,USA,620000000.0,25.48,11.76,-999,4.15,1.47,26.39,12.97,0.47,0.0395,1.2715,0.23,1.7763,0.0,-0.0622,-999,0.0438,0.0439,1.382,0.0957,0.0,0.6211,-0.0311,0.0228,0.0591,0.0241,-999,-999,1.42,1.53,0.4656,0.165,-0.004,0.1344,-0.004,0.4721,1.23,0.0498,-0.0541,0.5116,-0.3048,1.6376,May 01/a,12.41
5375,WST,S&P 500,Healthcare,Medical Instruments & Supplies,USA,25900000000.0,46.93,39.18,6.83,8.84,9.69,43.05,67.09,8.26,0.0021,0.099,1.74,-0.04,0.1701,0.2349,0.0687,0.1196,-0.0288,-0.1609,0.0057,-0.2535,0.9591,-0.0166,0.0144,0.2084,0.2005,2.61,1.95,0.06,0.11,0.3728,0.1942,-0.0235,-0.0575,-0.0177,0.0218,1.02,-0.0586,-0.1445,0.1457,-0.2518,233.6491,Apr 25/b,355.64
5376,WT,RUT,Financial,Asset Management,USA,1430000000.0,16.27,15.83,8.05,3.94,3.27,8.19,-999,1.15,0.0127,0.2159,0.14,0.976,0.0934,0.193,0.0202,0.05,0.18,0.34,0.008,0.3335,0.762,-0.005,0.081,-999,0.08,3.0,3.0,0.65,0.65,-999,-999,0.0442,0.0775,0.2945,0.3519,1.45,0.0502,-0.0288,0.5594,-0.6352,-999,Apr 26/b,9.45
5377,WTBA,RUT,Financial,Banks - Regional,USA,300390000.0,13.56,11.91,-999,1.7,1.34,-999,-999,-999,0.056,0.694,0.32,-0.0972,0.1538,-0.0368,-999,0.1329,0.1678,-0.2586,0.1224,0.0019,0.4434,0.0166,0.0198,0.1003,0.0632,0.11,-999,0.56,2.86,-999,0.1248,0.0194,0.099,0.0136,0.1099,0.97,0.0499,-0.2019,0.1718,-0.482,3.2044,Apr 25/b,17.87
5378,WTFC,-999,Financial,Banks - Regional,USA,6300000000.0,10.55,9.93,1.05,1.67,1.25,-999,8.56,-999,0.017,0.1671,2.44,0.065,0.0062,0.1034,0.1,0.1795,0.2761,0.0312,0.0156,-0.0338,0.9596,-0.0259,0.0247,0.1205,0.0642,0.07,-999,0.72,0.73,-999,0.16,0.0025,0.0698,0.0512,0.5499,1.19,0.0259,-0.0317,0.6228,-0.0342,11.7437,Apr 17/a,101.95
5379,WTI,RUT,Energy,Oil & Gas E&P,USA,345120000.0,-999,-999,-999,0.64,16.62,3.48,-999,0.68,0.017,0.0951,-0.06,0.0,0.0,-0.4281,-999,0.0816,0.0688,-1.4468,0.3378,0.0,0.3897,0.0393,0.2034,-0.7871,-0.054,1.08,1.08,18.51,18.92,0.1759,-0.0404,0.0086,-0.0126,-0.2468,-0.4183,1.45,-0.0561,-0.4784,0.0731,-0.9538,1.1963,May 10/a,2.35
5380,WTM,-999,Financial,Insurance - Property & Casualty,USA,4530000000.0,8.04,29.41,-999,1.99,1.01,-999,8.07,-999,0.0006,0.005,6.0,-0.2951,-0.5714,-999,-0.077,0.6037,0.2168,0.3221,0.03,0.0131,0.887,-0.1418,0.0151,0.1335,0.1117,1.54,-999,0.12,0.12,-999,0.2448,-0.0441,0.0129,-0.0249,0.2789,0.43,-0.0042,-0.0709,0.3378,-0.0709,87.6246,May 09/a,1764.57
5381,WTMA,-999,Financial,Shell Companies,USA,48210000.0,812.79,-999,-999,-999,3.32,4821.3,-999,0.0,-999,-999,-999,-999,-999,-999,-999,0.0,-999,0.3431,0.5463,0.0,0.4433,0.0766,0.0006,0.0047,0.0073,0.0,0.0,0.0,0.22,-999,-999,-0.0146,-0.011,0.0103,0.0875,-0.01,-0.0074,-0.0745,0.0315,-0.0745,0.1122,-999,10.81
5382,WTRG,-999,Utilities,Utilities - Regulated Water,USA,10850000000.0,18.8,18.71,3.61,5.59,1.78,308.25,-999,0.13,0.0323,0.6383,0.35,0.059,0.0764,0.1158,0.052,0.2211,-0.1575,0.3427,0.0022,-0.0234,0.7975,0.0041,0.0246,0.0987,0.0441,0.62,0.52,1.13,1.16,0.4072,0.2952,0.011,0.1283,0.0962,-0.0339,0.84,0.0849,-0.083,0.237,-0.2724,39.7792,May 02/a,39.67
5383,WTS,RUT,Industrials,Specialty Industrial Machinery,USA,7170000000.0,26.67,23.7,3.33,3.33,4.62,30.24,24.87,7.11,0.0075,0.1764,2.33,0.048,0.0462,0.1596,0.08,0.0595,0.2103,0.1221,0.1906,-0.0035,0.7991,0.0002,0.0253,0.1864,0.1472,2.48,1.44,0.18,0.18,0.4688,0.1253,0.0094,0.0764,0.0854,0.3028,0.96,0.0432,-0.0211,0.37,-0.0211,46.293,May 08/a,214.88
5384,WTTR,RUT,Basic Materials,Specialty Chemicals,USA,1030000000.0,15.57,8.61,-999,0.67,1.34,80.62,5.31,0.12,0.024,0.2912,0.12,-0.2108,1.0448,0.1595,-999,0.1068,-0.1201,-0.6895,0.1193,-0.0049,0.773,0.0006,0.0446,0.0855,0.0742,1.94,1.76,0.15,0.17,0.1444,0.0428,0.0559,0.1061,0.2784,0.3258,1.67,0.0858,0.006,0.4771,-0.5442,3.509,Apr 30/a,10.01
5385,WTW,S&P 500,Financial,Insurance Brokers,United Kingdom,26320000000.0,25.79,13.99,2.41,2.75,2.77,13.9,24.12,18.52,0.0136,0.3376,2.33,0.1245,0.129,0.1358,0.107,0.0235,0.0437,-0.028,0.004,-0.0274,0.9512,-0.0049,0.0079,0.1064,0.0678,-999,-999,0.62,0.7,0.7587,0.1088,0.0018,-0.0213,-0.0718,0.1347,0.75,-0.0256,-0.0769,0.318,-0.0769,5.269,Apr 25/b,257.4
5386,WU,-999,Financial,Credit Services,USA,4450000000.0,7.78,7.14,2.06,1.02,11.21,3.94,6.24,3.34,0.0722,0.5583,0.45,0.0168,0.0396,-0.0213,0.0377,-0.0463,0.0118,0.021,0.0035,0.0085,0.9666,0.0143,0.0536,1.2978,0.243,-999,-999,5.38,6.38,0.3428,0.1414,-0.012,0.0162,0.0274,0.064,0.87,-0.0228,-0.0738,0.2033,-0.5409,0.3075,Apr 24/a,13.14
5387,WULF,RUT,Financial,Capital Markets,USA,649700000.0,-999,7.8,-999,6.49,2.25,13.58,-999,0.14,-999,-999,0.0,0.9657,21.8333,-999,-999,0.467,2.6793,0.7878,0.3165,0.0,0.2141,-0.0122,0.1174,-0.2708,-0.2118,0.45,0.45,0.0,0.37,0.2537,-0.578,-0.1256,-0.0845,-0.2169,0.1963,2.36,-0.1156,-0.5173,1.1883,-0.948,2.6449,May 13/a,1.95
5388,WVE,RUT,Healthcare,Biotechnology,Singapore,766600000.0,-999,-999,-999,6.79,30.16,4.24,-999,1.48,-999,-999,-0.21,-0.6883,-0.0018,0.3603,-999,6.1091,-0.0302,0.0909,0.212,0.1976,0.747,-0.0041,0.0288,-19.2816,-1.089,1.19,1.19,0.71,0.92,0.9208,-0.5484,0.1139,0.3042,0.601,0.7057,-1.05,0.0827,-0.1838,0.9872,-0.8882,4.3966,May 09/b,6.26
5389,WVVI,-999,Consumer Defensive,Beverages - Wineries & Distilleries,USA,20880000.0,-999,-999,-999,0.53,0.77,80.31,-999,0.05,-999,-999,-999,-999,-999,-999,-999,0.1121,0.0595,0.1363,0.2265,0.0,0.1201,-0.0265,0.0002,-0.0138,-0.0335,2.87,0.37,0.29,0.37,0.5892,-0.0776,0.0145,-0.0808,-0.1904,-0.2924,0.76,-0.0973,-0.3612,0.0525,-0.7585,3.21,-999,4.21
5390,WW,RUT,Consumer Cyclical,Personal Services,USA,143480000.0,-999,6.6,-999,0.17,-999,2.15,-999,0.84,-999,-999,0.04,2.2228,1.0374,-999,0.15,-0.0997,-0.1461,-1.6128,0.0123,-0.045,0.5822,-0.0591,0.216,-999,-0.9318,0.47,0.47,-999,-999,0.6465,-0.3998,-0.0905,-0.0055,-0.5585,-0.7709,1.74,-0.0769,-0.864,0.1987,-0.9829,0.1987,May 02/a,1.81
5391,WWD,-999,Industrials,Aerospace & Defense,USA,10940000000.0,31.35,28.33,1.42,3.42,4.68,34.5,34.01,5.2,0.0054,0.2328,1.51,0.4208,0.0591,0.06,0.2201,0.0583,0.1631,1.6971,0.0665,-0.0164,0.8561,-0.0299,0.0252,0.1635,0.1184,2.62,1.78,0.29,0.35,0.2602,0.1109,0.0126,0.2227,0.3036,0.6221,1.36,0.1483,-0.0047,0.7066,-0.0047,52.85,Apr 29/a,179.5
5392,WWW,RUT,Consumer Cyclical,Footwear & Accessories,USA,1080000000.0,-999,11.17,-999,0.53,4.26,6.34,6.33,2.12,0.0325,-999,0.11,15.0879,0.4987,-999,0.05,0.0197,-0.3412,-1.79,0.0167,0.0,0.9272,-0.0093,0.0553,-0.2542,-0.0766,1.13,0.65,2.81,4.04,0.405,-0.0361,-0.0022,0.4035,0.4551,-0.1486,1.75,0.2572,-0.1624,0.8669,-0.6992,32.3753,May 08/b,13.46
5393,WY,S&P 500,Real Estate,REIT - Specialty,USA,22720000000.0,28.43,24.85,5.69,2.99,2.26,26.09,30.58,1.19,0.029,0.6633,0.29,-0.0571,0.3041,0.03,0.05,0.0264,-0.0452,-0.242,0.0037,-0.0354,0.8634,0.0018,0.009,0.0797,0.0538,-999,-999,0.48,0.51,0.2855,0.1057,0.0065,-0.0057,-0.0552,0.0618,1.44,-0.058,-0.1406,0.1132,-0.2499,4.5932,Apr 25/a,31.17
5394,WYNN,S&P 500,Consumer Cyclical,Resorts & Casinos,USA,10850000000.0,12.98,16.2,1.64,1.56,-999,3.32,11.49,29.17,0.01,0.1186,1.22,0.3647,0.0679,0.034,0.079,0.1668,0.3085,66.4242,0.1537,-0.0038,0.6124,-0.0078,0.0395,-999,0.0755,1.43,1.4,-999,-999,0.3377,0.1236,0.0041,0.0072,-0.0793,-0.1114,1.86,-0.03,-0.1377,0.1854,-0.6096,12.1426,May 07/a,96.79
5395,WYY,-999,Technology,Information Technology Services,USA,25040000.0,-999,-999,-999,0.22,1.76,4.75,17.39,0.57,-999,-999,-999,-999,-999,-0.2124,0.2,0.1354,0.3535,0.326,0.2298,0.0068,0.1013,-0.0027,0.0054,-0.2405,-0.206,1.05,1.03,0.28,0.33,0.1342,-0.0326,0.0717,0.3586,-0.0819,0.4385,1.54,0.1401,-0.2292,0.6813,-0.9966,4.2745,May 15/a,2.69
5396,X,-999,Basic Materials,Steel,USA,8070000000.0,10.58,11.62,1.32,0.45,0.72,3.62,-999,9.92,0.0056,0.0562,0.93,-0.3483,0.0024,-0.1066,0.08,0.1303,-0.062,-0.1158,0.0157,-0.0692,0.8875,-0.0581,0.0862,0.0806,0.0565,1.71,1.14,0.37,0.39,0.0846,0.0487,-0.0555,-0.0778,-0.2193,0.6397,1.99,-0.1004,-0.2847,0.7603,-0.8168,6.9097,May 02/a,35.91
5397,XAIR,RUT,Healthcare,Medical Devices,USA,62880000.0,-999,-999,-999,91.13,2.34,2.0,-999,0.69,-999,-999,-0.47,-0.0398,0.0962,0.0916,-999,-0.548,-999,-0.1728,0.1799,0.1783,0.3659,0.1031,0.1073,-1.859,-1.7927,3.39,3.26,0.79,0.81,-3.9586,-96.8099,0.1913,0.1513,-0.2938,-0.7562,0.04,-0.0394,-0.7846,0.2925,-0.9696,0.2925,Feb 12/a,1.37
5398,XBIO,-999,Healthcare,Biotechnology,USA,5560000.0,-999,-999,-999,2.28,0.64,0.71,-999,5.08,-999,-999,-0.83,-0.3913,0.2396,0.5108,-999,5.4436,-0.1569,-0.3734,0.1858,0.0,0.0127,-0.2984,0.005,-0.4154,-0.5155,11.69,11.69,0.0,0.0,-999,-1.8295,-0.0738,-0.0653,0.0135,-0.1025,2.36,-0.123,-0.3957,0.4149,-0.9999,0.5027,May 10/b,3.61
5399,XBIT,-999,Healthcare,Biotechnology,USA,256780000.0,-999,-999,-999,-999,1.23,1.28,-999,6.6,-999,-999,-999,-999,-999,-0.0644,-999,-0.4728,-999,-1.6196,0.3981,0.0,0.1328,-0.0543,0.0387,-0.1378,-0.1469,12.03,12.03,0.0,0.05,-4.8967,-999,0.0144,0.0657,0.4288,1.4224,1.46,0.0448,-0.1536,1.4017,-0.699,3.5932,-999,8.43
5400,XBP,-999,Technology,Software - Infrastructure,USA,76330000.0,-999,-999,-999,-999,-999,21.81,-999,0.12,-999,-999,-999,-999,-999,-999,-999,-0.0257,-999,0.3915,0.7232,-0.0046,0.2269,-0.6824,0.0029,-0.0365,-4.3499,0.59,0.53,-999,-999,-999,-999,-0.3411,0.7692,0.2222,-0.7563,0.25,0.1274,-0.9466,1.2193,-0.9466,1.2193,-999,2.53
5401,XEL,"NDX, S&P 500",Utilities,Utilities - Regulated Electric,USA,30850000000.0,16.69,14.44,2.48,2.24,1.73,52.55,-999,1.06,0.0395,0.6483,0.58,0.0642,0.0785,0.0537,0.0673,0.0467,-0.1039,0.157,0.0036,0.0,0.7917,0.0035,0.0147,0.1062,0.0407,0.86,0.74,1.53,1.6,0.2447,0.1335,0.0011,0.0327,-0.0601,-0.1593,0.39,0.0351,-0.1684,0.1866,-0.2851,9.8438,Apr 25/b,55.52
5402,XELA,-999,Technology,Software - Application,USA,16240000.0,-999,-999,-999,0.02,-999,0.48,0.81,5.34,-999,-999,-999,-999,-999,0.7245,-999,-0.0748,-0.0541,-85.3603,0.0086,0.0,0.0611,-999,0.1275,-999,-0.584,0.41,0.38,-999,-999,0.1648,-0.1081,0.0714,0.275,0.1384,-0.6165,1.97,0.0605,-0.7119,0.3934,-1.0,0.3934,May 15/a,2.55
5403,XENE,-999,Healthcare,Biotechnology,Canada,3000000000.0,-999,-999,-999,-999,3.38,4.29,-999,9.27,-999,-999,-0.7,-0.0574,-0.1187,-0.1087,0.089,0.359,-999,0.0271,0.0235,-0.0227,0.964,0.0109,0.0378,-0.2395,-0.2103,31.82,31.82,0.01,0.01,-999,-999,-0.0183,-0.0127,-0.1863,-0.0366,1.23,-0.0605,-0.2195,0.4222,-0.2195,17.9524,May 09/a,39.8
5404,XERS,RUT,Healthcare,Biotechnology,USA,293550000.0,-999,-999,-999,1.71,-999,3.36,-999,0.59,-999,-999,-0.1,0.1667,0.5378,0.3813,-999,1.9535,0.2242,-0.1002,0.0598,0.0055,0.3876,-0.0302,0.0692,-6.1716,-0.2527,2.37,1.81,-999,-999,0.7658,-0.3758,0.125,0.125,-0.3851,-0.2929,1.78,-0.0002,-0.3926,0.3562,-0.9292,1.041,May 09/b,1.98
5405,XFIN,-999,Financial,Shell Companies,USA,80920000.0,-999,-999,-999,-999,8.28,132.65,-999,0.08,-999,-999,-999,-999,-999,-999,-999,0.0,-999,-4.9077,0.0,-999,1.0001,0.179,0.0001,-0.0533,-0.6004,0.05,0.05,0.0,0.12,-999,-999,0.0137,0.0165,0.0374,0.0914,-0.01,0.0178,0.0,0.0766,0.0,0.1479,-999,11.1
5406,XFLT,-999,Financial,Closed-End Fund - Debt,USA,413360000.0,-999,-999,-999,-999,-999,-999,-999,-999,0.1441,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0307,0.0155,0.063,-999,0.0013,-999,-999,-999,-999,-999,-999,-999,-999,-0.0084,0.0129,-0.0167,0.1011,0.75,0.0,-0.0876,0.178,-0.4336,0.9292,-999,7.08
5407,XGN,-999,Healthcare,Diagnostics & Research,USA,32660000.0,-999,-999,-999,0.59,1.63,1.2,-999,1.57,-999,-999,-0.34,0.1061,0.2355,0.0269,-999,0.1063,0.2836,0.5732,0.2501,0.0048,0.3578,-0.0083,0.0003,-0.6924,-0.4637,4.83,4.59,1.09,1.17,0.5876,-0.3474,0.1975,0.3157,-0.1215,-0.4198,1.29,0.2154,-0.5038,0.4458,-0.937,0.4458,May 13/b,1.88
5408,XHR,RUT,Real Estate,REIT - Hotel & Motel,USA,1500000000.0,73.74,44.88,-999,1.46,1.17,7.6,30.09,1.93,0.0363,2.2962,0.11,0.5346,0.2546,-0.3695,-999,0.1442,-0.0055,0.4874,0.007,0.0,0.9351,-0.0113,0.047,0.0157,0.0078,-999,-999,1.1,1.1,0.1285,0.0206,-0.0121,0.0463,0.1104,0.1866,1.51,-0.005,-0.0723,0.3477,-0.4328,1.3906,May 02/a,14.69
5409,XIN,-999,Real Estate,Real Estate - Development,China,22550000.0,-999,-999,-999,0.03,-999,0.1,-999,41.59,-999,0.0,-999,-999,-999,-0.0805,-999,-0.1663,-0.2498,-2.1615,0.0128,0.0,0.0004,-0.0819,0.0029,-999,0.0706,-999,-999,-999,-999,0.1642,0.0516,0.5328,0.5269,0.428,0.0312,0.76,0.4684,-0.0831,1.0677,-0.9779,1.0677,-999,3.97
5410,XLO,-999,Healthcare,Biotechnology,USA,42080000.0,-999,-999,-999,-999,1.53,1.24,-999,0.92,-999,-999,-0.23,0.4982,0.3262,-0.4491,-999,0.0,-999,0.2534,0.3624,0.0372,0.1113,-0.0443,0.0194,-1.2837,-2.1102,2.19,2.19,0.31,0.35,-999,-999,-0.0339,-0.1094,0.8658,-0.6358,-0.03,0.0869,-0.6492,1.3265,-0.9592,1.3265,May 14/b,1.14
5411,XMTR,RUT,Industrials,Specialty Industrial Machinery,USA,792020000.0,-999,61.49,-999,1.65,2.47,3.12,-999,5.2,-999,-999,-0.1,0.3928,2.0868,-0.1914,-999,0.5669,0.1649,0.1108,0.1696,-0.0088,0.898,-0.0402,0.0963,-0.1929,-0.1074,4.31,4.27,0.91,0.93,0.3662,-0.1367,-0.0043,0.0112,-0.4939,-0.0799,0.58,-0.0516,-0.581,0.196,-0.8337,0.3036,May 09/b,16.23
5412,XNCR,RUT,Healthcare,Biotechnology,USA,1420000000.0,-999,-999,-999,8.76,2.32,2.65,26.96,8.69,-999,-999,-0.82,-0.7119,0.2043,-0.0981,-999,0.7011,-0.3247,-0.0933,0.026,-0.0861,1.0417,-0.0245,0.1112,-0.2058,-0.1928,7.08,7.08,0.13,0.15,0.9242,-0.8223,0.0245,0.2153,-0.0464,-0.1313,0.81,0.0631,-0.2048,0.3966,-0.6053,3.0052,May 09/a,23.03
5413,XNET,-999,Communication Services,Advertising Agencies,China,112660000.0,6.83,-999,0.36,0.33,0.34,0.41,-999,4.23,-999,0.0,-999,-999,-999,-999,0.19,0.1186,-0.1914,2.2,0.0175,0.0,0.0484,-0.1683,0.0003,0.0519,0.0496,2.45,2.44,0.03,0.05,0.4824,0.0485,0.0606,0.1905,0.1745,0.0116,1.12,0.1309,-0.1627,0.3672,-0.9352,1.071,May 16/b,1.75
5414,XOM,S&P 500,Energy,Oil & Gas Integrated,USA,536700000000.0,14.68,12.19,4.89,1.62,2.3,16.09,16.71,7.43,0.032,0.4141,2.4,-0.0308,0.0642,0.1274,0.03,0.0896,-0.0216,-0.2621,0.0017,-0.2156,0.5641,0.0062,0.0244,0.1624,0.1381,1.38,1.06,0.16,0.2,0.237,0.0988,0.0142,0.0094,0.1534,0.1414,0.91,0.0253,-0.0332,0.2492,-0.0332,37.4858,Apr 26/b,119.64
5415,XOMA,RUT,Healthcare,Biotechnology,USA,296940000.0,-999,-999,-999,51.11,3.61,2.17,-999,11.75,-999,-999,-0.43,0.5033,0.304,-0.2043,0.19,0.4625,2.4096,0.1181,0.004,0.0,0.6584,0.0091,0.0234,-0.4024,-0.2286,9.45,9.45,1.39,1.47,0.8751,-7.7586,0.0028,0.0374,0.1029,0.1926,0.85,0.0128,-0.0552,0.8924,-0.9978,5.4419,May 09/b,25.51
5416,XOS,-999,Industrials,Farm & Heavy Construction Machinery,USA,66500000.0,-999,-999,-999,1.25,0.97,1.41,-999,6.01,-999,-999,-1.82,0.4818,0.3853,-999,0.343,2.4471,1.8022,-11.501,0.5573,0.0,0.0193,-0.7552,0.0506,-0.7936,-0.5773,5.06,3.42,0.6,0.69,0.0448,-1.1798,0.1024,0.0764,0.0723,-0.3147,1.94,-0.0926,-0.5732,0.5364,-0.9824,0.5364,May 15/a,8.45
5417,XP,-999,Financial,Capital Markets,Brazil,11880000000.0,15.07,10.98,1.1,3.92,2.97,14.63,2.72,1.48,0.0307,0.0009,0.39,0.1298,0.1647,0.446,0.137,0.3131,0.2665,0.4368,0.355,0.0,0.5379,-0.0159,0.0327,0.2165,0.1558,-999,-999,0.26,3.18,0.6921,0.2585,0.0042,0.0285,-0.1287,0.2953,1.71,-0.0731,-0.218,0.3999,-0.5917,1.1039,May 21/a,21.67
5418,XPEL,RUT,Consumer Cyclical,Auto Parts,USA,929750000.0,19.36,16.83,-999,2.32,4.99,107.98,36.59,0.31,-999,0.0,0.46,-0.1178,0.1869,0.4336,-999,0.3019,0.0496,-0.4171,0.2221,0.0005,0.6925,0.0145,0.0905,0.2973,0.2149,4.81,1.34,0.2,0.22,0.4103,0.1199,-0.0149,-0.3485,-0.4017,-0.5522,1.69,-0.3194,-0.6153,0.0943,-0.6759,-999,May 02/b,33.65
5419,XPER,RUT,Technology,Software - Application,USA,425310000.0,-999,11.28,-999,0.83,1.06,4.47,-999,2.11,-999,-999,-0.03,48.0333,0.7029,-999,0.15,0.0352,-0.063,0.6112,0.0355,0.0,0.9196,-999,0.0414,-0.2786,-0.2474,2.1,2.05,0.19,0.23,0.6294,-0.2293,-0.0571,-0.0115,-0.1514,-0.0485,0.77,-0.1119,-0.3084,0.1909,-0.6377,0.1909,May 08/a,9.42
5420,XPEV,-999,Consumer Cyclical,Auto Manufacturers,China,6380000000.0,-999,-999,-999,1.49,1.53,1.08,-999,7.68,-999,-999,-0.33,0.4718,0.4142,-0.3339,-0.0574,46.5385,1.4994,0.4828,0.0134,0.0,0.1426,-0.0096,0.0691,-0.2806,-0.2346,1.51,1.36,0.22,0.61,0.0145,-0.341,0.0737,0.1576,-0.1282,-0.1336,2.78,0.0034,-0.6486,0.2671,-0.8886,0.343,May 21/b,8.3
5421,XPO,-999,Industrials,Trucking,USA,12820000000.0,54.36,22.77,1.84,1.63,9.6,55.98,-999,1.97,-999,0.0,1.02,0.2513,0.3247,-0.1113,0.295,-0.1285,0.0582,3.6255,0.0196,-0.3558,0.9615,-0.0343,0.0426,0.2028,0.0461,0.94,0.94,2.94,3.09,0.1052,0.0308,-0.0369,-0.0448,-0.0849,1.3387,2.13,-0.0753,-0.1556,1.4359,-0.1556,172.2654,May 03/b,110.2
5422,XPOF,RUT,Consumer Cyclical,Leisure,USA,277900000.0,139.46,5.69,3.08,0.85,-999,10.21,14.83,0.86,-999,-999,0.21,2.2011,0.7248,-999,0.453,0.4402,0.1249,0.7814,0.2759,-0.0117,0.7884,0.0307,0.1735,-0.245,0.2008,0.87,0.71,-999,-999,0.7191,0.2155,0.0377,-0.3288,-0.1682,-0.6853,1.02,-0.3518,-0.6982,0.1892,-0.7379,0.1892,May 02/a,8.8
5423,XPON,-999,Industrials,Electrical Equipment & Parts,USA,15500000.0,-999,-999,-999,2.84,3.99,6.86,-999,0.3,-999,-999,-0.27,0.0556,0.1961,-1.427,-999,0.6018,-0.3552,-0.0789,0.371,-0.0164,0.0904,0.0154,0.0244,-1.1277,-1.2783,1.65,0.68,0.63,1.58,0.2144,-1.4088,0.04,-0.3397,-0.5059,-0.5772,0.59,-0.1766,-0.6745,0.162,-0.8158,1.3111,May 14/a,2.08
5424,XPRO,RUT,Energy,Oil & Gas Equipment & Services,USA,2410000000.0,-999,16.75,-999,1.55,1.84,14.63,105.36,1.49,-999,-999,0.23,4.9881,0.5522,0.3849,-999,0.2458,0.1303,0.5832,0.0445,-0.0035,0.9177,0.0522,0.0599,-0.0154,-0.0141,1.85,1.5,0.08,0.1,0.0765,-0.0126,0.0912,0.1818,0.1409,0.2546,0.98,0.119,-0.1302,0.5194,-0.889,1.468,Apr 25/b,21.78
