No.,Ticker,Sector,Industry,Country,Market Cap,P/E,Fwd P/E,PEG,P/S,P/B,Cash/sh,EPS past 5Y,Sales past 5Y,Insider Trans,Inst Own,Inst Trans,Short Ratio,ROE,Quick R,Debt/Eq,Profit M,SMA50,52W High,52W Low,All-Time High,All-Time Low,Price,Insider 6M Sum,Insider 6M Sum > 100K,Any profit over 5 years,Fundamental Score
1912,HL,Basic Materials,Other Precious Metals & Mining,USA,2340000000.0,-999.0,39.26,-999.0,3.09,1.16,0.16,0.0146,0.07,0.0002,0.5898,-0.0023,2.23,-0.0233,1.04,0.32,-0.0612,-0.1693,-0.4594,0.0654,-0.857,6.613,3.78,34585.0,False,True,5
2632,MOS,Basic Materials,Agricultural Inputs,USA,10090000000.0,7.92,9.49,-999.0,0.67,0.84,1.81,-999.0,0.2187,0.0,0.8474,-0.0193,0.7,0.112,0.58,0.32,0.088,-0.1138,-0.4601,0.0108,-0.8049,4.4717,30.86,0.0,False,True,4
3760,SSRM,Basic Materials,Gold,USA,1950000000.0,9.43,15.68,-999.0,1.49,0.54,2.29,0.0906,0.3388,0.0,0.6581,0.0006,1.86,0.0601,3.76,0.09,0.1635,-0.106,-0.4615,0.022,-0.8019,14.264,9.54,0.0,False,True,7
212,AMRN,Healthcare,Drug Manufacturers - General,Ireland,486170000.0,-999.0,-999.0,-999.0,1.5,0.88,0.79,-0.0085,0.2237,0.1709,0.2818,-0.0729,5.38,-0.0921,1.74,0.02,-0.1623,0.2608,-0.4664,0.828,-0.9992,1.587,1.19,301076.0,True,True,5
332,ASUR,Technology,Software - Application,USA,227130000.0,-999.0,13.78,-999.0,1.86,1.19,1.32,-0.0648,0.1165,0.0013,0.6765,-0.0455,2.95,-0.0398,1.16,0.05,-0.0548,0.0863,-0.4667,0.4496,-0.9473,12.71,9.14,23490.0,False,True,4
2075,IMPP,Energy,Oil & Gas Midstream,Greece,52040000.0,0.08,-999.0,-999.0,0.27,0.15,7.37,-999.0,1.6554,0.0,0.1468,0.6839,5.78,0.2527,9.83,0.03,0.3842,0.2079,-0.4671,1.5805,-0.9791,1.5805,3.05,0.0,False,True,6
1767,GME,Consumer Cyclical,Specialty Retail,USA,4500000000.0,-999.0,105.21,-999.0,0.79,3.56,3.98,-999.0,-0.0663,0.0001,0.2851,-0.0447,9.85,-0.0065,0.94,0.49,-0.0014,-0.0419,-0.4673,0.2457,-0.878,21.9261,14.73,111791.0,True,False,2
2164,IVAC,Industrials,Specialty Industrial Machinery,USA,105740000.0,-999.0,-999.0,-999.0,2.07,0.91,2.34,-999.0,-0.1773,0.0,0.7701,-0.0034,9.56,-0.116,2.64,0.02,-0.2648,-0.0385,-0.4682,0.3062,-0.8702,1.1676,4.01,0.0,False,True,4
857,CLB,Energy,Oil & Gas Equipment & Services,USA,692860000.0,17.14,12.05,0.84,1.36,3.08,0.32,-0.1372,-0.054,0.0,1.043,0.0051,13.06,0.1957,1.73,0.92,0.0803,-0.1403,-0.4693,0.0034,-0.9329,5.3992,14.83,0.0,False,True,3
2991,ONL,Real Estate,REIT - Office,USA,273880000.0,-999.0,-999.0,-999.0,1.36,0.3,0.58,-999.0,1.6103,0.0,0.8336,-0.0318,2.12,-0.063,-999.0,0.59,-0.2979,-0.1041,-0.4705,0.1134,-0.838,0.1134,4.91,0.0,False,False,4
428,BALY,Consumer Cyclical,Resorts & Casinos,USA,515050000.0,-999.0,-999.0,-999.0,0.21,0.57,6.53,-999.0,0.7904,0.0124,0.6507,-0.1428,5.09,-0.3989,0.64,5.42,-0.1643,-0.0847,-0.4706,0.5508,-0.8513,0.5637,11.29,760257.0,True,False,3
1783,GOCO,Financial,Insurance Brokers,USA,115270000.0,-999.0,-999.0,-999.0,0.22,0.51,2.76,-999.0,0.4542,0.0043,0.5518,-0.0809,13.24,-0.4465,-999.0,2.6,-0.2391,-0.1001,-0.4718,0.7121,-0.9693,1.4458,12.07,100275.0,True,False,3
4392,ZIM,Industrials,Marine Shipping,Israel,1590000000.0,-999.0,-999.0,-999.0,0.26,0.62,15.23,-999.0,0.5211,0.0,0.1686,-0.1268,3.35,-0.5092,0.98,1.85,-0.3471,0.246,-0.4749,1.0642,-0.8554,1.0642,13.19,0.0,False,True,3
1365,EPM,Energy,Oil & Gas E&P,USA,177180000.0,6.91,7.02,-999.0,1.62,1.97,0.28,0.1205,0.4721,0.0,0.6267,-0.029,2.87,0.296,1.69,0.0,0.2332,-0.0941,-0.4758,-0.0167,-0.9998,32.125,5.3,0.0,False,True,6
850,CIO,Real Estate,REIT - Office,Canada,199300000.0,-999.0,-999.0,-999.0,1.11,0.3,1.31,-999.0,0.0891,0.0,0.6947,-0.0916,1.45,-0.0155,-999.0,0.88,-0.1107,-0.1201,-0.4758,0.4443,-0.7396,0.4443,4.99,0.0,False,True,4
2460,LXU,Basic Materials,Chemicals,USA,570930000.0,6.07,14.34,-999.0,0.82,1.07,4.27,-999.0,0.283,0.0,0.5508,-0.4055,3.44,0.1873,3.72,1.14,0.1427,-0.1122,-0.4779,0.0521,-0.7971,25.624,7.68,0.0,False,True,4
3997,TRVG,Communication Services,Internet Content & Information,Germany,54380000.0,-999.0,33.62,-999.0,0.1,5.48,14.57,-0.4598,-0.0016,0.0,0.1152,0.007,1.44,-0.4372,1.64,0.19,-0.3209,0.0039,-0.4779,0.1385,-0.9563,0.1397,2.5,0.0,False,True,3
3501,RYAM,Basic Materials,Chemicals,USA,294030000.0,-999.0,-999.0,-999.0,0.17,0.37,0.42,-999.0,-0.0171,0.0,0.7755,-0.0456,3.06,-0.0467,0.82,0.98,-0.0212,0.1609,-0.4798,0.6917,-0.8981,3.9994,4.5,0.0,False,True,3
549,BKSY,Technology,Scientific & Technical Instruments,USA,175880000.0,-999.0,-999.0,-999.0,2.24,1.88,0.36,-7.9285,0.3825,0.0,0.279,-0.0166,7.69,-0.5757,3.79,0.9,-0.8282,-0.0632,-0.4799,0.1827,-0.9296,0.23,1.23,0.0,False,False,4
793,CEVA,Technology,Semiconductors,USA,443870000.0,-999.0,62.29,-999.0,3.95,1.73,5.59,-999.0,0.1477,0.0,0.8614,0.0121,4.78,-0.0452,6.67,0.03,-0.122,-0.1342,-0.4808,0.1502,-0.7756,5.4966,18.84,0.0,False,True,4
4150,VFC,Consumer Cyclical,Apparel Manufacturing,USA,6480000000.0,-999.0,8.92,-999.0,0.57,2.93,1.29,-0.3444,0.0021,0.0036,0.8877,0.0046,3.63,-0.0813,0.78,3.53,-0.0189,-0.0488,-0.4812,0.2973,-0.8337,36.4702,16.67,597804.0,True,True,2
3027,OSPN,Technology,Software - Infrastructure,USA,398100000.0,-999.0,10.65,-999.0,1.74,2.24,1.74,0.0857,0.0151,0.0013,0.8981,0.0057,2.53,-0.1791,1.43,0.03,-0.1457,-0.0383,-0.4816,0.3063,-0.7745,44.3636,9.98,57334.0,False,False,5
2628,MOMO,Communication Services,Internet Content & Information,China,861120000.0,4.33,4.05,2.94,0.5,0.68,6.58,-0.0848,-0.0069,0.0,0.8016,-0.024,2.16,0.1739,3.72,0.2,0.1557,-0.1291,-0.4829,-0.0069,-0.8561,0.5912,5.75,0.0,False,True,5
2449,LVLU,Consumer Cyclical,Apparel Retail,USA,83350000.0,-999.0,-999.0,-999.0,0.22,1.29,0.32,-999.0,0.1179,0.0004,0.3187,0.024,7.31,-0.2636,0.35,0.67,-0.0467,-0.0329,-0.4901,0.4306,-0.9032,0.4306,2.06,21000.0,False,True,3
3946,TNDM,Healthcare,Medical Devices,USA,1510000000.0,-999.0,-999.0,-999.0,1.96,4.82,7.64,0.3516,0.4741,0.0262,1.0758,0.0197,3.41,-0.5666,3.28,1.33,-0.2702,-0.0603,-0.4947,0.6802,-0.9232,9.8505,23.22,241507.0,True,True,4
3434,RMBL,Consumer Cyclical,Auto & Truck Dealerships,USA,239530000.0,-999.0,-999.0,-999.0,0.17,0.65,1.7,0.0085,1.5075,0.352,0.3821,0.0446,3.79,-1.0017,0.31,4.67,-0.233,-0.0201,-0.4948,0.3392,-0.9689,1.2767,6.83,18938090.0,True,False,4
1590,FORA,Healthcare,Health Information Services,USA,84580000.0,-999.0,109.2,-999.0,3.67,3.33,1.58,-999.0,10.2128,0.0001,0.1346,-0.0508,10.21,-0.0704,7.84,0.93,-0.2333,0.0318,-0.4986,0.4789,-0.9996,20.0,2.73,4046.0,False,False,4
3523,SANG,Technology,Software - Infrastructure,Canada,98790000.0,-999.0,-999.0,-999.0,0.39,0.37,0.34,-999.0,0.4388,0.0,0.2944,-999.0,1.34,-0.1058,0.69,0.42,-0.1173,0.0156,-0.4996,0.3657,-0.9006,-999.0,2.98,0.0,False,True,4
826,CHMI,Real Estate,REIT - Mortgage,USA,97130000.0,-999.0,4.0,-999.0,1.15,0.7,2.61,-0.315,-0.369,0.0573,0.1337,-0.0608,1.23,-0.1351,-999.0,4.53,-0.5175,-0.0931,-0.4999,0.2996,-0.8048,0.3965,3.6,29949.0,False,True,2
3049,PACK,Consumer Cyclical,Packaging & Containers,USA,340350000.0,-999.0,-999.0,-999.0,1.05,0.59,0.63,-3.7924,0.0626,0.0182,0.864,-0.0538,2.85,-0.0422,2.28,0.72,-0.0772,-0.1379,-0.5,0.5665,-0.9041,0.5665,4.12,550472.0,True,False,5
1850,HAIN,Consumer Defensive,Packaged Foods,USA,990400000.0,-999.0,19.62,-999.0,0.56,1.01,0.43,-999.0,-0.0597,0.0674,0.9488,0.0563,2.53,-0.1324,1.02,0.94,-0.0751,0.0258,-0.5014,0.1795,-0.8437,7.832,11.04,824794.0,True,True,3
2097,INMD,Healthcare,Medical Devices,Israel,2000000000.0,11.41,9.79,1.81,4.0,2.76,8.12,0.7078,0.4711,0.0,0.7598,-0.0001,5.42,0.293,11.87,0.0,0.3618,0.0642,-0.5026,0.2924,-0.7582,2.6753,24.0,0.0,False,True,6
1991,HUYA,Communication Services,Entertainment,China,280160000.0,-999.0,216.07,-999.0,0.26,0.5,13.3,-0.3253,0.2289,0.0,0.5272,-0.0092,1.82,-0.0395,5.13,0.0,-0.0583,-0.0639,-0.5073,0.4849,-0.937,0.9512,3.2,0.0,False,True,5
163,ALLT,Technology,Software - Infrastructure,Israel,71930000.0,-999.0,-999.0,-999.0,0.71,1.1,1.58,-0.0991,0.0744,0.0,0.5405,0.029,1.23,-0.6036,2.06,0.65,-0.5027,0.2296,-0.5104,0.5798,-0.9353,0.5798,1.88,0.0,False,False,4
1360,EP,Energy,Oil & Gas E&P,USA,149010000.0,-999.0,-999.0,-999.0,3.82,7.92,0.48,-999.0,5.0266,0.2258,0.4248,0.5859,7.5,-0.4623,1.0,0.89,-0.2552,-0.2248,-0.5142,0.1502,-0.9362,202.4375,6.51,10076607.0,True,True,3
2997,OPAD,Real Estate,Real Estate Services,USA,255690000.0,-999.0,-999.0,-999.0,0.15,2.22,4.16,-999.0,0.9272,0.0,0.1376,-0.2497,37.97,-1.2516,0.41,0.02,-0.1273,-0.014,-0.5147,0.565,-0.9701,0.6684,9.39,0.0,False,True,3
612,BRCC,Consumer Defensive,Packaged Foods,USA,245730000.0,-999.0,323.65,-999.0,0.66,11.88,0.13,-999.0,0.3574,0.1367,0.553,0.0587,13.02,-0.6735,0.63,5.12,-0.0472,0.0084,-0.5151,0.5976,-0.8821,0.5976,4.01,76415.0,False,True,2
871,CLNE,Energy,Oil & Gas Refining & Marketing,USA,653450000.0,-999.0,-999.0,-999.0,1.52,0.95,0.79,0.13,0.0881,0.0,0.4838,0.0179,6.48,-0.1325,2.42,0.33,-0.2168,-0.1604,-0.5197,-0.0034,-0.8816,1.7905,2.93,0.0,False,False,6
4344,WWW,Consumer Cyclical,Footwear & Accessories,USA,681570000.0,-999.0,10.0,-999.0,0.29,1.99,2.02,-999.0,0.0658,0.0028,0.8998,-0.0094,3.44,-0.617,0.63,3.73,-0.1295,-0.0218,-0.5199,0.1886,-0.8084,20.2501,8.57,60347.0,False,True,2
2288,KRMD,Healthcare,Medical Instruments & Supplies,USA,97730000.0,-999.0,-999.0,-999.0,3.41,3.56,0.24,-999.0,0.1344,0.0245,0.5608,0.0109,8.59,-0.2754,4.03,0.17,-0.2878,-0.0505,-0.5223,0.0817,-0.8333,141.6667,2.14,114742.0,True,False,4
4028,TV,Communication Services,Telecom Services,Mexico,1670000000.0,-999.0,15.42,-999.0,0.41,0.24,3.56,-999.0,-0.0762,0.0,0.4088,-0.0253,2.74,-0.1134,1.65,0.78,-0.1966,0.0233,-0.5236,0.4905,-0.9218,0.4905,3.13,0.0,False,True,4
3133,PFIE,Energy,Oil & Gas Equipment & Services,USA,74240000.0,8.17,9.18,0.39,1.28,1.36,0.23,-0.0179,0.0941,0.0,0.4391,0.0221,3.03,0.1878,4.77,0.0,0.1611,-0.0413,-0.5258,0.4689,-0.7351,14.6,1.56,0.0,False,True,5
1096,CYH,Healthcare,Medical Care Facilities,USA,517100000.0,2.09,35.83,-999.0,0.04,-999.0,0.67,-999.0,-0.0345,0.1003,0.8052,-0.0765,2.82,-999.0,1.36,-999.0,0.0188,0.187,-0.5281,0.8806,-0.9293,1.1117,3.78,2110000.0,True,True,4
1352,ENZ,Healthcare,Diagnostics & Research,USA,64120000.0,-999.0,-999.0,-999.0,0.9,0.86,1.47,-0.4199,-0.0965,0.0,0.3295,-0.0286,9.84,-1.1237,2.79,0.09,-0.6419,-0.0401,-0.5365,0.27,-0.9889,2.7527,1.27,0.0,False,True,4
3805,SUP,Consumer Cyclical,Auto Parts,USA,96070000.0,-999.0,-999.0,-999.0,0.06,-999.0,6.28,-999.0,0.0395,0.0197,0.2573,-0.0035,1.7,-0.5159,1.49,4.07,-0.0759,0.1217,-0.5366,0.3735,-0.9364,11.2054,3.42,204213.0,True,True,4
2639,MPLN,Healthcare,Health Information Services,USA,668970000.0,-999.0,-999.0,-999.0,0.7,0.38,0.17,-999.0,0.0141,0.0,0.3636,-0.0524,13.96,-0.3394,1.23,2.63,-0.7412,-0.214,-0.5502,0.6874,-0.9203,0.6874,1.03,0.0,False,True,4
2455,LX,Financial,Credit Services,China,238670000.0,1.61,1.36,0.68,0.13,0.18,4.77,0.5728,0.0792,0.0,0.2521,-0.075,1.86,0.153,-999.0,0.68,0.1077,-0.0759,-0.5544,0.0617,-0.914,0.3651,1.72,0.0,False,True,6
4315,WPRT,Consumer Cyclical,Auto Parts,Canada,102560000.0,-999.0,-999.0,-999.0,0.32,0.6,2.56,0.188,0.0431,0.0,0.134,-999.0,7.38,-0.2746,1.14,0.38,-0.1632,-0.1038,-0.5545,0.2184,-0.9881,0.2184,5.97,0.0,False,True,6
2200,JKS,Technology,Solar,China,1350000000.0,2.72,4.29,0.07,0.08,0.49,58.31,0.2338,0.3784,0.0,0.3973,-0.0944,2.57,0.2367,0.79,2.69,0.0355,-0.1823,-0.557,0.0386,-0.7104,12.06,26.12,0.0,False,True,4
1953,HQI,Industrials,Staffing & Employment Services,USA,180560000.0,20.26,15.28,-999.0,4.99,2.87,0.08,0.2251,0.2907,0.0056,0.1067,-0.0724,6.42,0.1449,1.51,0.24,0.2444,-0.1243,-0.5579,0.04,-0.8777,20.65,12.99,829608.0,True,True,6
2722,MYPS,Communication Services,Electronic Gaming & Multimedia,USA,296210000.0,-999.0,734.22,-999.0,0.95,0.98,0.97,-999.0,0.0375,0.0,0.2704,0.0383,2.29,-0.0041,4.92,0.04,-0.0039,-0.1216,-0.5584,0.0161,-0.8326,0.0161,2.21,0.0,False,True,5
4333,WTI,Energy,Oil & Gas E&P,USA,408930000.0,6.67,8.81,-999.0,0.69,13.64,1.05,0.2346,0.2074,0.0,0.4298,0.0394,6.11,-999.0,1.15,13.66,0.1045,-0.1178,-0.5585,0.0941,-0.9451,1.6075,2.79,0.0,False,True,5
1925,HMST,Financial,Banks - Regional,USA,249610000.0,-999.0,14.31,-999.0,0.57,0.46,-999.0,-999.0,0.0668,0.0,0.7459,-0.0352,3.8,-0.05,-999.0,3.66,-0.0623,0.2933,-0.5599,2.1595,-0.7688,2.1595,13.27,0.0,False,True,3
3187,PLCE,Consumer Cyclical,Apparel Retail,USA,266950000.0,-999.0,8.44,-999.0,0.17,2.26,1.08,-999.0,-0.0177,0.0,0.8499,-0.0868,3.39,-0.4617,0.19,4.67,-0.0475,-0.0443,-0.5624,0.4989,-0.8677,3.8891,21.39,0.0,False,True,1
2355,LEE,Communication Services,Publishing,USA,61280000.0,-999.0,-999.0,-999.0,0.09,2.85,2.37,-999.0,0.0606,0.0037,0.389,0.0127,2.94,-0.2906,0.87,21.37,-0.0086,0.0534,-0.5625,0.3201,-0.98,3.1583,9.98,19153.0,False,True,2
230,ANGO,Healthcare,Medical Instruments & Supplies,USA,236370000.0,-999.0,-999.0,-999.0,0.72,0.59,1.53,-999.0,0.054,0.0,0.8897,-0.0027,3.18,-0.0349,1.55,0.01,-0.0428,-0.1278,-0.5627,0.0459,-0.8147,0.0459,5.93,0.0,False,False,5
3544,SBSW,Basic Materials,Gold,South Africa,3420000000.0,4.41,8.24,-999.0,0.47,0.67,1.66,-999.0,0.2709,0.0,0.1168,0.057,3.72,0.149,1.72,0.27,0.1071,-0.0166,-0.5641,0.2075,-0.7664,1.9279,4.83,0.0,False,True,6
3432,RMAX,Real Estate,Real Estate Services,USA,192610000.0,-999.0,7.88,-999.0,0.58,0.46,6.62,-0.109,0.1453,0.2758,0.9045,-0.08,1.0,-0.1306,-999.0,1.17,-0.1799,-0.0513,-0.5651,0.2265,-0.8436,0.2265,10.56,4078251.0,True,True,3
3181,PL,Industrials,Aerospace & Defense,USA,642740000.0,-999.0,-999.0,-999.0,2.99,1.2,1.13,0.322,-0.0957,0.0008,0.2668,0.0874,5.09,-0.2629,2.94,0.05,-0.6902,-0.049,-0.5656,0.1307,-0.8148,0.1307,2.25,254640.0,True,False,4
3606,SHCR,Healthcare,Health Information Services,USA,412330000.0,-999.0,-999.0,-999.0,0.89,0.91,0.36,-999.0,0.1636,0.0,0.3577,0.2559,10.08,-0.2145,2.43,0.0,-0.2555,0.1643,-0.5683,0.5205,-0.9087,0.5205,1.17,0.0,False,False,5
9,AAP,Consumer Cyclical,Specialty Retail,USA,4030000000.0,21.73,18.43,-999.0,0.36,1.52,5.34,0.0518,0.0392,0.0164,0.99,-0.0344,3.04,0.0694,0.27,1.51,0.0165,0.1317,-0.5715,0.4203,-0.7228,4.498,67.79,580486.0,True,True,3
4000,TSAT,Technology,Communication Equipment,Canada,132060000.0,1.05,-999.0,0.05,0.24,0.27,96.54,0.2945,-0.0426,0.0,0.6789,1.245,5.88,0.3081,9.01,4.98,0.229,-0.053,-0.5732,0.584,-0.8373,3.1311,9.71,0.0,False,True,5
1214,DOUG,Real Estate,Real Estate Services,USA,189780000.0,-999.0,-999.0,-999.0,0.2,0.77,1.48,-999.0,0.1573,0.0093,0.5076,-0.0028,0.46,-0.174,-999.0,0.55,-0.0491,-0.0925,-0.5736,0.3631,-0.8225,0.3631,2.14,315273.0,True,True,4
2835,NOTV,Healthcare,Diagnostics & Research,USA,92590000.0,-999.0,-999.0,-999.0,0.16,0.34,1.38,-1.8424,1.3362,0.0212,0.2504,-0.0915,4.02,-0.334,1.05,1.55,-0.1837,0.0849,-0.5739,1.2298,-0.9408,4.9833,3.59,163981.0,True,True,4
3781,STKS,Consumer Cyclical,Restaurants,USA,125080000.0,26.49,9.84,22.08,0.38,1.97,0.71,-999.0,0.4203,0.0,0.4384,-999.0,10.54,0.0791,0.79,3.09,0.0156,-0.2388,-0.5745,0.0152,-0.7567,4.4795,4.0,0.0,False,True,2
948,CONN,Consumer Cyclical,Specialty Retail,USA,120790000.0,-999.0,-999.0,-999.0,0.1,0.31,1.91,-999.0,-0.0286,0.0,0.2896,-0.0919,13.82,-0.3492,2.41,2.93,-0.1351,0.232,-0.5791,0.9294,-0.9388,0.9294,4.92,0.0,False,True,3
2714,MXL,Technology,Semiconductors,USA,1460000000.0,-999.0,16.56,-999.0,2.1,2.12,2.3,-0.1883,0.2436,0.0,0.8374,-0.0037,3.52,-0.1074,1.75,0.23,-0.1055,-0.1588,-0.5816,0.3232,-0.7719,3.4874,17.77,0.0,False,True,4
3629,SJT,Energy,Oil & Gas E&P,USA,217660000.0,2.84,-999.0,-999.0,2.77,77.83,0.08,0.147,0.104,0.0,0.142,0.1346,0.74,-999.0,-999.0,0.0,0.979,-0.1754,-0.583,-0.024,-0.9092,2.3597,4.67,0.0,False,True,5
2981,OMCL,Healthcare,Health Information Services,USA,1460000000.0,-999.0,19.13,-999.0,1.23,1.23,10.18,-0.3102,0.1369,0.0,1.0108,-0.0267,3.53,-0.0296,2.16,0.52,-0.029,-0.0886,-0.5846,0.1156,-0.8289,23.8372,32.04,0.0,False,True,4
1726,GGR,Consumer Cyclical,Auto Manufacturers,Taiwan,512800000.0,-999.0,-999.0,-999.0,1.45,1.97,0.62,-999.0,0.023,0.0,0.1321,0.0667,14.26,-0.2236,0.94,1.51,-0.1749,-0.1365,-0.5865,0.0194,-0.8806,0.0345,2.1,0.0,False,False,2
1342,ENPH,Technology,Solar,USA,13900000000.0,25.63,25.71,2.35,5.12,13.69,13.06,-999.0,0.6716,0.0066,0.7722,0.0826,1.95,0.7038,3.13,1.3,0.2108,-0.0978,-0.588,0.3847,-0.7006,155.5298,101.76,8104727.0,True,True,4
1697,GDOT,Financial,Credit Services,USA,461560000.0,12.63,4.68,0.98,0.31,0.58,14.4,-0.0589,0.0815,0.0,0.9183,-0.0486,4.3,0.046,0.4,0.04,0.0245,-0.0343,-0.5882,0.2055,-0.9054,0.2055,8.8,0.0,False,True,4
2131,IQ,Communication Services,Entertainment,China,1710000000.0,12.44,6.68,2.77,0.38,1.11,1.38,-999.0,0.0366,0.0,0.5888,0.0438,4.29,0.2184,0.51,1.37,0.0557,-0.2529,-0.5907,0.0155,-0.9293,0.9818,3.27,0.0,False,False,2
520,BHR,Real Estate,REIT - Hotel & Motel,USA,151120000.0,-999.0,-999.0,-999.0,0.21,0.44,3.13,-999.0,0.2704,0.0037,0.5798,0.0277,5.47,-0.0142,-999.0,1.49,-0.077,-0.026,-0.5911,0.199,-0.9006,1.0088,2.29,201226.0,True,True,3
1819,GRWG,Consumer Cyclical,Specialty Retail,USA,147140000.0,-999.0,-999.0,-999.0,0.64,0.74,1.09,-0.7178,1.0045,0.2702,0.3552,-0.0188,2.98,-0.1587,2.17,0.22,-0.148,-0.0556,-0.5925,0.3559,-0.9646,0.6,2.4,1976973.0,True,True,5
79,AE,Energy,Oil & Gas Refining & Marketing,USA,64060000.0,-999.0,39.87,-999.0,0.02,0.68,9.76,-999.0,0.3107,0.0041,0.6113,-0.0295,1.26,-0.047,0.98,0.62,-0.0022,-0.0292,-0.5938,0.0826,-0.7217,13.3543,25.12,5929.0,False,True,4
3619,SILC,Technology,Communication Equipment,Israel,115060000.0,-999.0,133.91,-999.0,0.93,0.62,8.13,-999.0,-0.0076,0.0,0.5166,0.026,0.38,-0.0168,6.49,0.03,-0.0238,-0.0178,-0.5943,0.2378,-0.7817,84.1,17.02,0.0,False,True,4
4171,VLN,Technology,Semiconductors,Israel,223470000.0,-999.0,-999.0,-999.0,2.61,1.42,1.44,-999.0,0.1751,0.0,0.1512,-0.0287,1.02,-0.1809,8.38,0.0,-0.3474,-0.0258,-0.5957,0.159,-0.8146,0.159,2.26,0.0,False,False,4
2837,NOVA,Technology,Solar,USA,1210000000.0,-999.0,-999.0,-999.0,1.68,0.78,4.07,0.0,0.5696,0.0,1.0647,0.0715,6.62,-0.1792,0.99,4.62,-0.3479,-0.1892,-0.5969,0.3001,-0.8284,0.6176,9.9,0.0,False,False,3
2903,NVRO,Healthcare,Medical Devices,USA,589750000.0,-999.0,-999.0,-999.0,1.39,2.06,8.83,-999.0,0.0136,0.0,1.0709,-0.0155,8.26,-0.3355,5.01,0.7,-0.2422,-0.1515,-0.5991,0.1631,-0.9136,0.1631,16.26,0.0,False,True,4
2489,MATV,Basic Materials,Specialty Chemicals,USA,623840000.0,-999.0,8.92,-999.0,0.25,0.93,1.56,-999.0,0.2195,0.0068,0.9333,0.8559,1.88,-0.5259,1.36,2.67,-0.1854,-0.1465,-0.603,-0.0078,-0.8188,1.0017,11.51,143860.0,True,True,4
664,BWEN,Industrials,Specialty Industrial Machinery,USA,51410000.0,14.27,-999.0,0.59,0.26,0.96,0.08,-0.1484,0.1207,0.0164,0.3463,0.2121,1.39,0.0724,0.71,0.9,0.0189,-0.0231,-0.604,0.194,-0.9917,2.6,2.4,129503.0,True,True,4
1777,GNSS,Technology,Scientific & Technical Instruments,USA,70890000.0,-999.0,34.5,-999.0,1.52,1.77,0.25,-0.3399,0.135,0.2791,0.4251,-0.0143,2.33,-0.4369,1.63,0.16,-0.3942,-0.0607,-0.6044,0.058,-0.8914,4.4284,1.61,2967750.0,True,True,4
2310,KVHI,Technology,Communication Equipment,USA,93740000.0,-999.0,-999.0,-999.0,0.68,0.6,3.53,0.118,-0.0205,0.0,0.5602,0.069,7.74,-0.0174,4.01,0.01,-0.0193,-0.0499,-0.605,0.1116,-0.8624,4.4629,4.78,0.0,False,True,5
360,ATUS,Communication Services,Telecom Services,USA,1410000000.0,-999.0,6.09,-999.0,0.15,-999.0,0.42,-0.2752,0.0025,0.0,0.3642,0.0299,4.94,-999.0,0.26,-999.0,-0.0024,-0.1264,-0.605,0.2607,-0.9426,0.2607,2.2,0.0,False,True,4
3153,PGY,Technology,Software - Infrastructure,Israel,791930000.0,-999.0,-999.0,-999.0,1.07,1.48,0.39,-999.0,2.1987,0.0,0.1623,0.0459,0.42,-0.2684,4.63,0.92,-0.1999,-0.1435,-0.6078,0.4231,-0.9678,0.947,1.11,0.0,False,True,4
3213,PMTS,Financial,Credit Services,USA,203870000.0,6.25,7.51,0.48,0.44,-999.0,0.91,-999.0,0.1699,0.0,0.2078,0.0182,5.67,-999.0,1.9,-999.0,0.0721,-0.0225,-0.6128,0.4063,-0.7364,48.4167,17.79,0.0,False,True,5
1642,FTK,Energy,Oil & Gas Equipment & Services,USA,90170000.0,-999.0,9.36,-999.0,0.46,0.9,0.15,-0.0527,0.269,0.0793,0.1045,-0.0069,7.65,0.0597,1.27,0.14,0.0185,-0.118,-0.6132,0.0483,-0.9908,1.5333,3.04,336549.0,True,False,5
326,ASPS,Real Estate,Real Estate Services,Luxembourg,77120000.0,-999.0,-999.0,-999.0,0.5,-999.0,1.38,-999.0,-0.3213,0.0059,0.2365,-0.0305,7.52,-999.0,-999.0,-999.0,-0.3538,-0.1664,-0.6146,0.2201,-0.983,0.2201,2.91,300002.0,True,True,3
3657,SLQT,Financial,Insurance Brokers,USA,189530000.0,-999.0,-999.0,-999.0,0.18,0.6,0.29,-999.0,0.3806,0.0189,0.3502,0.0171,2.01,-0.1399,2.49,2.29,-0.0439,-0.1213,-0.6156,0.3614,-0.9658,1.2157,1.13,759170.0,True,True,4
409,AXTI,Technology,Semiconductor Equipment & Materials,USA,109970000.0,-999.0,-999.0,-999.0,1.34,0.55,1.0,0.0708,0.1066,0.0,0.5123,0.0352,2.07,-0.0613,1.09,0.24,-0.1594,0.0499,-0.6161,0.3333,-0.9492,2.8182,2.52,0.0,False,True,6
1133,DDD,Technology,Computer Hardware,USA,641800000.0,-999.0,91.1,-999.0,1.27,0.92,3.34,-0.1021,-0.055,0.024,0.6581,-0.0184,5.01,-0.1335,4.25,0.76,-0.1892,-0.1378,-0.6204,0.3743,-0.9506,8.62,4.81,493400.0,True,True,4
2757,NDLS,Consumer Cyclical,Restaurants,USA,115150000.0,-999.0,82.67,-999.0,0.22,3.43,0.05,0.43,0.0351,0.0,0.504,-0.0195,6.21,-0.0797,0.16,8.86,-0.0053,-0.1657,-0.6214,0.2653,-0.9523,0.2653,2.48,0.0,False,True,3
