No.,Ticker,Index,Sector,Industry,Country,Market Cap,P/E,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,Cash/sh,Dividend,Payout Ratio,EPS next Q,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,Sales Q/Q,EPS Q/Q,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Profit M,Perf Week,Perf Month,Perf Quart,Perf Year,Beta,SMA50,52W High,52W Low,All-Time High,All-Time Low,Earnings,Price
2437,LSXMK,-999,Communication Services,Entertainment,USA,9570000000.0,15.39,12.64,76.97,1.07,0.96,29.27,7.44,1.0,-999,0.0,0.63,-0.2921,0.0037,-0.3077,0.002,0.0987,-0.0039,0.0058,0.4001,0.0485,0.5847,-999,0.029,0.0987,0.0437,0.39,0.39,1.09,1.16,0.4531,0.1015,-0.0304,-0.0447,0.0721,0.2135,1.12,-0.0227,-0.0744,0.5128,-0.3264,0.6742,Feb 28/b,29.31
2438,LTC,RUT,Real Estate,REIT - Healthcare Facilities,USA,1370000000.0,14.77,17.03,-999,6.91,1.55,67.42,14.45,0.47,0.072,1.0578,0.52,-0.1286,-0.0103,-0.1114,-0.0814,0.0359,0.0486,0.5263,0.0221,-0.0201,0.719,0.001,0.0295,0.1042,0.0517,-999,-999,0.96,1.01,0.9291,0.4499,0.0013,0.0252,-0.0428,-0.1037,0.86,-0.002,-0.1117,0.0472,-0.4146,9.8017,Feb 15/a,31.73
2439,LTH,RUT,Consumer Cyclical,Leisure,USA,2740000000.0,37.26,18.77,-999,1.24,1.21,91.35,-999,0.15,-999,0.0,0.13,0.6036,0.25,0.1179,-999,0.1148,0.1823,0.6652,0.7082,0.0006,0.2193,0.0,0.1391,0.0347,0.0119,0.31,0.22,1.84,1.9,0.3125,0.0343,0.1208,0.0506,-0.1139,-0.2615,1.71,0.0079,-0.3788,0.2541,-0.4044,0.5909,Feb 28/b,13.92
2440,LTRN,-999,Healthcare,Biotechnology,USA,52280000.0,-999,-999,-999,-999,1.15,1.16,-999,4.13,-999,-999,-0.4,-0.1501,-0.3031,-0.4777,-999,0.0,-999,-0.394,0.2651,-0.1946,0.108,0.0091,0.0075,-0.2903,-0.333,21.05,21.05,0.0,0.01,-999,-999,0.0689,0.1318,0.2861,-0.1318,1.26,0.1557,-0.2217,1.021,-0.8064,1.021,Nov 08/a,4.81
2441,LTRX,-999,Technology,Communication Equipment,USA,147300000.0,-999,8.19,-999,1.07,1.92,6.65,7.44,0.59,-999,-999,0.1,0.7217,0.2121,-999,0.2,0.265,0.1756,0.0334,0.1894,0.0067,0.4237,0.1496,0.0128,-0.1177,-0.0911,2.08,1.19,0.31,0.38,0.3714,-0.0667,-0.0438,-0.4018,-0.3417,-0.2218,2.14,-0.2848,-0.4345,0.1165,-0.9471,3.9125,Feb 08/a,3.93
2442,LU,-999,Financial,Credit Services,China,1470000000.0,10.96,4.21,-999,0.26,0.12,0.18,-999,13.89,0.0562,0.3474,-0.02,-0.7981,0.4307,0.0951,-0.0855,0.1204,-0.4266,-0.9332,0.0004,0.0,0.1643,-0.105,0.0243,0.0104,0.0072,-999,-999,0.46,0.46,0.8443,0.0235,-0.1607,0.0711,-0.2997,-0.7277,0.86,-0.0172,-0.7288,0.2133,-0.9683,0.2133,Nov 13/a,2.56
2443,LULU,"NDX, S&P 500",Consumer Cyclical,Apparel Retail,Canada,56290000000.0,56.76,31.22,3.28,6.13,15.97,51.59,43.1,8.65,-999,0.0,5.0,0.2389,0.1451,0.2858,0.1732,0.2585,0.187,-0.0184,0.1278,-0.0044,0.8764,0.0079,0.0245,0.3048,0.2235,2.32,1.17,0.27,0.33,0.569,0.1089,-0.0466,-0.0353,-0.044,0.4079,1.33,-0.0625,-0.1362,0.5565,-0.1362,205.0323,Dec 07/a,446.06
2444,LUMN,RUT,Communication Services,Telecom Services,USA,1720000000.0,-999,-999,-999,0.12,4.11,0.77,-999,2.22,-999,-999,0.04,-0.9384,-9.0293,-0.4515,-999,-0.0897,-0.0745,0.3421,0.0195,0.0953,0.676,0.0065,0.1442,-1.8975,-0.4837,1.29,1.23,50.05,51.07,0.2993,-0.7074,0.1039,0.3077,0.1486,-0.4637,1.1,0.0924,-0.5101,1.1792,-0.9653,1.1792,Feb 06/a,1.7
2445,LUNA,RUT,Technology,Scientific & Technical Instruments,USA,213610000.0,-999,18.01,-999,1.83,2.26,35.42,-999,0.18,-999,-999,0.14,0.2002,0.3854,0.1669,-999,0.3032,0.0532,-0.6268,0.0523,0.0,0.6011,-0.0182,0.051,-0.0123,-0.0081,2.86,1.62,0.37,0.42,0.5424,-0.009,-0.1014,-0.1312,0.0328,-0.3946,1.38,-0.109,-0.4266,0.2455,-0.518,23.1923,Nov 14/b,6.29
2446,LUNG,RUT,Healthcare,Medical Devices,USA,346860000.0,-999,-999,-999,5.05,2.93,2.96,-999,3.04,-999,-999,-0.47,-0.1597,0.151,-0.2516,0.236,0.3002,0.2498,0.0529,0.0843,-0.0282,0.887,-0.0245,0.0357,-0.4468,-0.3938,6.49,5.77,0.31,0.35,0.7376,-0.886,-0.1107,-0.3689,-0.1986,-0.2411,0.6,-0.2991,-0.3933,0.1613,-0.8705,1.2113,Feb 21/a,9.0
2447,LUNR,-999,Industrials,Aerospace & Defense,USA,111460000.0,-999,-999,-999,-999,-999,2.74,-999,1.94,-999,-999,-0.68,38.6,-2.0745,-999,-999,-0.1804,-999,486.4615,0.3467,-0.0471,0.1691,0.056,0.2349,-999,-999,0.48,0.48,-999,-999,-999,-999,-0.2095,0.4171,0.8027,-0.6744,0.24,0.3016,-0.7316,1.5366,-0.961,1.5366,Nov 13/b,5.3
2448,LUV,S&P 500,Industrials,Airlines,USA,20530000000.0,46.8,14.26,2.08,0.79,1.95,1.79,-999,19.23,0.0215,0.9909,-0.07,0.1275,0.363,-0.2989,0.2247,0.1547,0.1053,0.0081,0.0049,0.0,0.8193,-0.0454,0.0325,0.047,0.0256,1.14,1.07,0.85,0.87,0.1585,0.0191,-0.0032,0.133,0.2892,0.0067,1.16,0.1098,-0.1295,0.5702,-0.4863,65.7151,Jan 25/b,34.41
2449,LUXH,-999,Consumer Cyclical,Lodging,USA,98680000.0,-999,3.57,-999,1.0,4.59,20.56,-999,0.13,-999,-999,0.04,0.927,1.4194,-999,0.3,1.0522,1.6961,1.8953,0.744,-0.0017,0.1771,2.2784,0.2539,-2.5102,-0.1272,1.3,1.3,11.07,11.54,0.2577,-0.3336,0.0806,-0.4031,-0.3527,0.053,-1.38,-0.3588,-0.6105,0.2099,-0.6105,1.1613,Nov 08/a,2.68
2450,LVLU,-999,Consumer Cyclical,Apparel Retail,USA,82130000.0,-999,-999,-999,0.22,1.27,6.38,9.17,0.32,-999,0.0,-0.1,-5.125,0.7273,-999,-999,0.1179,-0.2105,-5.0586,0.6633,0.0,0.3198,0.024,0.0195,-0.2636,-0.1692,1.09,0.35,0.58,0.67,0.4118,-0.0467,0.041,-0.0146,-0.2397,-0.3556,0.18,0.0067,-0.4029,0.4097,-0.9047,0.4097,Mar 06/a,2.03
2451,LVO,-999,Communication Services,Entertainment,USA,157660000.0,-999,-999,-999,1.39,-999,24.44,75.43,0.07,-999,-999,-0.01,-0.1075,0.8919,0.275,-999,1.0327,0.1441,0.1074,0.0353,-0.0034,0.3877,-0.0161,0.0257,-999,-1.5623,0.55,0.5,41.21,74.0,0.2442,-0.1399,0.0238,0.2028,0.6226,0.5357,1.72,0.21,-0.2146,1.2051,-0.9809,2.5611,Feb 08/b,1.72
2452,LVS,S&P 500,Consumer Cyclical,Resorts & Casinos,USA,38370000000.0,31.87,16.54,-999,3.7,9.31,7.52,17.62,6.77,0.0134,0.2506,0.62,0.4238,0.1436,-0.1226,-0.0175,0.2298,1.6097,3.3409,0.4553,-0.1188,0.4562,0.0034,0.0171,0.3053,0.074,1.31,1.3,3.01,3.47,0.3788,0.1177,-0.0466,0.0085,0.0878,-0.1627,1.18,-0.0041,-0.2237,0.1631,-0.6357,38.275,Jan 24/a,50.91
2453,LVTX,-999,Healthcare,Biotechnology,Netherlands,59150000.0,-999,-999,-999,6.53,1.08,0.57,-999,3.98,-999,-999,-0.44,-0.4661,0.0559,-999,-999,1.0325,-0.9965,-9.9151,0.5343,0.0,0.1505,-0.027,0.0008,-0.6855,-0.9132,5.2,5.2,0.01,0.11,-999,-5.5733,0.0613,0.3081,0.5,-0.0779,0.67,0.2355,-0.6522,0.9894,-0.8692,0.9894,Nov 16/b,2.25
2454,LW,S&P 500,Consumer Defensive,Packaged Foods,USA,14890000000.0,13.42,15.61,0.8,2.35,8.93,190.19,74458.83,0.54,0.0122,0.1511,1.45,0.286,0.0979,0.1979,0.168,0.0993,0.3569,1.0725,0.0205,0.001,0.8975,0.0072,0.0276,1.003,0.2284,1.29,0.57,1.95,2.18,0.2761,0.1771,0.0231,-0.0278,0.0221,0.0115,0.71,-0.0149,-0.1212,0.2695,-0.1212,2.5878,Jan 04/b,103.15
2455,LWAY,-999,Consumer Defensive,Packaged Foods,USA,178780000.0,22.69,13.83,2.27,1.16,3.19,14.15,21.01,0.86,-999,0.0,0.21,10.6667,0.2571,-999,0.1,0.0879,0.0723,2.6452,0.7969,-0.0092,0.157,-0.0428,0.0578,0.1524,0.1339,2.25,1.68,0.08,0.11,0.2472,0.0527,-0.0025,-0.028,-0.1827,0.9984,1.29,-0.0354,-0.2977,1.1693,-0.4562,47.68,Nov 13/b,12.17
2456,LWLG,RUT,Basic Materials,Specialty Chemicals,USA,476760000.0,-999,-999,-999,11919.0,12.97,15.17,-999,0.26,-999,-999,-999,-999,-999,-0.1924,-999,0.0,-999,0.0665,0.0058,-0.1286,0.2716,0.001,0.1771,-0.6576,-0.5367,12.66,12.48,0.08,0.08,-31.2574,-519.4319,-0.0476,-0.1323,-0.0315,-0.3528,2.0,-0.1183,-0.5643,0.0554,-0.803,15.0,-999,4.0
2457,LX,-999,Financial,Credit Services,China,238670000.0,1.61,1.36,0.68,0.13,0.18,0.36,-999,4.77,0.0574,0.0,-999,2.3935,0.2124,0.5728,0.0236,0.0792,0.2318,0.3869,0.0004,0.0,0.2515,-0.075,0.0085,0.153,0.1278,-999,-999,0.12,0.68,0.6946,0.1077,-0.0601,0.0,-0.0753,-0.4305,0.61,-0.0649,-0.4416,0.0617,-0.914,0.3651,Nov 22/a,1.72
2458,LXEO,-999,Healthcare,Biotechnology,USA,348050000.0,-999,-999,-999,-999,-999,9.82,-999,1.33,-999,-999,-0.72,0.4391,0.0896,-999,-999,0.7954,-1.0,-0.6083,0.3982,0.1199,0.477,-999,0.0219,-999,-999,1.69,1.69,0.43,0.73,-999,-999,-0.2017,-0.2318,-0.1492,-999,-999,-0.1696,-0.4151,0.4511,-0.4151,0.4511,Dec 11/b,13.06
2459,LXFR,RUT,Industrials,Specialty Industrial Machinery,United Kingdom,273400000.0,-999,9.35,-999,0.68,1.39,105.15,16.21,0.1,0.051,0.5273,0.08,-0.075,0.473,-999,0.13,-0.0326,-0.1782,-3.967,0.0182,0.0399,0.9135,-0.0229,0.0129,-0.0124,-0.0064,2.6,1.12,0.39,0.43,0.1891,-0.0047,0.3081,0.2457,0.1821,-0.3671,0.82,0.2132,-0.4058,0.3497,-0.6368,0.3497,Feb 27/a,10.19
2460,LXP,RUT,Real Estate,REIT - Industrial,USA,2570000000.0,106.98,302.11,21.4,7.55,1.15,7.8,12.76,1.12,0.0597,6.1736,-0.01,-1.5783,1.6255,-0.3847,0.05,-0.0261,0.0228,-0.6662,0.0254,0.0,0.9396,-0.0094,0.0226,0.0132,0.0064,-999,-999,0.67,0.8,0.2895,0.0701,0.021,-0.0469,-0.0289,-0.1583,0.81,-0.0544,-0.1838,0.1277,-0.5411,4.2247,Feb 15/b,8.74
2461,LXRX,RUT,Healthcare,Biotechnology,USA,551090000.0,-999,-999,-999,1039.8,3.96,2.52,-999,0.89,-999,-999,-0.22,-0.2842,0.0261,0.1205,-999,0.4122,3.1538,-0.543,0.0273,0.199,0.738,0.1824,0.0983,-1.1135,-0.6464,6.92,6.91,0.75,0.76,0.0113,-297.2825,-0.1412,0.0563,0.9565,-0.1604,1.29,0.1438,-0.4062,1.4457,-0.9935,1.4457,Nov 08/b,2.25
2462,LXU,RUT,Basic Materials,Chemicals,USA,530790000.0,5.64,18.75,-999,0.76,1.0,1.67,3.48,4.27,-999,0.0,0.13,-0.0697,0.1062,-999,-999,0.283,-0.3798,-4.8667,0.351,0.0,0.526,-0.4055,0.0309,0.1873,0.0881,4.39,3.72,1.11,1.14,0.2401,0.1427,-0.0605,-0.0703,-0.211,-0.5079,1.1,-0.1244,-0.5035,0.0042,-0.8114,23.752,Mar 06/b,7.14
2463,LYB,S&P 500,Basic Materials,Specialty Chemicals,United Kingdom,32930000000.0,15.69,10.18,1.86,0.8,2.55,9.67,9.65,10.49,0.0502,0.7643,1.4,-0.024,0.1807,-0.1167,0.0843,0.0513,-0.0474,-0.4755,0.2045,-0.004,0.7201,-0.0031,0.0172,0.1659,0.0854,1.84,1.16,0.91,1.01,0.1249,0.0515,0.0251,0.0928,0.0626,0.0436,1.18,0.0582,-0.014,0.2491,-0.1285,7.711,Feb 02/b,101.48
2464,LYEL,RUT,Healthcare,Biotechnology,USA,637790000.0,-999,-999,-999,4906.08,0.97,1.17,-999,2.15,-999,-999,-0.21,0.0854,-0.0266,-0.1528,-0.079,4.2828,-0.9997,-5.2232,0.5414,0.0,0.2792,0.0425,0.1555,-0.3153,-0.3296,16.07,16.07,0.09,0.1,-150.7462,-1804.8615,-0.1193,0.4022,0.3141,0.1306,-0.5,0.1911,-0.3678,0.9015,-0.8735,0.9015,Feb 29/b,2.51
2465,LYFT,-999,Technology,Software - Application,USA,6740000000.0,-999,19.57,-999,1.53,12.45,4.0,-999,4.22,-999,-999,0.09,-0.0669,0.4121,0.2239,0.112,0.2078,0.0422,0.9586,0.1529,-0.0074,0.7515,0.0474,0.1363,-0.7317,-0.2159,0.87,0.87,1.91,2.08,0.3315,-0.0773,0.012,0.3224,0.2831,0.666,1.95,0.19,-0.132,1.1478,-0.8097,1.1478,Feb 13/a,16.86
2466,LYRA,-999,Healthcare,Biotechnology,USA,294340000.0,-999,-999,-999,207.28,3.29,2.87,-999,1.95,-999,-999,-0.32,0.2851,0.1771,-0.4024,-0.016,0.6956,0.5153,0.3147,0.2636,0.0018,0.7063,-0.0021,0.0048,-0.696,-0.6929,5.45,5.45,0.06,0.07,0.1525,-43.4006,0.0351,0.1966,0.547,1.3431,0.2,0.1106,-0.0328,2.0108,-0.7455,2.0108,Nov 07/a,5.6
2467,LYTS,RUT,Technology,Electronic Components,USA,407850000.0,15.49,12.16,0.62,0.86,2.11,153.33,9.31,0.09,0.0143,0.2276,0.16,-0.0909,0.2815,-999,0.25,0.0915,-0.1537,-0.1051,0.1231,0.0,0.7425,0.0194,0.0203,0.1525,0.1236,2.16,1.24,0.13,0.17,0.2884,0.0571,-0.0344,0.0218,0.0525,-0.0709,0.85,0.0041,-0.1732,0.2268,-0.3804,12.3265,Jan 25/b,14.03
2468,LYV,S&P 500,Communication Services,Entertainment,USA,22660000000.0,74.77,42.06,-999,1.0,-999,3.63,24.31,27.03,-999,0.0,-0.18,0.3672,0.2464,-999,-999,0.7249,0.3608,-0.1236,0.3775,-0.0041,0.7012,-0.0067,0.0888,4.7488,0.0443,0.96,0.96,-999,-999,0.2172,0.0139,0.0498,0.1134,0.1656,0.3458,1.3,0.0783,-0.0348,0.5284,-0.2313,38.7571,Feb 22/a,98.2
2469,LZ,RUT,Industrials,Specialty Business Services,USA,2400000000.0,179.38,20.16,4.29,3.64,14.28,10.65,25.92,1.2,-999,0.0,0.1,0.2503,0.2373,0.2677,0.418,0.1295,0.0821,3.2556,0.343,-0.5415,0.5756,-0.0477,0.031,0.0897,0.0794,1.04,1.04,0.04,0.05,0.6188,0.0211,0.1007,0.2274,0.1064,0.4924,1.21,0.1776,-0.1843,0.8563,-0.6876,0.8563,Feb 22/a,12.79
2470,LZB,RUT,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,1560000000.0,13.47,12.27,1.73,0.76,1.59,4.57,11.63,8.0,0.0208,0.1989,0.71,-0.2902,0.0876,0.1585,0.078,0.0904,-0.1263,-0.0986,0.008,-0.0133,1.0075,0.0006,0.0619,0.1249,0.0843,1.93,1.3,0.43,0.51,0.4388,0.0573,-0.0336,0.0258,0.0278,0.1471,1.18,-0.0007,-0.0828,0.4558,-0.2176,68.0,Feb 20/a,36.57
2471,LZM,-999,Basic Materials,Other Industrial Metals & Mining,United Kingdom,528270000.0,584.96,-999,-999,-999,10.95,7.21,-999,0.92,-999,-999,-999,-0.2851,0.652,-999,-999,0.0,-999,-11317.0,0.9229,0.0,0.1236,0.0282,0.063,0.0015,0.0082,7.87,7.86,0.02,0.03,-999,-999,0.4124,0.1397,-0.341,-0.3687,0.03,0.0026,-0.6682,0.4624,-0.6682,0.4624,Sep 20/b,6.61
2472,M,-999,Consumer Cyclical,Department Stores,USA,5560000000.0,54.44,7.81,4.54,0.23,1.34,5.38,8.25,3.77,0.034,1.6787,0.14,-0.2432,-0.0193,-0.3607,0.12,0.008,-0.0177,-1.1425,0.0062,-0.0332,0.8828,-0.0479,0.063,0.0256,0.0104,1.37,0.39,1.45,1.45,0.3983,0.0044,0.0165,0.0886,0.1839,-0.105,2.15,0.0684,-0.1152,0.9241,-0.7245,3.6301,Feb 27/b,20.28
2473,MA,S&P 500,Financial,Credit Services,USA,436140000000.0,39.52,27.86,2.04,17.36,63.02,47.51,38.49,9.84,0.0053,0.2003,3.23,0.1752,0.1647,0.1616,0.1937,0.1154,0.1269,0.1336,0.1133,-0.0107,0.7891,-0.0021,0.0055,1.6927,0.511,1.17,1.17,2.16,2.37,0.9682,0.4455,-0.0152,0.0151,0.1283,0.2933,1.08,0.0496,-0.0243,0.3742,-0.0243,115.2985,Jan 31/b,467.52
2474,MAA,S&P 500,Real Estate,REIT - Residential,USA,15050000000.0,27.4,28.76,-999,7.0,2.46,273.12,18.9,0.47,0.0454,1.2049,1.05,-0.0873,0.0428,0.1957,-0.0443,0.0652,0.0271,-0.1808,0.0071,-0.0113,0.9567,-0.0151,0.0263,0.091,0.0561,-999,-999,0.6,0.75,0.3479,0.2555,0.0322,0.0071,0.0167,-0.1916,0.78,-0.0089,-0.2021,0.1155,-0.4435,5.2125,Feb 07/a,128.91
2475,MAC,RUT,Real Estate,REIT - Retail,USA,3450000000.0,-999,-999,-999,3.91,1.41,18.1,7.76,0.88,0.0433,-999,-0.09,0.8895,0.2921,-999,0.0021,-0.0139,0.038,112.56,0.0078,-0.0289,0.8852,-0.032,0.056,-0.1035,-0.0233,-999,-999,1.47,1.8,0.2316,-0.1593,-0.0244,0.0317,0.3166,0.3512,2.38,-0.0103,-0.0972,0.8627,-0.8146,2.643,Feb 07/b,15.97
2476,MACK,RUT,Healthcare,Biotechnology,USA,210360000.0,-999,-999,-999,-999,11.19,11.13,-999,1.32,-999,-999,-999,-999,-999,0.5895,0.056,0.0,-999,0.4091,0.0182,-999,0.6505,-0.0056,0.0585,-0.0896,-0.0762,39.14,39.14,0.0,0.0,-999,-999,-0.0014,0.1188,0.1388,0.247,1.43,0.0725,-0.0755,0.3058,-0.7768,8.8591,Nov 02/a,14.69
2477,MAG,-999,Basic Materials,Silver,Canada,913170000.0,28.5,13.57,-999,-999,1.86,15.6,81.17,0.57,-999,0.0,0.13,1.5525,0.4223,-999,-999,0.0,-999,0.0288,0.1,0.0,0.5886,-999,0.033,0.0721,0.0655,10.53,10.53,0.0,0.0,-999,-999,0.0448,-0.0348,-0.2706,-0.2806,1.11,-0.0489,-0.3849,0.0824,-0.6369,21.175,Feb 28/a,8.87
2478,MAIN,-999,Financial,Asset Management,USA,3860000000.0,8.72,11.73,1.09,9.61,1.56,64.3,10.44,0.71,0.08,0.5277,1.02,-0.0279,-0.0372,0.1335,0.08,0.3281,0.0853,0.2053,0.0425,-0.0017,0.2055,0.0386,0.0417,0.1869,0.1134,-999,-999,0.52,0.73,1.0,1.066,-0.0132,0.0026,0.0977,0.1009,1.28,0.0203,-0.0203,0.2756,-0.0203,5.3523,Feb 22/a,45.46
2479,MAMA,-999,Consumer Defensive,Packaged Foods,USA,192490000.0,27.52,27.34,-999,1.94,10.63,34.25,29.84,0.15,-999,0.0,0.03,1.6667,0.175,0.5319,-999,0.3818,0.115,0.8041,0.1076,-0.5828,0.4674,-0.0091,0.0185,0.4929,0.2461,1.42,1.24,0.57,0.81,0.2913,0.0697,0.0447,0.1655,0.2691,1.7784,1.09,0.1104,-0.0772,2.8074,-0.0772,15.8525,Dec 12/a,5.14
2480,MAN,-999,Industrials,Staffing & Employment Services,USA,3500000000.0,43.58,10.96,-999,0.18,1.58,6.02,12.95,12.05,0.0398,1.6687,0.91,-0.1706,0.3198,-0.2709,-0.113,-0.0253,-0.0372,-2.8312,0.0141,-0.0023,0.9814,-0.0245,0.0245,0.038,0.0251,1.16,1.16,0.59,0.64,0.1775,0.0047,-0.0036,-0.0207,-0.0445,-0.1535,1.51,-0.0352,-0.1847,0.0763,-0.4706,6.9441,Jan 30/b,72.49
2481,MANH,-999,Technology,Software - Application,USA,15540000000.0,89.32,57.43,5.95,16.73,55.83,57.38,64.33,4.4,-999,0.0,0.87,0.0076,0.1659,0.1235,0.15,0.1105,0.2027,0.2968,0.0132,-0.0878,1.0009,-0.0118,0.0168,0.6992,0.5966,1.28,1.28,0.06,0.09,0.5301,0.1901,0.0074,0.0071,0.1071,0.7149,1.45,0.096,-0.0254,0.8857,-0.0254,287.3771,Jan 30/a,252.33
2482,MANU,-999,Communication Services,Entertainment,United Kingdom,2340000000.0,-999,-999,-999,2.89,26.69,23.76,18.27,0.6,0.008,-999,-0.18,-1.1692,0.2401,0.0726,-0.0023,0.0044,0.1772,-0.045,0.7671,0.0,0.2462,0.0112,0.1955,-0.3544,-0.0479,0.31,0.3,7.45,10.25,-0.0556,-0.0439,-0.0687,-0.2753,-0.2574,-0.3266,0.77,-0.2525,-0.4606,0.007,-0.4812,0.3804,Jan 17/b,14.37
2483,MAQC,-999,Financial,Shell Companies,USA,67750000.0,-999,-999,-999,-999,32.28,-999,-999,0.0,-999,0.0,-999,-999,-999,-999,-999,0.0,-999,-2.7036,0.8529,0.0,0.1217,0.4022,0.0002,-0.0143,-0.5968,0.0,0.0,0.0,1.48,-999,-999,-0.0036,-0.036,-0.0575,0.0712,-0.0,-0.0263,-0.1593,0.0378,-0.1593,0.1262,-999,10.98
2484,MAR,"NDX, S&P 500",Consumer Cyclical,Lodging,USA,71760000000.0,24.33,23.14,1.68,3.03,-999,212.3,26.4,1.17,0.0086,0.1926,2.17,-0.0539,0.1337,0.1358,0.145,0.0932,0.029,0.3551,0.1595,-0.0042,0.627,-0.035,0.0196,14.4677,0.2675,-999,-999,-999,-999,0.2081,0.13,-0.0046,0.0113,0.1844,0.4323,1.63,0.0483,-0.017,0.6142,-0.017,26.4458,Feb 13/b,247.88
2485,MARA,RUT,Financial,Capital Markets,USA,5960000000.0,-999,117.41,-999,22.98,4.59,15.35,-999,1.45,-999,-999,0.09,-1.0276,6.5914,0.2062,0.5,9.4254,6.7104,1.5229,0.0436,0.0,0.3934,-0.0306,0.1622,-0.4315,-0.2654,11.33,11.33,0.32,0.32,-0.1589,-1.3778,-0.2658,0.2228,0.6245,2.4882,5.43,-0.022,-0.3472,3.3382,-0.9049,62.1885,Feb 28/a,22.25
2486,MARX,-999,Financial,Shell Companies,USA,99030000.0,36.81,-999,-999,-999,1.34,761.78,-999,0.01,-999,0.0,-999,-999,-999,-999,-999,0.0,-999,970.0,0.2331,0.0,0.6951,-999,0.0008,0.0701,0.0351,20.04,20.04,0.0,0.0,-999,-999,-0.0019,-0.0056,0.0076,-999,0.0,0.0006,-0.0928,0.0502,-0.0928,0.0502,-999,10.66
2487,MAS,S&P 500,Industrials,Building Products & Equipment,USA,16830000000.0,19.05,16.74,2.01,2.11,-999,26.55,14.39,2.88,0.0153,0.285,0.88,0.0694,0.1083,0.1115,0.0948,0.0398,-0.0213,0.6979,0.0041,-0.131,0.9676,-0.0031,0.0172,-999,0.2951,1.68,1.08,-999,-999,0.3568,0.114,-0.0004,0.1155,0.2323,0.448,1.26,0.0963,-0.0216,0.6406,-0.0216,25.3078,Feb 08/b,76.6
2488,MASI,-999,Healthcare,Medical Devices,USA,6850000000.0,85.8,33.01,7.21,3.35,5.01,41.29,136.82,3.14,-999,0.0,0.7,-0.0703,0.1139,-0.1529,0.119,0.2089,-0.1104,-0.1624,0.0772,0.0,0.9613,0.0393,0.1047,0.0604,0.0358,2.18,1.22,0.67,0.71,0.49,0.0398,-0.0042,-0.0367,0.3396,-0.2899,0.95,0.033,-0.3457,0.7223,-0.5755,6.9914,Feb 27/a,129.55
2489,MASS,RUT,Healthcare,Medical Devices,USA,225360000.0,-999,-999,-999,4.49,1.33,1.55,-999,4.5,-999,-999,-0.36,-0.1062,0.1088,-0.3119,-999,0.2477,0.2326,0.2575,0.2782,-0.0072,0.6378,0.0356,0.0489,-0.2044,-0.2149,7.71,7.04,0.02,0.04,0.5105,-0.7247,-0.0745,-0.0279,-0.0961,-0.2712,0.92,-0.1276,-0.4436,0.4351,-0.9126,0.4351,Mar 05/b,6.96
2490,MAT,-999,Consumer Cyclical,Leisure,USA,6840000000.0,31.98,12.59,2.91,1.26,3.36,5.42,14.83,3.57,-999,0.0,-0.13,0.1231,0.1131,-999,0.11,0.0406,0.1561,8.375,0.0096,0.0,0.9587,-0.0104,0.0235,0.1019,0.0452,2.33,1.9,1.2,1.2,0.4668,0.0394,-0.0127,0.0179,-0.0062,0.072,0.96,0.0347,-0.1449,0.2604,-0.6007,13.5433,Feb 07/a,19.36
2491,MATV,RUT,Basic Materials,Specialty Chemicals,USA,976310000.0,-999,10.13,-999,0.42,1.03,8.12,24.29,2.21,0.0556,-999,0.2,0.6562,0.3396,-999,0.05,0.1496,-0.3148,67.7316,0.0291,0.0125,0.9329,0.853,0.0281,-0.4612,-0.1474,2.53,1.28,1.22,1.23,0.1815,-0.1347,0.0589,0.5621,0.3115,-0.3137,0.73,0.294,-0.3082,0.6679,-0.717,2.127,Feb 21/a,17.98
2492,MATW,RUT,Industrials,Conglomerates,USA,898620000.0,27.63,10.52,-999,0.48,1.77,23.7,24.82,1.24,0.0321,0.7327,0.46,-0.1042,0.0795,-0.1792,-0.1,0.0342,0.0017,-1.6229,0.0398,0.0,0.8414,-0.0062,0.0269,0.0657,0.0236,1.88,1.15,1.78,1.83,0.2895,0.0177,0.0051,-0.0456,-0.16,-0.2484,1.11,-0.0975,-0.4005,0.0701,-0.6238,8.3728,Feb 01/a,29.29
2493,MATX,RUT,Industrials,Marine Shipping,USA,3640000000.0,12.62,12.68,0.84,1.18,1.51,26.74,13.91,3.95,0.012,0.1514,0.98,0.0096,-0.0083,0.2684,0.15,0.1078,-0.0158,-0.1521,0.0257,-0.0469,0.8528,-0.0411,0.0242,0.1265,0.1007,1.07,1.07,0.23,0.3,0.2016,0.096,-0.0636,-0.0662,0.0773,0.5935,1.14,-0.075,-0.141,0.8696,-0.1571,44.9827,Feb 20/a,105.65
2494,MAV,-999,Financial,Closed-End Fund - Debt,USA,191790000.0,-999,-999,-999,10.67,0.99,-999,-999,-999,0.0431,-999,-999,-999,-999,-999,-999,-999,0.05,-999,-999,-999,0.4464,-999,0.002,-999,-999,-999,-999,-999,-999,-999,-999,-0.005,-0.0025,0.0402,0.0121,0.59,-0.0018,-0.0376,0.259,-0.5088,0.259,-999,8.02
