No.,Ticker,Sector,Industry,Country,Market Cap,P/E,Fwd P/E,PEG,P/S,P/B,Cash/sh,EPS past 5Y,Sales past 5Y,Insider Trans,Inst Own,Inst Trans,Short Ratio,ROE,Quick R,Debt/Eq,Profit M,SMA50,52W High,52W Low,All-Time High,All-Time Low,Price,Insider 6M Sum,Insider 6M Sum > 100K,Any profit over 5 years,Fundamental Score
3775,STGW,Communication Services,Advertising Agencies,USA,787440000.0,-999.0,7.78,-999.0,0.3,2.29,0.82,-0.4578,0.3533,0.0017,0.8097,0.0093,5.56,-0.0324,0.83,5.55,-0.0039,0.0522,-0.2928,0.7066,-0.7722,8.7915,6.53,44054.0,False,True,2
594,BORR,Energy,Oil & Gas Drilling,Bermuda,1600000000.0,-999.0,9.09,-999.0,2.29,1.7,0.37,0.0183,0.3883,0.0,0.5904,-999.0,4.57,-0.0301,0.75,1.78,-0.0395,-0.0466,-0.2926,0.1181,-0.8809,12.1354,6.33,0.0,False,False,3
1256,EARN,Real Estate,REIT - Mortgage,USA,92840000.0,14.77,5.82,-999.0,14.44,0.81,2.45,-999.0,0.3221,0.0,0.2039,0.0729,0.73,0.0354,-999.0,7.28,0.5909,-0.0708,-0.2911,0.1169,-0.7136,1.1056,5.68,0.0,False,True,4
2839,NOV,Energy,Oil & Gas Equipment & Services,USA,6770000000.0,6.86,9.07,0.21,0.79,1.23,2.07,-999.0,0.0249,0.0,0.9635,-0.0279,3.11,0.1752,1.51,0.38,0.1158,-0.1195,-0.29,0.2235,-0.8014,4.1214,17.19,0.0,False,True,5
1654,FUTU,Financial,Capital Markets,Hong Kong,4420000000.0,12.09,10.52,7.7,3.49,2.23,11.28,-999.0,0.9165,0.0,0.2724,0.0037,2.75,0.1998,-999.0,0.22,0.4399,-0.0494,-0.2889,0.3364,-0.765,4.8811,47.99,0.0,False,True,4
4376,YMM,Technology,Software - Application,China,5790000000.0,24.92,14.18,0.69,5.15,1.2,2.86,-999.0,0.4536,0.0,0.3747,0.0331,4.57,0.0538,8.21,0.0,0.2293,-0.1034,-0.2881,0.1211,-0.734,0.4721,6.07,0.0,False,True,5
3533,SBCF,Financial,Banks - Regional,USA,2070000000.0,19.77,13.9,2.2,2.7,0.98,-999.0,-0.0228,0.2378,0.001,0.8164,0.025,3.34,0.056,-999.0,0.25,0.1356,-0.0807,-0.2862,0.3547,-0.848,3.4164,24.29,24988.0,False,True,5
3555,SCOR,Communication Services,Internet Content & Information,USA,87730000.0,-999.0,2.79,-999.0,0.23,1.02,6.36,0.2896,-0.0252,1.8256,0.4378,-0.4369,6.26,-0.1685,0.51,0.18,-0.1781,0.1108,-0.2857,0.9198,-0.9858,0.9198,18.43,52489.0,False,False,3
1468,FARM,Consumer Defensive,Packaged Foods,USA,71110000.0,-999.0,-999.0,-999.0,0.17,1.87,0.2,-0.2945,-0.1023,0.0251,0.4471,0.0142,2.31,-0.6415,0.66,1.27,-0.1723,0.0569,-0.2838,0.9582,-0.913,0.9582,3.43,257766.0,True,False,1
3343,RAIL,Industrials,Railroads,USA,50660000.0,-999.0,11.32,-999.0,0.14,-999.0,0.86,0.0316,0.2167,0.0072,0.2334,-0.0099,9.85,-999.0,0.42,-999.0,-0.0958,0.1041,-0.2823,0.2578,-0.9639,2.8767,2.83,0.0,False,False,5
329,ASRV,Financial,Banks - Regional,USA,50250000.0,-999.0,-999.0,-999.0,0.65,0.49,-999.0,-999.0,0.0627,0.0027,0.3463,-0.0242,1.03,-0.0321,-999.0,1.1,-0.0433,-0.0464,-0.2821,0.2158,-0.7723,2.2556,2.93,25328.0,False,True,3
1948,HPP,Real Estate,REIT - Office,USA,1080000000.0,-999.0,-999.0,-999.0,1.08,0.39,0.67,-999.0,0.0916,0.0,1.1848,-0.0253,7.26,-0.0261,-999.0,1.55,-0.0715,-0.0805,-0.2814,0.9255,-0.79,0.9255,7.66,0.0,False,True,3
2416,LOCO,Consumer Cyclical,Restaurants,USA,301330000.0,11.62,13.06,0.77,0.64,1.17,0.42,0.2092,0.0197,0.0694,0.7006,0.0108,4.19,0.0943,0.39,1.04,0.0587,0.0279,-0.2805,0.1276,-0.7468,0.7174,9.15,1220686.0,True,True,3
535,BITF,Financial,Capital Markets,Canada,774270000.0,-999.0,-999.0,-999.0,6.09,2.48,0.22,-999.0,0.9385,0.0,0.2453,-999.0,1.02,-0.2286,2.8,0.09,-0.4948,0.0475,-0.2795,2.7721,-0.7435,11.0141,2.57,0.0,False,True,4
2405,LNC,Financial,Insurance - Life,USA,4310000000.0,-999.0,3.32,-999.0,0.3,1.95,-999.0,-999.0,0.0343,0.0,0.7633,0.0219,1.77,-0.1613,-999.0,1.14,-0.0575,-0.0492,-0.2787,0.3724,-0.7071,5.0184,25.39,0.0,False,True,2
664,BWMX,Consumer Cyclical,Specialty Retail,Mexico,496360000.0,13.72,7.89,-999.0,0.7,6.66,0.76,0.3377,0.515,0.0,0.1256,-0.3425,4.34,0.7887,0.54,4.47,0.0668,-0.0193,-0.2786,0.5465,-0.7346,1.3457,13.3,0.0,False,True,3
2939,OB,Communication Services,Internet Content & Information,USA,215690000.0,-999.0,54.38,-999.0,0.23,1.0,3.36,-999.0,0.1389,0.0,0.352,0.0421,2.47,-0.0071,1.45,0.6,-0.0017,0.0488,-0.2773,0.2894,-0.7951,0.2913,4.3,0.0,False,True,4
3238,PPIH,Industrials,Building Products & Equipment,USA,67020000.0,13.41,-999.0,-999.0,0.46,1.16,0.92,-999.0,0.0796,0.0091,0.3116,0.0118,0.96,0.0907,1.37,0.65,0.0345,0.0561,-0.2763,0.3476,-0.7368,5.9292,8.31,33020.0,False,True,4
1914,HLIT,Technology,Communication Equipment,USA,1500000000.0,18.58,13.9,0.48,2.46,3.43,0.75,-999.0,0.0965,0.0,0.9925,-0.0841,4.84,0.2206,0.91,0.36,0.1382,0.1322,-0.2759,0.5166,-0.9153,12.2138,13.35,0.0,False,True,4
3562,SCWX,Technology,Software - Infrastructure,USA,630410000.0,-999.0,417.71,-999.0,1.61,1.25,0.67,-0.599,-0.0249,0.0002,0.1045,-0.005,2.67,-0.2174,0.64,0.02,-0.3004,0.096,-0.2733,0.3537,-0.7282,0.3845,7.31,121618.0,True,False,2
3675,SMRT,Technology,Software - Application,USA,609480000.0,-999.0,360.14,-999.0,2.81,1.77,1.04,-999.0,-999.0,0.0022,0.564,-0.1509,10.25,-0.1453,2.3,0.0,-0.2426,-0.0374,-0.2718,0.3921,-0.8018,0.4778,3.0,238435.0,True,False,3
2293,KRO,Basic Materials,Specialty Chemicals,USA,1010000000.0,-999.0,35.84,-999.0,0.63,1.21,1.36,-0.2162,0.0418,0.0,0.1612,0.0484,5.42,-0.0744,1.96,0.53,-0.0396,-0.0575,-0.2702,0.4205,-0.7464,2.821,8.75,0.0,False,True,4
959,CPE,Energy,Oil & Gas E&P,USA,2090000000.0,3.94,4.91,0.66,0.86,0.55,0.05,0.284,0.5601,0.0,0.8281,0.0207,4.65,0.1513,0.4,0.5,0.2063,-0.0236,-0.2633,0.0996,-0.8912,7.2816,31.47,0.0,False,True,6
908,CNDT,Technology,Information Technology Services,USA,739870000.0,-999.0,-999.0,-999.0,0.2,1.19,2.09,-999.0,-0.0783,0.0,0.7535,-0.0302,1.82,-0.6028,1.91,2.01,-0.1718,-0.0203,-0.263,0.4187,-0.8544,1.211,3.4,0.0,False,False,2
850,CIVI,Energy,Oil & Gas E&P,USA,5820000000.0,6.88,5.14,0.46,1.84,0.97,1.02,-999.0,1.5424,0.0,0.856,-0.0102,7.9,0.1354,0.47,0.63,0.241,-0.0659,-0.261,0.1205,-0.9897,7.7411,62.02,0.0,False,True,5
2371,LFVN,Consumer Defensive,Packaged Foods,USA,82930000.0,27.8,9.91,2.32,0.39,3.04,1.35,-0.1319,0.0119,0.0212,0.2955,0.0971,2.25,0.1,1.03,0.5,0.014,0.0635,-0.2585,1.2397,-0.952,13.3042,6.44,176748.0,True,True,4
2941,OBE,Energy,Oil & Gas E&P,Canada,517110000.0,1.04,7.86,0.11,1.03,0.43,0.01,-999.0,0.2603,0.0,0.156,0.4885,15.72,0.5489,0.52,0.14,1.0366,-0.0442,-0.2585,0.227,-0.981,49.3069,6.54,0.0,False,True,5
784,CERS,Healthcare,Medical Devices,USA,424910000.0,-999.0,-999.0,-999.0,2.77,8.82,0.44,-999.0,0.208,0.0045,0.8168,-0.0034,2.93,-0.8209,1.35,1.97,-0.3241,0.2159,-0.2579,0.9461,-0.9714,3.2636,2.35,45989.0,False,False,3
2785,NGD,Basic Materials,Gold,Canada,817980000.0,-999.0,12.03,-999.0,1.09,0.93,0.27,0.1251,0.011,0.0,0.4336,0.0085,0.99,-0.0566,1.0,0.46,-0.0717,-0.1275,-0.2569,0.4573,-0.9155,2.0633,1.2,0.0,False,True,5
3151,PGRE,Real Estate,REIT - Office,USA,992200000.0,-999.0,-999.0,-999.0,1.35,0.29,2.16,-999.0,-0.006,0.0022,0.6719,-0.0365,4.97,-0.0259,-999.0,1.12,-0.1255,-0.0924,-0.2557,0.1746,-0.7733,0.1746,4.57,326490.0,True,False,2
961,CPG,Energy,Oil & Gas E&P,Canada,4000000000.0,-999.0,6.23,-999.0,1.55,0.8,0.05,-999.0,0.1879,0.0,0.3445,-999.0,2.16,0.0108,1.29,0.54,-0.2534,-0.0462,-0.2556,0.1476,-0.8711,11.6545,6.38,0.0,False,True,5
311,ASAN,Technology,Software - Application,USA,4370000000.0,-999.0,-999.0,-999.0,6.92,13.14,2.38,-0.5876,0.6406,0.05,0.2435,0.0614,4.59,-0.7967,1.82,0.85,-0.4586,0.0296,-0.2528,0.3727,-0.8654,0.7341,19.63,120807123.0,True,False,4
1886,HFFG,Consumer Defensive,Food Distribution,USA,239880000.0,-999.0,-999.0,-999.0,0.21,0.83,0.26,-0.5542,0.4172,0.0092,0.1667,-0.0224,6.92,-0.0282,0.5,0.68,-0.0071,-0.1465,-0.2504,0.2954,-0.8734,0.2954,4.43,662421.0,True,True,4
2005,IAC,Communication Services,Internet Content & Information,USA,4500000000.0,-999.0,-999.0,-999.0,0.99,0.78,16.71,-999.0,0.1126,0.0,0.8494,-0.0031,3.41,-0.0138,2.16,0.35,-0.017,0.0298,-0.2503,0.2653,-0.7076,432.444,52.37,0.0,False,True,5
2320,LAB,Healthcare,Diagnostics & Research,USA,686850000.0,-999.0,-999.0,-999.0,6.53,-999.0,0.44,-0.057,-0.0221,0.0,0.2642,-0.0202,5.85,-1.1721,2.87,-999.0,-0.72,0.0526,-0.25,0.6233,-0.9521,1.5761,2.37,0.0,False,False,4
3723,SPR,Industrials,Aerospace & Defense,USA,3310000000.0,-999.0,13.82,-999.0,0.55,-999.0,7.1,-999.0,0.0315,0.0,0.78,0.0381,2.61,-5.4353,0.9,-999.0,-0.1046,-0.0041,-0.2493,0.9461,-0.729,2.993,28.51,0.0,False,False,4
1469,FARO,Technology,Scientific & Technical Instruments,USA,435470000.0,-999.0,37.84,-999.0,1.2,1.68,4.22,-0.1092,-0.0307,0.043,0.9759,-0.0238,4.55,-0.2163,1.93,0.34,-0.166,0.0863,-0.2485,1.2311,-0.7652,20.6792,22.98,514826.0,True,True,3
559,BLFS,Healthcare,Medical Instruments & Supplies,USA,850990000.0,-999.0,-999.0,-999.0,5.5,2.49,0.91,-0.7411,0.7447,0.9739,0.9676,0.052,7.98,-0.2762,1.72,0.13,-0.6604,0.1883,-0.2483,1.1177,-0.9863,133.9286,18.89,9329481.0,True,True,4
2072,IMMR,Technology,Software - Application,USA,221770000.0,6.05,10.07,0.4,6.78,1.31,4.73,-999.0,-0.1452,0.098,0.6433,-0.0225,3.52,0.2411,6.23,0.0,1.1524,0.019,-0.247,0.1726,-0.9107,6.2022,6.97,0.0,False,True,4
277,ARC,Industrials,Specialty Business Services,USA,125660000.0,11.31,10.09,1.13,0.45,0.8,1.18,-999.0,-0.0745,0.0,0.4828,-0.0218,0.78,0.0725,1.46,0.6,0.04,-0.0286,-0.2442,0.1164,-0.925,7.6029,2.92,0.0,False,True,4
2755,NCLH,Consumer Cyclical,Travel Services,USA,7330000000.0,-999.0,14.23,-999.0,0.91,16.71,1.6,-999.0,1.3117,0.0,0.7255,-0.0126,2.84,-0.5005,0.27,33.04,-0.026,-0.0486,-0.2424,0.4185,-0.7318,1.4516,17.24,0.0,False,False,2
4087,UNIT,Real Estate,REIT - Specialty,USA,1120000000.0,-999.0,11.13,-999.0,0.79,-999.0,0.14,0.21,0.0263,0.0,0.8588,-0.0045,12.35,-999.0,-999.0,-999.0,-0.0303,-0.1501,-0.2415,0.602,-0.864,0.602,4.71,0.0,False,True,5
1859,HBI,Consumer Cyclical,Apparel Manufacturing,USA,1590000000.0,-999.0,10.04,-999.0,0.27,5.81,0.55,-999.0,-0.0175,0.0,0.8408,-0.062,5.0,-1.0829,0.65,14.71,-0.0884,0.0864,-0.241,0.2853,-0.8693,2.5409,4.55,0.0,False,True,1
1827,GSM,Basic Materials,Other Industrial Metals & Mining,United Kingdom,966200000.0,8.22,21.04,0.41,0.56,1.12,0.88,-999.0,0.1109,0.0,0.4373,0.0584,2.29,0.1527,1.45,0.35,0.0692,-0.1323,-0.2397,0.3051,-0.7073,13.7286,5.16,0.0,False,True,4
3480,RSKD,Technology,Software - Application,Israel,761300000.0,-999.0,-999.0,-999.0,2.6,1.74,2.82,-999.0,0.2634,0.0,0.3696,-0.0206,1.58,-0.1381,7.56,0.06,-0.2308,0.0711,-0.2376,0.3693,-0.8823,0.3892,4.76,0.0,False,False,4
4383,YY,Communication Services,Internet Content & Information,Singapore,1470000000.0,-999.0,8.84,-999.0,0.64,0.4,85.96,-0.2382,0.1974,0.0,0.7225,-0.0869,3.78,-0.0229,1.37,0.1,-0.034,-0.0551,-0.2368,0.3669,-0.7785,2.1474,32.97,-469781.0,False,True,5
2426,LPTH,Technology,Electronic Components,USA,57440000.0,-999.0,-999.0,-999.0,1.71,1.64,0.18,-999.0,0.0049,0.0,0.4601,-0.0113,1.54,-0.128,1.46,0.37,-0.1191,0.1628,-0.235,0.3661,-0.9972,4.1,1.53,0.0,False,True,4
1560,FLWS,Consumer Cyclical,Specialty Retail,USA,601620000.0,-999.0,21.94,-999.0,0.32,1.36,4.81,-999.0,0.1312,0.0015,0.365,-0.0219,4.29,-0.1163,1.12,0.63,-0.0324,-0.0851,-0.2333,0.5515,-0.766,9.9059,9.27,342450.0,True,True,4
4054,UA,Consumer Cyclical,Apparel Manufacturing,USA,3390000000.0,8.69,12.93,0.4,0.59,1.55,2.42,-999.0,0.0412,0.0,0.2749,-999.0,2.99,0.2012,1.38,0.68,0.07,-0.0131,-0.2329,0.3208,-0.8325,0.3484,7.74,0.0,False,True,4
3138,PFMT,Industrials,Specialty Business Services,USA,212960000.0,-999.0,-999.0,-999.0,1.93,2.72,0.23,0.1862,-0.0804,0.0,0.6782,-0.0074,4.37,-0.1111,3.48,0.15,-0.0816,-0.0371,-0.2327,0.385,-0.8034,4.1296,2.77,0.0,False,False,4
1627,FSP,Real Estate,REIT - Office,USA,241510000.0,-999.0,-999.0,-999.0,1.55,0.34,0.13,-999.0,-0.115,0.0056,0.6489,-0.0129,0.72,-0.0735,-999.0,0.55,-0.3503,-0.0711,-0.2295,1.0909,-0.881,1.0909,2.34,202020.0,True,True,3
1317,ELVA,Industrials,Electrical Equipment & Parts,Canada,143440000.0,-999.0,13.68,-999.0,3.26,20.07,0.03,0.4799,0.7496,0.0,0.1097,-999.0,1.89,-5.8647,0.66,2.66,-0.0817,0.2673,-0.2291,0.812,-0.7708,11.1143,4.24,0.0,False,True,3
2949,OCN,Financial,Mortgage Finance,USA,218900000.0,-999.0,5.14,-999.0,0.22,0.49,34.61,-999.0,-0.041,0.0,0.5268,-0.1617,3.6,-0.1935,-999.0,26.83,-0.0964,-0.0113,-0.229,0.3476,-0.9684,5.7596,28.5,0.0,False,True,2
968,CPS,Consumer Cyclical,Auto Parts,USA,301690000.0,-999.0,-999.0,-999.0,0.11,-999.0,12.36,-999.0,-0.0783,0.0,0.6983,-0.1101,5.96,-3.5632,1.1,-999.0,-0.0842,-0.0014,-0.2287,0.778,-0.8805,3.9759,17.54,0.0,False,False,4
2420,LOVE,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,370060000.0,18.75,11.68,0.62,0.54,1.99,2.44,-999.0,0.4104,0.0787,0.9684,-0.0563,11.4,0.1196,0.64,0.87,0.0298,-0.016,-0.2277,0.6848,-0.7499,4.98,23.89,3795508.0,True,True,3
3494,RWT,Real Estate,REIT - Mortgage,USA,856720000.0,-999.0,10.45,-999.0,1.14,0.74,1.98,-999.0,0.2685,0.0,0.7191,-0.0175,3.81,-0.0631,-999.0,10.59,-0.1014,-0.0822,-0.2253,0.191,-0.8963,2.0444,6.51,0.0,False,True,3
1315,ELUT,Healthcare,Medical Devices,USA,85960000.0,-999.0,-999.0,-999.0,2.04,-999.0,0.63,-0.217,0.0605,0.0,0.3006,-0.0009,1.07,-7.7514,0.73,-999.0,-0.8017,0.3056,-0.2249,2.3682,-0.7964,2.3682,3.7,0.0,False,False,4
3234,POWW,Industrials,Aerospace & Defense,USA,289630000.0,-999.0,21.26,-999.0,1.95,0.8,0.46,0.2517,1.8871,0.0006,0.2481,-0.086,3.93,-0.0358,2.99,0.04,-0.1098,0.1579,-0.2238,0.5573,-0.9878,96.8,2.44,128098.0,True,True,6
1941,HOUS,Real Estate,Real Estate Services,USA,811000000.0,-999.0,95.97,-999.0,0.14,0.45,1.43,-999.0,0.0558,0.0081,1.0152,-0.0321,6.69,-0.2217,-999.0,1.79,-0.0776,0.0409,-0.2212,0.7946,-0.8672,2.512,7.34,160125.0,True,True,3
748,CCL,Consumer Cyclical,Travel Services,USA,19540000000.0,-999.0,11.26,-999.0,0.91,2.84,1.92,-999.0,0.9729,0.0015,0.4745,0.093,3.35,-0.0106,0.39,4.63,-0.0034,-0.0965,-0.2163,0.8483,-0.7872,6.9496,15.47,5114894.0,True,False,2
2343,LC,Financial,Credit Services,USA,938600000.0,23.95,9.89,-999.0,0.74,0.75,11.8,-999.0,0.0806,0.0288,0.7252,0.0149,1.61,0.0322,-999.0,0.02,0.0307,0.0521,-0.2161,0.8097,-0.9416,0.9838,8.56,623109.0,True,True,4
2435,LSAK,Technology,Software - Infrastructure,South Africa,241300000.0,-999.0,72.82,-999.0,0.44,1.38,1.09,-999.0,0.2239,0.0163,0.2471,0.011,3.54,-0.0898,1.36,0.7,-0.0455,0.1178,-0.2089,0.2894,-0.9397,0.4327,3.87,1064171.0,True,False,4
4061,UCBI,Financial,Banks - Regional,USA,3180000000.0,17.31,11.23,17.31,2.43,1.0,-999.0,-0.0579,0.1813,0.0,0.8333,0.0082,4.42,0.0626,-999.0,0.1,0.1375,-0.0517,-0.2088,0.3132,-0.8411,3.8636,26.75,0.0,False,True,4
3978,TRIP,Consumer Cyclical,Travel Services,USA,2990000000.0,-999.0,13.95,-999.0,1.7,3.64,8.15,-999.0,0.1252,0.0,0.7519,0.0435,2.44,-0.0306,1.95,1.11,-0.0143,0.0656,-0.2074,0.5292,-0.7813,0.5766,21.64,0.0,False,True,3
654,BVS,Healthcare,Medical Devices,USA,276750000.0,-999.0,13.16,-999.0,0.55,1.56,0.43,-0.8253,0.135,0.0146,0.3176,0.0206,4.97,-0.4706,0.94,2.31,-0.3621,-0.0835,-0.2071,4.4944,-0.7796,4.4944,4.39,165076.0,True,True,2
3525,SAR,Financial,Asset Management,USA,312800000.0,11.83,6.31,-999.0,2.25,0.83,3.44,-0.068,0.207,0.0,0.203,-0.0362,0.53,0.065,-999.0,2.26,0.164,-0.0769,-0.2064,0.0124,-0.7613,2.9609,22.91,0.0,False,True,4
2373,LGF-B,Communication Services,Entertainment,USA,2120000000.0,-999.0,13.73,-999.0,0.53,-999.0,1.08,-999.0,-0.0079,0.0,0.4881,-999.0,2.21,-3.3203,0.35,-999.0,-0.2586,-0.0752,-0.2056,0.3575,-0.7384,1.3256,9.0,0.0,False,False,3
1311,ELLO,Utilities,Utilities - Renewable,Israel,159450000.0,29.35,-999.0,-999.0,2.85,1.53,6.34,0.4612,0.8661,0.0,0.2943,0.0014,0.03,0.0595,1.04,3.82,0.1183,0.0354,-0.2042,0.493,-0.9289,7.2944,14.93,0.0,False,False,5
1703,GEG,Financial,Asset Management,USA,59850000.0,1.86,-999.0,0.09,5.92,0.85,3.65,-999.0,1.56,0.1546,0.6023,0.0145,0.7,0.5686,23.46,0.94,3.8646,-0.0063,-0.2033,0.2075,-0.9997,0.4656,1.92,1116586.0,True,True,6
2065,ILPT,Real Estate,REIT - Industrial,USA,261710000.0,-999.0,-999.0,-999.0,0.6,0.37,3.38,-999.0,0.2875,0.0007,0.5495,0.0134,1.55,-0.1413,-999.0,6.07,-0.2478,-0.0559,-0.2018,1.4164,-0.8613,1.4164,3.97,0.0,False,True,3
2372,LGF-A,Communication Services,Entertainment,USA,2270000000.0,-999.0,14.73,-999.0,0.57,-999.0,1.08,-999.0,-0.0079,0.0,0.2198,0.0013,7.97,-3.3203,0.35,-999.0,-0.2586,-0.0683,-0.2014,0.3942,-0.7668,6.3562,9.65,0.0,False,False,3
2851,NR,Energy,Oil & Gas Equipment & Services,USA,519900000.0,23.07,18.52,-999.0,0.64,1.27,0.33,-999.0,0.0104,0.0009,0.7572,-0.0304,2.22,0.0574,1.53,0.25,0.0297,-0.0758,-0.1987,0.7971,-0.7604,67.432,6.11,49421.0,False,False,4
1606,FREE,Consumer Defensive,Packaged Foods,USA,146550000.0,-999.0,16.03,-999.0,0.27,0.59,0.57,-999.0,0.2984,0.0,0.5111,-0.0178,9.43,-0.3235,1.05,1.83,-0.169,-0.0331,-0.1962,0.6364,-0.7712,0.6364,3.42,0.0,False,True,4
3888,TEO,Communication Services,Telecom Services,Argentina,895600000.0,18.45,-999.0,-999.0,0.21,0.66,3.12,-999.0,-0.0036,0.0,0.3858,-0.2358,5.01,0.0356,0.41,0.53,0.0394,-0.0582,-0.1962,0.8365,-0.7736,16.642,7.13,0.0,False,True,3
2650,MQ,Technology,Software - Infrastructure,USA,3040000000.0,-999.0,-999.0,-999.0,4.0,2.37,2.5,-999.0,0.7515,0.0014,0.573,-0.0426,3.36,-0.1488,4.72,0.01,-0.2745,-0.083,-0.1951,0.6842,-0.8462,0.6842,5.83,1042722.0,True,False,4
1798,GPMT,Real Estate,REIT - Mortgage,USA,266670000.0,-999.0,32.15,-999.0,1.01,0.3,5.5,-999.0,0.0463,0.0272,0.5218,-0.0003,1.48,-0.0599,-999.0,2.47,-0.2704,-0.0999,-0.1928,0.3023,-0.7308,2.0467,5.17,141951.0,True,True,3
1298,EGY,Energy,Oil & Gas E&P,USA,444830000.0,13.36,3.87,6.68,1.11,1.01,0.98,0.3558,0.5859,0.0051,0.5117,-0.0256,2.95,0.1097,1.25,0.2,0.0841,-0.0492,-0.1897,0.2051,-0.727,32.847,4.23,36982.0,False,True,5
2712,MVO,Energy,Oil & Gas E&P,USA,135360000.0,6.67,-999.0,0.95,6.24,22.63,0.12,0.253,0.244,0.0,0.133,-999.0,1.43,3.138,-999.0,0.0,0.935,-0.01,-0.1877,0.4045,-0.7483,5.6875,11.77,0.0,False,True,5
2114,INVE,Technology,Computer Hardware,USA,174470000.0,-999.0,-999.0,-999.0,1.5,2.33,0.9,0.3505,0.0979,0.0,0.5618,-0.0115,3.32,-0.0477,1.64,0.21,-0.0412,-0.0175,-0.1868,0.5953,-0.9942,4.4169,7.53,0.0,False,True,5
2905,NVRI,Industrials,Waste Management,USA,651010000.0,-999.0,77.67,-999.0,0.32,1.15,1.24,-999.0,0.0907,0.0024,0.91,-0.0063,4.81,-0.0984,1.26,2.71,-0.0341,-0.0104,-0.1849,0.4472,-0.8774,2.2894,8.15,0.0,False,False,3
2354,LE,Consumer Cyclical,Apparel Retail,USA,279280000.0,-999.0,59.2,-999.0,0.19,1.12,1.23,-999.0,0.0201,0.0002,0.3292,-0.0798,9.52,-0.3939,0.41,1.48,-0.0843,0.0097,-0.1785,0.4849,-0.8421,1.1926,8.88,28198.0,False,True,2
2248,KGC,Basic Materials,Gold,Canada,6400000000.0,26.48,12.68,-999.0,1.52,1.06,0.39,-999.0,0.0599,0.0,0.5525,0.4123,0.9,0.04,0.89,0.4,0.0583,-0.0941,-0.1783,0.5322,-0.8366,3.6307,5.21,0.0,False,True,3
681,BZH,Consumer Cyclical,Residential Construction,USA,932950000.0,5.86,5.26,1.46,0.43,0.83,4.39,-999.0,0.0102,0.0,0.8935,-0.0059,2.53,0.1497,0.82,0.89,0.0726,-0.0468,-0.1767,1.1814,-0.928,23.65,29.58,0.0,False,True,4
4024,TTSH,Consumer Cyclical,Home Improvement Retail,USA,281870000.0,25.34,-999.0,1.27,0.74,2.38,0.38,0.0871,0.0282,0.036,0.4386,-0.2518,4.54,0.0905,0.36,1.19,0.0286,-0.0731,-0.1747,0.5553,-0.7776,67.6714,6.33,4196799.0,True,True,3
3735,SQ,Technology,Software - Infrastructure,USA,42220000000.0,-999.0,21.98,-999.0,2.03,2.37,11.15,-0.4134,0.5741,0.0062,0.609,-0.0012,1.8,-0.0164,1.9,0.25,-0.0136,-0.0038,-0.1725,0.7696,-0.7623,7.5285,68.75,23398497.0,True,True,4
1142,DESP,Consumer Cyclical,Travel Services,Argentina,561510000.0,-999.0,12.98,-999.0,1.05,-999.0,3.86,-999.0,0.3565,0.0,0.601,-0.0082,0.94,-999.0,0.8,-999.0,-0.128,-0.0605,-0.1723,0.7329,-0.7675,0.9144,8.5,0.0,False,False,4
2246,KFS,Consumer Cyclical,Auto & Truck Dealerships,USA,248240000.0,7.72,-999.0,0.77,2.36,7.62,1.04,-999.0,0.1531,0.0018,0.46,0.0024,11.87,0.8873,-999.0,1.33,0.2803,0.0542,-0.1722,0.404,-0.9076,5.9643,8.77,118518.0,True,True,3
246,AOUT,Consumer Cyclical,Leisure,USA,115550000.0,-999.0,17.74,-999.0,0.59,0.62,0.65,-999.0,0.0594,0.0091,0.5328,0.079,2.54,-0.0558,1.62,0.13,-0.0552,0.0516,-0.1708,0.2812,-0.7561,0.2812,8.93,50026.0,False,True,5
751,CCO,Communication Services,Advertising Agencies,USA,782480000.0,-999.0,-999.0,-999.0,0.32,-999.0,0.65,0.3522,-0.0018,0.0,0.8353,0.0309,10.19,-999.0,0.84,-999.0,-0.098,-0.0365,-0.1692,0.6364,-0.8045,3.469,1.62,0.0,False,False,4
925,CNX,Energy,Oil & Gas E&P,USA,3130000000.0,2.17,8.94,0.05,2.08,0.8,0.0,0.197,0.1617,0.0336,1.022,-0.0621,11.49,0.4757,0.51,0.54,1.1589,-0.0236,-0.1676,0.3725,-0.8016,4.2047,19.71,0.0,False,False,6
297,ARMN,Basic Materials,Gold,Canada,407980000.0,19.23,-999.0,-999.0,0.96,0.68,1.53,-0.684,0.1093,0.0,0.3421,-999.0,8.07,0.036,2.5,0.62,0.0471,-0.0592,-0.1638,0.441,-0.9967,3.4848,2.96,0.0,False,True,5
3819,SWN,Energy,Oil & Gas E&P,USA,7090000000.0,1.39,9.01,0.07,0.86,1.08,0.02,0.0038,0.6713,0.0,0.8239,-0.0435,1.65,1.2869,0.59,0.65,0.6231,-0.0103,-0.1632,0.4081,-0.8782,15.2568,6.43,0.0,False,True,5
2270,KNOP,Industrials,Marine Shipping,United Kingdom,199530000.0,-999.0,-999.0,-999.0,0.69,0.39,1.56,-0.0831,-0.0085,0.0,0.1789,-0.0678,1.83,-0.0362,0.44,1.59,-0.0796,0.0139,-0.1629,0.3692,-0.8039,0.3692,5.86,0.0,False,True,2
