No.,Ticker,Index,Sector,Industry,Country,Market Cap,P/E,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,Cash/sh,Dividend,Payout Ratio,EPS next Q,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,Sales Q/Q,EPS Q/Q,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Profit M,Perf Week,Perf Month,Perf Quart,Perf Year,Beta,SMA50,52W High,52W Low,All-Time High,All-Time Low,Earnings,Price
3443,RMBI,-999,Financial,Banks - Regional,USA,125890000.0,12.38,-999,-999,1.75,0.93,-999,11.63,-999,0.05,0.6154,-999,-999,-999,0.1482,-999,0.1304,0.26,-0.3824,0.1481,0.0138,0.1706,-0.0055,0.0042,0.0708,0.0234,0.08,-999,2.01,2.01,-999,0.1318,0.0127,0.0586,-0.0386,-0.0902,0.63,-0.0011,-0.1318,0.3008,-0.3833,0.3008,-999,11.2
3444,RMBL,-999,Consumer Cyclical,Auto & Truck Dealerships,USA,256360000.0,-999,-999,-999,0.18,0.7,4.31,-999,1.7,-999,-999,-0.56,-1.8863,0.661,0.0085,0.25,1.5075,-0.281,-6.2306,0.3771,0.352,0.452,0.0446,0.0416,-1.0017,-0.5026,1.25,0.31,2.8,4.67,0.2499,-0.233,-0.0014,0.1281,0.3339,-0.0081,2.07,0.0086,-0.4593,0.4333,-0.9667,1.4367,Mar 14/b,7.31
3445,RMBS,RUT,Technology,Semiconductors,USA,6840000000.0,21.09,25.22,1.5,14.83,6.59,16.06,39.64,3.95,-999,0.0,0.44,0.5685,0.2354,-999,0.1405,0.1601,-0.0012,2.6963,0.007,-0.1735,0.8982,-0.0265,0.0296,0.3675,0.3137,7.08,6.67,0.03,0.03,0.6913,0.7241,0.0326,0.0801,-0.0324,0.5351,1.16,-0.0076,-0.1699,0.5662,-0.5008,19.5844,Feb 05/a,63.4
3446,RMD,S&P 500,Healthcare,Medical Instruments & Supplies,USA,28500000000.0,32.1,23.51,2.77,6.33,6.36,135.57,29.61,1.43,0.01,0.2891,1.93,0.1577,0.1054,0.2266,0.116,0.1258,0.1248,-0.0725,0.008,-0.036,0.5641,-0.0038,0.0463,0.2166,0.1525,3.11,1.89,0.3,0.31,0.5403,0.1977,0.0909,0.0496,0.1898,-0.0587,0.66,0.0753,-0.2043,0.4654,-0.3569,316.9979,Jan 24/a,193.78
3447,RMI,-999,Financial,Closed-End Fund - Debt,USA,104220000.0,27.71,-999,-999,-999,-999,-999,-999,-999,0.0714,2.0265,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.202,-999,0.0004,-999,-999,-999,-999,-999,-999,-999,-999,0.0012,0.0212,0.0598,0.0031,0.51,0.0301,-0.0587,0.2529,-0.2893,0.2529,-999,16.35
3448,RMM,-999,Financial,Closed-End Fund - Debt,USA,300630000.0,15.86,-999,-999,-999,-999,-999,-999,-999,0.0718,1.1452,-999,-999,-999,-999,-999,-999,-999,-999,0.0001,0.0,0.1186,-999,0.0033,-999,-999,-999,-999,-999,-999,-999,-999,-0.0007,-0.0065,0.0496,-0.0155,0.58,0.0214,-0.054,0.2361,-0.3068,0.2423,-999,15.23
3449,RMMZ,-999,Financial,Closed-End Fund - Debt,USA,134520000.0,19.4,-999,-999,-999,-999,-999,-999,-999,0.0733,1.4793,-999,-999,-999,-999,-999,-999,-999,-999,0.001,0.0,0.1141,-999,0.0012,-999,-999,-999,-999,-999,-999,-999,-999,0.0013,0.0051,0.0621,0.055,0.85,0.0021,-0.0636,0.2314,-0.2239,0.2314,-999,15.91
3450,RMNI,RUT,Technology,Software - Application,USA,289410000.0,11.05,6.85,0.74,0.67,-999,2.3,55.13,1.4,-999,0.0,0.1,-0.2264,0.1257,-999,0.15,0.113,0.0321,2.7454,0.4923,-0.0017,0.396,0.027,0.0858,-999,0.817,0.8,0.8,-999,-999,0.6234,0.0604,0.1181,-0.0092,0.0222,-0.2315,1.23,0.0063,-0.3947,0.606,-0.7205,0.606,Feb 28/b,3.22
3451,RMR,RUT,Real Estate,Real Estate Services,USA,389180000.0,6.72,12.43,-999,0.4,1.62,1.92,3.64,12.11,0.0687,0.4652,0.36,-0.5146,0.1285,-0.103,-999,0.229,0.0436,0.1022,0.1454,0.0,0.7375,-0.0045,0.0168,0.2552,0.2107,-999,-999,0.13,0.15,0.1708,0.0587,-0.0194,-0.1025,-0.0863,-0.1254,1.29,-0.0916,-0.1919,0.1203,-0.7195,1.3118,Feb 08/a,23.29
3452,RMT,-999,Financial,Closed-End Fund - Equity,USA,446530000.0,6.16,-999,-999,54.03,0.88,-999,-999,-999,0.0795,-999,-999,-999,-999,-999,-999,-999,0.1,0.118,0.0017,0.0,0.2911,-999,0.0015,-999,-999,-999,-999,-999,-999,-999,-999,-0.0182,-0.0076,0.0762,0.054,1.29,0.0048,-0.0347,0.1969,-0.4727,1.7651,-999,9.18
3453,RNA,RUT,Healthcare,Biotechnology,USA,1810000000.0,-999,-999,-999,189.21,3.59,3.04,-999,7.47,-999,-999,-0.81,-0.1257,-0.0848,-0.576,-999,1.489,-0.208,0.0977,0.1127,-0.0258,0.9837,-0.0074,0.1098,-0.3934,-0.4186,7.58,7.58,0.01,0.02,0.5549,-22.1987,0.1855,0.6996,2.0093,0.1052,0.72,0.7157,0.0102,3.7026,-0.3943,3.7026,Feb 28/a,22.69
3454,RNG,-999,Technology,Software - Application,USA,3350000000.0,-999,8.95,-999,1.52,-999,15.1,9.73,2.41,-999,-999,0.8,0.0981,0.145,-0.395,-999,0.2706,0.0887,0.8308,0.1342,-0.0343,0.8782,0.007,0.0563,-6.8933,-0.1321,1.05,1.05,-999,-999,0.6985,-0.075,0.1526,0.078,0.0654,0.1066,0.92,0.0936,-0.1604,0.4493,-0.9191,2.6267,Feb 20/a,36.34
3455,RNGR,RUT,Energy,Oil & Gas Equipment & Services,USA,250620000.0,11.62,8.07,0.78,0.39,0.95,15.96,4.62,0.69,0.009,0.105,0.18,0.1363,0.2693,-999,0.149,0.2704,-0.0181,-0.7141,0.3331,-0.0668,0.5045,-0.2294,0.026,0.0885,0.0799,1.96,1.87,0.1,0.12,0.1021,0.0374,-0.0143,0.1172,0.0929,-0.0273,0.6,0.0889,-0.2445,0.1931,-0.2955,3.8722,Mar 05/b,11.06
3456,RNP,-999,Financial,Closed-End Fund - Debt,USA,1000000000.0,-999,-999,-999,16.69,1.05,-999,-999,-999,0.0618,-999,-999,-999,-999,-999,-999,-999,0.132,-999,-999,-999,0.1604,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0029,0.0387,0.0883,0.0409,1.25,0.0305,-0.015,0.3499,-0.2619,7.1896,-999,20.95
3457,RNR,-999,Financial,Insurance - Reinsurance,Bermuda,12440000000.0,4.61,6.8,1.77,1.37,1.43,-999,6.51,-999,0.0067,0.0291,9.82,-0.0803,0.0048,0.6049,0.026,0.4093,0.5949,1.9131,0.0452,-0.0053,0.959,0.0147,0.0159,0.3415,0.217,0.8,-999,0.21,0.22,-999,0.2737,0.0559,0.0446,0.1762,0.2147,0.3,0.0852,0.003,0.3547,-0.0048,33.1234,Jan 30/a,236.02
3458,RNST,RUT,Financial,Banks - Regional,USA,1700000000.0,11.8,10.95,1.18,1.82,0.74,-999,9.42,-999,0.0297,0.3433,0.61,0.0117,0.0663,-0.0169,0.1,0.0963,0.2402,-0.3952,0.0332,0.0,0.7774,0.0031,0.0132,0.0653,0.0522,0.06,-999,0.21,0.34,-999,0.1551,-0.043,-0.0448,-0.0329,-0.0562,1.05,-0.0494,-0.132,0.3158,-0.3923,5.7773,Jan 23/a,30.25
3459,RNW,-999,Utilities,Utilities - Renewable,India,2420000000.0,54.81,66.21,-999,2.31,1.94,1.8,-999,3.6,-999,-999,-0.06,0.7717,3.6901,-999,-999,0.2184,0.199,0.1412,0.6045,0.0,0.3553,-0.038,0.0274,0.0346,0.0056,0.85,0.84,5.36,6.33,0.6354,0.0422,0.0093,0.0125,-0.0593,0.4477,0.93,-0.0361,-0.1656,0.5064,-0.5384,0.6109,Feb 20/b,6.5
3460,ROAD,RUT,Industrials,Engineering & Construction,USA,2700000000.0,47.05,30.06,-999,1.67,5.18,38.73,28.21,1.32,-999,0.0,-0.04,0.4122,0.2806,-0.0325,-999,0.1889,0.1601,4.1708,0.1954,-0.0271,0.8204,-0.0023,0.0317,0.1162,0.0591,1.75,1.39,0.85,0.88,0.1348,0.0352,0.03,0.0919,0.21,1.0138,0.64,0.1234,-0.0268,1.1188,-0.0268,5.6377,Feb 09/b,51.11
3461,ROCK,RUT,Industrials,Building Products & Equipment,USA,2310000000.0,21.12,14.23,1.06,1.68,2.52,23.23,11.29,3.27,-999,0.0,0.72,0.1387,0.1389,0.1286,0.2,0.0744,0.0476,4.9057,0.0148,0.0,0.9905,-0.0405,0.0172,0.1273,0.1162,2.05,1.51,0.04,0.05,0.2719,0.0802,0.0218,-0.1167,0.0791,0.5346,1.17,-0.0525,-0.1319,0.6867,-0.2635,21.2493,Feb 21/b,75.87
3462,ROCL,-999,Financial,Shell Companies,USA,63350000.0,-999,-999,-999,-999,2.55,2.36,-999,4.58,-999,-999,-999,-999,-999,-999,-999,0.0,-999,-24.1136,0.5393,-0.0094,0.2187,1.0305,0.0015,-0.0222,-0.064,12.71,12.71,0.0,0.02,-999,-999,0.0009,0.0046,0.0363,0.0972,-0.05,0.0102,-0.0922,0.0675,-0.0922,0.1199,-999,10.83
3463,ROG,RUT,Technology,Electronic Components,USA,2180000000.0,38.56,25.18,-999,2.4,1.72,16.54,29.27,7.06,-999,0.0,0.55,-0.1958,0.5247,-0.0842,-999,0.0108,-0.0854,-0.6531,0.0164,0.0,0.9699,-0.0246,0.02,0.0466,0.0434,4.53,3.21,0.04,0.04,0.327,0.0623,0.0606,-0.0214,-0.1027,-0.2434,0.69,-0.0063,-0.326,0.087,-0.5748,39.5948,Feb 21/a,116.71
3464,ROIC,RUT,Real Estate,REIT - Retail,USA,1640000000.0,47.56,42.45,5.94,5.01,1.28,195.18,11.14,0.07,0.0474,2.2018,0.07,-0.0022,0.1314,-0.062,0.08,0.0218,0.049,-0.2236,0.0328,0.0004,1.0347,0.0002,0.0312,0.0264,0.0121,-999,-999,1.19,1.21,0.4055,0.104,0.0008,-0.0372,-0.0358,-0.0115,1.44,-0.042,-0.1467,0.178,-0.4365,1.2239,Feb 14/a,12.94
3465,ROIV,-999,Healthcare,Biotechnology,United Kingdom,8290000000.0,1.98,-999,-999,67.28,1.36,1.24,-999,8.28,-999,-999,-0.28,5.5819,-1.2028,0.2179,-999,5.7116,1.178,13.2286,0.4016,-0.1141,0.5051,0.026,0.0574,1.2354,0.6829,27.79,27.77,0.07,0.08,0.7286,36.2414,-0.1129,-0.0481,0.0468,0.3451,1.36,-0.0602,-0.2228,0.5626,-0.386,3.0833,Feb 13/b,10.29
3466,ROK,S&P 500,Industrials,Specialty Industrial Machinery,USA,32530000000.0,27.0,21.21,3.77,3.57,9.02,73.91,28.62,3.84,0.0178,0.395,2.27,0.0014,0.1028,0.2317,0.0716,0.0662,0.0358,-0.4385,0.0021,-0.1396,0.7833,-0.013,0.0175,0.372,0.1798,1.25,0.8,0.87,1.04,0.4015,0.133,-0.0132,0.0013,0.0192,-0.018,1.43,-0.0209,-0.1855,0.126,-0.2003,163.2455,Jan 31/b,283.88
3467,ROKU,-999,Communication Services,Entertainment,USA,9210000000.0,-999,-999,-999,2.64,3.96,4.45,53.14,14.4,-999,-999,-0.61,0.612,0.4522,-1.2617,0.43,0.3791,0.1354,0.6777,0.1268,-0.0123,0.7367,0.05,0.0738,-0.2854,-0.2436,2.41,2.34,0.25,0.28,0.4253,-0.2036,0.0213,-0.3306,-0.3795,0.069,1.66,-0.2168,-0.4108,0.2423,-0.8693,3.0717,Feb 15/a,64.13
3468,ROL,S&P 500,Consumer Cyclical,Personal Services,USA,22160000000.0,51.59,41.45,4.03,7.21,19.18,211.36,44.68,0.22,0.0134,0.6085,0.2,0.1295,0.0988,0.1346,0.128,0.1105,0.1402,0.3139,0.4153,-0.0003,0.5312,0.0183,0.0281,0.3591,0.2314,0.71,0.65,0.63,0.71,0.4966,0.1415,0.0341,0.0531,0.1052,0.3207,0.63,0.053,-0.0032,0.4225,-0.0074,304.7569,Feb 14/a,45.79
3469,ROOT,-999,Financial,Insurance - Property & Casualty,USA,638170000.0,-999,-999,-999,1.4,3.82,-999,-999,-999,-999,-999,-2.51,0.107,0.3481,-0.1584,0.413,1.2514,1.7321,0.6561,0.6092,0.0002,0.268,0.0457,0.2178,-0.4421,-0.2568,4.25,-999,1.07,1.08,-999,-0.324,0.1179,4.7665,3.085,10.8455,2.72,1.8311,-0.0965,12.2054,-0.9176,12.2054,Feb 21/a,43.71
3470,ROP,"NDX, S&P 500",Technology,Software - Application,USA,59420000000.0,43.73,28.25,5.68,9.62,3.4,277.26,30.21,2.0,0.005,0.2202,4.34,0.0837,0.0852,0.0703,0.077,0.0391,0.1276,0.3379,0.0042,-0.1219,0.949,-0.0303,0.0132,0.0817,0.0582,0.49,0.45,0.34,0.37,0.6972,0.2208,0.0339,0.009,0.0347,0.3209,0.99,0.0212,-0.0133,0.3321,-0.0133,385.2261,Jan 31/b,555.2
3471,ROSS,-999,Financial,Shell Companies,USA,125360000.0,41.42,-999,-999,-999,4.24,-999,-999,0.0,-999,0.0,-999,0.817,-999,-999,-999,-999,-999,0.801,-999,-999,0.826,0.897,0.0001,0.043,-999,0.0,0.0,0.0,0.0,-999,-999,0.0045,0.0109,0.0212,0.0936,0.02,0.0119,0.0,0.0904,0.0,0.1684,-999,11.1
3472,ROST,"NDX, S&P 500",Consumer Cyclical,Apparel Retail,USA,49320000000.0,26.33,22.33,1.87,2.42,10.77,10.09,28.16,14.52,0.0101,0.241,1.35,0.0671,0.1055,0.0547,0.141,0.0879,0.155,0.3925,0.0197,-0.0031,0.8814,-0.0033,0.0118,0.4093,0.1935,1.77,1.24,0.99,1.18,0.2884,0.092,-0.018,0.0043,0.1091,0.4063,1.05,0.0291,-0.0306,0.4797,-0.0306,1292.1532,Mar 05/a,146.49
3473,RPAY,RUT,Technology,Software - Infrastructure,USA,1050000000.0,-999,10.39,-999,3.53,1.21,8.87,10.18,1.23,-999,0.0,0.22,0.0728,0.1101,-999,0.1059,0.2634,0.0456,-9.6565,0.1673,-0.0098,0.7941,-0.0455,0.0234,-0.1293,-0.0879,2.95,2.95,0.54,0.54,0.4149,-0.3725,0.1548,0.3346,0.4481,0.5469,1.32,0.3097,0.0552,0.9429,-0.6168,1.4948,Feb 29/a,10.89
3474,RPD,RUT,Technology,Software - Infrastructure,USA,3330000000.0,-999,22.26,-999,4.29,-999,8.7,33.36,6.18,-999,-999,0.54,0.4263,0.1141,-0.1549,-999,0.2628,0.1127,2.4169,0.0295,-0.0372,0.9859,-0.0113,0.0718,-999,-0.1672,1.03,1.03,-999,-999,0.6834,-0.1919,-0.0376,-0.1254,-0.0527,0.277,1.03,-0.0419,-0.1312,0.4417,-0.6292,4.9403,Feb 07/a,53.76
3475,RPHM,RUT,Healthcare,Biotechnology,USA,53300000.0,-999,-999,-999,-999,0.47,0.42,-999,3.77,-999,-999,-0.58,-0.1191,0.4288,-999,-999,0.0,-999,-0.0693,0.3343,0.0,0.459,0.0031,0.1167,-0.5942,-0.5826,9.49,9.49,0.01,0.01,-999,-999,-0.0244,-0.0805,-0.7714,-0.6235,0.24,-0.0295,-0.8583,0.6325,-0.9069,0.6325,Nov 13/b,1.6
3476,RPM,-999,Basic Materials,Specialty Chemicals,USA,15240000000.0,29.02,21.35,2.03,2.08,6.46,58.0,16.5,2.04,0.0132,0.4467,0.46,0.1551,0.1153,0.0825,0.1428,0.0649,0.0003,0.1082,0.0124,-0.0356,0.8154,-0.0339,0.0121,0.2348,0.107,2.33,1.45,1.07,1.07,0.3939,0.0712,0.019,0.0969,0.105,0.3862,1.03,0.0795,-0.0095,0.5061,-0.0095,60.2851,Apr 04/b,118.26
3477,RPRX,-999,Healthcare,Biotechnology,USA,13560000000.0,11.97,7.25,3.74,5.76,2.08,27.37,4.47,1.11,0.0287,0.3157,0.95,-0.1279,0.0717,0.0223,0.032,0.0578,0.053,2.075,0.1526,-0.0211,0.6862,0.0154,0.0347,0.1868,0.0896,7.9,7.9,0.94,0.94,-999,0.4818,0.0313,0.0373,0.0623,-0.0831,0.45,0.0383,-0.2053,0.1709,-0.4628,0.1709,Feb 15/b,30.35
3478,RPTX,-999,Healthcare,Biotechnology,Canada,221440000.0,-999,-999,-999,4.33,1.04,0.99,-999,5.3,-999,-999,0.02,-0.1896,-0.2069,-0.4174,-999,14.206,-0.2831,0.1167,0.3242,0.1724,0.6253,-0.0482,0.0261,-0.3816,-0.4402,6.24,6.24,0.0,0.02,0.9298,-1.8344,-0.2033,-0.3208,-0.1732,-0.4615,0.6,-0.2283,-0.6209,0.7045,-0.887,0.7045,Feb 28/b,5.25
3479,RQI,-999,Financial,Closed-End Fund - Equity,USA,1610000000.0,-999,-999,-999,16.89,0.95,-999,-999,-999,0.0659,-999,-999,-999,-999,-999,-999,-999,0.266,-999,-999,-999,0.1715,-999,0.0008,-999,-999,-999,-999,-999,-999,-999,-999,-0.0116,0.0196,0.0555,0.0516,1.41,0.0046,-0.0521,0.3067,-0.4914,7.2875,-999,11.98
3480,RRAC,-999,Financial,Shell Companies,USA,356940000.0,41.15,-999,-999,-999,1.48,2745.69,-999,0.0,-999,0.0,-999,-999,-999,-999,-999,0.0,-999,0.6364,0.265,0.0,0.6972,0.0341,0.0,0.0383,0.0421,0.04,0.04,0.0,0.02,-999,-999,0.0,0.0045,0.0174,0.0912,-0.01,0.0053,-0.0036,0.0681,-0.0036,0.1415,-999,11.13
3481,RRBI,RUT,Financial,Banks - Regional,USA,347160000.0,10.02,10.37,-999,2.49,1.14,-999,9.25,-999,0.007,0.0658,1.03,-0.0833,0.0539,0.09,-999,0.1162,0.1781,-0.1806,0.3408,0.0015,0.2137,-0.015,0.0046,0.1225,0.1134,0.3,-999,0.01,0.01,-999,0.2497,-0.0122,-0.068,-0.0815,0.0036,0.59,-0.0592,-0.1605,0.1193,-0.2517,0.6284,Jan 30/b,48.69
3482,RRC,-999,Energy,Oil & Gas E&P,USA,7880000000.0,9.19,8.94,0.75,3.17,2.08,37.18,21.24,0.88,0.01,0.0896,0.63,-0.0221,0.5515,-999,0.122,0.0888,-0.5049,-0.6174,0.0315,-0.0065,0.9953,-0.0535,0.0674,0.2573,0.1538,1.49,1.49,0.48,0.48,0.2551,0.3434,-0.0085,0.1629,0.096,0.2675,1.83,0.0717,-0.1407,0.4327,-0.6588,32.9652,Feb 21/a,32.55
3483,RRGB,RUT,Consumer Cyclical,Restaurants,USA,104740000.0,-999,-999,-999,0.08,-999,3.32,-999,2.03,-999,-999,-0.11,0.0903,0.799,-0.2207,0.1,0.0199,0.0653,0.687,0.0603,0.0636,0.7603,-0.1337,0.1633,-2.4035,-0.0381,0.49,0.35,-999,-999,0.0973,-0.0162,-0.0792,-0.3513,-0.3742,-0.4041,2.84,-0.3237,-0.5915,-0.0295,-0.9291,0.6683,Feb 28/a,6.74
3484,RRR,RUT,Consumer Cyclical,Resorts & Casinos,USA,3400000000.0,22.62,20.52,-999,1.97,20.04,24.73,-999,2.32,0.0373,0.3397,0.59,0.1659,0.4089,0.1075,-0.02,0.0348,0.0875,-0.6336,0.1609,-0.0008,0.854,-0.0182,0.035,1.6555,0.0503,0.81,0.76,19.73,19.92,0.5598,0.1021,0.0159,-0.0065,0.2557,0.3537,2.08,0.0587,-0.0191,0.5462,-0.0191,22.0282,Feb 07/a,57.47
3485,RRX,-999,Industrials,Specialty Industrial Machinery,USA,11650000000.0,-999,14.17,-999,1.86,1.83,20.3,21.38,8.64,0.0083,0.1894,2.03,0.1115,0.2178,-999,0.038,0.1843,0.292,-0.4509,0.0057,-0.0199,1.0046,0.0188,0.0184,-0.009,-0.0045,2.55,1.59,1.03,1.03,0.3368,-0.0092,0.0535,0.154,0.4177,0.1625,1.15,0.1696,-0.0006,0.8054,-0.0083,161.9824,Feb 07/a,175.45
3486,RS,-999,Basic Materials,Steel,USA,18450000000.0,14.21,16.1,3.95,1.25,2.38,17.08,15.34,18.81,0.0137,0.1767,5.61,-0.1167,-0.0017,0.2094,0.036,0.0863,-0.0757,-0.2007,0.0076,-0.2051,0.8139,-0.0455,0.0122,0.1804,0.1477,5.66,3.23,0.17,0.18,0.2906,0.0902,0.0029,0.072,0.2136,0.2866,0.87,0.0799,-0.0365,0.4018,-0.0365,137.8009,Feb 15/b,321.18
3487,RSG,S&P 500,Industrials,Waste Management,USA,58340000000.0,33.92,27.61,3.82,3.9,5.53,416.72,29.37,0.44,0.0118,0.3769,1.35,0.0695,0.1193,0.1158,0.0889,0.0856,0.0855,0.2733,0.0014,-0.0122,0.5976,-0.0015,0.0084,0.1711,0.0765,0.56,0.54,1.15,1.24,0.2956,0.1157,0.0091,0.0689,0.1462,0.4596,0.68,0.0655,-0.037,0.465,-0.037,30.342,Feb 27/a,185.44
3488,RSI,RUT,Consumer Cyclical,Gambling,USA,451590000.0,-999,22.87,-999,0.65,7.94,2.64,-999,2.23,-999,-999,-0.01,1.1667,10.0573,0.2352,-999,1.1268,0.1711,0.8277,0.091,-0.0146,0.7215,-0.024,0.0387,-0.3334,-0.3362,1.66,1.66,0.01,0.02,0.2841,-0.0265,0.1174,-0.0034,0.4532,0.7404,1.58,0.1462,-0.1929,1.13,-0.7778,1.13,Mar 06/a,5.9
3489,RSKD,-999,Technology,Software - Application,Israel,810850000.0,-999,-999,-999,2.72,1.92,1.71,141.76,3.09,-999,-999,-0.08,0.3608,0.6448,-0.2024,-999,0.2323,0.0601,0.7388,0.5191,0.0,0.4071,-0.0206,0.011,-0.1195,-0.1141,7.62,7.62,0.05,0.06,0.504,-0.1984,0.0518,0.1116,0.2251,-0.0417,1.3,0.1436,-0.1229,0.5172,-0.8696,0.5394,Mar 05/b,5.28
3490,RSSS,-999,Technology,Software - Application,USA,97530000.0,-999,37.38,-999,2.4,6.98,36.12,52.72,0.08,-999,0.0,0.01,1.75,0.4545,-999,0.3,0.0621,0.1832,0.8,0.2536,-0.1488,0.3347,-0.0593,0.0018,-0.0438,-0.0307,0.7,0.7,0.0,0.0,0.3984,-0.0105,-0.0967,0.0679,0.1283,0.3716,0.6,0.0554,-0.1457,0.6611,-0.2525,7.5429,Feb 08/a,2.99
3491,RSVR,RUT,Communication Services,Entertainment,USA,476430000.0,2722.22,73.5,272.22,3.39,1.36,24.42,17.61,0.3,-999,0.0,0.03,-1.25,11.0,-999,0.1,0.1195,0.1852,0.3319,0.4732,0.0066,0.4451,0.0094,0.0371,0.0005,0.0003,1.26,1.26,1.0,1.0,0.446,0.0013,0.0014,0.1466,0.2395,0.1971,1.05,0.0501,-0.0354,0.4162,-0.3653,0.6629,Feb 07/b,7.35
3492,RTX,S&P 500,Industrials,Aerospace & Defense,USA,119350000000.0,40.18,14.62,3.68,1.73,2.0,18.12,21.83,4.96,0.0275,1.0423,1.22,0.066,0.1407,-0.193,0.1091,0.0273,0.1014,0.0872,0.0011,-0.0252,0.8783,-0.0109,0.0336,0.0483,0.0309,1.04,0.78,0.73,0.76,0.1754,0.0464,-0.0012,-0.0062,0.1061,-0.063,0.94,0.0107,-0.1426,0.3121,-0.1516,77.2339,Jan 23/b,89.95
3493,RUN,-999,Technology,Solar,USA,2350000000.0,-999,-999,-999,1.04,0.45,2.38,-999,4.5,-999,0.0,-0.35,0.8696,0.1478,-999,-0.08,0.3383,-0.152,-6.6097,0.0286,-0.0531,1.0128,-0.0138,0.1958,-0.2687,-0.1016,1.26,0.96,2.02,2.14,0.0662,-0.7098,-0.1072,-0.3233,-0.1695,-0.4836,2.45,-0.2714,-0.5512,0.2698,-0.8939,1.5795,Feb 21/a,10.7
3494,RUSHA,RUT,Consumer Cyclical,Auto & Truck Dealerships,USA,3740000000.0,9.13,13.72,-999,0.47,2.0,20.36,-999,2.36,0.015,0.1496,0.74,-0.3133,0.2281,0.22,-0.0499,0.0908,0.0778,-0.4538,0.2203,-0.0872,0.8503,-0.0222,0.0506,0.192,0.1395,1.35,0.27,0.33,0.97,0.1935,0.0438,-0.0117,0.0122,0.1828,0.3207,1.01,0.0328,-0.0491,0.4392,-0.0491,53.0224,Feb 13/a,48.02
3495,RVLV,RUT,Consumer Cyclical,Internet Retail,USA,1500000000.0,55.7,31.4,-999,1.4,3.92,6.11,38.34,3.47,-999,0.0,0.09,0.227,0.4482,0.0582,-0.011,0.1825,-0.0053,-0.543,0.4635,0.0,0.6805,0.0419,0.2806,0.0736,0.0671,2.79,1.66,0.09,0.11,0.5186,0.0263,-0.0103,0.2911,0.3695,-0.1403,2.18,0.2708,-0.2078,0.7306,-0.7634,1.9568,Feb 27/a,21.2
3496,RVMD,RUT,Healthcare,Biotechnology,USA,5530000000.0,-999,-999,-999,477.15,3.03,2.98,-999,11.25,-999,-999,-0.75,0.1778,-0.0749,-0.3605,-999,0.1111,-0.9516,-0.8053,0.1718,-0.005,0.7897,0.0824,0.1257,-0.3475,-0.2289,13.06,13.06,0.04,0.05,0.1961,-37.6828,0.1206,0.1022,0.3644,0.6161,1.53,0.153,-0.0576,1.1729,-0.4028,1.3828,Feb 26/a,33.55
3497,RVNC,RUT,Healthcare,Biotechnology,USA,654960000.0,-999,-999,-999,2.8,-999,2.57,-999,2.44,-999,-999,-0.48,0.2194,0.5591,0.0057,0.116,8.1527,0.3982,0.6608,0.1045,0.0028,0.7538,0.1383,0.1273,-20.9678,-1.0254,3.8,3.29,-999,-999,0.6238,-1.3843,-0.0331,0.0635,-0.1472,-0.7805,1.09,0.0089,-0.8345,0.257,-0.8518,0.257,Feb 28/a,6.28
3498,RVPH,-999,Healthcare,Biotechnology,USA,86830000.0,-999,-999,-999,-999,-999,17.47,-999,0.18,-999,-999,-0.33,-0.28,0.2656,-999,-999,0.0,-999,-1.3931,0.1777,0.0,0.1878,-0.4295,0.0374,-6.3605,-999,0.41,0.41,-999,-999,-999,-999,-0.1794,-0.2932,-0.2244,-0.2948,-0.03,-0.2614,-0.6638,-0.0604,-0.794,4.8679,Nov 14/a,3.11
3499,RVSB,-999,Financial,Banks - Regional,USA,105130000.0,10.84,27.67,0.9,1.53,0.66,-999,7.07,-999,0.0482,0.2875,0.03,-0.5783,-0.4857,0.1301,0.12,0.0407,-0.0045,-0.7176,0.0744,0.0171,0.6475,-0.0198,0.002,0.0628,0.0504,0.27,-999,0.22,1.21,-999,0.1415,0.0897,0.0184,-0.2279,-0.1968,0.69,-0.0683,-0.242,0.1942,-0.7194,3.6542,Jan 25/a,4.98
3500,RVT,-999,Financial,Closed-End Fund - Equity,USA,1620000000.0,4.99,-999,-999,72.66,0.9,-999,22.85,-999,0.0737,0.192,-999,1.693,-999,0.266,-999,-0.029,-0.39,1.749,0.0006,0.0,0.254,-0.014,0.0005,0.194,-0.001,-999,-999,0.02,0.02,-0.004,-999,-0.0089,0.0014,0.0772,0.0992,1.37,0.0091,-0.0281,0.225,-0.3406,3.761,-999,14.51
3501,RVTY,S&P 500,Healthcare,Diagnostics & Research,USA,13440000000.0,19.1,20.9,-999,4.89,1.71,8.38,1357.71,12.99,0.0025,0.0622,0.94,0.0008,0.1186,-999,-0.072,0.0201,-0.0611,-0.2354,0.0039,-0.0967,0.8788,-0.0987,0.0328,0.0235,0.0641,2.07,1.77,0.42,0.52,0.5272,0.2608,0.0168,0.0487,0.1955,-0.095,1.1,0.0177,-0.2174,0.3687,-0.4644,28.036,Feb 01/b,108.81
