No.,Ticker,Sector,Industry,Country,Market Cap,P/E,Fwd P/E,PEG,P/S,P/B,Cash/sh,EPS past 5Y,Sales past 5Y,Insider Trans,Inst Own,Inst Trans,Short Ratio,ROE,Quick R,Debt/Eq,Profit M,SMA50,52W High,52W Low,All-Time High,All-Time Low,Price
2025,TEAF,Financial,Closed-End Fund - Equity,USA,152450000.0,-,-,-,-,-,-,-,-,0.0,0.3523,-,0.03,-,-,-,-,-0.0415,-0.1665,0.0171,-0.453,0.8525,11.3
2026,KARO,Technology,Software - Application,Singapore,773750000.0,22.48,19.25,20.25,3.6,5.8,1.11,0.1432,0.1437,0.0,0.113,0.0249,1.11,0.2586,1.29,0.09,0.1602,0.01,-0.1664,0.3448,-0.4118,0.3448,25.0
2027,UTMD,Healthcare,Medical Instruments & Supplies,USA,304520000.0,18.05,-,-,5.92,2.46,24.3,0.1468,0.0612,0.0,0.7125,-0.0872,2.03,0.1458,22.06,0.0,0.3285,0.0115,-0.166,0.1185,-0.3619,140.4434,83.89
2028,TSQ,Communication Services,Advertising Agencies,USA,173650000.0,-,7.1,-,0.38,19.73,2.31,-,0.038,-0.016,0.4386,-0.0247,6.05,-1.1378,1.68,61.85,-0.0852,0.0447,-0.166,0.4901,-0.3118,1.9802,10.55
2029,CLDX,Healthcare,Biotechnology,USA,2190000000.0,-,-,-,500.09,7.66,4.28,0.2601,-0.1039,0.0,0.9682,0.0241,7.94,-0.4209,8.84,0.01,-28.5475,0.167,-0.1659,0.8073,-0.9882,25.64,39.96
2030,TU,Communication Services,Telecom Services,Canada,26480000000.0,44.27,23.15,8.05,1.8,2.19,0.61,-0.0258,0.0679,0.0,0.5776,-,6.75,0.0489,0.61,1.71,0.0403,0.015,-0.1659,0.1765,-0.3381,19.8,18.2
2031,HSIC,Healthcare,Medical Distribution,USA,9720000000.0,22.28,14.53,2.62,0.77,2.66,1.28,0.0875,0.0798,-0.0399,0.9547,0.0051,3.17,0.1226,1.09,0.63,0.0351,0.0484,-0.1658,0.2471,-0.1925,35.8076,74.84
2032,CRAI,Industrials,Consulting Services,USA,748020000.0,21.56,18.6,2.16,1.23,3.59,3.94,0.4602,0.0911,-0.106,0.8678,-0.0013,3.85,0.174,1.11,0.69,0.0586,0.088,-0.1658,0.3146,-0.1658,13.7393,106.86
2033,VIAV,Technology,Communication Equipment,USA,2260000000.0,884.35,17.42,58.96,2.17,3.34,2.45,-,0.057,-0.0367,0.9401,-0.0161,3.24,0.0041,2.58,1.16,0.0026,0.1267,-0.1657,0.4018,-0.9854,9.6003,10.17
2034,LMB,Industrials,Building Products & Equipment,USA,427900000.0,22.97,21.43,1.91,0.83,3.75,5.23,-,-0.0211,0.0022,0.507,0.0127,1.71,0.1866,1.57,0.34,0.0373,-0.0369,-0.1654,2.3506,-0.1654,15.4135,38.9
2035,KMPR,Financial,Insurance - Property & Casualty,USA,3650000000.0,-,14.8,-,0.71,1.54,-,-,0.1167,0.0043,0.8201,-0.0305,3.33,-0.158,-,0.61,-0.0738,0.2172,-0.1652,0.4846,-0.3815,6.147,56.89
2036,WST,Healthcare,Medical Instruments & Supplies,USA,25680000000.0,46.84,39.46,11.18,8.78,8.96,12.14,0.312,0.1439,-0.208,0.9506,-0.0163,2.66,0.2096,2.89,0.11,0.1912,-0.0034,-0.1651,0.3696,-0.2698,228.021,347.11
2037,ZVRA,Healthcare,Biotechnology,USA,247700000.0,-,-,-,14.96,3.2,3.02,0.5202,0.139,0.0065,0.2647,-0.0559,8.5,-0.4951,6.31,0.66,-2.41,0.164,-0.165,0.5347,-0.9857,2.0837,5.97
2038,AVNT,Basic Materials,Specialty Chemicals,USA,3410000000.0,82.8,14.74,36.16,1.06,1.49,4.82,-0.0433,0.0433,0.01,0.9588,-0.008,2.5,0.0155,1.4,0.91,0.0129,0.0143,-0.165,0.347,-0.3921,27.303,37.36
2039,HFFG,Consumer Defensive,Food Distribution,USA,296200000.0,-,-,-,0.26,1.02,0.26,-0.5542,0.4172,0.0092,0.1648,-0.0224,6.85,-0.0282,0.5,0.68,-0.0071,0.0821,-0.1649,0.5996,-0.8437,0.5996,5.47
2040,PRGO,Healthcare,Drug Manufacturers - Specialty & Generic,Ireland,4560000000.0,10512.5,11.22,1051.25,0.98,0.96,4.42,-,-0.0112,0.0402,0.9517,-0.0509,2.35,0.0022,1.6,0.9,0.0002,0.0846,-0.1648,0.2548,-0.8441,5.7284,33.64
2041,OXY,Energy,Oil & Gas E&P,USA,49790000000.0,12.43,14.55,-,1.7,2.37,0.72,0.488,0.2593,-,0.8179,-0.0291,4.99,0.1861,0.7,0.71,0.1518,-0.0403,-0.1647,0.0294,-0.476,7.4478,56.74
2042,INMB,Healthcare,Biotechnology,USA,201280000.0,-,-,-,914.92,4.48,2.32,-0.8305,4.1619,0.0011,0.1177,-0.0484,17.45,-0.506,3.18,0.29,-122.4688,0.1162,-0.1647,0.9029,-0.6322,4.0773,11.17
2043,OBK,Financial,Banks - Regional,USA,1030000000.0,10.3,12.56,-,1.82,1.03,-,0.4553,0.1428,-0.0019,0.5506,-0.0965,3.38,0.1048,-,0.21,0.1768,-0.0104,-0.1647,0.3005,-0.3005,1.0826,33.28
2044,ITRN,Technology,Communication Equipment,Israel,543330000.0,11.42,10.08,0.72,1.71,3.15,1.91,-0.0276,0.0417,0.0,0.5675,-0.0184,0.81,0.3001,1.62,0.04,0.1441,-0.0058,-0.1645,0.2732,-0.327,3.4983,25.91
2045,RIO,Basic Materials,Other Industrial Metals & Mining,United Kingdom,84170000000.0,12.47,8.44,-,1.57,2.11,8.4,0.0935,0.0992,-,0.1054,0.0485,2.0,0.1723,1.37,0.27,0.1639,-0.042,-0.1644,0.1546,-0.3738,10.9184,67.28
2046,FLC,Financial,Closed-End Fund - Debt,USA,157900000.0,-,-,-,7.92,0.95,-,-,-,-,0.1253,-,0.11,-,-,-,-,0.047,-0.1644,0.196,-0.429,2.8344,15.1
2047,UDR,Real Estate,REIT - Residential,USA,12450000000.0,27.72,88.38,-,7.71,3.03,0.1,-0.1022,0.0983,-0.0272,0.9856,-0.0229,1.1,0.1125,-,1.43,0.2796,0.0581,-0.1644,0.2226,-0.3771,10.5042,37.84
2048,FSLY,Technology,Software - Application,USA,2660000000.0,-,-,-,5.45,2.74,3.28,-0.3486,0.3193,-0.0906,0.7255,-0.0473,3.02,-0.1616,3.85,0.58,-0.3207,0.1517,-0.1641,1.13,-0.8511,1.842,20.32
2049,CSPI,Technology,Information Technology Services,USA,110630000.0,21.38,-,-,1.71,2.4,5.33,-,-0.0088,0.0403,0.2688,0.021,0.99,0.1147,3.04,0.06,0.0755,0.0713,-0.164,1.3819,-0.164,15.4775,23.39
2050,GWRS,Utilities,Utilities - Regulated Water,USA,302120000.0,38.94,41.67,2.6,5.84,6.16,0.22,0.0052,0.06,0.0009,0.2816,-0.0418,2.9,0.1628,0.86,2.22,0.1481,0.0208,-0.1639,0.3383,-0.4118,1.0064,12.5
2051,RLGT,Industrials,Integrated Freight & Logistics,USA,304640000.0,21.63,15.32,0.88,0.32,1.49,0.76,0.2104,0.0871,0.0,0.5486,-0.0338,2.13,0.073,1.45,0.31,0.0153,0.0338,-0.1637,0.2481,-0.2574,107.1667,6.49
2052,USB,Financial,Banks - Regional,USA,65050000000.0,12.75,9.5,2.13,1.61,1.34,-,-0.0462,0.118,-0.0229,0.7819,-0.0066,2.23,0.1019,-,1.21,0.1269,0.0363,-0.1636,0.5321,-0.3428,71.9786,41.78
2053,NYAX,Technology,Information Technology Services,Israel,706960000.0,-,-,-,3.22,-,2.76,-0.7702,0.3783,0.0,0.1304,-,0.13,-0.1925,1.02,0.35,-0.0915,0.0633,-0.1635,0.2961,-0.4273,0.2961,21.23
2054,PMO,Financial,Closed-End Fund - Debt,USA,339230000.0,59.42,-,-,15.78,1.04,-,-0.183,-0.064,0.0,0.192,-0.0101,0.44,0.02,-,0.05,0.341,0.0121,-0.1632,0.1925,-0.3437,0.353,10.22
2055,CTOS,Industrials,Rental & Leasing Services,USA,1550000000.0,24.18,15.93,0.65,0.85,1.71,0.04,-,0.8554,-0.0005,0.1996,0.0007,2.55,0.0738,0.28,2.25,0.0358,0.0735,-0.1623,0.4496,-0.4366,3.6377,6.4
2056,PML,Financial,Closed-End Fund - Debt,USA,541960000.0,816.0,-,-,11.16,0.91,-,-,-,0.0,0.1393,-,0.04,-,-,-,-,0.0005,-0.1622,0.1792,-0.4963,0.6158,8.16
2057,CTO,Real Estate,REIT - Diversified,USA,382100000.0,-,-,-,3.75,0.8,1.31,-,0.1754,0.0036,0.6048,0.0255,8.02,-0.0099,-,1.17,-0.092,-0.0087,-0.1622,0.0774,-0.2966,11.8173,16.84
2058,CLCO,Energy,Oil & Gas Midstream,Bermuda,652330000.0,-,6.11,-,1.82,0.89,2.9,-,0.5833,0.0,0.1408,-,0.17,-,0.64,1.42,0.5174,-0.0381,-0.1621,0.1045,-0.1621,0.1045,12.15
2059,ETD,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,758950000.0,8.42,9.29,0.92,1.02,1.64,6.42,0.257,0.0173,0.0,0.857,-0.04,10.82,0.2069,1.23,0.29,0.1227,0.0267,-0.162,0.225,-0.2252,6.0058,29.88
2060,IDR,Basic Materials,Gold,USA,72950000.0,50.3,-,-,5.48,4.4,0.16,-,0.3033,0.0,0.1219,0.0575,0.48,0.0936,1.96,0.15,0.1083,-0.0005,-0.162,0.3311,-0.66,41.5,5.95
2061,JBSS,Consumer Defensive,Packaged Foods,USA,1220000000.0,18.94,-,-,1.24,4.25,0.07,0.1372,0.025,-0.0026,0.7097,-0.0126,3.24,0.2332,0.86,0.07,0.0661,0.0649,-0.1618,0.4129,-0.1618,78.046,105.43
2062,GXO,Industrials,Integrated Freight & Logistics,USA,6740000000.0,33.49,19.9,5.07,0.7,2.42,3.98,0.2795,0.1089,-0.0046,0.9669,0.0188,4.02,0.0755,1.01,1.44,0.0209,-0.0237,-0.1615,0.3004,-0.4651,0.7651,56.66
2063,SMBK,Financial,Banks - Regional,USA,404360000.0,14.04,11.21,-,1.69,0.88,-,0.0317,0.1697,-0.0061,0.499,-0.0036,2.59,0.0641,-,0.12,0.1194,0.0356,-0.1614,0.2619,-0.64,6.9333,23.8
2064,PEP,Consumer Defensive,Beverages - Non-Alcoholic,USA,227000000000.0,27.56,20.26,3.19,2.48,12.07,7.48,0.137,0.0758,-0.0106,0.7474,-0.0002,3.05,0.4388,0.71,2.38,0.0905,-0.0177,-0.1614,0.0596,-0.1614,102.6687,165.11
2065,ALXO,Healthcare,Biotechnology,USA,665600000.0,-,-,-,-,3.26,3.81,-0.5882,-0.1083,-0.0007,0.4362,0.0121,8.18,-0.6409,5.66,0.09,-,0.1548,-0.1613,2.3946,-0.8862,2.3946,13.36
2066,XRAY,Healthcare,Medical Instruments & Supplies,USA,7680000000.0,-,17.81,-,1.95,2.28,1.46,0.0819,0.0083,0.0153,0.9922,0.0179,3.73,-0.0612,1.04,0.63,-0.0544,0.0994,-0.1612,0.3807,-0.4784,78.1345,36.27
2067,FOXA,Communication Services,Entertainment,USA,15190000000.0,15.34,8.3,19.18,1.02,1.46,7.88,-0.0792,0.0802,-0.0022,0.5467,-0.0115,4.31,0.095,1.81,0.79,0.0697,0.0392,-0.1608,0.0909,-0.3043,0.5785,31.27
2068,UL,Consumer Defensive,Household & Personal Products,United Kingdom,117430000000.0,13.97,15.75,2.69,1.84,5.63,2.78,0.0528,0.0129,-,0.1001,0.0653,0.68,0.4105,0.57,1.59,0.1355,-0.022,-0.1607,0.018,-0.2753,41.4181,46.99
2069,CEIX,Energy,Thermal Coal,USA,2980000000.0,4.8,5.67,-,1.08,2.28,9.51,0.4036,0.175,-0.0667,0.8796,0.0324,4.13,0.6218,1.06,0.17,0.2506,-0.0444,-0.1605,0.9443,-0.1605,28.0608,95.95
2070,TYG,Financial,Closed-End Fund - Equity,USA,322490000.0,-,-,-,22.26,0.85,-,-,-,0.0118,0.3657,-,0.06,-,-,-,-,-0.0015,-0.1605,0.0651,-0.8595,5.187,28.46
2071,ELLO,Utilities,Utilities - Renewable,Israel,168210000.0,30.96,-,-,3.01,1.62,6.34,0.4612,0.8661,0.0,0.2128,0.0014,0.02,0.0595,1.04,3.82,0.1183,0.1925,-0.1604,0.575,-0.925,7.75,15.75
2072,SYRS,Healthcare,Biotechnology,USA,178430000.0,-,-,-,20.3,3.92,4.31,0.1882,1.6929,0.196,0.3802,0.9337,1.91,-1.2686,4.31,1.72,-11.9344,0.4198,-0.1603,2.282,-0.9719,2.282,6.86
2073,SCVL,Consumer Cyclical,Apparel Retail,USA,704840000.0,8.97,8.95,0.9,0.59,1.24,2.62,0.4708,0.054,0.0393,0.7081,0.0061,12.49,0.1477,0.77,0.64,0.067,-0.0118,-0.1603,0.3503,-0.4377,28.7533,25.98
2074,TKR,Industrials,Tools & Accessories,USA,5630000000.0,13.44,11.77,1.12,1.18,2.27,5.91,0.1629,0.0625,-0.018,0.8491,0.0048,2.8,0.1893,0.93,0.93,0.0909,0.0495,-0.1601,0.2153,-0.1601,10.2979,79.86
2075,SCHL,Communication Services,Publishing,USA,1190000000.0,22.16,12.84,2.44,0.72,1.1,5.0,-,0.018,-0.0008,0.7919,-0.0125,2.29,0.0516,0.85,0.11,0.036,0.0323,-0.16,0.3013,-0.3015,3.2723,39.69
2076,VRE,Real Estate,REIT - Residential,USA,1470000000.0,-,-,-,5.01,1.28,0.44,-,-0.0041,-0.0132,0.97,-0.0198,3.39,-0.0677,-,1.67,-0.2484,0.0755,-0.1599,0.2201,-0.718,0.5605,15.94
2077,CNX,Energy,Oil & Gas E&P,USA,3160000000.0,1.68,12.13,0.04,1.6,0.8,0.05,-,0.3562,0.0354,1.0229,-0.0603,11.72,0.8026,0.28,0.59,1.2064,-0.0284,-0.1599,0.3851,-0.7998,4.2526,19.89
2078,METC,Basic Materials,Coking Coal,USA,1010000000.0,13.27,8.02,3.14,1.61,2.85,0.83,-,0.3548,-0.3055,0.2283,-0.0614,3.05,0.2047,0.83,0.33,0.1065,0.0923,-0.1595,2.2122,-0.1595,12.3305,19.08
2079,PMM,Financial,Closed-End Fund - Debt,USA,292270000.0,61.0,-,-,15.14,1.03,-,0.541,-0.05,0.0,0.188,0.0107,1.07,0.023,-,0.08,0.358,0.0256,-0.1594,0.22,-0.5549,0.3876,6.1
2080,TGLS,Basic Materials,Building Materials,USA,2180000000.0,10.81,10.54,11.51,2.57,4.19,2.55,0.8281,0.1991,0.0,0.3122,0.0389,3.83,0.4859,1.55,0.33,0.2371,0.1519,-0.1594,0.6211,-0.1594,20.2698,45.73
2081,PMF,Financial,Closed-End Fund - Debt,USA,243340000.0,464.5,-,-,11.3,0.95,-,-0.1052,-,-,0.1511,-,0.17,-,-,-,-,0.0125,-0.1593,0.2081,-0.5063,0.4429,9.29
2082,VREX,Healthcare,Medical Devices,USA,814250000.0,20.3,16.5,4.06,0.91,1.43,4.78,0.06,0.0306,-0.0008,1.1228,-0.0207,11.26,0.0875,2.34,0.83,0.054,0.0179,-0.1592,0.1783,-0.5409,0.9383,20.09
2083,FOX,Communication Services,Entertainment,USA,14060000000.0,14.2,7.64,-,0.94,1.35,7.88,-0.0792,0.0802,-0.0015,0.2598,-,1.65,0.095,1.81,0.79,0.0697,0.0326,-0.1592,0.1046,-0.3132,0.5128,28.94
2084,LE,Consumer Cyclical,Apparel Retail,USA,285880000.0,-,60.6,-,0.19,1.15,1.23,-,0.0224,0.0002,0.3273,-0.0798,9.23,-0.3939,0.41,1.48,-0.0843,0.1239,-0.1591,0.5201,-0.8384,1.2444,9.09
2085,MRAM,Technology,Semiconductors,USA,185610000.0,24.59,56.97,1.23,2.96,3.67,1.66,-,0.0699,-0.0488,0.4512,0.0046,0.55,0.1768,5.85,0.12,0.1227,0.003,-0.159,0.4966,-0.6522,4.0457,8.83
2086,TNGX,Healthcare,Biotechnology,USA,1120000000.0,-,-,-,29.8,4.04,3.54,-,1.7547,0.0302,0.5605,-0.0278,14.64,-0.364,8.54,0.14,-2.6673,0.203,-0.1589,3.4372,-0.4183,3.4372,10.96
2087,WNC,Industrials,Farm & Heavy Construction Machinery,USA,1170000000.0,5.54,9.24,0.37,0.45,2.26,2.28,0.048,0.0666,0.0,1.0885,-0.0231,12.07,0.506,0.96,0.82,0.0856,0.0672,-0.1587,0.2603,-0.4179,49.64,25.32
2088,SENEA,Consumer Defensive,Packaged Foods,USA,386810000.0,11.44,-,-,0.26,0.67,1.69,-,0.0554,0.0011,0.4461,-0.0738,1.96,0.0623,0.33,0.95,0.0237,0.0519,-0.1586,0.6646,-0.213,4.41,54.1
2089,NHS,Financial,Closed-End Fund - Debt,USA,152330000.0,49.44,-,-,6.81,1.05,-,-,-,-,0.4867,-,0.19,-,-,-,-,0.0404,-0.1585,0.1381,-0.5013,0.886,7.91
2090,VAL,Energy,Oil & Gas Equipment & Services,Bermuda,4910000000.0,85.8,15.97,-,2.83,4.16,14.5,-,0.0157,-0.4089,0.867,0.1186,5.21,0.0495,2.28,0.93,0.0343,0.0001,-0.1585,0.2437,-0.1585,2.3244,67.32
2091,FTRE,Healthcare,Biotechnology,USA,2790000000.0,-,-,-,-,1.65,1.21,-,0.0988,0.3322,1.0728,-,4.49,-,1.62,1.0,-,-0.0178,-0.1582,0.2598,-0.1582,0.2598,31.4
2092,UVE,Financial,Insurance - Property & Casualty,USA,491270000.0,7.18,9.91,-,0.36,1.63,-,-,0.1045,-0.0176,0.6818,0.0075,2.38,0.2559,-,0.38,0.0534,0.026,-0.1582,0.5207,-0.6518,-,16.83
2093,MTN,Consumer Cyclical,Resorts & Casinos,USA,8510000000.0,41.61,21.49,4.7,2.97,13.45,19.5,-0.0588,0.0866,-0.0058,1.0362,-0.0143,2.86,0.242,0.7,4.75,0.08,0.0186,-0.158,0.0943,-0.4041,21.001,224.19
2094,AGCO,Industrials,Farm & Heavy Construction Machinery,USA,8860000000.0,7.68,8.95,9.76,0.61,2.03,9.09,0.3858,0.083,0.0,0.7871,0.0042,3.05,0.2932,0.72,0.49,0.0796,0.0047,-0.158,0.077,-0.179,77.797,118.27
2095,DENN,Consumer Cyclical,Restaurants,USA,581340000.0,21.08,15.6,2.34,1.24,-,0.04,0.1699,-0.0205,-0.1033,0.8477,-0.0068,3.77,-,0.36,-,0.0635,0.0798,-0.1577,0.3494,-0.5415,46.6087,10.95
2096,DAVA,Technology,Software - Infrastructure,United Kingdom,3350000000.0,50.74,27.9,9.16,3.47,6.32,4.91,0.3262,0.273,0.0,0.7917,0.0119,2.91,0.1442,3.13,0.12,0.0951,0.1573,-0.1577,0.7934,-0.5359,2.787,80.02
2097,ACEL,Consumer Cyclical,Gambling,USA,860720000.0,20.61,12.08,-,0.75,4.36,2.72,-,0.4179,-0.0276,0.4994,-0.028,5.08,0.2266,2.99,2.61,0.0374,-0.0055,-0.1577,0.2258,-0.3283,0.9444,10.15
2098,HOLX,Healthcare,Medical Instruments & Supplies,USA,17770000000.0,40.48,17.06,4.05,4.41,3.57,11.34,-,0.0703,-0.0224,0.9849,-0.0953,3.41,0.0922,2.95,0.58,0.1131,0.0399,-0.1575,0.1565,-0.1575,174.5022,74.04
2099,SBLK,Industrials,Marine Shipping,Greece,1980000000.0,9.75,6.17,-,2.02,1.08,3.2,-,0.2937,0.0,0.3141,-0.1416,1.76,0.1134,1.21,0.58,0.224,0.0366,-0.1574,0.2728,-0.9818,12.4545,21.09
2100,CZNC,Financial,Banks - Regional,USA,307540000.0,12.81,11.25,-,2.02,1.17,-,-0.0253,0.1437,0.0034,0.2952,-0.0068,4.69,0.0938,-,0.81,0.1579,-0.0376,-0.1573,0.2053,-0.4446,1.4809,20.14
2101,EVH,Healthcare,Health Information Services,USA,3560000000.0,-,27.4,-,1.99,3.2,1.81,0.2668,0.2283,-0.0267,1.0701,0.0525,7.65,-0.0932,1.04,0.76,-0.0627,0.0254,-0.1572,0.3258,-0.2225,7.8371,30.93
2102,CCL,Consumer Cyclical,Travel Services,USA,21020000000.0,-,12.39,-,0.97,3.02,1.92,-,2.2574,0.0016,0.4753,0.0932,3.22,-0.0106,0.41,4.63,-0.0034,0.0118,-0.157,0.9881,-0.7711,7.5508,16.64
2103,GLPI,Real Estate,REIT - Specialty,USA,12350000000.0,16.94,16.43,5.99,8.77,3.12,0.3,0.0854,0.0564,-0.0073,0.9595,0.0284,2.45,0.1894,-,1.64,0.5091,-0.0147,-0.157,0.0625,-0.157,2.7574,46.26
2104,MCN,Financial,Closed-End Fund - Equity,USA,152510000.0,5.99,-,-,44.25,1.01,-,-,-,-,0.2186,-,1.31,-,-,-,-,0.0089,-0.157,0.0837,-0.5514,1.072,7.25
2105,FTLF,Consumer Defensive,Packaged Foods,USA,99990000.0,24.87,-,-,2.23,3.84,1.81,-,0.1426,-0.0064,0.4675,-,0.46,0.183,1.6,0.45,0.0958,0.0754,-0.1569,0.4475,-0.7319,44.8632,21.78
2106,CVLG,Industrials,Trucking,USA,628720000.0,12.44,11.47,2.49,0.56,1.6,0.57,0.1831,0.0894,0.0,0.5495,0.0209,2.19,0.1376,1.15,0.61,0.0479,0.114,-0.1567,0.6547,-0.1567,34.6985,48.55
2107,HELE,Consumer Defensive,Household & Personal Products,Bermuda,2880000000.0,17.89,12.45,2.24,1.44,1.81,1.06,0.305,0.0731,0.0,1.1536,-0.033,15.06,0.1065,0.98,0.49,0.0811,0.0792,-0.1566,0.4935,-0.5444,580.664,121.18
2108,TDC,Technology,Software - Infrastructure,USA,4760000000.0,81.24,20.46,3.74,2.6,39.07,3.56,-,-0.0438,-0.0975,0.9208,-0.043,3.71,0.3473,0.82,5.33,0.0339,0.0721,-0.1566,0.5037,-0.3987,3.3825,48.69
2109,JRS,Financial,Closed-End Fund - Debt,USA,221320000.0,-,-,-,14.03,0.9,-,-,-,-,0.1926,-,0.51,-,-,-,-,0.0475,-0.1565,0.2874,-0.7484,2.83,7.66
2110,TX,Basic Materials,Steel,Luxembourg,7590000000.0,25.84,5.04,25.84,0.48,0.61,21.85,0.1524,0.1412,-,0.1452,-0.0249,1.03,0.0241,1.94,0.19,0.0185,-0.028,-0.1563,0.0974,-0.3203,7.4945,38.65
2111,INBX,Healthcare,Biotechnology,USA,1580000000.0,-,-,-,3582.22,12.16,7.13,-0.4676,-0.1572,0.0455,0.7739,0.0808,6.9,-3.9912,10.16,1.62,-428.8,0.2114,-0.1562,1.33,-0.3461,3.3455,33.33
2112,LNKB,Financial,Banks - Regional,USA,122120000.0,71.14,10.12,-,2.23,0.86,-,-,0.6903,0.0017,0.3913,0.4873,0.5,0.0124,-,0.46,0.0316,0.0682,-0.156,0.5667,-0.6042,0.5667,7.52
2113,HNVR,Financial,Banks - Regional,USA,124760000.0,8.56,-,-,1.1,0.68,-,0.0151,0.3143,-0.0003,0.1381,0.0407,0.94,0.0815,-,1.16,0.1282,-0.0125,-0.1557,0.0134,-0.295,0.0134,17.4
2114,COUR,Consumer Defensive,Education & Training Services,USA,2740000000.0,-,491.78,-,4.5,4.46,4.73,-,0.4226,-0.056,0.7,-0.0069,4.12,-0.2237,2.72,0.01,-0.2429,-0.0874,-0.1557,0.8113,-0.713,0.8298,17.95
2115,DHIL,Financial,Asset Management,USA,469810000.0,11.24,-,-,3.38,2.91,15.88,-0.0212,0.0731,-0.0232,0.6881,-0.0431,3.12,0.2634,-,0.01,0.3126,0.0015,-0.1556,0.1184,-0.2274,157.7165,163.13
2116,PFG,Financial,Asset Management,USA,18900000000.0,13.06,10.56,1.43,1.34,1.78,-,0.1905,0.0605,0.0,0.7251,-0.0211,2.87,0.1477,-,0.37,0.1054,0.0465,-0.1556,0.2163,-0.1758,13.6506,79.26
2117,PFO,Financial,Closed-End Fund - Debt,USA,108150000.0,-,-,-,7.98,0.96,-,-,-,-,0.1105,-,0.31,-,-,-,-,0.0505,-0.1553,0.1986,-0.4358,7.2079,8.27
2118,AFRM,Technology,Software - Infrastructure,USA,13380000000.0,-,-,-,7.77,5.2,7.53,-0.5894,0.5907,-0.038,0.6841,0.05,1.93,-0.3531,7.08,2.17,-0.5258,0.1728,-0.1549,4.0398,-0.7489,4.145,44.35
2119,DOOR,Industrials,Building Products & Equipment,USA,2020000000.0,13.02,10.73,1.35,0.71,2.4,17.06,0.1292,0.076,0.0021,0.9955,-0.0117,1.15,0.2081,2.05,1.54,0.056,0.0513,-0.1548,0.2049,-0.2995,3.631,92.62
2120,NBH,Financial,Closed-End Fund - Debt,USA,193710000.0,85.67,-,-,11.33,0.96,-,-,-,-,0.4779,-,0.35,-,-,-,-,0.0217,-0.1546,0.1749,-0.4172,0.1749,10.28
2121,SAH,Consumer Cyclical,Auto & Truck Dealerships,USA,1780000000.0,-,7.65,-,0.12,2.08,1.02,0.0126,0.0959,-0.0018,0.4603,-0.0487,8.74,-0.0523,0.4,4.16,-0.0036,-0.0058,-0.1545,0.3491,-0.1545,72.1111,52.64
2122,KT,Communication Services,Telecom Services,South Korea,6220000000.0,6.99,6.57,2.8,0.31,0.51,6.94,0.1857,-0.016,0.0,0.2118,-0.0542,2.23,0.0769,1.1,0.68,0.0456,-0.0344,-0.1544,0.1431,-0.842,0.8949,12.62
2123,IVZ,Financial,Asset Management,USA,7820000000.0,13.34,9.94,1.94,1.33,0.7,3.46,-0.1155,0.0395,0.6201,0.8609,0.0537,1.72,0.0553,-,0.56,0.1017,0.1009,-0.1542,0.3934,-0.6597,1.7713,17.39
2124,ASTL,Basic Materials,Steel,Canada,897950000.0,45.04,-,-,0.43,0.75,1.55,-,-0.0181,0.0,0.6876,-0.3442,4.88,0.0469,1.37,0.08,0.026,-0.0011,-0.1541,0.3664,-0.3648,0.5372,8.67
2125,STLD,Basic Materials,Steel,USA,18680000000.0,7.4,11.24,0.26,0.96,2.12,14.01,0.4415,0.2323,-0.0088,0.8521,-0.0354,3.6,0.3156,2.23,0.35,0.1373,0.0019,-0.1541,0.2748,-0.1541,55.611,115.43
2126,RRX,Industrials,Specialty Industrial Machinery,USA,9320000000.0,-,13.52,-,1.58,1.51,8.15,0.0896,0.1165,-0.0162,0.9955,0.0189,1.65,-0.0019,1.59,1.08,-0.002,0.0785,-0.154,0.4451,-0.2062,129.451,140.43
2127,BCE,Communication Services,Telecom Services,Canada,37340000000.0,22.67,17.35,11.34,2.04,2.93,0.5,-0.015,0.0077,0.0,0.4494,-0.0044,8.03,0.1115,0.47,1.65,0.0902,0.0276,-0.154,0.1322,-0.3102,24.664,40.93
2128,PEBK,Financial,Banks - Regional,USA,163540000.0,10.65,-,-,1.73,0.99,-,0.0448,0.0752,-0.0078,0.3764,0.0107,0.9,0.0993,-,0.64,0.164,0.0489,-0.1537,0.8055,-0.167,12.0347,29.52
2129,ACTG,Industrials,Business Equipment & Supplies,USA,393570000.0,-,14.07,-,8.57,0.67,4.16,-,0.5907,0.0,0.8624,-0.0381,3.02,-0.0711,22.03,0.01,-0.816,0.039,-0.1536,0.1487,-0.9166,3.1042,3.94
2130,PGNY,Healthcare,Health Information Services,USA,3650000000.0,73.58,54.63,6.34,3.53,7.02,3.5,-,0.676,-0.2039,0.8646,-0.0163,7.14,0.1206,3.16,0.04,0.0503,0.0774,-0.1535,0.2925,-0.4431,1.8631,38.05
2131,JAKK,Consumer Cyclical,Leisure,USA,314080000.0,3.63,6.67,0.24,0.44,1.59,9.58,-,0.1005,0.0,0.4172,-0.0154,0.76,0.5653,1.21,0.13,0.1216,-0.024,-0.1534,1.2816,-0.9007,9.3967,31.19
2132,TRU,Industrials,Consulting Services,USA,13570000000.0,-,19.01,-,3.59,3.39,2.19,-0.1023,0.1305,-0.0028,1.0067,-0.1011,2.11,-0.0447,1.54,1.37,-0.0459,0.1125,-0.1534,0.6645,-0.4411,2.4293,70.06
