No.,Ticker,Index,Sector,Industry,Country,Market Cap,P/E,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,Cash/sh,Dividend,Payout Ratio,EPS next Q,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,Sales Q/Q,EPS Q/Q,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Profit M,Perf Week,Perf Month,Perf Quart,Perf Year,Beta,SMA50,52W High,52W Low,All-Time High,All-Time Low,Earnings,Price
3633,SIG,RUT,Consumer Cyclical,Luxury Goods,Bermuda,4670000000.0,13.26,9.9,1.89,0.64,2.98,7.25,7.61,14.53,0.009,0.1326,6.35,-0.1563,0.0692,-0.041,0.07,0.0833,-0.1206,-0.8901,0.0447,-0.1366,1.0711,-0.0373,0.0973,0.2178,0.1385,1.6,0.48,0.38,0.57,0.3887,0.0582,0.025,0.082,0.2906,0.3457,2.17,0.0471,-0.0308,0.8455,-0.3079,41.152,Dec 05/b,105.38
3634,SIGA,RUT,Healthcare,Drug Manufacturers - Specialty & Generic,USA,366110000.0,-,4.64,-,10.52,2.95,5.15,47.92,1.0,-,0.0,-,1.3478,0.0278,-,0.01,0.6568,-0.8721,-1.0122,0.4333,0.0,0.4848,0.0865,0.1312,-0.0336,-0.0399,4.75,2.64,0.01,0.01,0.8878,-0.1437,0.051,-0.0134,0.0078,-0.1921,0.85,-0.0305,-0.2313,0.2218,-0.7935,28.6615,Nov 07/a,5.15
3635,SIGI,RUT,Financial,Insurance - Property & Casualty,USA,6290000000.0,17.76,11.97,0.98,1.49,2.28,-,8.42,-,0.0138,0.2141,1.82,0.3077,0.125,0.1428,0.181,0.1037,0.1647,0.4531,0.0161,-0.0268,0.8338,-0.0302,0.0166,0.1333,0.102,0.46,-,0.18,0.19,-,0.0844,0.0365,-0.0098,0.032,0.0227,0.55,0.0202,-0.0411,0.1708,-0.0411,71.16,Jan 31/a,103.73
3636,SII,-,Financial,Asset Management,Canada,992970000.0,25.41,22.59,1.59,6.27,3.25,38.26,32.32,1.0,0.0261,1.4375,0.47,1.3714,0.0201,-0.1061,0.16,0.2168,-0.2447,1.2168,0.189,0.0,0.3329,-,0.0047,0.139,0.1193,-,-,0.12,0.12,0.9349,0.2492,0.0176,0.0904,0.2887,-0.0013,1.47,0.1078,-0.0073,0.3641,-0.6105,2.2347,Feb 21/b,38.25
3637,SILC,-,Technology,Communication Equipment,Israel,102750000.0,-,119.59,-,0.83,0.55,1.87,-,8.13,-,0.0,-0.3,-1.5507,1.1519,-,0.15,-0.0076,-0.5848,-3.1344,0.0511,0.0,0.4692,0.026,0.0124,-0.0168,-0.0168,10.49,6.49,0.02,0.03,0.2311,-0.0238,-0.0136,-0.1048,0.0133,-0.6211,1.05,-0.1195,-0.6265,0.1054,-0.805,75.0,Feb 01/b,15.2
3638,SILK,RUT,Healthcare,Medical Devices,USA,710840000.0,-,-,-,4.18,4.64,3.69,-,4.95,0.0141,-,-0.42,0.0102,-0.0013,-0.195,0.162,0.434,0.1889,-0.1256,0.067,-0.0025,1.0512,-0.0057,0.0987,-0.5263,-0.2344,10.03,9.11,0.54,0.55,0.7142,-0.3257,0.0909,0.3847,1.2175,-0.6372,1.47,0.3892,-0.6663,2.0016,-0.7592,2.0016,Feb 28/a,18.25
3639,SILV,-,Basic Materials,Other Precious Metals & Mining,Canada,765500000.0,9.16,11.63,-,3.41,2.11,10.94,8.2,0.48,-,0.0,0.11,30.1065,-0.3337,-,-,0.0,22.4748,0.2204,0.0413,0.0,0.5357,-,0.0875,0.2741,0.2368,4.97,3.41,0.0,0.0,0.6054,0.3831,-0.0506,-0.1087,-0.0076,-0.0367,1.29,-0.138,-0.3056,0.262,-0.5924,61.6492,Mar 06/a,5.25
3640,SIMO,-,Technology,Semiconductors,Hong Kong,2290000000.0,43.2,14.72,8.64,3.57,2.95,7.28,23.17,9.41,0.0225,0.0,0.54,0.4557,0.4075,-0.1022,0.05,0.0906,0.0185,-0.1047,0.0004,0.0,0.8,-0.0519,0.0423,0.0724,0.0686,3.73,2.71,0.0,0.0,0.4231,0.0828,0.0,0.0773,0.1783,0.046,0.83,0.0912,-0.2819,0.383,-0.306,35.0316,Feb 06/a,68.46
3641,SIRI,NDX,Communication Services,Entertainment,USA,18440000000.0,14.79,15.19,2.11,2.06,-,85.39,15.37,0.06,0.0229,0.3064,0.07,-0.0705,0.0622,0.0466,0.07,0.0987,0.0022,-0.0151,0.8386,-0.0002,0.1104,-0.0506,0.2682,-,0.196,0.39,0.39,-,-,0.4281,0.1405,-0.0204,-0.1045,-0.0751,0.0235,1.08,-0.0813,-0.3962,0.4458,-0.9269,96.5599,Feb 01/b,4.8
3642,SITC,RUT,Real Estate,REIT - Retail,USA,2970000000.0,11.73,200.08,-,5.42,1.58,5.22,20.14,2.72,0.0382,0.4298,0.05,-0.8758,-0.5284,0.2286,-0.0604,-0.039,-0.1011,6.7441,0.1044,0.0,0.8994,-0.009,0.0375,0.1245,0.0654,-,-,0.79,0.79,0.3094,0.4643,0.0238,0.048,0.086,0.0351,1.61,0.0387,-0.0247,0.3186,-0.8793,5.3265,Feb 13/b,14.18
3643,SITE,-,Industrials,Industrial Distribution,USA,7470000000.0,43.71,33.38,-,1.74,5.02,90.55,28.15,1.83,-,0.0,-0.22,-0.0481,0.1535,0.17,-0.064,0.155,0.0843,-3.0,0.0159,-0.0807,1.0423,0.003,0.0561,0.1243,0.0775,2.43,1.1,0.51,0.58,0.325,0.0403,0.0301,0.0449,0.1898,0.0405,1.55,0.0512,-0.0603,0.4171,-0.3633,5.4939,Feb 14/b,165.53
3644,SITM,RUT,Technology,Semiconductors,USA,2350000000.0,-,59.87,-,16.31,3.27,4.45,-,23.28,-,0.0,-0.15,2.2435,1.9618,-0.4216,0.069,0.2275,-0.303,-11.5063,0.2538,-0.0044,0.8315,0.0365,0.0798,-0.1137,-0.1124,5.13,4.59,0.01,0.01,0.6516,-0.5593,-0.1716,-0.1196,-0.1155,-0.1869,1.84,-0.1163,-0.2755,0.2766,-0.6971,5.7134,Feb 13/a,103.52
3645,SIX,RUT,Consumer Cyclical,Leisure,USA,2150000000.0,28.74,13.65,4.73,1.52,-,32.15,12.34,0.79,-,0.0,0.27,-0.229,0.8785,-0.161,0.0607,0.5903,0.0844,-0.0519,0.0129,-0.0106,0.9938,0.083,0.0848,-,0.0534,0.49,0.42,-,-,0.4044,0.0529,0.0071,0.0455,0.0616,-0.1326,2.22,0.0302,-0.1847,0.3948,-0.6524,2.2038,Feb 29/b,25.51
3646,SJM,S&P 500,Consumer Defensive,Packaged Foods,USA,13170000000.0,-,12.18,-,1.61,1.79,3.25,15.73,38.22,0.034,-,2.27,0.0682,0.0692,-,0.0653,0.0305,-0.1209,0.0639,0.0249,-0.0039,0.8399,-0.0102,0.0438,-0.0017,-0.0009,3.2,2.61,1.12,1.12,0.3307,-0.0016,-0.0298,-0.0403,0.1089,-0.1542,0.23,-0.0263,-0.224,0.1562,-0.239,66.1045,Feb 27/b,124.09
3647,SJT,-,Energy,Oil & Gas E&P,USA,227920000.0,2.97,-,-,2.9,81.5,65.12,2.98,0.08,0.2069,1.0,-,1.157,-,0.147,-,0.104,-0.799,-0.813,0.01,0.0,0.142,0.1346,0.0113,-,25.866,-,-,0.0,0.0,-,0.979,0.1063,-0.1173,-0.3329,-0.5149,0.78,-0.0627,-0.5634,0.119,-0.905,2.518,-,4.89
3648,SJW,RUT,Utilities,Utilities - Regulated Water,USA,1930000000.0,19.02,21.88,3.12,2.88,1.58,91.61,-,0.66,0.0252,0.5934,0.59,0.1029,0.0309,-0.0325,0.061,0.1245,0.164,0.377,0.0913,0.0,0.7784,-0.0326,0.0134,0.0877,0.0361,0.74,0.74,1.26,1.4,0.4769,0.1485,0.0184,-0.0297,-0.0696,-0.2085,0.6,-0.0476,-0.2615,0.0614,-0.2793,37.4361,Feb 21/a,60.45
3649,SKE,-,Basic Materials,Other Industrial Metals & Mining,Canada,335010000.0,-,-,-,-,3.25,11.32,-,0.34,-,-,-,-,-,-0.145,-,0.0,-,-0.0724,0.1564,0.0,0.5749,-,0.0306,-0.6838,-0.6493,1.35,1.35,0.02,0.02,-,-,-0.0926,-0.0474,0.0296,-0.2965,1.75,-0.1307,-0.5007,0.2545,-0.9801,3.9201,Nov 14/a,3.82
3650,SKGR,-,Financial,Shell Companies,USA,291610000.0,36.53,-,-,-,1.38,4165.8,-,0.0,-,0.0,-,-,-,-,-,0.0,-,5.0948,0.2114,0.0,0.4673,-,0.0004,0.0384,0.0377,0.06,0.06,0.0,0.02,-,-,0.0164,0.0258,0.0349,0.1231,0.03,0.0222,-0.0409,0.0795,-0.1096,0.1277,-,11.13
3651,SKIL,RUT,Consumer Defensive,Education & Training Services,USA,100880000.0,-,-,-,0.18,0.23,0.74,-,16.95,-,-,-3.28,0.3398,-0.0239,-,0.1,0.0739,-0.0031,0.0261,0.4922,0.0121,0.3732,-0.4469,0.0471,-0.3149,-0.1553,0.94,0.94,1.34,1.45,0.4331,-0.2871,-0.0234,-0.116,-0.3593,-0.6547,1.2,-0.1758,-0.712,0.062,-0.9515,0.062,Dec 05/a,12.5
3652,SKIN,RUT,Consumer Defensive,Household & Personal Products,USA,410880000.0,-,175.65,-,1.03,4.61,0.73,24.52,4.26,-,-,-0.07,-1.6237,1.3469,-,-,0.4351,0.0971,-19.2701,0.3494,0.0049,0.6527,-0.0109,0.165,-0.5113,-0.1062,5.86,5.27,8.31,8.36,0.436,-0.2227,0.0944,0.3096,0.6474,-0.7647,0.93,0.0642,-0.7748,1.3185,-0.8963,1.3185,Nov 13/a,3.13
3653,SKLZ,-,Communication Services,Electronic Gaming & Multimedia,USA,148010000.0,-,-,-,0.88,0.64,0.44,-,15.62,-,-,-1.41,0.7398,0.1359,-,-,0.1807,-0.3955,0.5852,0.3458,-0.0023,0.2457,-0.6199,0.144,-0.7109,-0.6478,5.41,5.41,0.59,0.6,0.8958,-1.3977,0.0665,0.4286,0.1256,-0.5965,2.84,0.1668,-0.5988,0.7424,-0.9925,0.7424,Nov 08/a,6.9
3654,SKT,RUT,Real Estate,REIT - Retail,USA,3020000000.0,31.02,32.86,4.63,6.5,5.5,137.4,15.73,0.21,0.0369,1.0543,0.26,-0.1369,0.0977,0.1513,0.067,-0.0075,0.0946,0.2843,0.0253,-0.1012,0.8951,0.002,0.0424,0.1856,0.0469,-,-,2.69,2.69,0.4577,0.2115,0.0623,0.0671,0.1214,0.5299,1.78,0.0509,-0.0045,0.6632,-0.3213,6.0716,Feb 15/a,28.64
3655,SKWD,RUT,Financial,Insurance - Property & Casualty,USA,1290000000.0,19.18,14.17,-,1.54,2.38,-,4.23,-,-,-,0.57,0.1578,0.1624,-,-,0.192,0.4771,9.8605,0.4182,-0.186,0.7729,-,0.0554,0.1395,0.0987,0.7,-,0.24,0.24,-,0.0791,0.1031,0.044,0.0783,0.6541,0.27,0.0497,-0.0114,0.9442,-0.0114,0.9509,Feb 20/a,34.14
3656,SKX,-,Consumer Cyclical,Footwear & Accessories,USA,9190000000.0,17.09,12.93,0.63,1.15,2.32,7.28,10.61,8.2,0.0017,0.0,1.1,0.1528,0.1807,0.1265,0.2728,0.1264,0.0437,0.1589,0.1408,-0.0218,0.8054,-0.0173,0.0141,0.1438,0.1016,2.38,1.46,0.34,0.42,0.519,0.0682,0.0127,-0.0688,0.1353,0.3161,1.33,-0.0303,-0.0845,0.4355,-0.0845,54.0708,Feb 01/a,59.66
3657,SKY,RUT,Consumer Cyclical,Residential Construction,USA,4650000000.0,23.02,24.24,14.39,2.35,3.26,9.33,21.53,8.62,-,0.0,0.69,-0.5422,0.0357,1.2686,0.016,0.2112,-0.0393,-0.4402,0.0266,-0.0251,1.0354,-0.0115,0.0275,0.1554,0.1394,2.56,1.71,0.02,0.07,0.2615,0.1018,-0.009,0.1616,0.3157,0.0962,1.52,0.1215,-0.0416,0.5434,-0.0638,36.7601,Feb 05/a,80.44
3658,SKYH,-,Industrials,Aerospace & Defense,USA,262640000.0,-,-,-,44.14,8.09,1.96,-,6.12,-,-,-0.12,-,-,-,-,0.0846,4.8051,0.6976,0.6086,0.0,0.4314,-0.1669,0.0423,-0.2118,-0.0203,9.9,9.9,10.06,10.06,-0.4247,-0.8544,0.0309,0.0017,0.4141,1.0565,1.79,0.0549,-0.0675,1.8964,-0.7231,3.808,Nov 10/b,12.02
3659,SKYT,RUT,Technology,Semiconductors,USA,466910000.0,-,92.67,-,1.71,7.42,26.91,-,0.37,-,-,-0.12,0.5619,1.3305,-3.8869,0.2,0.1322,0.3688,0.0451,0.669,-0.0195,0.2079,0.1029,0.1044,-0.4726,-0.2132,0.96,0.83,0.75,1.55,0.2341,-0.0861,-0.034,0.144,0.4711,-0.3675,4.3,0.1158,-0.379,1.0994,-0.7302,1.2415,Feb 26/a,9.93
3660,SKYW,RUT,Industrials,Airlines,USA,2420000000.0,67.7,7.86,4.45,0.82,1.12,2.9,5.76,20.4,0.0017,0.0,1.14,7.3429,0.1706,-0.3202,0.1521,-0.0004,0.1035,1.4504,0.0386,0.0,0.801,-0.0556,0.0408,0.0154,0.0072,0.9,0.8,1.24,1.46,0.1268,0.0117,-0.0042,0.1873,0.2687,1.8564,1.93,0.1233,-0.0269,2.3111,-0.112,109.767,Feb 01/a,59.07
3661,SKYX,RUT,Industrials,Electrical Equipment & Parts,USA,137330000.0,-,-,-,3.75,8.02,7.14,-,0.21,-,-,-0.08,0.0,0.275,0.3123,-,-0.6742,2525.5988,-0.1369,0.4585,0.0,0.1184,2.2751,0.0749,-2.1889,-0.6956,0.9,0.72,1.73,2.14,0.2401,-0.883,-0.0325,-0.0745,-0.1287,-0.5255,3.13,-0.0741,-0.6237,0.2417,-0.9069,0.2417,Nov 15/a,1.49
3662,SLAB,RUT,Technology,Semiconductors,USA,4440000000.0,-,37.3,-,5.68,3.69,10.11,-,13.82,-,0.0,-0.98,-1.2632,9.9536,-,0.036,0.0177,-0.6625,-3.8741,0.0231,-0.0097,1.0312,-0.0087,0.0508,-0.0264,-0.0286,4.51,3.32,0.0,0.04,0.621,-0.0441,-0.019,0.1435,0.3552,-0.2584,1.27,0.098,-0.2645,0.8743,-0.3407,12.8025,Feb 07/b,139.75
3663,SLB,S&P 500,Energy,Oil & Gas Equipment & Services,USA,69330000000.0,16.69,11.66,0.85,2.09,3.43,17.38,14.76,2.79,0.0224,0.3433,0.75,0.1872,0.1778,0.1374,0.197,0.0193,0.1406,0.0421,0.0028,-0.0641,0.8363,0.0387,0.0126,0.2219,0.1328,1.32,1.0,0.57,0.62,0.2016,0.1269,0.0316,0.0002,-0.0952,-0.1325,1.61,-0.0326,-0.2181,0.1367,-0.591,7.4139,Jan 19/b,48.57
3664,SLCA,RUT,Energy,Oil & Gas Equipment & Services,USA,831680000.0,5.65,7.8,0.2,0.51,1.02,3.74,4.4,2.88,-,0.0,0.25,0.6542,-0.2659,-0.1069,0.283,0.0488,-0.1238,-0.171,0.0387,-0.0137,0.8972,0.0301,0.0837,0.2021,0.0866,2.85,2.07,1.11,1.16,0.2543,0.0917,0.0436,0.0316,-0.0527,-0.088,2.24,-0.0067,-0.2637,0.0684,-0.8532,12.6456,Feb 27/b,10.78
3665,SLDB,-,Healthcare,Biotechnology,USA,375150000.0,-,-,-,-,1.39,2.63,-,3.82,-,-,-1.02,0.5285,0.3139,0.1017,-,-0.1014,-,0.614,0.3718,0.4439,0.5933,-0.0062,0.0182,-0.6316,-0.5377,9.38,9.38,0.17,0.19,0.55,-,0.2879,0.3342,2.6771,0.4933,1.87,0.5095,0.001,4.5359,-0.9878,4.5359,Nov 08/a,10.02
3666,SLDP,RUT,Industrials,Electrical Equipment & Parts,USA,317620000.0,-,-,-,16.49,0.61,1.64,-,1.08,-,-,-0.12,-6.68,-0.0781,-,-,1.8183,1.2631,-0.2161,0.2616,-0.0122,0.2519,0.3922,0.0921,-0.0878,-0.0893,17.12,17.12,0.02,0.02,-0.1944,-2.4392,0.092,0.5214,0.0788,-0.5253,1.76,0.2357,-0.5189,0.6145,-0.8801,0.6145,Feb 27/a,1.78
3667,SLF,-,Financial,Insurance - Diversified,Canada,31550000000.0,13.86,9.9,3.45,1.17,1.95,-,4.22,-,0.0444,0.5697,1.22,0.0706,0.0774,0.0398,0.0402,0.0591,-0.3937,-0.2104,0.0004,0.0,0.5058,0.0359,0.0028,0.123,0.1006,0.15,-,0.27,0.27,-,0.0851,0.0164,0.0702,0.07,0.0633,1.01,0.0486,0.0048,0.2396,-0.0895,5.221,Feb 07/a,53.96
3668,SLG,RUT,Real Estate,REIT - Office,USA,3220000000.0,-,-,-,3.73,0.85,9.59,48.45,4.89,0.0643,-,0.14,0.8512,-0.2944,-,-0.1084,-0.0627,-0.0902,-1.3961,0.0615,-0.0447,0.8626,-0.0328,0.2094,-0.1282,-0.0693,-,-,1.12,1.12,0.2876,-0.6731,0.0541,0.1053,0.3307,0.1689,1.68,0.0436,-0.0637,1.4617,-0.7048,5.0507,Jan 24/a,46.92
3669,SLGN,-,Consumer Cyclical,Packaging & Containers,USA,4680000000.0,14.75,11.04,2.95,0.78,2.63,7.28,18.3,6.04,0.0159,0.2416,0.66,0.0685,0.0956,0.0823,0.05,0.0644,-0.0792,1.7015,0.244,-0.0051,0.7079,0.0076,0.0322,0.1807,0.0613,1.64,0.98,1.81,1.81,0.1993,0.0544,-0.0196,0.0305,0.0375,-0.1907,0.68,-0.0048,-0.1996,0.1535,-0.2066,65.9867,Jan 31/b,43.96
3670,SLI,-,Basic Materials,Other Industrial Metals & Mining,Canada,225420000.0,-,-,-,-,1.97,18.77,-,0.07,-,-,-0.05,0.2564,0.2482,-0.1508,-,0.0,-,-0.4211,0.0743,0.0,0.1812,-,0.0509,-0.3317,-0.3512,1.51,1.51,0.0,0.01,-,-,-0.1056,0.0242,-0.5279,-0.7281,2.03,-0.2474,-0.7381,0.1412,-0.9017,3.3022,Feb 09/b,1.27
3671,SLM,-,Financial,Credit Services,USA,4570000000.0,8.42,6.94,0.28,1.59,2.73,1.1,-,18.34,0.0222,0.1826,1.06,0.1074,0.0892,0.1756,0.2958,0.0918,0.3178,3.1878,0.0146,-0.0037,0.9716,-0.0527,0.0516,0.3223,0.0793,-,-,2.78,2.78,0.7188,0.1961,0.0296,0.0885,0.3418,0.3285,1.17,0.0746,-0.0206,0.8668,-0.057,70.4532,Jan 24/a,20.18
3672,SLN,-,Healthcare,Biotechnology,United Kingdom,857310000.0,-,-,-,24.96,35.12,11.94,-,1.86,-,-,-0.08,0.1621,-0.14,-0.7711,-,5.816,-0.1065,-0.1033,0.1074,0.0,0.455,-,0.0044,-1.6638,-2.1184,4.86,4.86,0.01,0.02,0.5355,-1.514,0.0059,0.165,1.3535,0.7146,1.4,0.2093,-0.0888,3.8779,-0.3666,3.8779,Nov 14/b,22.17
3673,SLNO,-,Healthcare,Biotechnology,USA,1440000000.0,-,-,-,-,31.52,27.52,-,1.72,-,-,-0.27,0.1394,0.5358,0.3536,0.15,0.0,-,-0.2534,0.4079,0.0486,0.6348,-0.0105,0.084,-1.7271,-1.4158,1.85,1.85,0.01,0.02,-,-,-0.0407,0.0861,1.0128,23.2667,-1.53,0.1242,-0.0646,25.1436,-0.9363,54.6706,Nov 07/b,47.32
3674,SLP,RUT,Healthcare,Health Information Services,USA,867300000.0,83.06,54.29,5.54,13.96,5.03,7.62,51.11,5.7,0.0055,0.4931,0.19,0.3537,0.206,-0.0055,0.15,0.1504,0.212,0.6037,0.1908,-0.0421,0.7793,0.0369,0.0714,0.0605,0.0616,15.1,15.1,0.0,0.01,0.7809,0.1716,0.047,0.145,0.1176,0.0681,0.72,0.0712,-0.1757,0.3285,-0.5223,307.8356,Jan 03/a,43.43
3675,SLQT,RUT,Financial,Insurance Brokers,USA,294040000.0,-,-,-,0.25,0.87,27.1,72.6,0.06,-,-,0.04,0.4571,0.8421,-,-0.097,0.3806,0.2702,-0.1553,0.21,0.0187,0.3497,0.0169,0.0075,-0.1399,-0.0496,2.11,2.11,2.01,2.15,0.4596,-0.0433,0.2168,0.6893,0.3182,-0.2596,0.58,0.3366,-0.4082,1.035,-0.9473,2.4118,Feb 07/b,1.74
3676,SLRC,-,Financial,Asset Management,USA,818870000.0,11.29,8.68,-,3.66,0.83,-,-,-,0.0911,4.6174,0.43,0.138,0.048,-0.0199,-0.042,-,0.254,0.992,0.0817,0.0263,0.2987,-,0.003,-,-,-,-,-,-,-,-,0.0115,-0.006,0.0013,0.0067,1.13,-0.0095,-0.0668,0.1135,-0.4216,1.0229,Feb 27/a,15.01
3677,SLRN,RUT,Healthcare,Biotechnology,USA,811950000.0,-,-,-,-,1.11,1.03,-,8.11,-,-,-0.99,0.6616,0.4109,-,-,0.0,-,-4.5298,0.3838,-0.0003,0.7121,-,0.1076,-,-,11.88,11.88,0.0,0.0,-,-,0.0424,0.3987,-0.0874,-,-,0.1444,-0.7205,0.4649,-0.7205,0.4649,Nov 07/a,8.35
3678,SLVM,RUT,Basic Materials,Paper & Paper Products,USA,2310000000.0,9.47,9.1,-,0.62,2.57,8.26,4.83,6.8,0.0187,0.1855,1.04,-0.1436,0.1058,-0.0899,-0.076,-0.0055,0.0399,-0.457,0.1647,0.0,0.7685,0.1076,0.019,0.3205,0.1381,1.72,1.14,1.03,1.06,0.2041,0.0677,0.2061,0.1905,0.1545,0.2015,0.87,0.1521,-0.0206,0.5029,-0.0206,1.4457,Feb 15/b,56.11
3679,SM,RUT,Energy,Oil & Gas E&P,USA,4600000000.0,5.77,7.28,0.72,1.89,1.35,11.44,20.7,3.46,0.0158,0.0346,1.39,-0.2042,-0.0641,-,0.08,0.3216,-0.2329,-0.5148,0.0189,-0.0392,0.9423,-0.0076,0.0692,0.2644,0.1666,1.17,1.17,0.46,0.46,0.4758,0.3403,0.0713,0.1067,0.043,0.2107,4.2,0.0624,-0.096,0.603,-0.5795,42.9222,Feb 21/a,39.53
3680,SMAR,-,Technology,Software - Application,USA,5960000000.0,-,46.86,-,6.52,10.64,10.47,55.85,4.18,-,-,0.18,4.1288,0.3552,-0.2547,-,0.4421,0.2322,0.2193,0.0461,-0.0407,0.9004,0.0048,0.0214,-0.2689,-0.2332,1.32,1.32,0.07,0.1,0.7979,-0.1515,-0.0879,-0.0463,0.041,-0.0588,0.77,-0.0536,-0.1724,0.1785,-0.4897,1.4203,Mar 14/a,43.71
3681,SMBC,RUT,Financial,Banks - Regional,USA,500860000.0,11.52,9.55,-,2.01,1.06,-,8.71,-,0.0191,0.2182,0.98,0.1143,0.0758,0.0998,-,0.1833,0.5171,-0.148,0.1637,0.0003,0.499,0.0129,0.0066,0.1068,0.0702,0.11,-,0.31,0.31,-,0.173,0.0256,-0.0751,-0.0169,-0.0875,0.95,-0.0874,-0.2049,0.4561,-0.2881,19.7482,Jan 29/a,44.09
3682,SMBK,RUT,Financial,Banks - Regional,USA,385330000.0,13.38,10.16,-,1.61,0.84,-,10.55,-,0.0149,0.1893,0.41,-0.0788,0.1943,0.0317,-,0.1965,0.2112,-0.5196,0.1607,-0.0055,0.5134,-0.0036,0.0055,0.0641,0.0555,0.19,-,0.12,0.12,-,0.1194,0.0309,0.0098,0.03,-0.1821,0.71,-0.0314,-0.1824,0.2025,-0.6569,6.56,Jan 22/a,22.68
3683,SMCI,RUT,Technology,Computer Hardware,USA,44930000000.0,62.79,27.83,1.3,4.86,14.6,61.92,-,12.97,-,0.0,5.71,0.836,0.3314,0.6682,0.482,0.1785,1.0325,0.6241,0.1505,-0.0232,0.7102,0.0231,0.1058,0.2992,0.2306,2.43,1.19,0.03,0.12,0.1639,0.0792,0.0851,1.5794,1.7914,7.6378,1.28,0.8869,-0.2017,8.3835,-0.2017,220.3003,Jan 29/a,803.32
3684,SMG,-,Basic Materials,Agricultural Inputs,USA,3280000000.0,-,14.98,-,0.95,-,315.12,6.32,0.18,0.0474,-,3.26,1.2129,0.4416,-,0.06,0.0775,-0.2207,-0.2179,0.2566,-0.0161,0.7521,0.0269,0.0931,-0.4764,-0.1405,2.2,0.67,-,-,0.2252,-0.1152,0.0364,-0.0099,-0.0041,-0.299,1.66,-0.0335,-0.3476,0.3238,-0.7727,9.6021,Feb 07/b,57.81
3685,SMHI,RUT,Industrials,Marine Shipping,USA,285720000.0,-,-,-,1.1,0.78,4.87,-,2.16,-,-,-0.49,0.6097,0.4762,-0.0755,-,0.0366,0.264,0.9643,0.1702,-0.0224,0.5473,-0.0166,0.0098,-0.0753,-0.043,1.69,1.67,0.81,0.89,0.189,-0.109,0.0154,-0.025,-0.127,0.0283,1.21,-0.0761,-0.3097,0.4943,-0.6539,6.2055,Nov 01/a,10.52
3686,SMID,-,Basic Materials,Building Materials,USA,233960000.0,419.23,-,-,4.06,6.91,39.99,-,1.11,-,0.0,-,-,-,-0.2203,-,0.0612,0.309,238.0,0.1523,0.0,0.4874,-0.0481,0.0121,0.017,0.0145,2.31,1.99,0.16,0.18,0.174,0.0098,0.0434,0.1635,0.7519,1.0127,1.19,0.1243,-0.0408,2.1771,-0.0731,136.1019,-,44.48
3687,SMLP,-,Energy,Oil & Gas Midstream,USA,178540000.0,-,-,-,0.43,0.28,9.45,3.35,1.82,-,-,-,-,-,-,-,-0.073,0.3666,0.7929,0.0437,-0.0119,0.4623,-0.0269,0.0028,-0.054,-0.0313,0.71,0.71,1.68,1.69,0.2589,-0.1725,0.0214,0.0683,-0.1494,-0.0166,2.29,-0.002,-0.1963,0.3231,-0.9797,1.2933,Nov 03/b,17.2
3688,SMLR,RUT,Healthcare,Medical Devices,USA,334360000.0,19.56,11.27,-,5.0,4.63,5.97,20.15,8.16,-,0.0,0.73,0.9218,0.2558,-,-,0.2864,0.1615,0.524,0.2319,0.0513,0.5179,0.4029,0.0372,0.318,0.2763,7.51,7.45,0.0,0.0,0.9286,0.2926,0.0227,0.1016,0.2531,1.0128,0.96,0.0749,-0.0882,1.5455,-0.6823,42.4398,Nov 09/a,48.67
3689,SMMF,RUT,Financial,Banks - Regional,USA,402540000.0,7.17,6.86,0.9,1.53,0.95,-,6.07,-,0.0292,0.2205,1.07,0.0499,0.0,0.1102,0.08,0.1974,0.376,-0.0411,0.1727,0.0064,0.3617,0.0062,0.0051,0.139,0.0963,0.02,-,0.28,0.97,-,0.2064,0.0148,-0.0252,0.2484,0.0562,0.41,-0.0359,-0.1286,0.6084,-0.2378,12.0667,Jan 25/b,27.44
3690,SMP,RUT,Consumer Cyclical,Auto Parts,USA,881590000.0,13.95,11.71,1.99,0.64,1.4,30.95,5.64,1.31,0.0286,0.3274,0.63,-0.1133,0.088,0.1505,0.07,0.0602,0.0132,0.0547,0.1437,-0.0028,0.8194,-0.0165,0.0234,0.1049,0.0793,2.04,0.7,0.29,0.4,0.2817,0.0469,-0.0061,0.0188,0.1329,-0.0007,0.66,0.0215,-0.0334,0.3458,-0.2825,28.8309,Oct 27/b,40.57
3691,SMPL,RUT,Consumer Defensive,Packaged Foods,USA,3560000000.0,27.02,17.83,3.01,2.85,2.22,29.33,18.22,1.22,-,0.0,0.38,0.1182,0.0977,0.0673,0.0899,0.246,0.0259,-0.0118,0.0935,-0.0234,0.8881,-0.0512,0.0339,0.0868,0.0696,5.02,3.46,0.19,0.2,0.3519,0.1066,0.0142,-0.1555,-0.079,-0.0498,0.71,-0.0937,-0.1705,0.1484,-0.2207,2.567,Jan 04/b,35.67
