No.,Ticker,Sector,Industry,Country,Market Cap,P/E,Fwd P/E,PEG,P/S,P/B,Cash/sh,EPS past 5Y,Sales past 5Y,Insider Trans,Inst Own,Inst Trans,Short Ratio,ROE,Quick R,Debt/Eq,Profit M,SMA50,52W High,52W Low,All-Time High,All-Time Low,Price
4005,TSE,Basic Materials,Specialty Chemicals,USA,204860000.0,-,-,-,0.05,-,7.91,-,0.0828,0.1289,0.8595,-0.059,1.96,-2.3662,1.24,-,-0.2102,-0.1333,-0.8014,0.1171,-0.9318,0.1171,5.82
4006,TSEM,Technology,Semiconductors,Israel,3200000000.0,5.96,13.9,0.4,2.17,1.38,11.29,-0.0471,0.069,-,0.7551,-0.0246,1.97,0.2672,5.47,0.1,0.3717,0.0011,-0.3597,0.3705,-0.954,21.2423,29.37
4007,TSHA,Healthcare,Biotechnology,USA,307550000.0,-,-,-,21.43,-,0.88,-,0.0,0.3386,0.5562,-0.0176,8.13,-7.4643,0.95,-,-14.9857,0.003,-0.5771,2.29,-0.9507,2.29,1.64
4008,TSI,Financial,Closed-End Fund - Debt,USA,227940000.0,25.11,-,-,15.41,0.95,-,-,-,0.0,0.3534,-,0.13,-,-,-,-,0.0198,-0.0344,0.0906,-0.4126,4.7794,4.77
4009,TSLA,Consumer Cyclical,Auto Manufacturers,USA,612900000000.0,44.72,45.36,4.94,6.33,9.79,9.31,-,0.3673,-0.0001,0.4359,0.0198,0.69,0.2795,1.25,0.15,0.155,-0.1509,-0.357,0.263,-0.5357,191.7021,192.45
4010,TSLX,Financial,Asset Management,USA,1870000000.0,8.17,9.31,4.09,4.46,1.26,-,0.0158,-,0.0,0.474,-,4.14,-,-,-,-,-0.0073,-0.0459,0.2757,-0.1069,1.2421,21.33
4011,TSM,Technology,Semiconductors,Taiwan,686420000000.0,25.54,17.64,5.94,9.91,6.62,10.6,0.1823,0.165,0.0,0.1727,0.0101,1.41,0.2578,2.13,0.27,0.388,0.2453,-0.0178,0.6297,-0.0872,49.9645,132.35
4012,TSN,Consumer Defensive,Farm Products,USA,18590000000.0,-,15.07,-,0.35,1.02,4.29,-,0.0584,-0.002,0.6647,-0.0077,2.1,-0.0454,0.67,0.53,-0.0162,0.0053,-0.1618,0.1842,-0.4716,187.8234,53.22
4013,TSQ,Communication Services,Advertising Agencies,USA,176200000.0,-,7.3,-,0.38,20.02,2.31,-,0.038,-0.0155,0.4672,-0.0247,5.29,-1.1378,1.68,61.85,-0.0852,0.0184,-0.1538,0.5014,-0.3017,2.024,10.7
4014,TSVT,Healthcare,Biotechnology,USA,303470000.0,-,-,-,2.08,0.99,4.95,-,1.0777,0.3578,0.9846,-0.0154,3.24,-0.5841,4.08,0.85,-1.2606,0.6426,-0.584,2.9055,-0.9063,2.9055,5.99
4015,TT,Industrials,Building Products & Equipment,Ireland,62020000000.0,31.04,23.91,2.29,3.51,8.85,4.81,0.1015,0.0317,-0.0686,0.8546,0.0104,1.8,0.3135,0.78,0.76,0.1145,0.112,-0.0225,0.6819,-0.0225,184.9928,272.54
4016,TTC,Industrials,Tools & Accessories,USA,10070000000.0,31.03,20.7,3.04,2.22,6.67,1.86,0.0432,0.5268,-0.0265,0.8919,-0.0064,3.74,0.2303,0.75,0.77,0.0726,0.0668,-0.1724,0.2377,-0.1791,432.6371,96.97
4017,TTD,Technology,Software - Application,USA,35390000000.0,236.46,52.1,9.85,19.33,16.42,3.1,-0.0147,0.3499,-0.0134,0.6944,-0.0025,2.37,0.0751,1.87,0.12,0.0835,0.0279,-0.214,0.5141,-0.3673,31.8136,72.19
4018,TTEC,Technology,Information Technology Services,USA,847870000.0,20.81,8.1,-,0.34,1.45,3.34,0.6939,0.1261,0.0,0.3589,-0.0196,5.54,0.0744,1.57,1.88,0.0163,-0.1241,-0.6546,0.1709,-0.8423,4.5523,17.88
4019,TTEK,Industrials,Engineering & Construction,USA,9460000000.0,41.02,25.78,8.37,1.95,6.16,3.72,0.1608,0.0932,-0.1017,0.9144,-0.0164,3.37,0.1619,1.25,0.75,0.0477,0.0756,0.0038,0.3493,-0.0824,121.6816,177.01
4020,TTGT,Communication Services,Internet Content & Information,USA,985350000.0,238.45,17.99,-,4.28,4.42,11.48,-0.1911,0.1779,0.0,0.926,0.0078,6.8,0.0203,9.27,1.93,0.0194,0.0344,-0.2701,0.4798,-0.6889,15.2774,34.67
4021,TTI,Energy,Oil & Gas Equipment & Services,USA,511540000.0,18.48,10.48,0.64,0.82,3.59,0.26,-,-0.0781,-0.001,0.687,0.0298,2.47,0.2275,1.41,1.37,0.0447,-0.1023,-0.419,0.6183,-0.8771,16.875,3.93
4022,TTMI,Technology,Electronic Components,USA,1600000000.0,-,9.08,-,0.72,1.07,4.4,-,-0.0507,-0.0038,0.9773,0.0097,1.49,-0.0123,1.73,0.61,-0.0084,0.0495,-0.0289,0.4048,-0.3869,12.0292,15.64
4023,TTP,Financial,Closed-End Fund - Equity,USA,60510000.0,-,-,-,26.71,0.95,-,-,-,0.0513,0.4099,-,0.32,-,-,-,-,0.0135,-0.0354,0.233,-0.8046,2.6557,28.59
4024,TTSH,Consumer Cyclical,Home Improvement Retail,USA,281870000.0,25.34,-,1.27,0.74,2.38,0.38,0.0871,0.0282,0.036,0.4386,-0.2518,4.54,0.0905,0.36,1.19,0.0286,-0.0731,-0.1747,0.5553,-0.7776,67.6714,6.33
4025,TTWO,Communication Services,Electronic Gaming & Multimedia,USA,26430000000.0,-,24.34,-,4.9,3.11,6.51,-,0.2607,-0.0023,0.8843,0.0198,3.95,-0.1608,0.85,0.41,-0.269,-0.0365,-0.0942,0.4402,-0.2768,50.8134,155.43
4026,TU,Communication Services,Telecom Services,Canada,25480000000.0,42.59,18.7,7.74,1.73,2.11,0.61,-0.0258,0.0679,0.0,0.5742,-,7.35,0.0489,0.61,1.71,0.0403,-0.0285,-0.1795,0.1319,-0.3632,19.0114,17.51
4027,TUP,Consumer Cyclical,Packaging & Containers,USA,68940000.0,-,-,-,0.05,-,2.47,0.0049,-0.1057,0.0,0.285,-,5.13,-,0.21,-,-0.0136,-0.2174,-0.7479,1.4425,-0.9847,1.4425,1.49
4028,TUSK,Industrials,Conglomerates,USA,183130000.0,24.32,95.5,-,0.51,0.39,0.22,-,-0.2041,-0.0745,0.8405,0.0538,7.92,0.0164,3.55,0.19,0.021,-0.0872,-0.4557,0.1937,-0.9097,5.8214,3.82
4029,TV,Communication Services,Telecom Services,Mexico,1640000000.0,-,15.1,-,0.4,0.23,3.56,-,-0.0762,0.0,0.4048,-0.0253,2.76,-0.1134,1.65,0.78,-0.1966,-0.0131,-0.4967,0.4595,-0.9235,0.4595,3.07
4030,TVTX,Healthcare,Biotechnology,USA,632760000.0,-,-,-,3.02,2.26,8.44,-0.2318,0.0694,-0.0165,1.0643,0.0011,6.38,-1.7192,4.77,1.45,-1.4929,-0.0218,-0.6368,0.6038,-0.9866,45.7778,8.42
4031,TW,Financial,Capital Markets,USA,21540000000.0,59.31,34.08,3.86,16.1,4.09,7.06,0.0892,0.1533,-0.0013,0.5379,-0.0413,1.56,0.0718,8.27,0.0,0.2724,0.0814,-0.002,0.5701,-0.0053,2.0632,101.79
4032,TWI,Industrials,Farm & Heavy Construction Machinery,USA,854590000.0,7.1,8.24,0.28,0.44,1.97,3.42,-,0.1014,-0.0043,0.7167,0.0152,6.74,0.3294,1.39,1.02,0.0635,-0.0382,-0.1387,0.496,-0.6365,27.7671,13.81
4033,TWIN,Industrials,Specialty Industrial Machinery,USA,214840000.0,19.32,-,2.41,0.73,1.48,1.51,-0.0165,0.042,0.0,0.5847,-0.006,0.91,0.0792,0.87,0.24,0.0375,0.009,-0.0596,0.7895,-0.6752,5.2182,15.39
4034,TWKS,Technology,Information Technology Services,USA,1410000000.0,-,20.18,-,1.19,1.82,0.27,-,0.1946,-0.0001,0.244,0.009,3.79,-0.0402,2.8,0.44,-0.0256,-0.0308,-0.596,0.3962,-0.871,0.3962,4.44
4035,TWLO,Communication Services,Internet Content & Information,USA,13020000000.0,-,28.72,-,3.17,1.31,21.31,-0.5787,0.5644,-0.0103,0.7843,0.0152,1.44,-0.0858,6.24,0.12,-0.2144,0.0002,-0.0978,0.5972,-0.8428,2.1539,71.91
4036,TWLV,Financial,Shell Companies,USA,148980000.0,112.02,-,-,-,4.83,0.02,-,0.0,0.0,0.195,0.1513,0.03,0.0189,0.13,0.02,-,0.0736,-0.0329,0.1437,-0.0329,0.1925,11.46
4037,TWN,Financial,Closed-End Fund - Foreign,USA,284550000.0,3.91,-,-,52.44,0.96,-,-,-,-,0.885,-,0.06,-,-,-,-,0.1072,0.004,0.5297,-0.0036,38.277,38.09
4038,TWO,Real Estate,REIT - Mortgage,USA,1190000000.0,-,6.3,-,1.39,0.8,8.26,0.0556,2.4418,-0.053,0.6365,-0.0057,1.61,-0.0483,-,4.5,-0.178,-0.0937,-0.2935,0.2564,-0.8556,0.3722,12.35
4039,TWOA,Financial,Shell Companies,USA,110640000.0,87.61,-,-,-,2.2,0.0,-,0.0,0.0,0.4488,-,0.02,0.0227,0.07,0.02,-,0.0049,-0.0793,0.068,-0.0793,0.1067,10.68
4040,TWST,Healthcare,Diagnostics & Research,USA,2150000000.0,-,-,-,8.2,3.64,5.38,-0.0609,0.6013,0.0,1.126,0.0245,9.67,-0.308,5.51,0.16,-0.7844,0.1263,-0.0639,2.2461,-0.8262,2.2461,37.2
4041,TX,Basic Materials,Steel,Luxembourg,7330000000.0,24.97,4.96,24.97,0.46,0.59,21.85,0.1524,0.1412,-,0.1445,-0.0249,1.12,0.0241,1.94,0.19,0.0185,-0.0712,-0.1849,0.0602,-0.3433,7.2066,37.34
4042,TXG,Healthcare,Health Information Services,USA,5800000000.0,-,-,-,9.82,7.79,3.02,-0.4926,0.3975,-0.0027,0.7808,-0.0101,4.93,-0.2937,4.6,0.13,-0.378,0.0181,-0.2278,0.4528,-0.7651,1.0617,49.09
4043,TXN,Technology,Semiconductors,USA,147380000000.0,22.92,25.29,2.29,8.41,8.72,9.43,0.0481,0.0303,-0.0096,0.88,-0.0136,2.66,0.4115,3.35,0.7,0.3697,-0.0115,-0.1384,0.162,-0.1987,114.2569,162.08
4044,TXO,Energy,Oil & Gas E&P,USA,542890000.0,8.05,15.35,-,1.44,0.8,0.19,-,1.3083,-0.1106,0.2969,-,0.47,0.1095,0.86,0.04,0.1793,-0.0418,-0.2938,0.0265,-0.2938,0.0265,17.66
4045,TXRH,Consumer Cyclical,Restaurants,USA,9040000000.0,31.11,25.43,1.93,2.02,8.19,1.04,0.1664,0.1488,-0.0492,0.9218,-0.0163,2.85,0.2809,0.26,0.69,0.0653,0.1267,-0.0022,0.4859,-0.0022,32.276,135.3
4046,TXT,Industrials,Aerospace & Defense,USA,17060000000.0,19.06,12.48,1.09,1.25,2.42,10.82,-0.0111,-0.0009,-0.0121,0.8568,-0.1381,4.81,0.1308,0.88,0.5,0.0673,0.0846,-0.0152,0.4209,-0.0152,39.3757,87.06
4047,TY,Financial,Closed-End Fund - Equity,USA,1570000000.0,9.5,-,-,23.49,0.94,-,-0.0757,-,-,0.131,-,16.64,-,-,-,-,0.0292,-0.0024,0.1708,-0.0835,16.1847,29.35
4048,TYG,Financial,Closed-End Fund - Equity,USA,323060000.0,-,-,-,22.3,0.85,-,-,-,0.0118,0.3694,-,0.29,-,-,-,-,-0.0061,-0.1527,0.067,-0.8593,5.1978,28.51
4049,TYGO,Technology,Solar,USA,83410000.0,-,-,-,0.97,1.1,0.62,-,0.0,-0.0015,0.1605,0.0216,0.72,0.0645,1.98,0.42,0.0581,-0.1822,-0.9474,0.1008,-0.9474,0.1008,1.42
4050,TYL,Technology,Software - Application,USA,18540000000.0,118.8,50.26,11.21,9.64,6.5,3.4,-0.0216,0.1943,-0.2093,0.9322,0.012,4.56,0.0586,0.93,0.28,0.0822,0.0519,-0.0254,0.4431,-0.2104,906.0189,440.23
4051,TYRA,Healthcare,Biotechnology,USA,795710000.0,-,-,-,-,3.58,5.02,-,0.0,-0.0078,0.5343,-0.0011,18.49,-0.2417,22.14,0.03,-,0.3695,-0.061,0.9108,-0.409,2.7596,18.53
4052,TZOO,Communication Services,Advertising Agencies,USA,117210000.0,10.98,7.8,0.55,1.43,17.54,1.14,0.6077,-0.0627,-0.2255,0.2193,-0.1087,0.98,3.021,0.78,1.43,0.1363,-0.0978,-0.2274,0.8603,-0.9242,32.56,8.39
4053,U,Technology,Software - Application,USA,13040000000.0,-,31.77,-,6.43,4.02,3.97,-0.5659,0.3847,-0.0113,0.4199,-0.0035,2.2,-0.3154,2.34,0.88,-0.4232,-0.0216,-0.3147,0.5459,-0.8366,0.6173,34.32
4054,UA,Consumer Cyclical,Apparel Manufacturing,USA,3390000000.0,8.69,12.93,0.4,0.59,1.55,2.42,-,0.0412,0.0,0.2749,-,2.99,0.2012,1.38,0.68,0.07,-0.0131,-0.2329,0.3208,-0.8325,0.3484,7.74
4055,UAA,Consumer Cyclical,Apparel Manufacturing,USA,3500000000.0,8.97,13.4,1.05,0.61,1.6,2.42,-,0.0412,0.0,0.3353,-0.0178,2.37,0.2012,1.38,0.68,0.07,-0.0271,-0.3016,0.2702,-0.8539,4.1812,7.99
4056,UAL,Industrials,Airlines,USA,13710000000.0,5.3,3.54,0.12,0.26,1.55,43.96,0.0056,0.2053,0.004,0.7114,-0.0574,2.07,0.3228,0.76,3.94,0.0487,0.0142,-0.2824,0.2406,-0.573,13.9232,41.78
4057,UBER,Technology,Software - Application,USA,144950000000.0,81.54,36.34,3.52,3.89,15.46,3.02,-,0.3146,-0.0043,0.7476,0.0122,2.31,0.203,1.14,1.0,0.0506,0.1247,-0.0358,1.4106,-0.0358,4.1377,70.44
4058,UBFO,Financial,Banks - Regional,USA,123410000.0,6.25,-,-,1.89,1.01,-,0.0699,0.1054,0.0111,0.2955,-0.0569,1.92,0.1685,-,0.61,0.3025,-0.104,-0.1762,0.3091,-0.6113,4.129,7.2
4059,UBS,Financial,Banks - Diversified,Switzerland,89610000000.0,3.09,11.59,0.31,1.46,1.06,-,0.4873,0.0436,0.0,0.4623,-,4.85,0.4377,-,5.17,0.4701,-0.0558,-0.1172,0.5606,-0.1172,2.9691,27.72
4060,UBSI,Financial,Banks - Regional,USA,4660000000.0,12.74,12.65,1.59,3.1,0.98,-,0.0201,0.132,0.0004,0.716,-0.0102,4.2,0.0787,-,0.44,0.243,-0.0482,-0.1758,0.3633,-0.2997,6.68,34.56
4061,UCBI,Financial,Banks - Regional,USA,3180000000.0,17.31,11.23,17.31,2.43,1.0,-,-0.0579,0.1813,0.0,0.8333,0.0082,4.42,0.0626,-,0.1,0.1375,-0.0517,-0.2088,0.3132,-0.8411,3.8636,26.75
4062,UCTT,Technology,Semiconductor Equipment & Materials,USA,1930000000.0,-,26.29,-,1.04,2.3,7.63,-0.1658,0.2291,-0.0161,0.8935,0.01,2.76,0.0006,1.86,0.75,0.0003,0.2805,0.0162,0.9429,-0.3413,54.1731,43.03
4063,UDMY,Consumer Defensive,Education & Training Services,USA,2210000000.0,-,-,-,3.13,6.38,3.14,-,0.3251,-0.0051,0.3184,0.0085,5.57,-0.3964,1.5,0.02,-0.1975,0.0106,-0.0968,0.7699,-0.5567,0.7699,14.46
4064,UDR,Real Estate,REIT - Residential,USA,11700000000.0,26.79,70.13,1.26,7.19,2.93,0.11,0.1255,0.0932,-0.0272,0.9873,-0.023,1.08,0.1099,-,1.5,0.27,-0.0313,-0.2142,0.1498,-0.4142,9.8187,35.58
4065,UE,Real Estate,REIT - Retail,USA,2050000000.0,50.07,40.17,11.64,5.09,-,0.43,-0.0843,0.0029,0.0,0.9723,0.0141,4.86,0.0895,-,-,0.1018,-0.0189,-0.0737,0.3261,-0.4052,1.5812,17.41
4066,UEC,Energy,Uranium,USA,3030000000.0,811.32,71.6,-,28.25,4.4,0.13,0.3963,1.2195,-0.0142,0.5418,0.0668,4.6,0.006,2.0,0.0,0.0352,0.0994,-0.0758,2.3511,-0.1757,47.1719,7.71
4067,UEIC,Technology,Consumer Electronics,USA,110980000.0,-,25.97,-,0.25,0.61,4.64,-,-0.0489,0.125,0.69,-0.0191,1.82,-0.4365,1.04,0.5,-0.22,0.0059,-0.6605,0.2208,-0.8934,3.5707,8.57
4068,UFCS,Financial,Insurance - Property & Casualty,USA,544820000.0,-,18.19,-,0.5,0.84,-,-0.2149,-0.0178,0.0,0.6238,0.0028,4.49,-0.0434,-,0.08,-0.0268,0.018,-0.3241,0.1711,-0.6316,14.8328,21.56
4069,UFI,Consumer Cyclical,Textile Manufacturing,USA,106820000.0,-,9.07,-,0.18,0.37,1.99,-,-0.0027,0.1063,0.5506,-0.085,2.33,-0.1712,1.69,0.48,-0.0918,-0.074,-0.4404,0.0146,-0.955,3.4659,5.89
4070,UFPI,Basic Materials,Lumber & Wood Production,USA,7270000000.0,13.82,14.82,0.81,0.96,2.49,16.14,0.414,0.2353,-0.0167,0.8083,-0.02,2.84,0.1934,2.93,0.13,0.0681,-0.0003,-0.0862,0.5673,-0.0862,59.3757,117.56
4071,UFPT,Healthcare,Medical Devices,USA,1330000000.0,31.96,27.14,-,3.4,4.87,0.84,0.3415,0.2027,-0.1481,0.8619,-0.0104,3.5,0.1676,1.25,0.21,0.1072,0.0197,-0.1537,0.6747,-0.1537,825.5239,173.57
4072,UGI,Utilities,Utilities - Regulated Gas,USA,4870000000.0,-,7.97,-,0.59,1.15,1.44,-,0.0454,0.0,0.8227,-0.0023,1.86,-0.0946,0.79,1.67,-0.0548,-0.0045,-0.4184,0.1521,-0.6078,11.6873,23.26
4073,UHAL-B,Industrials,Rental & Leasing Services,USA,12080000000.0,18.96,-,-,2.11,1.7,9.22,-0.3541,0.1059,0.0,0.326,-,6.62,0.0944,1.58,0.92,0.1114,-0.0224,-0.1383,0.4129,-0.1383,0.4129,61.63
4074,UHS,Healthcare,Medical Care Facilities,USA,11260000000.0,17.03,13.71,1.29,0.8,1.83,1.16,0.0321,0.0564,-0.0001,0.8286,-0.0332,3.35,0.1134,1.28,0.89,0.0482,0.0698,-0.0153,0.4274,-0.0165,443.5379,162.29
4075,UHT,Real Estate,REIT - Healthcare Facilities,USA,529090000.0,30.31,-,-,5.55,2.52,0.6,-0.1451,0.0448,0.0,0.6532,-0.016,1.64,0.0786,-,1.77,0.1828,-0.0872,-0.3213,0.0347,-0.7109,3.6406,38.28
4076,UIS,Technology,Information Technology Services,USA,486660000.0,-,47.44,-,0.24,-,5.63,-0.0387,-0.081,0.0,0.8665,0.0103,2.51,-,1.37,-,-0.1275,0.1722,-0.0842,1.7369,-0.9857,1.7369,7.12
4077,ULBI,Industrials,Electrical Equipment & Parts,USA,119940000.0,28.99,-,1.66,0.8,0.98,0.57,-,0.1219,0.0102,0.2909,-0.0228,3.01,0.0346,1.63,0.23,0.0273,0.0407,-0.3806,0.9016,-0.7059,3.7662,7.34
4078,ULCC,Industrials,Airlines,USA,1630000000.0,-,8.7,-,0.46,3.02,2.75,-,0.263,-0.0035,0.2175,-0.0458,4.89,0.1269,0.51,6.17,-0.0036,0.4583,-0.438,1.3166,-0.6744,1.3166,7.39
4079,ULH,Industrials,Trucking,USA,809420000.0,7.72,8.08,2.57,0.47,1.59,1.04,0.4509,0.091,0.0,0.2614,-0.0106,4.39,0.2268,1.36,0.95,0.0607,0.09,-0.2847,0.4772,-0.3156,2.5325,30.8
4080,ULTA,Consumer Cyclical,Specialty Retail,USA,25260000000.0,21.1,19.3,3.21,2.32,12.48,2.51,0.2179,0.1297,-0.0232,0.9246,0.0147,1.81,0.6264,0.26,1.04,0.1137,0.0764,-0.0654,0.4136,-0.0654,126.9913,520.22
4081,UMBF,Financial,Banks - Regional,USA,3900000000.0,11.18,10.44,-,1.64,1.26,-,0.1282,0.1698,-0.0412,0.9013,-0.0048,1.79,0.1214,-,1.39,0.1471,0.0005,-0.1325,0.5831,-0.2852,30.8378,80.23
4082,UMH,Real Estate,REIT - Residential,USA,977080000.0,-,198.85,-,4.59,2.46,0.58,-0.3915,0.1092,-0.0004,0.749,0.0038,2.83,0.0007,-,1.02,-0.0718,-0.024,-0.2067,0.1097,-0.4429,12.6183,14.72
4083,UNB,Financial,Banks - Regional,USA,129120000.0,11.12,-,-,2.02,2.62,-,0.0956,0.1038,0.0011,0.1492,-0.0678,1.64,0.3191,-,2.08,0.3013,-0.0554,-0.1053,0.4265,-0.4795,2.1179,28.63
4084,UNF,Industrials,Specialty Business Services,USA,3090000000.0,28.75,21.06,3.69,1.35,1.51,4.94,-0.0761,0.0575,-0.0017,0.7945,0.0018,2.33,0.0563,1.72,0.03,0.049,-0.0136,-0.1596,0.1405,-0.3369,52.3282,171.65
4085,UNFI,Consumer Defensive,Food Distribution,USA,969080000.0,-,20.03,-,0.03,0.57,0.62,-0.3442,0.3013,0.0004,0.8173,-0.0008,2.97,-0.0458,0.51,2.11,-0.0027,0.0483,-0.6207,0.2664,-0.8056,3.6605,16.31
4086,UNH,Healthcare,Healthcare Plans,USA,478230000000.0,21.68,16.49,1.71,1.29,5.66,-,0.1437,0.1048,-0.1034,0.8959,-0.0069,1.75,0.2726,-,0.74,0.0602,-0.0191,-0.0679,0.1601,-0.0736,6302.1004,517.05
4087,UNIT,Real Estate,REIT - Specialty,USA,1120000000.0,-,11.13,-,0.79,-,0.14,0.21,0.0263,0.0,0.8588,-0.0045,12.35,-,-,-,-0.0303,-0.1501,-0.2415,0.602,-0.864,0.602,4.71
4088,UNM,Financial,Insurance - Life,USA,9200000000.0,7.26,5.39,0.91,0.74,0.96,-,0.2227,0.0151,-0.0076,0.8647,0.0009,2.31,0.1349,-,0.36,0.1036,0.0406,-0.0956,0.3004,-0.2454,11.2787,47.17
4089,UNP,Industrials,Railroads,USA,150820000000.0,23.66,19.63,2.4,6.25,10.77,1.76,0.0573,0.0155,-0.0036,1.1064,-0.0111,1.95,0.4734,0.57,2.29,0.2645,0.0325,-0.0169,0.3469,-0.1131,98.1342,247.4
4090,UNTY,Financial,Banks - Regional,USA,272320000.0,7.04,6.34,-,1.8,1.04,-,0.1236,0.1532,-0.0024,0.4791,-0.0199,1.54,0.1586,-,1.4,0.2619,-0.0402,-0.1182,0.3528,-0.1371,19.5956,27.07
4091,UONEK,Communication Services,Broadcasting,USA,165950000.0,-,-,-,-,0.6,4.01,-,-,-0.0,0.2016,-0.0087,5.06,-,3.73,2.68,-,-0.1047,-0.4645,0.0195,-0.8788,55.5833,3.39
4092,UP,Industrials,Airports & Air Services,USA,2370000000.0,-,-,-,1.67,3.9,0.35,-,0.5206,-0.0,0.1532,-0.0287,2.35,-2.1772,0.44,2.2,-0.4559,0.077,-0.7405,2.4694,-0.9773,2.4694,3.4
4093,UPBD,Technology,Software - Application,USA,1820000000.0,245.64,8.91,8.05,0.46,3.09,1.95,0.118,0.1531,-0.0044,0.8203,-0.0416,5.29,0.0152,0.58,2.58,0.0022,0.0221,-0.073,0.4955,-0.5052,24.1475,33.53
4094,UPLD,Technology,Software - Application,USA,146910000.0,-,6.43,-,0.48,1.01,7.63,-0.1692,0.2204,-0.0063,0.8289,0.0261,2.65,-0.814,2.3,4.01,-0.63,0.0781,-0.4825,0.9299,-0.9147,0.9299,4.68
4095,UPS,Industrials,Integrated Freight & Logistics,USA,125230000000.0,18.87,14.96,-,1.38,6.53,7.13,0.072,0.052,-0.0002,0.6095,-0.0045,3.0,0.3617,1.22,1.54,0.0739,-0.0533,-0.2569,0.0996,-0.3711,2.8692,146.99
4096,UPST,Financial,Credit Services,USA,2950000000.0,-,338.12,-,5.69,4.6,7.23,-0.6564,0.9258,-0.0265,0.4559,-0.1473,3.03,-0.3722,0.56,1.95,-0.4885,-0.0363,-0.5229,1.9028,-0.9137,1.9028,34.63
4097,UPWK,Industrials,Staffing & Employment Services,USA,1940000000.0,-,20.61,-,2.92,5.67,4.08,-0.4701,0.2512,-0.0088,0.7856,-0.0333,4.65,0.0444,3.2,1.08,0.0195,-0.0125,-0.1271,1.1768,-0.7786,1.7782,14.28
4098,URBN,Consumer Cyclical,Apparel Retail,USA,3900000000.0,14.59,12.03,0.53,0.77,1.91,4.91,0.1206,0.0618,0.0,0.721,-0.0268,2.81,0.1434,0.73,0.53,0.0537,0.1178,0.0019,0.7012,-0.1987,51.2812,42.07
4099,URG,Energy,Uranium,USA,490750000.0,-,56.77,-,40.09,6.7,0.21,-,-0.295,-0.0714,0.4714,-0.055,2.28,-0.4305,5.31,0.11,-2.458,0.1195,-0.0821,1.2497,-0.6196,5.8081,1.85
4100,URGN,Healthcare,Biotechnology,USA,587550000.0,-,-,-,7.6,-,4.81,-0.176,164.2318,-0.0032,0.6611,-0.0062,11.53,-,6.87,-,-1.352,0.2863,-0.2097,1.4606,-0.7259,2.932,19.07
4101,URI,Industrials,Rental & Leasing Services,USA,43340000000.0,18.24,13.82,1.09,3.02,5.34,5.4,0.2188,0.1285,-0.036,0.9626,-0.0069,5.34,0.3191,0.75,1.56,0.1691,0.1432,-0.021,0.9839,-0.021,254.9723,645.05
4102,USA,Financial,Closed-End Fund - Equity,USA,1800000000.0,6.77,-,-,72.23,1.03,-,-,-,0.0135,0.104,-,0.16,-,-,-,-,0.0371,-0.0582,0.1797,-0.5164,1.8952,6.63
4103,USAC,Energy,Oil & Gas Equipment & Services,USA,2370000000.0,161.23,42.63,-,2.92,-,0.0,0.465,0.0531,-0.0826,0.3315,-0.0106,3.98,0.1997,0.66,10.11,0.0185,-0.0135,-0.1043,0.3052,-0.1605,5.8523,24.12
4104,USAP,Basic Materials,Steel,USA,178750000.0,-,12.29,-,0.68,0.8,0.02,-,-0.0368,0.0,0.6047,-0.013,0.42,-0.0063,1.02,0.4,-0.0054,0.0634,-0.0546,1.5035,-0.637,5.0508,19.67
4105,USB,Financial,Banks - Regional,USA,62430000000.0,12.24,9.13,2.04,1.54,1.29,-,-0.0462,0.118,-0.0303,0.7814,-0.0066,2.58,0.1019,-,1.21,0.1269,-0.0418,-0.19,0.4703,-0.3693,69.0354,40.1
4106,USCB,Financial,Banks - Regional,USA,225950000.0,13.76,9.66,-,2.08,1.23,-,-,0.2335,0.0013,0.357,0.0091,0.84,0.0884,-,0.95,0.1526,-0.0432,-0.1191,0.3481,-0.3845,0.3481,11.54
4107,USCT,Financial,Shell Companies,USA,86410000.0,79.57,-,-,-,4.27,0.01,-,0.0,0.0,0.2585,0.8116,0.0,0.0255,0.18,0.02,-,0.0155,-0.0385,0.0568,-0.0385,0.1238,10.98
4108,USFD,Consumer Defensive,Food Distribution,USA,11510000000.0,26.45,14.52,1.25,0.33,2.46,1.41,-0.1251,0.0997,-0.6257,1.0055,-0.0017,2.04,0.0988,0.81,1.04,0.0124,0.0313,-0.0139,0.3787,-0.0139,4.6277,46.82
4109,USLM,Basic Materials,Building Materials,USA,1450000000.0,19.52,-,-,5.17,3.85,30.93,0.3003,0.1456,-0.0015,0.2693,0.0033,1.25,0.2088,13.91,0.01,0.265,0.1059,-0.0377,0.8009,-0.0377,105.5965,254.99
4110,USM,Communication Services,Telecom Services,USA,3550000000.0,283.16,44.25,26.22,0.9,0.77,2.18,0.2003,0.0125,0.0,0.1824,-0.0188,7.51,0.0028,1.18,0.85,0.0033,-0.0202,-0.1395,2.0247,-0.6133,2.8141,41.71
4111,USNA,Consumer Defensive,Packaged Foods,USA,965680000.0,15.31,14.85,1.02,1.05,2.05,17.27,-0.0843,-0.0458,-0.0006,0.5563,-0.0269,2.73,0.1369,3.0,0.0,0.0693,0.0131,-0.2747,0.147,-0.6341,229.7657,50.48
4112,USPH,Healthcare,Medical Care Facilities,USA,1400000000.0,54.58,32.19,5.46,2.37,2.84,9.85,0.0506,0.0568,-0.0374,1.0325,-0.0317,10.3,0.0586,2.77,0.53,0.0401,0.0098,-0.2476,0.196,-0.3711,65.9101,93.39
