No.,Ticker,Sector,Industry,Country,Market Cap,P/E,Fwd P/E,PEG,P/S,P/B,Cash/sh,EPS past 5Y,Sales past 5Y,Insider Trans,Inst Own,Inst Trans,Short Ratio,ROE,Quick R,Debt/Eq,Profit M,SMA50,52W High,52W Low,All-Time High,All-Time Low,Price
3498,ISD,Financial,Closed-End Fund - Debt,USA,424690000.0,20.93,-,-,-,-,-,-,-,3.2575,0.4711,-,0.78,-,-,-,-,0.0398,-0.0401,0.163,-0.3816,0.4205,12.77
3499,BBDC,Financial,Asset Management,USA,968230000.0,10.1,7.58,2.02,3.5,0.81,-,0.2168,-,0.0,0.4719,-,2.04,-,-,-,-,0.0258,-0.0401,0.306,-0.6454,1.7215,9.09
3500,ASND,Healthcare,Biotechnology,Denmark,7600000000.0,-,-,-,46.55,-,8.53,-0.2137,1.1847,0.0,1.0617,0.0366,5.81,-3.5062,2.56,-,-3.9161,0.1495,-0.0401,1.0891,-0.2695,10.2743,134.39
3501,RWOD,Financial,Shell Companies,USA,94860000.0,77.33,-,-,-,1.87,0.02,-,0.0,0.0,0.5987,0.4867,0.01,0.0242,0.12,0.02,-,0.0085,-0.0401,0.06,-0.0401,0.1022,10.78
3502,AMKR,Technology,Semiconductor Equipment & Materials,USA,8130000000.0,20.08,16.14,-,1.22,2.11,4.78,0.2312,0.1389,-0.1864,0.4256,-0.0185,2.61,0.1109,1.65,0.33,0.0611,0.0841,-0.0401,0.8804,-0.4938,28.2566,33.06
3503,FMN,Financial,Closed-End Fund - Debt,USA,125710000.0,-,-,-,12.88,0.89,-,-,-,-,0.514,-,1.66,-,-,-,-,0.0202,-0.0401,0.2035,-0.3784,0.5531,10.93
3504,FSCO,Financial,Closed-End Fund - Debt,USA,1140000000.0,-,-,-,-,-,-,-,-,0.0081,0.1963,-,0.05,-,-,-,-,0.0083,-0.04,0.4118,-0.04,0.5158,5.76
3505,KD,Technology,Information Technology Services,USA,4850000000.0,-,22.18,-,0.29,4.79,6.15,-0.0848,-0.0597,0.0,0.7648,0.0484,2.64,-0.8457,0.81,4.12,-0.0669,0.0836,-0.04,0.8617,-0.5935,1.6658,21.14
3506,BRSP,Real Estate,REIT - Mortgage,USA,999620000.0,247.27,9.01,-,2.46,0.76,2.57,-0.1199,0.0092,0.0,0.5973,0.0328,1.76,0.0032,-,2.18,0.0105,0.0721,-0.04,0.4788,-0.669,2.126,7.69
3507,MET,Financial,Insurance - Life,USA,52080000000.0,25.87,7.7,2.25,0.81,2.04,-,-0.0429,0.0073,-0.0001,0.7472,-0.0081,2.14,0.0912,-,0.76,0.033,0.0666,-0.0398,0.4374,-0.0905,5.9441,70.36
3508,ROL,Consumer Cyclical,Personal Services,USA,20930000000.0,51.86,42.43,3.53,7.02,18.98,0.3,0.1544,0.1031,-0.3932,0.519,0.0183,4.2,0.357,0.76,0.82,0.1377,0.0268,-0.0397,0.3436,-0.0397,287.7963,43.25
3509,EVG,Financial,Closed-End Fund - Debt,USA,141950000.0,10.67,-,-,10.01,1.01,-,-,-,-,0.2967,-,0.27,-,-,-,-,0.0218,-0.0397,0.1566,-0.4751,0.2236,10.56
3510,SSNC,Technology,Software - Application,USA,15340000000.0,25.53,12.05,3.24,2.82,2.5,4.77,0.0981,0.1224,-0.0079,0.8567,-0.0232,1.87,0.1045,1.14,1.15,0.1142,0.0544,-0.0397,0.3293,-0.2698,8.3383,61.96
3511,BBSI,Industrials,Staffing & Employment Services,USA,759050000.0,16.6,14.89,1.11,0.71,4.2,30.98,0.1446,0.0312,-0.0051,0.8511,-0.0184,1.32,0.2705,1.25,0.11,0.0447,0.0187,-0.0396,0.5042,-0.0396,84.5672,114.66
3512,SBI,Financial,Closed-End Fund - Debt,USA,109280000.0,-,-,-,17.72,0.87,-,-,-,-,0.5111,-,0.06,-,-,-,-,0.0126,-0.0396,0.1149,-0.3191,0.4239,7.76
3513,AAPL,Technology,Consumer Electronics,USA,2964510000000.0,31.28,26.83,5.09,7.73,47.97,3.98,0.1555,0.0834,-0.0449,0.611,-0.0047,1.88,1.7195,0.94,1.99,0.2531,0.0047,-0.0395,0.3567,-0.0395,3903.3238,191.73
3514,FBK,Financial,Banks - Regional,USA,1840000000.0,15.34,13.48,-,2.45,1.27,-,0.0015,0.1549,0.0038,0.6371,-0.1003,2.52,0.0865,-,0.32,0.1594,0.0602,-0.0395,0.6179,-0.2064,1.7385,39.38
3515,OKE,Energy,Oil & Gas Midstream,USA,40570000000.0,12.79,13.75,1.1,2.35,2.49,0.49,0.2437,0.251,-0.0006,0.6792,0.0125,3.52,0.2172,0.66,1.35,0.1422,0.0102,-0.0395,0.2458,-0.1125,65.1266,69.65
3516,GATX,Industrials,Rental & Leasing Services,USA,4540000000.0,17.87,16.55,1.49,3.21,2.08,12.7,0.0523,0.01,-0.0014,0.9919,0.0009,9.77,0.1195,1.68,3.35,0.1822,0.1013,-0.0394,0.3144,-0.0394,24.7152,127.77
3517,SMP,Consumer Cyclical,Auto Parts,USA,885500000.0,14.02,11.77,2.0,0.64,1.41,1.31,0.1505,0.0602,-0.0028,0.8207,-0.0165,3.24,0.1049,0.7,0.4,0.0469,0.0625,-0.0394,0.3517,-0.2793,28.9632,40.75
3518,TEX,Industrials,Farm & Heavy Construction Machinery,USA,4240000000.0,8.97,8.88,0.91,0.82,2.81,5.23,0.4691,0.0176,0.003,0.9629,-0.0005,2.55,0.38,1.06,0.53,0.0934,0.1518,-0.0392,0.5056,-0.3494,314.35,63.07
3519,LSXMA,Communication Services,Entertainment,USA,9940000000.0,16.04,15.98,0.36,1.11,1.09,0.95,0.025,0.1248,0.0154,0.2879,-,3.88,0.1032,0.37,1.39,0.1011,0.072,-0.0391,0.6546,-0.2633,0.8712,30.45
3520,MSCI,Financial,Financial Data & Stock Exchanges,USA,43570000000.0,45.93,37.25,3.19,18.04,-,11.74,0.2652,0.1201,-0.0006,0.9259,-0.0278,2.06,-,1.36,-,0.3976,0.0223,-0.039,0.2201,-0.1896,48.8146,550.95
3521,TPB,Consumer Defensive,Tobacco,USA,451440000.0,43.73,9.85,7.67,1.1,3.25,5.46,-0.0904,0.0596,-0.0022,0.8559,0.0073,6.74,0.0899,1.44,2.72,0.0292,0.0453,-0.039,0.304,-0.5801,2.9694,25.65
3522,LUNG,Healthcare,Medical Devices,USA,525610000.0,-,-,-,8.11,4.18,3.05,-0.321,0.3053,-0.0136,0.8239,-0.0256,5.87,-0.4235,6.41,0.34,-0.9447,0.1331,-0.0389,0.7703,-0.8025,2.371,13.72
3523,X,Basic Materials,Steel,USA,10790000000.0,10.59,14.9,1.32,0.59,0.98,14.43,0.3311,0.1987,-0.0162,0.7882,-0.0585,2.76,0.1072,1.34,0.4,0.063,0.1367,-0.0388,1.3652,-0.7538,9.6278,48.25
3524,FLEX,Technology,Electronic Components,USA,9850000000.0,13.34,10.25,0.85,0.33,1.71,6.79,0.1661,0.039,-0.1145,0.9849,0.0059,0.75,0.1559,0.82,0.66,0.0262,0.0951,-0.0388,0.63,-0.2943,27.9722,23.05
3525,KTB,Consumer Cyclical,Apparel Manufacturing,USA,3450000000.0,16.35,12.1,2.73,1.29,9.93,1.39,-,-0.0028,-0.0147,0.9256,0.0187,5.82,0.7695,1.1,2.44,0.0801,0.073,-0.0388,0.6571,-0.111,3.764,61.48
3526,OPA,Financial,Shell Companies,Hong Kong,71190000.0,17.41,-,-,-,-,-,-,-,-,0.9311,-,0.0,-,-,-,-,0.0058,-0.0387,0.0667,-0.0387,0.1292,10.8
3527,ESI,Basic Materials,Specialty Chemicals,USA,5510000000.0,112.69,15.63,17.07,2.36,2.47,1.36,-,0.0757,-0.0002,0.9332,-0.0567,3.46,0.0225,2.59,0.91,0.023,0.0443,-0.0385,0.3367,-0.2114,3.3486,22.83
3528,AMD,Technology,Semiconductors,USA,287280000000.0,1402.44,45.36,109.1,12.99,5.22,3.58,-,0.4023,-0.0192,0.6936,0.0325,0.66,0.0038,1.61,0.05,0.0094,0.276,-0.0383,1.4688,-0.0383,109.4534,177.83
3529,TNK,Energy,Oil & Gas Midstream,Bermuda,2020000000.0,3.74,4.61,1.25,1.42,1.42,6.69,-,0.1817,0.0,0.4938,0.2911,1.43,0.4678,3.18,0.16,0.3866,0.1316,-0.0383,1.1232,-0.7091,7.7398,59.31
3530,UTI,Consumer Defensive,Education & Training Services,USA,785000000.0,131.74,18.49,8.78,1.29,3.12,2.92,-,0.1535,-0.0057,0.7657,-0.0014,3.44,0.0406,1.11,1.55,0.0064,0.1933,-0.0382,1.595,-0.6784,9.288,14.61
3531,SAIC,Technology,Information Technology Services,USA,6810000000.0,13.84,16.06,3.15,0.89,3.72,6.05,0.0599,0.1222,-0.032,0.786,0.008,2.53,0.2914,1.13,1.31,0.0667,0.0528,-0.0381,0.3714,-0.0381,3.4514,130.87
3532,VVR,Financial,Closed-End Fund - Debt,USA,619770000.0,10.13,-,-,6.21,0.98,-,-,-,-,0.3389,-,0.56,-,-,-,-,-0.0038,-0.038,0.1408,-0.5908,1.2325,4.05
3533,GLAD,Financial,Closed-End Fund - Debt,USA,471200000.0,9.5,9.26,1.9,5.45,1.15,-,0.0585,-,0.0,0.1653,-,1.23,-,-,-,-,0.0241,-0.038,0.2234,-0.5897,1.686,10.83
3534,INBX,Healthcare,Biotechnology,USA,1800000000.0,-,-,-,4091.91,13.87,7.12,-0.4676,-0.1572,0.0454,0.7726,0.0806,5.72,-3.9912,10.16,1.62,-428.8,0.3008,-0.038,1.6564,-0.2545,3.9544,38.0
3535,HEI,Industrials,Aerospace & Defense,USA,25400000000.0,63.25,44.91,4.05,8.56,8.07,1.24,0.0891,0.1195,-0.0003,0.2753,-0.0,4.39,0.1403,1.27,0.83,0.136,0.0428,-0.0379,0.1961,-0.0379,1847.5354,183.76
3536,DGICA,Financial,Insurance - Property & Casualty,USA,495580000.0,49.56,14.23,4.96,0.54,1.05,-,-,0.0254,0.0101,0.2852,0.0098,4.05,0.0207,-,0.07,0.0108,0.0659,-0.0378,0.1163,-0.3409,2.0801,15.16
3537,ALSA,Financial,Shell Companies,USA,137670000.0,34.46,-,-,-,1.51,8.11,-,0.0,0.0,0.6501,0.1294,0.04,0.0451,12.2,0.05,-,0.0067,-0.0377,0.0872,-0.0377,0.1484,11.22
3538,LLYVK,Communication Services,Entertainment,USA,3440000000.0,-,-,-,-,-,3.44,-,-,0.144,0.5694,-,4.51,-,4.57,-,-,0.0527,-0.0377,0.2666,-0.0377,0.2666,37.53
3539,TILE,Industrials,Building Products & Equipment,USA,726960000.0,-,14.66,-,0.57,1.88,2.06,-0.1759,0.0323,-0.0047,0.9307,-0.0166,3.95,0.0001,1.41,1.37,0.0,0.0873,-0.0377,0.9217,-0.5396,7.6276,12.51
3540,RS,Basic Materials,Steel,USA,16370000000.0,11.97,15.06,-,1.09,2.14,17.0,0.2911,0.1404,-0.2056,0.8277,-0.0455,3.19,0.194,3.13,0.18,0.0938,0.0341,-0.0376,0.289,-0.0376,122.0962,284.84
3541,FRO,Energy,Oil & Gas Midstream,Cyprus,4960000000.0,-,6.43,-,-,2.23,2.32,-,0.282,0.0,0.2657,-0.098,1.8,-,1.79,1.01,-,0.0618,-0.0376,0.6682,-0.9384,4.876,22.27
3542,JMM,Financial,Closed-End Fund - Debt,USA,56680000.0,28.66,-,-,16.08,0.78,-,-,-,-,0.6562,-,0.14,-,-,-,-,0.0312,-0.0376,0.1323,-0.5632,0.6456,5.99
3543,HY,Industrials,Farm & Heavy Construction Machinery,USA,1160000000.0,10.81,9.03,0.72,0.29,3.82,4.55,-,0.0343,0.0,0.4766,-0.0408,3.54,0.5177,0.53,1.68,0.0266,0.186,-0.0376,1.3117,-0.3745,2.2225,67.64
3544,NQP,Financial,Closed-End Fund - Debt,USA,430290000.0,-,-,-,14.01,0.88,-,-,-,-,0.2299,-,0.4,-,-,-,-,0.0211,-0.0374,0.1979,-0.3461,1.2924,11.56
3545,LGI,Financial,Closed-End Fund - Foreign,USA,201050000.0,5.54,-,-,39.72,0.88,-,-,-,-,0.3513,-,0.39,-,-,-,-,0.0361,-0.0374,0.2209,-0.2678,1.3965,15.45
3546,FMNB,Financial,Banks - Regional,USA,532360000.0,10.65,10.81,0.59,2.08,1.32,-,0.027,0.1755,0.0022,0.3876,-0.0344,7.74,0.1433,-,1.1,0.1955,0.0562,-0.0373,0.3676,-0.29,3.4136,14.2
3547,BKCC,Financial,Asset Management,USA,281580000.0,17.64,8.43,5.88,3.63,0.89,-,-0.0735,-,0.0,0.2136,-,0.59,-,-,-,-,0.0054,-0.0372,0.2805,-0.7434,1.7912,3.88
3548,HOMB,Financial,Banks - Regional,USA,5010000000.0,12.82,12.56,2.56,3.72,1.32,-,0.0235,0.1262,-0.0068,0.6635,-0.0393,4.0,0.1074,-,0.5,0.2922,0.0397,-0.0372,0.2664,-0.1653,6.695,24.84
3549,GFF,Industrials,Conglomerates,USA,3140000000.0,43.02,11.4,2.22,1.17,10.12,1.97,0.3652,0.0697,0.0,0.7548,-0.0005,4.23,0.1958,1.32,5.23,0.0289,0.107,-0.0371,1.4692,-0.0371,107.6662,60.13
3550,HON,Industrials,Conglomerates,USA,133860000000.0,25.17,20.4,3.32,3.68,7.77,12.03,0.2945,-0.0371,-0.0646,0.7521,0.0009,2.12,0.3099,1.01,1.24,0.1488,0.0154,-0.0371,0.1611,-0.1427,48.7589,203.05
3551,ARIZ,Financial,Shell Companies,USA,57280000.0,65.88,-,-,-,2.01,0.04,-,0.0,0.0,0.6341,-0.006,0.2,0.0256,0.07,0.08,-,0.025,-0.0371,0.0904,-0.0371,0.1443,11.1
3552,STX,Technology,Computer Hardware,USA,18540000000.0,-,19.08,-,2.87,-,3.78,-,-0.0636,-0.3265,0.9057,-0.0077,4.73,22.0714,0.62,-,-0.1125,0.0833,-0.037,0.6316,-0.2468,28.7416,88.63
3553,BLK,Financial,Asset Management,USA,117330000000.0,21.6,17.43,2.15,6.33,3.04,49.18,0.0655,0.0608,-0.0142,0.7968,0.0102,2.57,0.1421,-,0.25,0.2967,0.0213,-0.037,0.3229,-0.1895,62.096,788.7
3554,RJF,Financial,Capital Markets,USA,23560000000.0,14.07,11.27,1.01,1.75,2.19,60.9,0.1576,0.1196,-0.0035,0.7491,0.0072,4.76,0.1676,-,5.43,0.1276,0.0304,-0.037,0.3691,-0.109,576.5752,112.27
3555,ZG,Communication Services,Internet Content & Information,USA,13230000000.0,-,38.73,-,6.94,2.92,14.0,0.0381,0.2078,-0.001,0.2034,-0.0041,2.79,-0.0344,3.84,0.42,-0.0824,0.1577,-0.0369,0.7048,-0.7333,7.5609,56.65
3556,NUVL,Healthcare,Biotechnology,USA,4880000000.0,-,-,-,-,11.26,6.6,-,0.0,-0.0129,0.5333,-0.0106,13.57,-0.3606,14.42,0.0,-,0.1034,-0.0367,2.3761,-0.0367,9.9972,77.97
3557,LADR,Real Estate,REIT - Mortgage,USA,1470000000.0,10.21,9.23,-,2.53,0.95,6.29,0.0001,0.0168,0.0001,0.6309,-0.0166,2.45,0.093,-,2.48,0.2437,0.0185,-0.0367,0.3196,-0.3886,3.7404,11.56
3558,MORN,Financial,Financial Data & Stock Exchanges,USA,11900000000.0,168.5,46.93,10.53,5.94,9.56,8.52,-0.1237,0.1654,-0.0214,0.6217,0.0042,1.51,0.0585,0.89,1.0,0.0354,0.0012,-0.0366,0.7061,-0.2045,14.0502,278.58
3559,FAM,Financial,Closed-End Fund - Debt,USA,64110000.0,8.9,-,-,11.34,0.92,-,-,-,-,0.3367,-,0.49,-,-,-,-,0.0337,-0.0366,0.1758,-0.6753,0.2127,6.32
3560,GDL,Financial,Closed-End Fund - Equity,USA,97280000.0,17.56,-,-,-,-,-,-,-,-0.0005,0.4395,-,0.93,-,-,-,-,-0.0038,-0.0366,0.0327,-0.6238,0.5992,7.9
3561,MDLZ,Consumer Defensive,Confectioners,USA,103050000000.0,22.63,21.53,2.5,2.91,3.61,1.23,0.0121,0.0505,0.0,0.7937,-0.0013,2.46,0.1664,0.41,0.72,0.1297,0.0515,-0.0365,0.2464,-0.0365,4.4579,75.72
3562,SHO,Real Estate,REIT - Hotel & Motel,USA,2240000000.0,27.33,61.19,1.37,2.21,1.24,0.9,-0.0948,0.2235,0.0,1.0559,0.0134,5.19,0.0462,-,0.4,0.0817,0.0468,-0.0365,0.2738,-0.6515,4.8608,10.9
3563,NTRA,Healthcare,Diagnostics & Research,USA,7980000000.0,-,-,-,8.07,10.07,7.79,-0.1655,0.3444,-0.0693,0.9272,0.0178,4.77,-0.8712,4.23,0.56,-0.505,0.1088,-0.0364,0.7997,-0.4856,9.1856,66.41
3564,SPSC,Technology,Software - Infrastructure,USA,7010000000.0,113.61,60.7,7.57,13.65,11.19,6.52,1.7157,0.1618,-0.2062,1.0019,0.0052,5.75,0.1106,2.26,0.02,0.122,0.0465,-0.0364,0.4408,-0.0364,44.2379,191.13
3565,FUSB,Financial,Banks - Regional,USA,60580000.0,7.75,-,-,1.08,0.65,-,0.2887,0.0626,0.0039,0.176,-0.0116,0.55,0.0966,-,0.23,0.1511,0.0775,-0.0364,0.615,-0.7059,2.4172,10.32
3566,EU,Energy,Uranium,USA,758750000.0,-,-,-,-,2.65,0.12,-1.4707,0.0,0.0,0.3912,-,2.33,-,6.22,0.17,-,0.1183,-0.0364,1.5568,-0.5146,149.0,4.5
3567,BRO,Financial,Insurance Brokers,USA,21940000000.0,25.24,20.75,2.12,5.15,3.93,8.13,0.2012,0.1622,-0.0001,0.7281,-0.0093,1.56,0.1691,-,0.71,0.2022,0.0527,-0.0364,0.4593,-0.0364,692.72,77.08
3568,STAG,Real Estate,REIT - Industrial,USA,6930000000.0,38.01,47.41,5.43,9.97,2.03,0.07,0.3349,0.1699,-0.3297,0.88,0.0205,5.25,0.0528,-,0.76,0.26,0.017,-0.0364,0.2309,-0.2092,2.9969,38.17
3569,USFD,Consumer Defensive,Food Distribution,USA,11160000000.0,25.65,14.07,1.22,0.32,2.38,1.41,-0.1251,0.0997,-0.6257,0.9883,-0.0017,1.9,0.0988,0.81,1.04,0.0124,0.0146,-0.0363,0.3366,-0.0363,4.4555,45.39
3570,SCD,Financial,Closed-End Fund - Equity,USA,238040000.0,-,-,-,24.53,0.98,-,-,-,-,0.3354,-,0.22,-,-,-,-,0.0329,-0.0361,0.2552,-0.2505,1.5742,13.89
3571,UPBD,Technology,Software - Application,USA,1890000000.0,255.46,9.26,8.38,0.48,3.22,1.95,0.118,0.1531,-0.0044,0.822,-0.0416,5.07,0.0152,0.58,2.58,0.0022,0.0864,-0.0359,0.5553,-0.4854,25.1525,34.87
3572,MQY,Financial,Closed-End Fund - Debt,USA,877410000.0,-,-,-,13.2,0.91,-,-,-,-,0.2474,-,1.77,-,-,-,-,0.0181,-0.0359,0.2303,-0.3421,0.8483,12.08
3573,NTAP,Technology,Computer Hardware,USA,18230000000.0,27.48,13.76,4.1,2.99,23.67,12.72,0.6898,0.0173,-0.1547,0.9159,-0.0193,3.97,0.7018,1.02,3.46,0.1137,0.0258,-0.0358,0.4815,-0.4207,81.0777,88.49
3574,CVLY,Financial,Banks - Regional,USA,240940000.0,9.64,12.51,-,1.86,1.21,-,0.057,0.0752,-0.0042,0.5016,0.0517,0.86,0.1325,-,0.51,0.1925,0.0816,-0.0358,0.5638,-0.173,6.4168,25.02
3575,FCT,Financial,Closed-End Fund - Debt,USA,258790000.0,18.11,-,-,9.94,0.91,-,-,-,0.0,0.6893,-,0.12,-,-,-,-,0.0089,-0.0358,0.0697,-0.5084,0.899,9.96
3576,IMCR,Healthcare,Biotechnology,United Kingdom,3560000000.0,-,-,-,15.14,10.08,8.99,-,1.0041,-0.0041,0.7286,0.2328,7.93,-0.19,4.24,0.24,-0.2763,0.1729,-0.0357,0.7081,-0.0357,2.9121,72.1
3577,ELF,Consumer Defensive,Household & Personal Products,USA,8770000000.0,74.41,49.14,2.26,11.45,16.8,3.04,0.1033,0.2228,-0.1823,0.9701,0.018,2.04,0.2785,1.89,0.16,0.1588,0.1565,-0.0356,1.8123,-0.0356,22.6898,158.84
3578,NBB,Financial,Closed-End Fund - Debt,USA,470020000.0,-,-,-,-,-,-,-,-,-,0.2824,-,0.2,-,-,-,-,0.0461,-0.0356,0.2061,-0.3167,0.2061,15.99
3579,FCNCA,Financial,Banks - Regional,USA,21560000000.0,1.89,7.78,-,1.71,1.06,-,0.8786,0.6751,-0.0014,0.6204,-0.0906,3.06,0.7417,-,1.82,0.9032,0.0384,-0.0355,1.9354,-0.0355,79.2611,1484.83
3580,MSBI,Financial,Banks - Regional,USA,591490000.0,8.4,8.57,1.2,1.24,0.75,-,0.1238,0.103,-0.0056,0.6053,-0.0132,3.57,0.1051,-,0.83,0.152,0.0695,-0.0355,0.5273,-0.2693,1.2003,27.46
3581,EDR,Communication Services,Entertainment,USA,7610000000.0,-,20.93,-,1.35,1.6,5.49,-,0.1308,-0.0095,0.6259,0.0097,3.95,0.0402,1.09,1.14,0.0241,0.054,-0.0354,0.4351,-0.2821,0.4541,25.33
3582,DMO,Financial,Closed-End Fund - Debt,USA,127950000.0,-,-,-,6.58,0.94,-,-,-,-,0.3774,-,0.46,-,-,-,-,0.0237,-0.0354,0.124,-0.5469,0.124,11.24
3583,CMU,Financial,Closed-End Fund - Debt,USA,92910000.0,-,-,-,11.26,0.9,-,-,-,-,0.4056,-,0.42,-,-,-,-,0.0144,-0.0353,0.1799,-0.68,0.8122,3.28
3584,SPG,Real Estate,REIT - Retail,USA,46240000000.0,21.18,22.21,2.46,8.36,15.88,2.36,0.0142,-0.0094,0.002,0.9147,-0.0181,2.91,0.7397,-,8.6,0.3957,0.0414,-0.0353,0.4149,-0.3814,6.7371,141.73
3585,BELFB,Technology,Electronic Components,USA,837110000.0,11.02,10.7,-,1.25,2.6,8.04,-,0.0537,-0.0092,0.5666,-,1.71,0.2721,1.9,0.25,0.1134,0.1047,-0.0351,1.2295,-0.0351,11.4893,67.13
3586,CBOE,Financial,Financial Data & Stock Exchanges,USA,19370000000.0,27.62,21.96,2.79,5.08,5.11,3.86,-0.0988,0.1067,-0.0453,0.8491,-0.0304,2.56,0.1993,-,0.44,0.1852,0.0244,-0.035,0.5804,-0.035,8.6937,183.5
3587,OLK,Healthcare,Diagnostics & Research,Sweden,3100000000.0,-,836.67,-,19.47,6.56,1.06,-,0.5067,0.0,0.3144,-0.1004,1.98,-0.0436,4.96,0.05,-0.1168,-0.0147,-0.035,0.7801,-0.4052,1.9917,25.1
3588,ARCO,Consumer Cyclical,Restaurants,USA,2680000000.0,14.91,13.95,0.35,0.64,6.08,1.19,0.0206,0.083,0.0,0.3941,0.0265,2.74,0.5268,0.71,3.66,0.0431,0.0568,-0.0348,0.8161,-0.5569,5.0374,12.74
3589,CXH,Financial,Closed-End Fund - Debt,USA,68240000.0,-,-,-,12.41,0.89,-,-,-,-,0.3366,-,0.73,-,-,-,-,0.0111,-0.0348,0.1685,-0.3996,0.4862,7.49
3590,PWSC,Technology,Software - Application,USA,3970000000.0,-,24.72,-,5.87,3.05,1.97,-,0.2017,-0.0031,0.412,-0.006,11.8,-0.0135,0.9,0.66,-0.0253,0.0425,-0.0347,0.4739,-0.3386,1.2811,24.18
3591,JQC,Financial,Closed-End Fund - Debt,USA,718730000.0,-,-,-,6.6,0.91,-,-,-,-,0.3924,-,0.87,-,-,-,-,0.0244,-0.0346,0.0996,-0.6444,0.9691,5.3
3592,EXG,Financial,Closed-End Fund - Foreign,USA,2400000000.0,17.0,-,-,-,-,-,-,-,-,0.182,-,0.08,-,-,-,-,0.0184,-0.0346,0.1534,-0.6136,0.8299,7.82
3593,PBA,Energy,Oil & Gas Midstream,Canada,19090000000.0,21.56,15.8,-,2.75,1.93,0.12,0.2232,0.1555,0.0,0.6313,-,4.56,0.0839,0.5,0.72,0.1279,0.0322,-0.0345,0.2345,-0.2892,2.2845,34.75
3594,R,Industrials,Rental & Leasing Services,USA,5110000000.0,11.33,9.69,-,0.43,1.65,3.59,0.0261,0.0987,-0.1891,0.8875,-0.0477,2.21,0.1567,0.51,2.46,0.0409,0.0419,-0.0344,0.5149,-0.0344,17.755,115.36
3595,AEG,Financial,Insurance - Diversified,Netherlands,9840000000.0,-,7.59,-,0.48,1.11,-,-,-0.1064,-,0.1085,-0.008,0.85,-0.0525,-,0.53,-0.0367,0.0455,-0.0343,0.4701,-0.9055,4.0962,5.91
3596,DHY,Financial,Closed-End Fund - Debt,USA,203920000.0,-,-,-,8.35,0.94,-,-,-,-,0.297,-,0.18,-,-,-,-,0.0089,-0.0343,0.1939,-0.8013,0.9974,1.97
3597,WTM,Financial,Insurance - Property & Casualty,USA,4080000000.0,15.58,28.96,-,2.18,1.03,-,-,0.5368,0.0131,0.8962,-0.1404,3.32,0.0679,-,0.14,0.1391,0.0521,-0.0343,0.214,-0.0343,78.9981,1592.81
3598,XPO,Industrials,Trucking,USA,10170000000.0,303.77,26.03,25.31,1.33,8.5,3.06,-0.0365,-0.1615,-0.0035,1.0081,-0.0344,3.76,0.0657,1.06,2.68,0.0048,0.0214,-0.0342,2.0231,-0.0342,136.9362,87.73
3599,CLOE,Financial,Shell Companies,USA,66180000.0,-,-,-,-,12.04,0.0,-,0.0,0.0,0.1537,0.111,0.0,-0.0133,0.05,0.61,-,0.0356,-0.0342,0.1,-0.0342,0.2173,11.99
3600,KAI,Industrials,Specialty Industrial Machinery,USA,3260000000.0,28.42,28.01,3.55,3.43,4.45,6.75,0.3036,0.1005,-0.0541,1.0691,0.0095,9.93,0.1713,1.27,0.18,0.1207,0.0373,-0.0342,0.5196,-0.0342,41.8277,278.38
3601,DMF,Financial,Closed-End Fund - Debt,USA,134920000.0,43.33,-,-,13.72,0.87,-,-,-,-,0.4547,-,2.36,-,-,-,-,0.0149,-0.0342,0.2104,-0.5,0.3485,6.5
3602,TENB,Technology,Software - Infrastructure,USA,5620000000.0,-,60.39,-,7.3,16.29,5.93,-0.1303,0.2649,-0.0738,0.8942,0.0078,3.31,-0.2589,1.54,1.22,-0.1015,0.1,-0.0342,0.4201,-0.2443,1.9527,48.07
3603,DHR,Healthcare,Diagnostics & Research,USA,172860000000.0,29.61,30.2,-,5.85,3.3,16.61,0.2231,0.1712,-0.0003,0.8041,-0.0021,2.06,0.1191,1.94,0.44,0.1987,0.0404,-0.0341,0.2847,-0.2098,5242.5488,233.93
3604,ACR,Real Estate,REIT - Mortgage,USA,83750000.0,-,4.48,-,0.39,0.19,11.86,-,0.3434,0.0509,0.3667,-0.0473,0.49,0.0301,-,4.07,-0.0288,0.1002,-0.0341,0.4955,-0.9563,2.4737,9.9
3605,PFBC,Financial,Banks - Regional,USA,1120000000.0,7.13,8.49,0.71,2.32,1.48,-,0.1781,0.2114,0.0,0.71,-0.089,9.09,0.2264,-,0.24,0.3114,0.0744,-0.0341,0.768,-0.6655,11.7119,75.0
3606,BWG,Financial,Closed-End Fund - Debt,USA,141050000.0,-,-,-,-,-,-,-,-,-,0.5591,-,0.22,-,-,-,-,0.0293,-0.0341,0.2245,-0.6187,0.2245,8.4
3607,EA,Communication Services,Electronic Gaming & Multimedia,USA,37270000000.0,38.24,17.71,3.3,5.01,4.94,8.57,-0.0289,0.0742,-0.0024,0.8292,-0.0026,2.29,0.1292,1.38,0.26,0.1333,0.0097,-0.0341,0.2769,-0.0838,360.9458,138.58
3608,DCI,Industrials,Specialty Industrial Machinery,USA,7770000000.0,21.9,18.4,2.19,2.27,5.83,1.81,0.1631,0.0499,-0.0859,0.8514,-0.0031,3.32,0.292,1.0,0.49,0.106,0.0281,-0.0341,0.1337,-0.0673,242.5012,64.68
